entloss,EpisodesSoFar,ev_tdlam_before,EpThisIter,TimestepsSoFar,EpLenMean,entropy,TimeElapsed,meankl,EpRewMean,surrgain,optimgain,EpTrueRewMean
0.0,644,0.40134114027023315,1,635883,802.675,1.7722874,5310.608974456787,0.0111400755,256.61615,0.03379719,0.03379719,2837.8261376557375
0.0,646,0.8589747399091721,2,639918,828.725,1.7383425,5335.5988512039185,0.011024611,265.09064,0.04067869,0.04067869,2932.8841882797997
0.0,649,0.8202953487634659,3,644967,815.35,1.7420943,5361.562006235123,0.010208044,260.58203,0.03269109,0.03269109,2885.7133844081177
0.0,651,0.8886283338069916,2,649962,818.975,1.7577096,5386.462447404861,0.010130693,261.01846,0.03271713,0.03271713,2898.2980678253834
0.0,653,0.9806865472346544,2,654309,805.2,1.7725381,5412.225937604904,0.011241213,256.65366,0.040068068,0.040068068,2855.2404701728656
0.0,655,0.9473999887704849,2,657006,802.125,1.7569902,5437.216753005981,0.010100121,255.20352,0.050563246,0.050563246,2843.9012146772066
0.0,658,0.9727120622992516,3,661584,778.75,1.7625878,5462.372515916824,0.012797991,246.94449,0.056338064,0.056338064,2759.6989420945283
0.0,661,0.9718830790370703,3,666174,750.35,1.781944,5487.173848867416,0.009188683,237.51193,0.044312466,0.044312466,2658.8588554330427
0.0,664,0.9650707468390465,3,671472,725.575,1.7455156,5512.872753143311,0.010345275,229.24727,0.046122845,0.046122845,2572.158161541699
0.0,665,0.15349018573760986,1,674472,725.575,1.7411708,5537.684074163437,0.010334625,229.86731,0.043769486,0.043769486,2573.6135083276613
0.0,668,0.9631178490817547,3,678075,707.575,1.7156411,5563.143052339554,0.009666171,224.01694,0.046882574,0.046882574,2511.030923438546
0.0,670,0.9619600176811218,2,679971,677.35,1.700341,5588.375742673874,0.010253747,214.34258,0.054256674,0.054256674,2402.6925382032764
0.0,671,-0.022184371948242188,1,682971,677.35,1.7023746,5614.162818431854,0.011922628,214.56552,0.0490999,0.0490999,2401.948986612216
0.0,674,0.976275498047471,3,685977,635.075,1.7009199,5639.03755736351,0.011948614,199.83627,0.05706746,0.05706746,2246.1452022187077
0.0,676,0.7874441295862198,2,690012,620.725,1.7086238,5664.313064098358,0.010267291,195.38159,0.0389338,0.0389338,2192.2881511345217
