ev_tdlam_before,surrgain,TimeElapsed,EpisodesSoFar,EpTrueRewMean,TimestepsSoFar,entropy,entloss,EpLenMean,EpThisIter,meankl,optimgain,EpRewMean
0.8955800235271454,0.15283543,1365.745038509369,3147,494.5327532459602,738006,23.520199,0.0,99.925,10,0.0042170063,0.15283543,494.5327532459602
0.8838762640953064,0.15006612,1371.468674659729,3156,511.3731249081752,740943,23.516844,0.0,103.1,9,0.0037865946,0.15006612,511.3731249081752
0.926999494433403,0.3700004,1377.1770958900452,3167,492.89588777914435,744165,23.516293,0.0,100.925,11,0.014764408,0.3700004,492.89588777914435
0.9219334051012993,0.2674018,1382.9306378364563,3177,491.24616861788735,747138,23.513494,0.0,101.1,10,0.014157359,0.2674018,491.24616861788735
0.9411957040429115,0.15067428,1388.7328658103943,3188,470.98068016777415,750168,23.512678,0.0,97.275,11,0.003846757,0.15067428,470.98068016777415
0.9401963762938976,0.14432853,1394.5668497085571,3199,472.05797229350844,753357,23.509275,0.0,96.025,11,0.0040164366,0.14432853,472.05797229350844
0.9323877766728401,0.15405153,1400.27707862854,3209,472.72095010106216,756375,23.51068,0.0,95.7,10,0.0040670196,0.15405153,472.72095010106216
0.9112021178007126,0.14994818,1406.0736417770386,3219,484.58456340302257,759318,23.50775,0.0,97.275,10,0.003996229,0.14994818,484.58456340302257
0.8649137765169144,0.17339271,1411.782353401184,3227,514.1423021943326,762369,23.506773,0.0,104.225,8,0.0043155355,0.17339271,514.1423021943326
0.8933954015374184,0.2839365,1417.4694175720215,3238,511.35709480623126,765543,23.500166,0.0,103.325,11,0.014855787,0.2839365,511.35709480623126
0.9038108363747597,0.15811875,1423.1939525604248,3248,519.1342577698919,768687,23.501059,0.0,104.7,10,0.004093271,0.15811875,519.1342577698919
0.912951149046421,0.37175763,1428.9396946430206,3258,525.8441577306148,771579,23.498781,0.0,105.325,10,0.014925494,0.37175763,525.8441577306148
0.9334136545658112,0.144207,1434.7795417308807,3267,509.2576213396134,774540,23.49343,0.0,101.425,9,0.0039317287,0.144207,509.2576213396134
0.9309564903378487,0.25673023,1440.4782247543335,3277,515.0009473289622,777618,23.48999,0.0,102.825,10,0.014463797,0.25673023,515.0009473289622
0.9042744189500809,0.30086896,1446.3129215240479,3287,504.87978396158894,780573,23.489422,0.0,101.5,10,0.014986568,0.30086896,504.87978396158894
