meankl,TimeElapsed,EpLenMean,entropy,surrgain,EpisodesSoFar,EpTrueRewMean,EpRewMean,EpThisIter,optimgain,entloss,ev_tdlam_before,TimestepsSoFar
0.013980505,2846.5925884246826,99.825,23.494854,0.23053737,4784,481.73645612688307,56.590595,12,0.23053737,0.0,0.8386176079511642,408012
0.003923285,2853.817031145096,99.05,23.495098,0.14165592,4794,478.131818704945,57.636757,10,0.14165592,0.0,0.9086041823029518,409109
0.0040501957,2861.005516767502,101.0,23.491777,0.1483275,4803,487.9975618253111,59.027027,9,0.1483275,0.0,0.8723248243331909,410122
0.0042791083,2868.612987756729,104.475,23.478006,0.14747813,4812,506.39840143156744,60.519997,9,0.14747813,0.0,0.8483686149120331,411166
0.0040837834,2875.7865126132965,109.15,23.474531,0.1426438,4822,539.2479769741336,64.98748,10,0.1426438,0.0,0.8946280181407928,412206
0.004458257,2883.0591938495636,117.625,23.468012,0.15164532,4829,588.4036612922885,72.85991,7,0.15164532,0.0,0.7972570210695267,413196
0.0041207746,2890.3529942035675,119.6,23.465841,0.15447897,4837,596.6790226931664,73.40774,8,0.15447897,0.0,0.870488166809082,414298
0.004402629,2897.586490869522,113.375,23.465883,0.14788121,4848,572.1884491877045,71.73799,11,0.14788121,0.0,0.9054104015231133,415367
0.0042336946,2904.8847393989563,116.225,23.467268,0.15353896,4857,587.3369483673735,73.523476,9,0.15353896,0.0,0.8551797866821289,416378
0.0038718479,2912.1218140125275,113.85,23.465109,0.14559947,4867,576.4551192430548,71.1321,10,0.14559947,0.0,0.852499857544899,417370
0.0044298684,2919.3865089416504,105.875,23.465498,0.17241116,4876,533.0887301441696,66.23216,9,0.17241116,0.0,0.8139796257019043,418335
0.0050538406,2926.611766576767,104.85,23.466242,0.18684176,4886,532.0665335628029,66.87431,10,0.18684176,0.0,0.8781387656927109,419381
0.003831694,2933.833119869232,103.55,23.468748,0.13596958,4895,520.6622576212768,64.38914,9,0.13596958,0.0,0.8841675966978073,420360
0.0042102584,2941.1038467884064,105.475,23.467218,0.14690176,4905,525.6011306796008,65.510544,10,0.14690176,0.0,0.8572870641946793,421358
0.0042217886,2948.2946655750275,103.625,23.466486,0.15555555,4915,515.3288206700537,64.54822,10,0.15555555,0.0,0.8562948405742645,422376
0.0044047413,2955.496211528778,104.55,23.467855,0.16209611,4924,519.4535939453459,63.86146,9,0.16209611,0.0,0.8145743906497955,423386
0.0040871454,2962.8097462654114,108.05,23.468084,0.15470022,4933,543.0642115271505,68.10121,9,0.15470022,0.0,0.8314207941293716,424500
0.004660829,2970.0098299980164,107.925,23.467794,0.17287531,4941,547.938098127311,70.34471,8,0.17287531,0.0,0.8730417788028717,425322
0.0042998865,2977.2577545642853,110.975,23.466818,0.1447958,4950,564.6192338107045,71.610916,9,0.1447958,0.0,0.8575080186128616,426286
0.004168423,2984.552145957947,114.875,23.464176,0.14527108,4959,588.5975908052765,73.05656,9,0.14527108,0.0,0.8403018862009048,427360
0.004270022,2991.829571723938,112.325,23.456562,0.14708269,4968,575.1958301721646,72.92052,9,0.14708269,0.0,0.8439652770757675,428395
0.0046295756,2999.160668373108,111.725,23.454409,0.15776369,4977,566.9801894000875,72.082985,9,0.15776369,0.0,0.8954075798392296,429403
0.0042442353,3006.4125978946686,111.425,23.451656,0.15491337,4988,568.1839314496383,71.49431,11,0.15491337,0.0,0.8705583810806274,430495
0.004601629,3013.653878927231,107.225,23.451921,0.15374154,4998,552.0823978580031,70.23624,10,0.15374154,0.0,0.8742033243179321,431534
0.004567777,3021.0208492279053,108.35,23.451418,0.17781898,5006,556.9972279178761,71.30536,8,0.17781898,0.0,0.850587397813797,432516
0.0049618604,3028.290423631668,114.025,23.453547,0.18182689,5014,584.8885047179325,73.00346,8,0.18182689,0.0,0.8432547301054001,433577
0.0046219463,3035.636746406555,112.85,23.455889,0.16565382,5024,585.6027434161833,75.30485,10,0.16565382,0.0,0.9078870564699173,434604
0.0042469753,3042.9431533813477,113.125,23.457035,0.15576902,5034,584.1784158269702,75.58754,10,0.15576902,0.0,0.9058207347989082,435641
0.004648296,3050.120084285736,117.475,23.458006,0.15905946,5042,602.8167000892722,77.03005,8,0.15905946,0.0,0.8588394671678543,436686
0.004543851,3057.6390800476074,115.275,23.457275,0.15330562,5051,596.0992890512867,76.975624,9,0.15330562,0.0,0.8722840547561646,437695
0.004221772,3064.8649282455444,111.875,23.45783,0.14866987,5061,575.9263462579144,73.133156,10,0.14866987,0.0,0.8992703631520271,438772
0.0040286183,3072.0535337924957,113.45,23.458187,0.14729762,5071,583.510912896772,73.02697,10,0.14729762,0.0,0.9076870083808899,439865
0.0042860257,3079.2760140895844,116.975,23.458029,0.16131485,5079,595.5632688137039,74.58334,8,0.16131485,0.0,0.8647743761539459,440832
0.004200812,3086.3830223083496,110.55,23.458965,0.15760149,5089,561.843804210487,71.5388,10,0.15760149,0.0,0.8572947531938553,441875
0.004465961,3093.6219367980957,110.05,23.457584,0.18584219,5098,554.5658097631438,69.456055,9,0.18584219,0.0,0.8509711176156998,442867
0.0044056466,3100.879709482193,110.2,23.457273,0.15860151,5108,556.2985431960448,70.07108,10,0.15860151,0.0,0.9112662374973297,443928
0.004451233,3108.0633730888367,102.775,23.4602,0.16731471,5118,518.6511516881518,66.391396,10,0.16731471,0.0,0.8805841878056526,444857
0.004250839,3115.3081204891205,109.4,23.459406,0.1564107,5126,546.7029662553016,69.63108,8,0.1564107,0.0,0.8492847084999084,445885
0.004343842,3122.4711911678314,109.95,23.459639,0.15170158,5136,550.8225531758428,70.80114,10,0.15170158,0.0,0.8978887870907784,446952
0.00435355,3129.6590254306793,108.3,23.461428,0.16379386,5145,542.7419792944656,70.08449,9,0.16379386,0.0,0.9184311404824257,447968
0.0043943487,3136.8066296577454,111.3,23.461908,0.14570767,5156,557.6286017088121,71.25137,11,0.14570767,0.0,0.9198146313428879,449056
0.0042939177,3143.9676928520203,112.65,23.464128,0.1682024,5163,571.0046948395101,72.764595,7,0.1682024,0.0,0.8653427064418793,450044
0.00451125,3151.121344566345,112.475,23.466795,0.16719972,5173,572.4895999314771,71.83088,10,0.16719972,0.0,0.8772633224725723,451131
0.004828708,3158.2884232997894,114.325,23.468748,0.17836055,5182,586.1915512688036,73.077126,9,0.17836055,0.0,0.8850048333406448,452201
0.0044806306,3165.515661716461,118.8,23.466791,0.15480265,5190,604.2944414968995,76.65422,8,0.15480265,0.0,0.9006151854991913,453184
0.0047668656,3172.6890318393707,114.2,23.469744,0.16520521,5200,579.7492034477657,73.041016,10,0.16520521,0.0,0.8919883593916893,454169
0.004523983,3179.861849308014,109.225,23.470701,0.1716141,5210,553.9366534656928,71.348724,10,0.1716141,0.0,0.9007703214883804,455150
0.004127786,3187.014015674591,107.2,23.474932,0.16971853,5220,534.0953588873011,69.0224,10,0.16971853,0.0,0.8686030954122543,456265
0.0045289043,3194.189472436905,101.475,23.4741,0.14922483,5231,506.91667221905584,65.28611,11,0.14922483,0.0,0.8984929472208023,457346
0.004115805,3201.395482778549,107.375,23.471455,0.14818612,5239,533.0016084538571,68.2657,8,0.14818612,0.0,0.8917417526245117,458368
0.0044033844,3208.672268629074,110.15,23.472185,0.16284984,5249,541.1160019803144,71.36473,10,0.16284984,0.0,0.9008580446243286,459419
0.004582675,3215.9027802944183,104.875,23.474874,0.17823994,5260,526.1460790039389,69.95567,11,0.17823994,0.0,0.9247888997197151,460460
0.004865125,3223.152878522873,106.05,23.473467,0.15929165,5269,534.590055512252,70.79582,9,0.15929165,0.0,0.907230518758297,461356
0.004901178,3230.2762684822083,106.1,23.474371,0.19366828,5277,540.9872082910251,72.46415,8,0.19366828,0.0,0.8774379938840866,462325
0.0045596054,3237.4505507946014,104.075,23.474058,0.15638128,5287,537.4830824033422,72.50435,10,0.15638128,0.0,0.8690236359834671,463396
0.0049314117,3244.6006467342377,106.775,23.476236,0.3368885,5297,555.3964343055434,75.44755,10,0.3368885,0.0,0.8677486032247543,464408
0.0050060647,3251.7415039539337,105.875,23.478048,0.1797249,5307,549.0148848481897,77.53368,10,0.1797249,0.0,0.8987601101398468,465408
0.0042598257,3258.951199531555,103.1,23.475588,0.14439192,5317,528.7498372493662,75.08232,10,0.14439192,0.0,0.9267594814300537,466449
0.0050316025,3266.079429626465,103.925,23.474852,0.17251793,5326,530.5816961955791,76.68143,9,0.17251793,0.0,0.8185612112283707,467443
0.00478516,3273.257154941559,107.7,23.474592,0.16143602,5334,548.9006070151194,78.34766,8,0.16143602,0.0,0.881289467215538,468445
0.0047011487,3280.5190291404724,106.75,23.473898,0.16457921,5345,545.8672307934623,77.267685,11,0.16457921,0.0,0.8684872388839722,469478
0.0045603747,3287.6301543712616,106.3,23.476545,0.19003919,5354,539.8334932213542,76.9796,9,0.19003919,0.0,0.8989893868565559,470389
0.0048029437,3294.78945851326,108.975,23.474117,0.1676661,5363,553.7892606826894,77.37981,9,0.1676661,0.0,0.9054786190390587,471389
0.0046899016,3302.027669906616,105.975,23.472818,0.17282623,5372,533.8783028088017,73.55033,9,0.17282623,0.0,0.9143089205026627,472497
0.004600874,3309.180027484894,107.65,23.47292,0.1535157,5382,539.9415308510333,73.72147,10,0.1535157,0.0,0.8954745978116989,473532
0.004559776,3316.3762872219086,112.975,23.46972,0.1591046,5390,565.9128782102425,75.1107,8,0.1591046,0.0,0.8362157493829727,474488
0.005151584,3323.6280901432037,112.25,23.469057,0.15224639,5399,565.4930545781292,74.45878,9,0.15224639,0.0,0.8825701028108597,475446
0.0041149408,3330.932137966156,111.05,23.467041,0.14840205,5409,562.1988898490741,74.01994,10,0.14840205,0.0,0.9101540818810463,476516
0.004247972,3338.2191162109375,110.625,23.4634,0.15391326,5418,556.2818806581233,73.45334,9,0.15391326,0.0,0.9277923181653023,477504
0.0046369014,3345.459311723709,106.2,23.464193,0.16121574,5427,541.7143900922205,71.12628,9,0.16121574,0.0,0.8920180574059486,478442
0.0047782953,3352.6968014240265,107.75,23.464293,0.17446312,5436,548.1283782844754,71.92403,9,0.17446312,0.0,0.8967774361371994,479475
0.0047168713,3359.860037088394,111.325,23.466246,0.16087489,5445,559.3405401916783,74.8706,9,0.16087489,0.0,0.8997438475489616,480565
0.004321589,3367.037994146347,111.95,23.465597,0.16120109,5454,560.8192834423631,74.56654,9,0.16120109,0.0,0.8827095553278923,481549
0.004126413,3374.1697313785553,107.25,23.465315,0.1536777,5465,530.9091482692643,68.6378,11,0.1536777,0.0,0.873386800289154,482569
0.0049591204,3381.3423466682434,105.35,23.465498,0.16223866,5475,526.415777449836,66.43129,10,0.16223866,0.0,0.898354597389698,483602
0.0043866215,3388.5809438228607,105.7,23.470442,0.15536958,5484,527.5072816975846,66.04608,9,0.15536958,0.0,0.9213535785675049,484669
0.0047721383,3395.84538769722,104.8,23.46924,0.20583105,5493,525.3099269044516,66.127495,9,0.20583105,0.0,0.8646477162837982,485653
0.00464615,3403.0946197509766,111.975,23.47487,0.19231735,5501,561.293820941484,70.56071,8,0.19231735,0.0,0.8550948649644852,486696
0.004213343,3410.31280374527,112.975,23.472391,0.14693592,5511,562.9181445598355,69.97255,10,0.14693592,0.0,0.9019414559006691,487716
0.004395374,3417.4466066360474,112.225,23.473383,0.15760416,5520,565.8385879176343,69.138016,9,0.15760416,0.0,0.8551205545663834,488652
0.005320747,3424.6304512023926,111.925,23.472433,0.16236383,5529,562.2658670740699,68.507996,9,0.16236383,0.0,0.8967288956046104,489691
0.0038378695,3431.881261587143,111.8,23.47552,0.13544394,5539,560.3246279382709,67.837524,10,0.13544394,0.0,0.9028464034199715,490753
0.0050466335,3438.977997303009,109.325,23.476873,0.17923585,5548,558.4257055908831,66.36407,9,0.17923585,0.0,0.8794165328145027,491808
0.004740991,3446.108033180237,114.475,23.47532,0.18174122,5557,586.5970706758648,69.90845,9,0.18174122,0.0,0.874846875667572,492882
0.0043002786,3453.3165125846863,111.45,23.476313,0.14808619,5567,565.1870193406987,69.29442,10,0.14808619,0.0,0.8834206163883209,493899
0.0043487903,3460.459275007248,110.875,23.478006,0.148179,5577,564.4707230634274,70.050865,10,0.148179,0.0,0.9101993590593338,494933
0.004213988,3467.6314780712128,111.375,23.479574,0.15710297,5587,564.1113681412884,71.4044,10,0.15710297,0.0,0.8795425370335579,496105
0.004112516,3474.858562707901,107.8,23.477114,0.1545005,5596,539.3333838054575,68.939865,9,0.1545005,0.0,0.9021671786904335,497121
0.0047072386,3482.064722299576,108.275,23.473124,0.15752181,5606,545.5664532463522,69.639206,10,0.15752181,0.0,0.8981484994292259,498142
0.0040429384,3489.279905796051,110.15,23.47703,0.15735862,5615,552.5956058803961,70.58186,9,0.15735862,0.0,0.876459576189518,499109
0.004451708,3496.46391248703,106.85,23.476788,0.15272912,5625,538.3062435215886,67.08386,10,0.15272912,0.0,0.9316278472542763,500229
0.004693788,3503.566650867462,106.975,23.479313,0.1496338,5634,548.2196172711654,67.10455,9,0.1496338,0.0,0.8888375088572502,501218
0.0050175856,3510.6576311588287,111.3,23.475668,0.18248138,5642,570.7567031458605,69.01087,8,0.18248138,0.0,0.8739247024059296,502161
0.00457606,3517.8377211093903,111.225,23.475117,0.15835655,5651,567.2462905463901,68.269356,9,0.15835655,0.0,0.9016645476222038,503158
0.005097048,3525.0797860622406,109.65,23.47746,0.16088557,5661,559.540402402823,66.2439,10,0.16088557,0.0,0.8901505470275879,504141
0.004475529,3532.2038328647614,106.2,23.479572,0.15906942,5671,534.3055707900047,63.183228,10,0.15906942,0.0,0.8519940972328186,505177
0.0044723246,3539.3490846157074,106.55,23.481768,0.17010006,5681,534.808082470373,63.113487,10,0.17010006,0.0,0.857554093003273,506331
0.0042689256,3546.5317158699036,107.925,23.48234,0.15237933,5691,543.5945347145332,62.199318,10,0.15237933,0.0,0.8975121900439262,507475
0.00462799,3553.7191054821014,111.825,23.481928,0.15655848,5700,566.1134213097828,63.20879,9,0.15655848,0.0,0.8978070616722107,508522
0.0049565285,3560.8861513137817,115.675,23.48519,0.1806482,5709,588.796132056045,65.62534,9,0.1806482,0.0,0.888654500246048,509547
0.0051977346,3568.341792821884,112.025,23.485044,0.18467131,5718,574.3025995825817,64.67775,9,0.18467131,0.0,0.903467483818531,510499
0.0046199616,3575.531656742096,111.0,23.481691,0.15369533,5727,566.970591650064,64.95524,9,0.15369533,0.0,0.909831739962101,511538
0.006598629,3582.6570649147034,113.975,23.481134,0.20356536,5734,579.0234451468702,67.96614,7,0.20356536,0.0,0.9023540765047073,512501
0.0045968154,3590.2213649749756,119.25,23.483624,0.22352716,5742,603.3334705426294,72.23597,8,0.22352716,0.0,0.8904935345053673,513501
0.0041195024,3597.482102394104,119.275,23.485373,0.15150054,5751,600.9531847666018,72.71489,9,0.15150054,0.0,0.8900133073329926,514535
0.00536993,3604.750818490982,120.9,23.481611,0.20276564,5760,605.2277371400569,74.75466,9,0.20276564,0.0,0.8258079886436462,515543
0.004931858,3611.9215717315674,123.825,23.479002,0.16611396,5768,621.8170065024084,76.95309,8,0.16611396,0.0,0.9166521579027176,516620
0.0049366374,3619.1604833602905,123.675,23.480646,0.18472487,5775,625.3264690904318,77.96287,7,0.18472487,0.0,0.9054659530520439,517540
0.0047705453,3626.375473022461,121.45,23.48023,0.15350527,5784,617.6978693856645,76.97893,9,0.15350527,0.0,0.9286724999547005,518555
0.004533449,3633.5084068775177,123.5,23.477472,0.15939495,5792,635.2501277817349,79.44397,8,0.15939495,0.0,0.8894026279449463,519576
0.004516318,3640.6739716529846,126.5,23.468266,0.15121241,5801,650.8228525767556,78.3681,9,0.15121241,0.0,0.9057309255003929,520684
0.0047086505,3647.813371896744,117.825,23.468016,0.16066855,5811,605.951069117805,74.072105,10,0.16066855,0.0,0.8908691853284836,521692
0.004225336,3654.925410747528,118.8,23.469904,0.15141185,5818,603.9422526407789,73.4997,7,0.15141185,0.0,0.9299365505576134,522601
0.005019282,3662.167894601822,122.55,23.468992,0.1656516,5826,621.5790440721255,75.76909,8,0.1656516,0.0,0.885845847427845,523719
0.0045933146,3669.4288778305054,120.675,23.46955,0.25724742,5834,612.1897393327138,75.9978,8,0.25724742,0.0,0.891320027410984,524667
0.004139222,3676.611433982849,120.85,23.468988,0.14789894,5842,612.5753443880801,76.47308,8,0.14789894,0.0,0.9071035385131836,525617
0.00417701,3683.8145668506622,125.975,23.459894,0.1329712,5849,635.624122939548,78.66251,7,0.1329712,0.0,0.8316356837749481,526564
0.00496192,3691.0510873794556,125.6,23.457441,0.20582624,5858,627.1471876645551,78.81531,9,0.20582624,0.0,0.9214840605854988,527625
0.0046400214,3698.2062203884125,117.4,23.459066,0.14983444,5868,585.6186519027981,73.99087,10,0.14983444,0.0,0.9061540812253952,528650
0.0053188587,3705.4334371089935,120.05,23.461508,0.16136727,5876,599.6259941096389,75.78285,8,0.16136727,0.0,0.9397066868841648,529697
0.004115142,3712.7213814258575,118.775,23.459978,0.15356454,5884,598.1554873009422,73.92181,8,0.15356454,0.0,0.9407576285302639,530680
0.00482718,3719.981776714325,116.9,23.459162,0.17005691,5893,592.4697756489707,75.25046,9,0.17005691,0.0,0.907986968755722,531742
0.0044534397,3727.2685117721558,120.975,23.4577,0.16693556,5901,616.0200609934448,77.544235,8,0.16693556,0.0,0.9136550799012184,532778
0.004543473,3734.543038368225,118.05,23.454897,0.1608223,5911,597.8828426149114,76.77374,10,0.1608223,0.0,0.8903839811682701,533777
0.004304057,3741.8039009571075,114.5,23.455145,0.15835918,5920,576.4651737180669,75.327965,9,0.15835918,0.0,0.905925378203392,534739
0.004519112,3749.1095633506775,113.25,23.454767,0.16019619,5928,571.3984766694529,76.033875,8,0.16019619,0.0,0.9126270636916161,535705
0.0049846834,3756.3566992282867,112.8,23.45778,0.17345399,5937,563.6895350613242,73.09833,9,0.17345399,0.0,0.8940006420016289,536770
0.004722311,3763.539992570877,109.225,23.458822,0.16975483,5947,550.7600556353402,70.51469,10,0.16975483,0.0,0.9120104014873505,537756
0.0043597026,3770.7116556167603,111.7,23.458675,0.14734083,5957,563.7835211744759,70.84371,10,0.14734083,0.0,0.9088212624192238,538876
0.0048038885,3777.9060673713684,111.75,23.46142,0.16144106,5966,563.8299903589934,71.721535,9,0.16144106,0.0,0.8901615664362907,539869
0.0040740436,3785.1091618537903,109.25,23.461735,0.14674953,5975,545.6340584011011,69.54747,9,0.14674953,0.0,0.8882767632603645,540879
0.004270617,3792.3022747039795,114.9,23.461262,0.15423459,5983,574.3263529544369,73.480774,8,0.15423459,0.0,0.8675652146339417,541958
0.0045899283,3799.4933683872223,116.875,23.459494,0.16585939,5991,585.2040716829354,75.73222,8,0.16585939,0.0,0.8528561294078827,542872
0.004216928,3806.7721173763275,117.575,23.45563,0.15833344,6000,594.8182226449662,76.344376,9,0.15833344,0.0,0.8505478203296661,543873
0.0044391267,3814.0550022125244,116.225,23.454363,0.16510782,6010,586.6689603460159,75.60111,10,0.16510782,0.0,0.9150693044066429,544990
0.00497554,3821.267191171646,122.525,23.454123,0.16550922,6018,626.2003588329268,80.94314,8,0.16550922,0.0,0.9130269289016724,546079
0.0043509537,3828.601938009262,118.325,23.4493,0.16273634,6027,607.2579149949754,77.67287,9,0.16273634,0.0,0.9049105867743492,547085
0.0044245827,3835.921552181244,121.05,23.447104,0.14583501,6034,615.5141103579871,77.626495,7,0.14583501,0.0,0.8655872493982315,548086
0.0050377734,3843.147358894348,127.2,23.450216,0.16102606,6042,647.1069983457843,83.07411,8,0.16102606,0.0,0.8708416968584061,549147
0.004852662,3850.433697462082,128.825,23.44964,0.16962461,6050,659.3444279254624,81.35514,8,0.16962461,0.0,0.9059506133198738,550143
0.005178462,3857.720255613327,127.95,23.448732,0.16819865,6059,653.8793328395957,77.74181,9,0.16819865,0.0,0.9024935439229012,551284
0.0050900355,3865.000545978546,131.725,23.44556,0.17186365,6066,671.8705619032465,79.81238,7,0.17186365,0.0,0.8905668780207634,552246
0.004550604,3872.236230134964,128.875,23.446516,0.1693384,6074,659.4101974151832,78.96781,8,0.1693384,0.0,0.859027236700058,553241
0.004371577,3879.419691324234,128.1,23.44582,0.16182867,6082,653.0341571436204,76.892075,8,0.16182867,0.0,0.9056962728500366,554271
0.005218977,3886.6125333309174,132.35,23.446613,0.17830074,6088,673.250466562379,80.70853,6,0.17830074,0.0,0.8221723586320877,555236
0.0048394157,3893.7919857501984,133.9,23.444157,0.16902128,6096,672.432525705115,83.00393,8,0.16902128,0.0,0.9307733178138733,556311
0.0045643263,3901.075304746628,130.175,23.448225,0.15917796,6105,657.1583802041044,82.208755,9,0.15917796,0.0,0.886726476252079,557347
0.004532867,3908.2330656051636,129.5,23.448896,0.16220224,6114,655.4371215265935,80.60637,9,0.16220224,0.0,0.8830548375844955,558421
0.004307139,3915.4486010074615,128.5,23.446844,0.1685673,6122,645.4888419671348,79.20683,8,0.1685673,0.0,0.906172402203083,559411
0.0041214125,3922.6820180416107,121.425,23.444273,0.14981523,6131,608.3950638718487,73.61391,9,0.14981523,0.0,0.8791781142354012,560564
0.0052247015,3929.865719795227,122.075,23.443037,0.17367727,6139,617.9738461672335,73.04667,8,0.17367727,0.0,0.9345460832118988,561508
0.0050756563,3937.15078663826,120.75,23.445805,0.17054906,6147,606.2747485015318,74.29302,8,0.17054906,0.0,0.9357677772641182,562462
0.0049287193,3944.3694393634796,116.55,23.448565,0.16981706,6157,587.2628394292296,71.39925,10,0.16981706,0.0,0.873260572552681,563516
0.005301153,3951.6293370723724,113.6,23.44523,0.18789807,6165,570.9710918111502,72.67025,8,0.18789807,0.0,0.9086707308888435,564458
0.0049487967,3958.7483048439026,117.3,23.44427,0.18507099,6173,595.0622655979789,75.42129,8,0.18507099,0.0,0.8784617632627487,565442
0.005361698,3965.9567086696625,114.975,23.442705,0.18313536,6182,584.718511011874,73.839714,9,0.18313536,0.0,0.9297331422567368,566509
0.004483108,3973.1183569431305,116.025,23.440248,0.15363231,6191,589.6312431017112,73.6145,9,0.15363231,0.0,0.9281279221177101,567493
0.0040971553,3980.3223991394043,117.375,23.437824,0.15154383,6200,598.5985547233685,74.39964,9,0.15154383,0.0,0.9042810797691345,568590
0.005005951,3987.4709396362305,114.3,23.435568,0.17971788,6209,582.0184763173856,70.35479,9,0.17971788,0.0,0.9057740345597267,569622
0.0048992587,3994.632388114929,113.8,23.43392,0.17093164,6218,576.781698594437,71.48244,9,0.17093164,0.0,0.899903416633606,570648
0.0040934104,4001.9248678684235,119.225,23.433332,0.15223634,6226,606.5124273089039,74.136215,8,0.15223634,0.0,0.896664947271347,571688
0.004854051,4009.1214966773987,121.875,23.431879,0.1778295,6234,616.7500949798042,74.650925,8,0.1778295,0.0,0.8775141760706902,572703
0.0049700607,4016.3928072452545,120.825,23.430355,0.17813027,6243,616.0488945953099,74.81084,9,0.17813027,0.0,0.8909855410456657,573742
0.0048921653,4023.5772202014923,118.575,23.427164,0.16509801,6253,602.5552227675654,73.91557,10,0.16509801,0.0,0.9273503348231316,574782
0.0051578423,4030.769766807556,119.55,23.42513,0.26596206,6261,608.0337763161721,74.14284,8,0.26596206,0.0,0.8828705251216888,575833
0.0052744495,4037.9720606803894,122.15,23.42161,0.1710586,6269,619.3344380419763,76.22434,8,0.1710586,0.0,0.9134484604001045,576886
0.00534399,4045.107644557953,122.3,23.420572,0.18218149,6277,623.0684229764996,75.972374,8,0.18218149,0.0,0.9121647626161575,577935
0.0048954682,4052.3506495952606,122.575,23.421793,0.15956587,6285,619.5987348204944,76.269554,8,0.15956587,0.0,0.9041053205728531,578822
0.0049485434,4059.4955201148987,127.35,23.42507,0.15951124,6293,643.0244164754424,78.0562,8,0.15951124,0.0,0.9052504971623421,579876
0.004188341,4066.7201833724976,122.025,23.423113,0.15099551,6302,612.6066507902087,75.82017,9,0.15099551,0.0,0.9200433045625687,580829
0.004271082,4073.8632376194,117.65,23.419497,0.16446114,6311,588.6986836991402,73.16795,9,0.16446114,0.0,0.9218177273869514,581851
0.005180324,4081.4973855018616,119.575,23.418863,0.17553784,6319,599.4322653984882,73.60433,8,0.17553784,0.0,0.924406886100769,582953
0.0052249236,4089.597982645035,116.475,23.421892,0.17337212,6328,588.3895768130755,71.17591,9,0.17337212,0.0,0.8913654834032059,583895
0.0048634303,4096.5276827812195,117.425,23.423418,0.18762502,6335,597.7620118946558,71.77447,7,0.18762502,0.0,0.8895829617977142,584783
0.005020293,4103.372179269791,120.0,23.421797,0.1602524,6343,613.2398323098686,72.65026,8,0.1602524,0.0,0.9030199497938156,585761
0.004966384,4110.304601430893,118.275,23.417887,0.16699252,6352,608.9088793472868,72.27592,9,0.16699252,0.0,0.9105799570679665,586802
0.0044115577,4117.343487739563,116.775,23.41657,0.15107948,6360,599.034940439646,70.22231,8,0.15107948,0.0,0.9153485149145126,587741
0.004892782,4124.327854156494,119.275,23.418219,0.16370413,6369,616.1909969477513,72.00903,9,0.16370413,0.0,0.9199374318122864,588781
0.004782787,4131.204063177109,116.0,23.420412,0.16273692,6378,600.4182498962571,70.126175,9,0.16273692,0.0,0.8487975150346756,589812
0.0040114,4138.2907683849335,121.6,23.419497,0.15287477,6385,624.4333659643626,72.01335,7,0.15287477,0.0,0.9373012259602547,590894
0.0046909465,4145.231766700745,122.6,23.424337,0.17288674,6394,623.6603267989516,73.20219,9,0.17288674,0.0,0.9023532792925835,591904
0.0048207818,4152.247246026993,120.85,23.42293,0.16631731,6403,614.9766797384721,72.54204,9,0.16631731,0.0,0.9112967997789383,592961
0.0055756643,4159.255981206894,120.275,23.422915,0.16536051,6412,601.2358211845319,72.4905,9,0.16536051,0.0,0.8952468484640121,593999
0.005542966,4166.231216669083,116.625,23.423521,0.18033789,6421,587.1211593747164,72.2652,9,0.18033789,0.0,0.9192246720194817,594989
0.0046184296,4173.222211360931,117.75,23.423174,0.17023623,6429,592.9514119961708,72.04471,8,0.17023623,0.0,0.9098475873470306,596063
0.0050360346,4180.206238031387,121.95,23.42425,0.15860835,6436,618.00874947223,73.75021,7,0.15860835,0.0,0.9030005112290382,597025
0.005440577,4187.228409528732,120.875,23.422346,0.15550059,6445,605.489346256831,72.113174,9,0.15550059,0.0,0.9423018768429756,598073
0.005464265,4194.236608505249,129.65,23.419939,0.18390682,6453,650.5921583128298,75.68611,8,0.18390682,0.0,0.8951096311211586,599297
0.004575808,4201.21732711792,127.7,23.42385,0.15741643,6463,640.0806104043698,73.75944,10,0.15741643,0.0,0.9027206003665924,600425
0.0050013913,4208.2712461948395,120.75,23.422441,0.1676481,6473,609.7879268460835,71.01608,10,0.1676481,0.0,0.8927786350250244,601474
0.00455096,4215.257985830307,125.875,23.423824,0.15947059,6480,632.7939713853638,73.969986,7,0.15947059,0.0,0.8689621537923813,602494
0.004386334,4222.282497644424,125.375,23.421957,0.15804859,6487,626.0302543557525,75.10824,7,0.15804859,0.0,0.8935343325138092,603448
0.004513387,4229.309384346008,124.475,23.417645,0.148213,6495,615.3214906208614,74.681305,8,0.148213,0.0,0.8597056418657303,604478
0.004904312,4236.314847707748,123.775,23.413578,0.1588127,6504,610.7981918573274,74.7455,9,0.1588127,0.0,0.9074385613203049,605470
0.004355885,4243.298704862595,125.75,23.413755,0.1583052,6512,616.1796585658524,74.59902,8,0.1583052,0.0,0.920645534992218,606417
0.0052210935,4250.270693063736,121.775,23.414225,0.18666132,6521,604.1532339708683,71.84753,9,0.18666132,0.0,0.8851363509893417,607481
0.0046740463,4257.253150939941,118.95,23.415792,0.15119702,6529,590.1028631985869,69.94647,8,0.15119702,0.0,0.8943846821784973,608428
0.0055154106,4264.172775268555,118.75,23.416277,0.18760538,6536,600.2857634523174,72.33341,7,0.18760538,0.0,0.9121830686926842,609320
0.005170102,4271.177842617035,119.125,23.415033,0.18947056,6544,607.9148897514926,74.28817,8,0.18947056,0.0,0.9249513819813728,610235
