entloss,EpisodesSoFar,entropy,EpTrueRewMean,EpThisIter,surrgain,EpRewMean,TimeElapsed,ev_tdlam_before,TimestepsSoFar,meankl,optimgain,EpLenMean
0.0,51,8.483421,-1.3295669102575822,51,0.062195852,7.9538856,27.229606866836548,0.3762880563735962,3156,0.007094748,0.062195852,20.4
0.0,80,8.423797,2.0312727391555185,29,0.066112265,9.150054,53.432326793670654,0.6681834161281586,6228,0.007529358,0.066112265,30.025
0.0,98,8.3748255,4.287702711457088,18,0.05923925,13.945494,79.04018712043762,0.536444365978241,9444,0.006980093,0.05923925,46.55
0.0,112,8.3009615,6.3262127155907875,14,0.058345426,17.739368,105.58539652824402,0.6761500239372253,12576,0.0053428966,0.058345426,60.3
0.0,124,8.20362,2.9713338219726166,12,0.057246607,20.740723,131.00061130523682,0.8553019911050797,15759,0.0065378635,0.057246607,70.05
0.0,134,8.138936,8.819052657604693,10,0.06081,24.761772,157.10783886909485,0.7881979197263718,18933,0.006990616,0.06081,83.75
0.0,140,8.13522,16.31118761155835,6,0.055080283,29.9987,182.61960005760193,0.8778315261006355,22038,0.006290318,0.055080283,101.1
0.0,145,8.162102,25.579227868027782,5,0.057722315,34.29633,209.26821398735046,0.8922456800937653,25179,0.006292573,0.057722315,118.1
0.0,151,8.151493,50.203353000232696,6,0.04937243,39.61242,234.1960368156433,0.856064960360527,28170,0.0067424504,0.04937243,131.6
0.0,154,8.070001,78.18691976376817,3,0.061880324,43.709656,260.9512619972229,0.8997684493660927,30513,0.0065803034,0.061880324,144.6
0.0,160,8.07499,117.89611767671344,6,0.062307462,48.793076,286.38935470581055,0.8945375978946686,34023,0.0062023522,0.062307462,161.3
0.0,165,8.0557165,153.79970966283514,5,0.06633122,51.763756,312.95256328582764,0.9472099840641022,37083,0.0069573307,0.06633122,173.2
0.0,168,8.057213,183.5070198726345,3,0.055739105,54.81537,337.95217967033386,0.9294025152921677,40209,0.0072090044,0.055739105,191.525
0.0,173,8.030196,215.38477607212113,5,0.05367842,56.79302,364.62616658210754,0.9147983267903328,43038,0.00729823,0.05367842,203.025
0.0,178,8.002152,255.41193045994743,5,0.056112982,57.39566,390.25137877464294,0.9694371800869703,46167,0.006890648,0.056112982,209.2
0.0,184,8.010894,293.7466413719401,6,0.06490326,55.293163,416.43162965774536,0.949947789311409,49428,0.007833041,0.06490326,204.925
0.0,189,8.000939,296.2582562534896,5,0.059274167,51.453125,441.62755966186523,0.9554233886301517,52149,0.0067416527,0.059274167,205.8
0.0,193,7.993199,321.15452806461093,4,0.071079,51.664406,468.5920510292053,0.9149260073900223,55632,0.006099267,0.071079,217.3
0.0,197,7.9651384,325.7338339271206,4,0.060884923,48.908077,493.87984585762024,0.9576786793768406,58074,0.0061693303,0.060884923,212.575
0.0,202,7.9312067,342.90670349094125,5,0.06966607,48.299255,520.1921682357788,0.8782215863466263,61224,0.006468784,0.06966607,217.225
0.0,206,7.92413,354.5263909651737,4,0.060555104,46.701057,545.3575212955475,0.9627213664352894,64455,0.007455542,0.060555104,221.5
0.0,209,7.9364357,365.2231737695646,3,0.07467939,46.35452,571.96826338768,0.9159546419978142,67101,0.0063759903,0.07467939,219.925
0.0,212,7.9444737,386.9543788899765,3,0.09311043,48.650238,597.2503700256348,0.936902604997158,70197,0.007051867,0.09311043,233.15
