TimeElapsed,optimgain,TimestepsSoFar,surrgain,ev_tdlam_before,EpLenMean,EpRewMean,EpTrueRewMean,EpThisIter,entropy,EpisodesSoFar,meankl,entloss
784.3445553779602,0.12573439,515730,0.12573439,0.7135018706321716,742.825,728.87756,2454.756879999963,1,6.800472,490,0.009163531,0.0
788.7640128135681,0.0945291,520995,0.0945291,0.633973628282547,736.7,721.4614,2433.9779932200627,2,6.834093,492,0.009253244,0.0
793.2046909332275,0.116332024,523236,0.116332024,0.8737957030534744,741.05,724.31464,2439.8820206877126,1,6.8178887,493,0.009488858,0.0
797.6134676933289,0.08222063,528537,0.08222063,0.6809684336185455,751.375,733.9935,2488.4387187253997,2,6.8382134,495,0.00893075,0.0
802.0319771766663,0.08614379,529653,0.08614379,0.8330765515565872,751.625,734.34485,2484.8034982060585,1,6.779283,496,0.010056099,0.0
806.3756973743439,0.09244916,532959,0.09244916,0.5423016548156738,732.175,716.0177,2433.748889456129,2,6.7953315,498,0.008700367,0.0
810.7999470233917,0.09170093,535959,0.09170093,0.2702327370643616,732.175,715.69257,2439.039297531913,1,6.7848477,499,0.009589845,0.0
815.3219203948975,0.07993786,538959,0.07993786,-0.01035928726196289,732.175,715.67676,2438.6205488894584,1,6.758239,500,0.009485688,0.0
819.7553744316101,0.09123015,543096,0.09123015,0.619643360376358,734.375,719.3509,2455.6828784288655,2,6.7788086,502,0.009217516,0.0
824.1528522968292,0.07072728,546096,0.07072728,0.35426098108291626,741.025,722.74176,2479.7013723692357,1,6.7976065,503,0.009325083,0.0
828.5652747154236,0.099972665,548880,0.099972665,0.921305924654007,725.9,705.9504,2415.927838142058,2,6.811524,505,0.009663183,0.0
833.0134975910187,0.11363665,551838,0.11363665,0.9235478490591049,745.025,725.33997,2495.0362088153297,1,6.8036027,506,0.009077689,0.0
837.4870641231537,0.11155498,552999,0.11155498,0.6370299756526947,733.675,711.1848,2425.238605014563,1,6.7772255,507,0.0099861035,0.0
841.8737289905548,0.102698766,558213,0.102698766,0.8250558078289032,736.375,711.57544,2440.490137707129,2,6.791377,509,0.010004223,0.0
