ev_tdlam_before,TimeElapsed,TimestepsSoFar,entropy,entloss,EpTrueRewMean,EpLenMean,optimgain,meankl,EpisodesSoFar,EpThisIter,surrgain,EpRewMean
0.9094750508666039,8071.872501373291,954144,6.6977234,0.0,1692.3586437845647,553.55,0.11795974,0.010018501,857,2,0.11795974,136.55312
0.8941444829106331,8096.850516796112,957630,6.6962543,0.0,1769.1507371915584,571.375,0.111206666,0.009992446,859,2,0.111206666,140.82376
0.5771698653697968,8126.654034376144,960630,6.6963496,0.0,1855.9557637346304,592.95,0.119565435,0.012469046,860,1,0.119565435,145.9115
0.10675084590911865,8152.84600687027,963630,6.6606703,0.0,1883.2188661215998,601.525,0.08985188,0.010021007,861,1,0.08985188,147.31912
0.28290218114852905,8185.715520858765,966630,6.625157,0.0,1879.5852866524117,601.675,0.10130833,0.011073627,862,1,0.10130833,146.13113
0.35641276836395264,8217.00174999237,969630,6.5873866,0.0,1885.293039701101,601.675,0.096812785,0.013074223,863,1,0.096812785,146.50662
0.20616936683654785,8249.67180299759,972630,6.5628705,0.0,1954.9133043342827,619.45,0.112269856,0.011519521,864,1,0.112269856,150.21408
0.8815447241067886,8281.258749485016,976692,6.546573,0.0,1902.99847344353,603.3,0.10678279,0.009121397,866,2,0.10678279,145.33073
0.8508097380399704,8314.417900323868,977589,6.5677557,0.0,1902.3144479205516,603.95,0.10558859,0.011209989,867,1,0.10558859,145.85751
0.7485834658145905,8346.658025979996,981285,6.595818,0.0,1877.256842429526,596.8,0.0809814,0.008666012,869,2,0.0809814,145.29436
0.8227813690900803,8378.234405755997,984285,6.647949,0.0,1944.121592412615,614.55,0.1095882,0.011947779,870,1,0.1095882,149.62619
0.8182768672704697,8410.528221607208,985647,6.6526074,0.0,1935.3098442283401,611.25,0.123276055,0.010382083,871,1,0.123276055,149.23691
0.6699163913726807,8441.189288139343,990222,6.62814,0.0,1981.8360735737363,617.4,0.09606174,0.01075305,873,2,0.09606174,150.50688
0.44051694869995117,8474.44328045845,993222,6.6379404,0.0,2070.4652115505805,636.675,0.0960053,0.009755425,874,1,0.0960053,155.76718
0.430156946182251,8505.949188232422,996222,6.665551,0.0,2114.4244975947886,648.675,0.090098076,0.009398234,875,1,0.090098076,157.8982
0.7665327787399292,8537.546352624893,1001475,6.7088776,0.0,2183.65973211063,660.7,0.08494468,0.009754514,877,2,0.08494468,161.08493
