EpTrueRewMean,TimeElapsed,meankl,TimestepsSoFar,EpisodesSoFar,ev_tdlam_before,entropy,EpThisIter,optimgain,EpLenMean,EpRewMean,surrgain,entloss
496.2120008317035,1954.895425081253,0.0042401967,911622,3620,0.8976320400834084,23.64866,10,0.15262914,98.675,65.727516,0.15262914,0.0
535.5898482278333,1961.5683619976044,0.00442106,914742,3628,0.8747957348823547,23.643328,8,0.15197325,105.8,70.047325,0.15197325,0.0
548.5589639535476,1968.1827178001404,0.004056681,917997,3638,0.9088262096047401,23.642084,10,0.14162302,107.575,73.14894,0.14162302,0.0
537.8109401805477,1974.7481620311737,0.004152967,920661,3648,0.9146581888198853,23.64372,10,0.14897048,104.625,71.2646,0.14897048,0.0
522.191800351471,1981.4761641025543,0.014936645,923646,3659,0.8945238590240479,23.640629,11,0.326495,102.125,67.89653,0.326495,0.0
498.6444584222074,1988.336876153946,0.004194202,926652,3669,0.8956471309065819,23.641584,10,0.15353984,96.25,63.51885,0.15353984,0.0
498.59075211510515,1995.1283349990845,0.0038190763,929523,3678,0.9083461090922356,23.643618,9,0.1448465,96.05,61.812622,0.1448465,0.0
504.91551925047406,2001.7679913043976,0.014561398,932442,3688,0.8915500491857529,23.643734,10,0.27920493,98.175,62.849915,0.27920493,0.0
526.0249997740557,2008.4203701019287,0.0045900927,935577,3698,0.7260018587112427,23.64356,10,0.19972712,101.275,62.925255,0.19972712,0.0
544.1396945423343,2015.0839581489563,0.003907402,938751,3707,0.8770840093493462,23.644289,9,0.15154144,106.3,67.60057,0.15154144,0.0
545.8722438332308,2021.811919927597,0.0040807934,941799,3716,0.87078657746315,23.646646,9,0.16382489,107.075,67.200424,0.16382489,0.0
569.2711797159938,2028.543642282486,0.003845322,944739,3724,0.906847782433033,23.643976,8,0.14327532,112.25,71.445656,0.14327532,0.0
561.3696839293395,2035.2843701839447,0.0039460296,947805,3734,0.8459141552448273,23.640562,10,0.13861637,111.0,71.99126,0.13861637,0.0
561.3050405798192,2042.0139336585999,0.004119958,950910,3744,0.8795910030603409,23.631756,10,0.15554613,111.25,71.84926,0.15554613,0.0
525.4174372930314,2048.7637042999268,0.004018507,953982,3755,0.8723709136247635,23.631124,11,0.15030909,103.4,65.959015,0.15030909,0.0
523.2714927352088,2055.5052309036255,0.00414388,957006,3764,0.876128800213337,23.633234,9,0.18440828,102.225,62.5684,0.18440828,0.0
541.7415942126173,2062.181816339493,0.004142924,960150,3773,0.8903533890843391,23.623844,9,0.14807267,105.425,63.320057,0.14807267,0.0
547.4803493285289,2068.7535557746887,0.004480011,963177,3783,0.8644949346780777,23.625181,10,0.16445352,105.775,64.51683,0.16445352,0.0
548.8369054690231,2075.4048397541046,0.004233033,966174,3793,0.8518547862768173,23.621847,10,0.16228208,106.475,65.4036,0.16228208,0.0
573.4876354636965,2082.0851233005524,0.0040333737,969558,3802,0.870084136724472,23.6262,9,0.1476871,111.075,70.18829,0.1476871,0.0
558.7179842296002,2088.8134322166443,0.014516277,972876,3812,0.8452839255332947,23.623777,10,0.273403,108.975,71.83059,0.273403,0.0
556.4481370516397,2095.6890184879303,0.0041585546,975897,3821,0.8312572538852692,23.628355,9,0.16536768,110.625,73.31511,0.16536768,0.0
559.4400261067742,2102.374091863632,0.0038468135,978945,3831,0.884033128619194,23.627422,10,0.15168491,110.55,74.08766,0.15168491,0.0
552.7346716567806,2109.0951545238495,0.0039063366,982032,3840,0.7938336282968521,23.625982,9,0.13490689,110.5,73.06462,0.13490689,0.0
529.206114968451,2115.880265712738,0.014193447,985284,3850,0.8287452459335327,23.638266,10,0.273767,106.95,69.18813,0.273767,0.0
547.6141038595473,2122.6071412563324,0.0039997622,988311,3859,0.8769483715295792,23.639341,9,0.143996,110.35,70.28556,0.143996,0.0
525.8897803175121,2129.3318276405334,0.004252403,990846,3868,0.8353924453258514,23.637938,9,0.14991651,106.15,67.24879,0.14991651,0.0
547.2794711965364,2136.0499238967896,0.0041914554,994188,3877,0.8049332201480865,23.636642,9,0.15143491,108.825,73.60257,0.15143491,0.0
540.8501927240752,2142.691473722458,0.0039555714,997281,3887,0.8685777485370636,23.636477,10,0.14346129,106.35,72.70372,0.14346129,0.0
559.0473720961212,2149.3982474803925,0.0045756563,1000305,3896,0.9161179512739182,23.636236,9,0.15357411,110.575,73.35037,0.15357411,0.0
