entropy,EpTrueRewMean,optimgain,EpThisIter,EpRewMean,TimestepsSoFar,surrgain,meankl,entloss,TimeElapsed,ev_tdlam_before,EpisodesSoFar,EpLenMean
4.678992,895.0331679975213,0.035925724,1,624.0741,968310,0.035925724,0.009001733,0.0,1366.1035332679749,-0.0006891489028930664,461,915.2
4.6942086,895.0543028490963,0.032478105,1,624.1466,971310,0.032478105,0.007815951,0.0,1370.4829251766205,-7.033348083496094e-05,462,915.2
4.696065,894.9967913488781,0.042106293,1,624.05457,974310,0.042106293,0.008165597,0.0,1374.8059227466583,-0.004982709884643555,463,915.2
4.7286396,895.376672035774,0.039738707,1,623.9961,977310,0.039738707,0.008548043,0.0,1379.1640048027039,-4.363059997558594e-05,464,915.2
4.7484503,894.8642211571012,0.037612252,1,623.90076,980310,0.037612252,0.008627427,0.0,1383.441017150879,-0.00036585330963134766,465,915.2
4.75205,894.9515321115223,0.036359735,1,623.78564,983310,0.036359735,0.01056507,0.0,1387.427966594696,-1.5497207641601562e-06,466,915.2
4.7553105,917.9985409774084,0.03620057,2,639.5855,989310,0.03620057,0.009115471,0.0,1392.9187033176422,-1.1920928955078125e-07,468,938.225
4.71551,918.0812989781747,0.037372205,1,639.62805,992310,0.037372205,0.00993523,0.0,1398.4690172672272,-1.1920928955078125e-07,469,938.225
4.7186694,917.457210643251,0.040857032,1,639.0933,995310,0.040857032,0.009955741,0.0,1403.9553213119507,-5.0067901611328125e-06,470,938.225
4.6979127,917.3887606789749,0.03886261,1,638.93994,998310,0.03886261,0.007849356,0.0,1409.6750407218933,0.0006424188613891602,471,938.225
4.705913,917.3877944692001,0.043138407,1,638.8265,1001310,0.043138407,0.00985886,0.0,1415.357014656067,-0.00012934207916259766,472,938.225
