TimeElapsed,entropy,EpisodesSoFar,entloss,EpLenMean,TimestepsSoFar,ev_tdlam_before,optimgain,meankl,EpThisIter,EpTrueRewMean,surrgain,EpRewMean
716.6255967617035,3.8544598,274,0.0,894.1,528642,-0.033374667167663574,0.048996937,0.008274935,1,959.5881499972068,0.048996937,651.1852
720.9085564613342,3.8485112,275,0.0,912.9,531642,-0.27598118782043457,0.053665936,0.008286621,1,978.4507903115946,0.053665936,662.70593
725.1717073917389,3.8584225,276,0.0,935.375,534642,-0.009548187255859375,0.043642968,0.008557428,1,1001.4697737499985,0.043642968,677.9594
729.5154547691345,3.8423831,277,0.0,935.375,537642,-0.05356013774871826,0.04977641,0.00872567,1,1001.9898705709472,0.04977641,677.96497
733.736377954483,3.8461308,278,0.0,935.375,540642,-0.008416414260864258,0.04039792,0.007867108,1,1001.5964439502513,0.04039792,677.3712
738.055760383606,3.8660219,280,0.0,951.325,546642,-0.005452632904052734,0.04576588,0.007861152,2,1016.6445419792708,0.04576588,686.4096
742.324147939682,3.8684087,281,0.0,951.325,549642,-0.35551977157592773,0.07918051,0.009406611,1,1016.969194410856,0.07918051,686.73016
746.6282587051392,3.8720014,282,0.0,950.05,552489,0.254777193069458,0.07829238,0.009863047,1,1016.016193124258,0.07829238,686.40454
750.8954904079437,3.8745806,284,0.0,920.625,554958,0.6075021922588348,0.08691628,0.009389538,2,985.6979643780826,0.08691628,665.4903
755.2141532897949,3.887947,285,0.0,920.625,557958,-0.014431118965148926,0.051127747,0.008098043,1,984.3299859499102,0.051127747,665.12964
759.5054075717926,3.882051,286,0.0,920.625,560958,-0.0021857023239135742,0.046784185,0.008787693,1,984.3825731746068,0.046784185,665.1466
763.8402972221375,3.8748477,287,0.0,928.575,562329,0.8354960978031158,0.07079164,0.009756138,1,990.4710625779993,0.07079164,670.0057
768.0949115753174,3.8728101,288,0.0,928.575,565329,-0.06796181201934814,0.060584597,0.009284552,1,989.4187443815754,0.060584597,669.98584
772.3595323562622,3.8872075,290,0.0,925.55,569271,0.49437886476516724,0.06624985,0.008558975,2,987.1926492255236,0.06624985,668.57404
776.5600969791412,3.8849733,291,0.0,925.55,572271,-0.2682685852050781,0.06943867,0.008809948,1,986.203760773026,0.06943867,668.6048
780.8577139377594,3.9090958,292,0.0,925.55,575271,-0.009763121604919434,0.058429502,0.007891935,1,986.5568917548906,0.058429502,669.1378
785.1631166934967,3.905632,293,0.0,925.55,578271,0.24552088975906372,0.0790353,0.009259315,1,988.5002094190847,0.0790353,670.4691
789.4593267440796,3.9261458,295,0.0,920.85,583707,0.35304492712020874,0.060481805,0.0089158155,2,984.0186824419113,0.060481805,667.72485
793.7922332286835,3.933504,296,0.0,920.85,586707,-0.2128770351409912,0.06406169,0.008420218,1,988.1654112924443,0.06406169,668.91895
798.1140289306641,3.921784,297,0.0,920.85,589707,-0.1132504940032959,0.051333867,0.00936904,1,988.3554184860113,0.051333867,669.01807
802.3223052024841,3.8976748,298,0.0,919.6,592557,0.598462700843811,0.039350495,0.008853128,1,986.9265721561962,0.039350495,668.1284
806.6293025016785,3.8887389,299,0.0,919.6,595557,-0.014649033546447754,0.056837425,0.008560099,1,985.9911928242451,0.056837425,667.8395
810.9321212768555,3.8837278,300,0.0,919.6,598557,-0.03134715557098389,0.045086026,0.007908415,1,984.9010485420253,0.045086026,667.13416
815.2144274711609,3.8726118,301,0.0,919.6,601557,-0.22282493114471436,0.072141275,0.009453349,1,984.1113033802827,0.072141275,667.4169
819.4515001773834,3.8749921,302,0.0,919.6,604557,-0.029553532600402832,0.058702998,0.009071513,1,982.1437460327888,0.058702998,667.2207
823.7035579681396,3.8841548,303,0.0,919.6,607557,-0.07759332656860352,0.05003136,0.008276159,1,980.4729960759372,0.05003136,666.93567
827.9966859817505,3.883453,304,0.0,919.6,610557,0.06359487771987915,0.061152127,0.008294561,1,978.5732287543873,0.061152127,666.93933
832.2700850963593,3.8636186,305,0.0,919.6,613557,-0.05033004283905029,0.06280662,0.008343888,1,978.0608149362146,0.06280662,667.7651
836.5167982578278,3.8800905,306,0.0,932.625,616557,-0.08724260330200195,0.04721711,0.008014022,1,990.5791616622416,0.04721711,673.73584
840.8177578449249,3.8716128,307,0.0,932.625,619557,0.01066678762435913,0.056469258,0.008154666,1,990.3986548335473,0.056469258,673.39685
845.1624319553375,3.8717406,310,0.0,889.825,623421,0.16290336847305298,0.09427679,0.009250963,3,950.7026894711769,0.09427679,653.2756
849.7907950878143,3.8711622,311,0.0,889.825,626421,-0.04951941967010498,0.049934253,0.0080679,1,953.1041459285482,0.049934253,653.96295
854.0955202579498,3.8600218,312,0.0,889.825,629421,0.027325153350830078,0.062339306,0.009227967,1,952.6785924932476,0.062339306,653.5504
858.4093680381775,3.8650799,313,0.0,887.7,632166,0.3539513349533081,0.07299618,0.009131853,1,950.9086143784818,0.07299618,651.76373
862.7043406963348,3.8665097,314,0.0,887.7,635166,-0.003898143768310547,0.04981049,0.008039127,1,950.0468606963207,0.04981049,651.66296
867.0101728439331,3.8697283,315,0.0,887.7,638166,-0.012128591537475586,0.043280043,0.0085407365,1,948.9953575217872,0.043280043,651.8922
871.2980527877808,3.8834474,316,0.0,887.7,641166,-0.03750300407409668,0.06574021,0.008666597,1,951.8531819487565,0.06574021,652.32227
875.5611906051636,3.875612,317,0.0,887.7,644166,-0.012810349464416504,0.052153513,0.006626908,1,949.7542959147798,0.052153513,652.0941
879.8679764270782,3.8767927,318,0.0,887.7,647166,-0.0028852224349975586,0.0479392,0.008649651,1,954.262519341549,0.0479392,653.54767
884.1700086593628,3.8711553,319,0.0,887.7,650166,-0.002909541130065918,0.055089906,0.009466556,1,953.3944613694982,0.055089906,653.14124
888.4672708511353,3.8646305,320,0.0,887.7,653166,0.06324118375778198,0.049669966,0.006970658,1,953.7270272467758,0.049669966,653.2247
892.7463757991791,3.8607104,321,0.0,887.7,656166,-0.019461393356323242,0.06581648,0.008243283,1,952.9259958706841,0.06581648,652.5055
897.0473380088806,3.8505244,322,0.0,888.975,659166,0.007628321647644043,0.06557171,0.0075297877,1,953.0580542990459,0.06557171,652.59973
901.3377368450165,3.8519878,323,0.0,900.475,662166,0.005888462066650391,0.052693613,0.0073473956,1,963.3572578542695,0.052693613,660.99445
905.6398074626923,3.851204,324,0.0,918.4,665166,0.20541739463806152,0.062689155,0.007644641,1,981.19093124211,0.062689155,673.21674
909.9633705615997,3.8546388,325,0.0,918.4,668166,-0.028023481369018555,0.047740232,0.0096525885,1,982.1035114755683,0.047740232,673.3944
914.3169374465942,3.8527205,326,0.0,918.4,671166,-0.007843971252441406,0.05126099,0.007824194,1,981.6773030473389,0.05126099,673.1977
918.6535840034485,3.8318462,327,0.0,930.3,673965,0.1324179768562317,0.055345923,0.007833428,1,994.5350356228948,0.055345923,681.86115
923.0164868831635,3.8229375,329,0.0,912.025,677772,0.49262332916259766,0.07770927,0.010829655,2,975.570987854397,0.07770927,669.07434
927.2987949848175,3.8172078,330,0.0,929.175,680772,-0.08686864376068115,0.073043875,0.008978501,1,993.1302215004583,0.073043875,681.29913
