entloss,optimgain,EpTrueRewMean,meankl,TimestepsSoFar,EpRewMean,ev_tdlam_before,surrgain,EpThisIter,EpisodesSoFar,TimeElapsed,EpLenMean,entropy
0.0,0.019316107,199.675,0.003995751,910249,133.25708,0.2739294171333313,0.019316107,5,4758,4452.3581800460815,199.675,0.45713282
0.0,0.008327296,199.675,0.008464387,911249,131.66603,0.574479341506958,0.008327296,5,4763,4457.687854766846,199.675,0.44776678
0.0,0.0076100556,199.675,0.007839106,912249,131.36995,0.4888181686401367,0.0076100556,5,4768,4462.499576807022,199.675,0.4683088
0.0,0.0051128017,199.675,0.0081649395,913249,128.52579,0.4844783544540405,0.0051128017,5,4773,4468.160551309586,199.675,0.4812902
0.0,0.011822194,199.675,0.009995891,914249,123.89459,0.5187593996524811,0.011822194,5,4778,4473.22793841362,199.675,0.5295756
0.0,0.005240752,199.675,0.0068480424,915449,118.646866,0.4543762803077698,0.005240752,6,4784,4478.367354393005,199.675,0.47305894
0.0,0.012464145,200.0,0.008789888,916449,113.719284,0.6146615445613861,0.012464145,5,4789,4483.4654705524445,200.0,0.4923316
0.0,0.008818005,200.0,0.005692834,917449,110.66394,0.5177657902240753,0.008818005,5,4794,4488.699900627136,200.0,0.45668435
0.0,0.00942064,200.0,0.0069384305,918449,105.505394,0.6016853749752045,0.00942064,5,4799,4494.268846035004,200.0,0.5051409
0.0,0.011599265,200.0,0.00688651,919449,101.3344,0.5445037186145782,0.011599265,5,4804,4497.909729003906,200.0,0.5328069
0.0,0.0045561013,200.0,0.00733393,920449,98.41384,0.43586570024490356,0.0045561013,5,4809,4503.044775009155,200.0,0.55339277
0.0,0.006363484,200.0,0.0072785933,921449,94.56212,0.47027164697647095,0.006363484,5,4814,4507.92396736145,200.0,0.55817807
0.0,0.005677749,200.0,0.005819509,922449,93.32139,0.3221960663795471,0.005677749,5,4819,4514.169318437576,200.0,0.53430736
0.0,0.015451983,200.0,0.008396555,923449,93.99581,0.34743624925613403,0.015451983,5,4824,4519.235326290131,200.0,0.53433776
0.0,0.011907954,200.0,0.0077113872,924649,93.06546,0.4082931876182556,0.011907954,6,4830,4524.780147075653,200.0,0.54910696
0.0,0.010526661,200.0,0.008024402,925649,92.649994,0.2757267355918884,0.010526661,5,4835,4530.08978676796,200.0,0.54975295
0.0,0.010992572,195.65,0.0043075643,926675,92.18045,0.487124502658844,0.010992572,6,4841,4535.332116365433,195.65,0.51381373
0.0,0.012073744,192.95,0.0053724754,927567,91.11436,0.4509595036506653,0.012073744,5,4846,4541.372542619705,192.95,0.5452568
0.0,0.0076438896,185.925,0.0068739457,928686,90.96843,0.5120130479335785,0.0076438896,7,4853,4546.652752399445,185.925,0.50881827
0.0,0.010464268,175.7,0.0073977313,929677,89.01329,0.2733146548271179,0.010464268,7,4860,4552.004115581512,175.7,0.50138104
0.0,0.014011327,166.95,0.006693491,930727,86.635735,0.31979286670684814,0.014011327,7,4867,4557.554651498795,166.95,0.47275916
0.0,0.012998037,166.95,0.007934343,931727,89.603226,0.23271161317825317,0.012998037,5,4872,4562.648000955582,166.95,0.5198169
0.0,0.0072021596,166.95,0.008939794,932727,91.628746,0.2548724412918091,0.0072021596,5,4877,4567.161335229874,166.95,0.4878504
0.0,0.008784105,169.55,0.007329863,933857,95.91066,0.14694011211395264,0.008784105,6,4883,4572.164615392685,169.55,0.48195148
0.0,0.008242138,174.15,0.0073425737,934805,101.37498,-0.12172925472259521,0.008242138,5,4888,4577.371146917343,174.15,0.495273
0.0,0.020164447,174.825,0.009436369,935879,104.357666,0.10976707935333252,0.020164447,6,4894,4582.465571403503,174.825,0.47578007
0.0,0.007977471,181.725,0.009027766,936879,110.656296,0.02546900510787964,0.007977471,5,4899,4587.127103805542,181.725,0.45220807
0.0,0.008268803,190.5,0.008982949,937879,119.24223,0.24780333042144775,0.008268803,5,4904,4592.353318929672,190.5,0.4598806
0.0,0.009245763,193.1,0.008427532,938851,126.69922,0.48041069507598877,0.009245763,5,4909,4597.096187353134,193.1,0.47263637
0.0,0.015678449,185.0,0.008943205,939927,130.42282,0.6196595728397369,0.015678449,7,4916,4601.739289045334,185.0,0.47392696
0.0,0.008931288,180.85,0.007994801,940891,132.55066,0.49973684549331665,0.008931288,6,4922,4607.209628820419,180.85,0.45940417
0.0,0.013622332,179.575,0.006238619,941988,135.9053,0.6415077745914459,0.013622332,6,4928,4611.763320922852,179.575,0.4554639
0.0,0.013344189,181.875,0.00826168,942954,142.34402,0.6628142595291138,0.013344189,5,4933,4616.962189912796,181.875,0.4598959
0.0,0.010552395,181.875,0.0084856,943954,146.5292,0.762760266661644,0.010552395,5,4938,4621.784959554672,181.875,0.43620008
0.0,0.0136139495,181.875,0.008248752,944954,150.3992,0.7302500903606415,0.0136139495,5,4943,4626.952104091644,181.875,0.42713577
0.0,0.010960691,182.575,0.007438123,946154,153.0856,0.7595130801200867,0.010960691,6,4949,4631.889033317566,182.575,0.3924487
0.0,0.0050576585,187.3,0.0075495765,947154,156.31502,0.9005949720740318,0.0050576585,5,4954,4637.022490024567,187.3,0.40971565
0.0,0.0076712086,191.075,0.008323215,948154,158.75366,0.8822377473115921,0.0076712086,5,4959,4642.380383729935,191.075,0.411588
0.0,0.010317748,196.575,0.009167406,949154,161.47466,0.9368976876139641,0.010317748,5,4964,4647.844192743301,196.575,0.40356767
0.0,0.0048157307,200.0,0.008834031,950154,165.21738,0.9356147572398186,0.0048157307,5,4969,4653.09140920639,200.0,0.3983562
0.0,0.014688229,200.0,0.0080602,951154,165.70816,0.9449772275984287,0.014688229,5,4974,4658.043387174606,200.0,0.3936292
0.0,0.00969534,200.0,0.008219529,952154,167.63496,0.9490605928003788,0.00969534,5,4979,4662.61563372612,200.0,0.44651288
0.0,0.0139735285,200.0,0.00891454,953154,167.928,0.9539363048970699,0.0139735285,5,4984,4667.918382406235,200.0,0.46257144
0.0,0.0060439506,200.0,0.006227539,954354,167.15689,0.9649604372680187,0.0060439506,6,4990,4672.598064899445,200.0,0.4113305
0.0,0.0082762595,200.0,0.008139521,955354,165.07426,0.9810673017054796,0.0082762595,5,4995,4678.049474239349,200.0,0.43773413
0.0,0.018438764,200.0,0.0073076547,956354,163.21959,0.985627650283277,0.018438764,5,5000,4682.855988264084,200.0,0.4540972
0.0,0.010474814,200.0,0.008570623,957354,160.27205,0.992543154861778,0.010474814,5,5005,4687.5870406627655,200.0,0.4588337
0.0,0.01111444,200.0,0.01005118,958354,155.51149,0.992670520208776,0.01111444,5,5010,4692.6016573905945,200.0,0.4633999
0.0,0.013864882,200.0,0.009460359,959354,151.08408,0.9873889731243253,0.013864882,5,5015,4697.384181261063,200.0,0.45463952
0.0,0.0052456157,200.0,0.0049081435,960354,147.7305,0.9865805422887206,0.0052456157,5,5020,4702.62331199646,200.0,0.46477222
0.0,0.008272225,200.0,0.0066577583,961354,145.12273,0.9786995332688093,0.008272225,5,5025,4708.047106027603,200.0,0.5005672
0.0,0.009813169,200.0,0.008317509,962554,143.1271,0.9886306449770927,0.009813169,6,5031,4712.765908479691,200.0,0.46631116
0.0,0.011069957,200.0,0.00927186,963554,142.52115,0.9878451377153397,0.011069957,5,5036,4717.707044363022,200.0,0.4760301
0.0,0.012274178,200.0,0.0075788596,964554,142.86044,0.9704761188477278,0.012274178,5,5041,4723.2616751194,200.0,0.45471004
0.0,0.0074384776,200.0,0.005063923,965554,143.49748,0.9779799226671457,0.0074384776,5,5046,4727.958426237106,200.0,0.4923408
0.0,0.015627287,200.0,0.007225958,966554,152.76709,-0.44385457038879395,0.015627287,5,5051,4733.388794898987,200.0,0.4717988
0.0,0.021825733,200.0,0.008563114,967554,156.93419,0.5147505700588226,0.021825733,5,5056,4738.238208055496,200.0,0.4152441
0.0,0.023712311,200.0,0.008440954,968554,156.9168,0.9044613167643547,0.023712311,5,5061,4743.47806930542,200.0,0.49736518
0.0,0.016412493,200.0,0.005885533,969554,154.48268,0.7964686453342438,0.016412493,5,5066,4748.51235294342,200.0,0.43955755
0.0,0.008345798,200.0,0.0067128083,970554,155.39746,0.7251231074333191,0.008345798,5,5071,4753.543159246445,200.0,0.4662311
0.0,0.018382072,200.0,0.008918967,971754,155.59439,0.8803055584430695,0.018382072,6,5077,4758.793199300766,200.0,0.4882926
0.0,0.010193368,200.0,0.006998632,972754,155.60936,0.8274375796318054,0.010193368,5,5082,4763.930155992508,200.0,0.45503885
0.0,0.01766054,200.0,0.007130799,973754,153.87506,0.7405554950237274,0.01766054,5,5087,4767.941212177277,200.0,0.4454893
0.0,0.012071738,200.0,0.0067646746,974754,143.85251,0.8431818336248398,0.012071738,5,5092,4772.929083347321,200.0,0.48593444
0.0,0.008133901,200.0,0.0061033005,975754,141.2296,0.8477028757333755,0.008133901,5,5097,4777.288908243179,200.0,0.4648016
0.0,0.006525172,200.0,0.008003192,976754,143.47868,0.8746786117553711,0.006525172,5,5102,4781.791066169739,200.0,0.4722268
0.0,0.011290782,200.0,0.009863183,977754,148.12598,0.8595261722803116,0.011290782,5,5107,4787.1378972530365,200.0,0.49217927
0.0,0.007060243,200.0,0.0036781512,978754,149.07828,0.7232425808906555,0.007060243,5,5112,4792.454705476761,200.0,0.49158835
0.0,0.004608727,200.0,0.007264283,979954,150.6394,0.7564441412687302,0.004608727,6,5118,4797.343852043152,200.0,0.48603636
0.0,0.007831757,200.0,0.0075490335,980954,152.52762,0.9288600087165833,0.007831757,5,5123,4801.520058393478,200.0,0.5336709
0.0,0.0059470227,200.0,0.0074380534,981954,152.94121,0.894544243812561,0.0059470227,5,5128,4806.217365503311,200.0,0.4855998
0.0,0.0067352825,200.0,0.008026624,982954,154.23836,0.9511793777346611,0.0067352825,5,5133,4810.844968557358,200.0,0.5221871
0.0,0.00742501,200.0,0.005932253,983954,153.15138,0.9091183692216873,0.00742501,5,5138,4815.872700214386,200.0,0.55250776
0.0,0.007720705,200.0,0.0064916355,984954,151.38687,0.9167582988739014,0.007720705,5,5143,4820.398673772812,200.0,0.5640639
0.0,0.0041659786,200.0,0.007301417,985954,147.30183,0.8820699080824852,0.0041659786,5,5148,4825.029969930649,200.0,0.55830586
0.0,0.009201245,200.0,0.007208936,986954,144.60938,0.9338589832186699,0.009201245,5,5153,4829.788645982742,200.0,0.55166924
0.0,0.017421681,200.0,0.008021946,988154,143.52094,0.9516405016183853,0.017421681,6,5159,4834.46070599556,200.0,0.53712267
0.0,0.0078623835,200.0,0.0072350632,989154,142.24057,0.947294007986784,0.0078623835,5,5164,4839.406711101532,200.0,0.56254435
0.0,0.0054541626,199.85,0.005020155,990148,142.0377,0.9608255475759506,0.0054541626,5,5169,4844.795472860336,199.85,0.5172059
0.0,0.011615266,199.85,0.007269678,991148,141.71664,0.969294099137187,0.011615266,5,5174,4849.636057853699,199.85,0.5393181
0.0,0.009326896,199.5,0.00954544,992134,140.65619,0.9333906397223473,0.009326896,5,5179,4854.630214214325,199.5,0.5549415
0.0,0.013640484,197.575,0.006936919,993257,137.78331,0.872511550784111,0.013640484,6,5185,4859.376527786255,197.575,0.5286919
0.0,0.015154355,194.775,0.007048847,994145,134.95132,0.8413963913917542,0.015154355,5,5190,4864.440410614014,194.775,0.5086988
0.0,0.015736684,194.775,0.008293454,995145,134.05359,0.9159500002861023,0.015736684,5,5195,4869.444001674652,194.775,0.5196807
0.0,0.012250136,194.775,0.008300105,996345,131.49823,0.7901242077350616,0.012250136,6,5201,4874.950052022934,194.775,0.52470654
0.0,0.010948766,194.525,0.006634293,997335,129.49808,0.909326046705246,0.010948766,5,5206,4879.225270748138,194.525,0.51806045
0.0,0.006381922,194.675,0.007186234,998335,126.80989,0.8181257247924805,0.006381922,5,5211,4882.7023775577545,194.675,0.50515854
0.0,0.005903852,194.675,0.007545991,999335,124.63867,0.8564306199550629,0.005903852,5,5216,4886.096441745758,194.675,0.49326998
0.0,0.011980854,195.025,0.008195576,1000335,122.60946,0.8174903690814972,0.011980854,5,5221,4888.2326900959015,195.025,0.556499
