meankl,entropy,EpisodesSoFar,ev_tdlam_before,optimgain,entloss,EpLenMean,EpRewMean,surrgain,TimeElapsed,EpTrueRewMean,TimestepsSoFar,EpThisIter
0.006779341,24.132322,45,0.4618213176727295,0.15614906,0.0,22.6,16.2704,0.15614906,6.997135639190674,105.97490923611545,3066,45
0.0069518816,24.163898,86,0.3476576805114746,0.15559755,0.0,24.95,14.238291,0.15559755,13.177762508392334,118.38648711709428,6129,41
0.0069223708,24.13574,121,0.396414577960968,0.15088144,0.0,29.925,18.194683,0.15088144,19.4687077999115,139.9852848316371,9234,35
0.007294787,24.116621,157,0.3163279891014099,0.14458564,0.0,27.025,13.617658,0.14458564,25.781819820404053,127.10750815900406,12198,36
0.007098186,24.149578,190,0.3874511122703552,0.1624686,0.0,30.85,16.601643,0.1624686,32.11588644981384,145.31831264081524,15297,33
0.007006505,24.117922,222,0.4131513833999634,0.17871147,0.0,32.0,16.38236,0.17871147,38.486467123031616,152.284542041806,18414,32
0.007489525,24.100018,250,0.4929547905921936,0.15197623,0.0,37.0,20.483952,0.15197623,44.74221134185791,175.92518878224223,21570,28
0.0076537677,24.074469,275,0.4356503486633301,0.15807958,0.0,38.85,22.11732,0.15807958,51.01585125923157,184.0883973528058,24639,25
0.0076939,24.026789,298,0.5728574991226196,0.1616116,0.0,41.8,22.555439,0.1616116,57.41829586029053,199.9701748615039,27657,23
0.0070861746,24.038069,323,0.5314189493656158,0.15661877,0.0,42.2,21.785513,0.15661877,63.71926236152649,200.02190910785924,30828,25
0.00737226,24.043463,343,0.6566376984119415,0.15732485,0.0,46.45,28.47199,0.15732485,70.05260753631592,220.796562389061,33870,20
0.007958943,24.033123,365,0.5308667719364166,0.1646255,0.0,48.925,31.20221,0.1646255,76.38303780555725,231.65793037684915,36942,22
0.007936881,24.021301,381,0.6325239539146423,0.16485882,0.0,52.675,35.905533,0.16485882,82.67338109016418,249.38638612217056,39879,16
0.0077914027,24.015623,397,0.6662324666976929,0.1819466,0.0,57.9,45.755848,0.1819466,88.98753023147583,276.3684102675501,42888,16
0.007854249,23.989765,416,0.5485256016254425,0.16433135,0.0,57.4,44.39999,0.16433135,95.30147337913513,277.50889116047523,45948,19
0.007992407,23.975508,434,0.6212138235569,0.18948714,0.0,54.85,38.970955,0.18948714,101.71034169197083,268.4928870988791,49011,18
0.008191283,23.97193,451,0.7104194462299347,0.17911369,0.0,59.775,39.49705,0.17911369,108.14520692825317,294.6368635468958,52212,17
0.008041877,23.947102,466,0.6496471464633942,0.19093116,0.0,63.5,43.36744,0.19093116,114.59382796287537,313.2419675438553,55248,15
0.008664964,23.976639,482,0.768634632229805,0.17157096,0.0,64.85,42.646687,0.17157096,121.09641909599304,322.20404400909405,58284,16
0.008604566,23.968079,499,0.7531305104494095,0.17626779,0.0,63.875,42.868958,0.17626779,127.54856014251709,315.54248158069373,61497,17
0.008648006,23.947752,514,0.6876638531684875,0.17690793,0.0,62.8,44.821667,0.17690793,133.97793078422546,307.9410308066748,64383,15
0.009213018,23.942444,530,0.777489572763443,0.17737222,0.0,65.0,47.66182,0.17737222,140.30621528625488,322.9640114847552,67668,16
0.008462866,23.917658,545,0.6887798309326172,0.18529421,0.0,67.65,49.203453,0.18529421,146.73950242996216,334.6582431186211,70671,15
0.008564066,23.8784,562,0.67193204164505,0.18896136,0.0,63.175,39.165394,0.18896136,153.1682870388031,313.974247822743,73755,17
0.008640653,23.880295,576,0.7235519886016846,0.18714626,0.0,65.4,39.94475,0.18714626,159.65119075775146,324.71074243298955,76761,14
0.008538947,23.875795,592,0.5659177303314209,0.1710855,0.0,65.55,40.961235,0.1710855,166.10636925697327,322.7320024186597,79929,16
