TimeElapsed,ev_tdlam_before,EpLenMean,TimestepsSoFar,EpRewMean,EpTrueRewMean,meankl,surrgain,EpThisIter,entloss,optimgain,EpisodesSoFar,entropy
27.68312668800354,0.2569633722305298,24.9,3054,8.076922,24.817053673616215,0.007729978,0.047269523,41,0.0,0.047269523,41,4.1864586
52.801393032073975,0.5021937787532806,40.225,6138,13.829071,49.580868559651535,0.0076587726,0.047939196,17,0.0,0.047939196,58,4.0891337
78.00358557701111,0.7159609198570251,54.025,8925,18.459986,80.65974372351234,0.0071019875,0.04926408,12,0.0,0.04926408,70,4.0467715
103.17357802391052,0.8836678266525269,76.125,12090,25.627148,126.8804810576764,0.006165519,0.041116774,9,0.0,0.041116774,79,4.076263
128.67713856697083,0.8290134966373444,92.35,15156,29.674683,155.94024359662149,0.0071924916,0.04626075,8,0.0,0.04626075,87,4.1100526
153.3959925174713,0.9520026184618473,107.375,18348,32.522068,183.85490067536236,0.0061636018,0.047147878,6,0.0,0.047147878,93,4.1195626
178.69512128829956,0.9668946228921413,126.975,21558,36.25577,221.92993254392564,0.0065184804,0.035691194,6,0.0,0.035691194,99,4.104508
203.7949652671814,0.8224611431360245,143.475,24663,38.60987,242.8993984001671,0.0064127548,0.03512053,5,0.0,0.03512053,104,4.0857463
229.59718942642212,0.794635221362114,161.8,27642,40.867043,257.98060224254266,0.00767046,0.04115327,3,0.0,0.04115327,107,4.104984
254.10595059394836,0.7793947160243988,176.95,30450,42.48503,274.52114598900596,0.0065784906,0.051750854,4,0.0,0.051750854,111,4.11803
279.93063282966614,0.9915744476020336,198.025,33978,44.49261,297.74402465080703,0.006618078,0.05868501,3,0.0,0.05868501,114,4.1205597
304.14405488967896,0.9805319495499134,210.2,35778,45.76405,309.52178114139906,0.0061531784,0.04831159,1,0.0,0.04831159,115,4.0754704
330.0982291698456,0.0035065412521362305,232.475,38778,47.87216,328.9568543343976,0.0067637055,0.027385773,1,0.0,0.027385773,116,4.0943646
354.67013120651245,-0.12600207328796387,252.55,41778,48.992405,346.8328423298759,0.0070085214,0.02414045,1,0.0,0.02414045,117,4.110712
379.8342454433441,-0.01970350742340088,274.925,44778,50.48133,366.6185887604671,0.0071839783,0.01851528,1,0.0,0.01851528,118,4.1693344
