TimeElapsed,surrgain,EpTrueRewMean,EpLenMean,EpisodesSoFar,entloss,optimgain,EpThisIter,ev_tdlam_before,TimestepsSoFar,EpRewMean,entropy,meankl
39.03593134880066,0.13380948,102.83281294176527,21.275,47,0.0,0.13380948,47,0.3958696126937866,3033,8.536871,24.147566,0.007247705
74.51052522659302,0.13122721,114.46599208168236,23.725,91,0.0,0.13122721,44,0.471366822719574,6135,6.698333,24.170042,0.007085841
111.41900563240051,0.12457559,133.1925053961442,26.875,130,0.0,0.12457559,39,0.35555022954940796,9276,7.132048,24.165596,0.0069875587
147.96087980270386,0.14294198,151.14946159393998,30.225,164,0.0,0.14294198,34,0.2927432060241699,12435,7.899553,24.163668,0.007562287
183.6407871246338,0.13701661,154.74379077401483,31.3,198,0.0,0.13701661,34,0.33467036485671997,15621,8.046196,24.108887,0.0076354635
220.85929131507874,0.14112793,160.2031750353977,32.25,228,0.0,0.14112793,30,0.4351668357849121,18678,8.796829,24.10733,0.007322898
258.0845310688019,0.14825642,194.0488241289924,39.025,253,0.0,0.14825642,25,0.31873542070388794,21765,10.937315,24.102552,0.0072789183
293.84703493118286,0.14822656,230.28350420226252,46.0,273,0.0,0.14822656,20,0.42432647943496704,24882,14.848597,24.122206,0.0074925483
331.22055530548096,0.15353848,235.7779223273381,46.95,297,0.0,0.15353848,24,0.421339213848114,28026,15.901813,24.103273,0.007654771
368.68946075439453,0.15384835,230.07214913735916,45.0,318,0.0,0.15384835,21,0.6059185266494751,31140,15.012983,24.112413,0.007838144
403.64750576019287,0.13910589,257.5480585323405,50.85,338,0.0,0.13910589,20,0.5813395977020264,34308,17.370987,24.106627,0.007184845
437.37195920944214,0.15225056,272.1925006078768,53.9,356,0.0,0.15225056,18,0.6813121140003204,37245,17.194393,24.083326,0.0070852553
468.09959077835083,0.15719056,303.08427458123623,59.375,372,0.0,0.15719056,16,0.6377400457859039,40266,18.392319,24.040607,0.007565044
497.33378052711487,0.15086824,305.13841405077113,59.95,389,0.0,0.15086824,17,0.6824638843536377,43290,16.578882,24.025692,0.0076963888
525.9936079978943,0.14476526,303.16179657093994,60.1,406,0.0,0.14476526,17,0.7405610680580139,46449,16.212315,23.993736,0.0076177735
553.3589386940002,0.17481309,317.84870309091065,62.825,422,0.0,0.17481309,16,0.6214657425880432,49464,16.434055,23.985806,0.0073120133
582.311585187912,0.16890153,332.089968357792,64.75,438,0.0,0.16890153,16,0.7295010983943939,52647,19.914652,23.985994,0.007813423
609.6837873458862,0.16023503,326.9718890180542,64.15,455,0.0,0.16023503,17,0.5514597594738007,55800,20.1899,23.999771,0.00837661
638.7493829727173,0.16064012,306.7747951447201,60.75,471,0.0,0.16064012,16,0.671250581741333,58704,17.155817,23.94235,0.007750867
666.6944098472595,0.17877041,309.7876187401204,61.2,488,0.0,0.17877041,17,0.712366133928299,62046,16.582754,23.921661,0.0073984377
695.4565727710724,0.17817251,331.64770794287335,65.075,503,0.0,0.17817251,15,0.7097760736942291,65097,18.218065,23.927868,0.008340372
724.0209827423096,0.1706105,333.44409875461463,64.325,519,0.0,0.1706105,16,0.7700670063495636,68097,17.24768,23.932346,0.007899532
752.2233021259308,0.1562636,319.3498899857517,61.75,536,0.0,0.1562636,17,0.7316881120204926,71136,15.720639,23.906525,0.008346256
781.2747404575348,0.1846652,340.56557153901724,66.2,550,0.0,0.1846652,14,0.6239327192306519,74268,16.542337,23.876427,0.00816157
