entloss,entropy,surrgain,EpLenMean,EpisodesSoFar,TimeElapsed,EpThisIter,ev_tdlam_before,meankl,EpRewMean,optimgain,TimestepsSoFar,EpTrueRewMean
0.0,3.2847598,0.05111123,887.525,552,680.5006432533264,1,0.09549808502197266,0.008888207,2593.2141092867705,0.05111123,572814,2593.2141092867705
0.0,3.327515,0.04178569,887.525,553,684.2182130813599,1,-0.03450798988342285,0.009076823,2590.913307246164,0.04178569,575814,2590.913307246164
0.0,3.3319113,0.06153518,878.15,554,687.8843121528625,1,0.9096042737364769,0.009149855,2564.1730582658556,0.06153518,577689,2564.1730582658556
0.0,3.3389869,0.064623505,870.35,555,691.5493605136871,1,0.8957120180130005,0.008333754,2536.566569697079,0.064623505,579753,2536.566569697079
0.0,3.3648767,0.06257449,865.05,556,695.298234462738,1,0.9527704566717148,0.008759197,2523.2143404124804,0.06257449,582117,2523.2143404124804
0.0,3.3465884,0.043878853,873.825,557,699.0271723270416,1,0.034120917320251465,0.009516977,2551.6858238009745,0.043878853,585117,2551.6858238009745
0.0,3.3054125,0.058719255,873.825,558,702.6783976554871,1,-0.018930792808532715,0.008682044,2554.647811945146,0.058719255,588117,2554.647811945146
0.0,3.3211079,0.04357196,873.825,559,706.3783872127533,1,0.007436931133270264,0.009095093,2553.090024895212,0.04357196,591117,2553.090024895212
0.0,3.3395383,0.049586706,872.05,561,710.0258383750916,2,0.640023797750473,0.008671519,2553.721554080706,0.049586706,596556,2553.721554080706
0.0,3.3369536,0.048548967,872.05,562,713.6798014640808,1,0.234177827835083,0.010031176,2550.7943647635243,0.048548967,599556,2550.7943647635243
0.0,3.3006573,0.06406551,872.05,563,717.409060716629,1,0.16498208045959473,0.0077138795,2551.229233493653,0.06406551,602556,2551.229233493653
0.0,3.3000164,0.06204188,850.725,565,721.1270031929016,2,0.8775887340307236,0.00969707,2490.525213330663,0.06204188,605997,2490.525213330663
0.0,3.2762153,0.049731385,872.525,566,724.8722071647644,1,0.003952205181121826,0.01004518,2558.2741461021033,0.049731385,608997,2558.2741461021033
0.0,3.300964,0.044887826,874.325,567,728.603865146637,1,0.02644580602645874,0.008928668,2554.73698047317,0.044887826,611997,2554.73698047317
0.0,3.3037133,0.053171642,868.8,568,732.3188705444336,1,0.05532163381576538,0.009117537,2527.6778315671872,0.053171642,614106,2527.6778315671872
0.0,3.3557808,0.045076497,868.8,569,735.9219748973846,1,0.0202978253364563,0.008562898,2534.3407302200576,0.045076497,617106,2534.3407302200576
0.0,3.3458948,0.0547283,874.55,571,739.8892636299133,2,0.045754432678222656,0.008433306,2541.378322572241,0.0547283,622374,2541.378322572241
0.0,3.3506167,0.052831188,874.55,572,743.5987060070038,1,0.05936884880065918,0.008666498,2543.1202803324027,0.052831188,625374,2543.1202803324027
0.0,3.331764,0.04089802,863.85,574,747.3371262550354,2,0.42759931087493896,0.009485758,2515.4261886224167,0.04089802,630090,2515.4261886224167
0.0,3.3454278,0.050057687,863.85,575,751.0483560562134,1,0.08052384853363037,0.00908418,2511.2302581574318,0.050057687,633090,2511.2302581574318
0.0,3.3482032,0.051723946,863.85,576,754.757940530777,1,-0.11264121532440186,0.0095019,2511.580852698252,0.051723946,636090,2511.580852698252
0.0,3.3489294,0.042482343,863.85,577,758.3955636024475,1,0.03383517265319824,0.008939891,2515.684594318521,0.042482343,639090,2515.684594318521
0.0,3.3105395,0.044085365,863.85,578,762.1396763324738,1,-0.021323204040527344,0.008995893,2513.280131847618,0.044085365,642090,2513.280131847618
0.0,3.34536,0.0491749,863.85,579,765.9178085327148,1,0.0857498049736023,0.00903477,2514.318681894878,0.0491749,645090,2514.318681894878
0.0,3.357389,0.04560935,875.1,580,769.6221153736115,1,-0.047034621238708496,0.008096078,2544.5177093594857,0.04560935,648090,2544.5177093594857
0.0,3.364814,0.0548028,853.175,582,773.3288912773132,2,0.0557783842086792,0.008709677,2477.845988302751,0.0548028,651459,2477.845988302751
0.0,3.3607183,0.06393245,863.875,583,777.0183551311493,1,0.8782008439302444,0.0087001305,2513.723101115074,0.06393245,654288,2513.723101115074
0.0,3.3499446,0.06372877,881.4,585,780.7523710727692,2,0.8299477249383926,0.008563327,2565.5502938887407,0.06372877,659124,2565.5502938887407
0.0,3.321502,0.056065027,878.075,586,784.3635647296906,1,0.7988604009151459,0.008198973,2557.8123057338985,0.056065027,661725,2557.8123057338985
0.0,3.3131034,0.0473478,878.075,587,788.0972588062286,1,-0.05387294292449951,0.009641688,2565.374524698291,0.0473478,664725,2565.374524698291
0.0,3.264956,0.053959772,888.975,588,791.8021597862244,1,0.0166206955909729,0.0116290385,2602.892267422452,0.053959772,667725,2602.892267422452
0.0,3.272768,0.043115675,888.975,589,795.5097107887268,1,-0.023047447204589844,0.008869777,2601.9832019233972,0.043115675,670725,2601.9832019233972
0.0,3.288206,0.050768465,890.925,591,799.3137691020966,2,0.39821046590805054,0.0086411815,2609.382979940732,0.050768465,676725,2609.382979940732
0.0,3.2901087,0.061592974,881.3,592,803.0099437236786,1,0.8923633992671967,0.008360565,2580.1291180791695,0.061592974,678570,2580.1291180791695
0.0,3.3120098,0.04467746,881.3,593,806.7064678668976,1,0.06298530101776123,0.008581556,2583.5666315325298,0.04467746,681570,2583.5666315325298
0.0,3.2709444,0.06774968,884.3,594,810.4718821048737,1,0.9279715716838837,0.009873147,2595.0419286712727,0.06774968,683805,2595.0419286712727
0.0,3.2672405,0.06668035,889.325,595,814.2538080215454,1,0.9523117244243622,0.009236829,2615.6442840551517,0.06668035,686472,2615.6442840551517
0.0,3.245537,0.06388147,894.625,596,817.9875435829163,1,-0.007819533348083496,0.01040562,2633.2229386757626,0.06388147,689472,2633.2229386757626
0.0,3.2340112,0.04721394,894.625,597,821.8172781467438,1,-0.027644872665405273,0.0075532785,2633.8630546406907,0.04721394,692472,2633.8630546406907
0.0,3.2495189,0.039373927,894.625,598,825.5097126960754,1,0.029165685176849365,0.009837341,2636.2848971926214,0.039373927,695472,2636.2848971926214
0.0,3.201956,0.05678834,894.625,599,829.2212011814117,1,-0.008256077766418457,0.010734531,2641.1787781369612,0.05678834,698472,2641.1787781369612
0.0,3.2165835,0.057081793,894.625,600,833.0203711986542,1,0.059022367000579834,0.009368428,2642.18148463319,0.057081793,701472,2642.18148463319
0.0,3.196714,0.0527388,899.3,601,836.8574104309082,1,0.0323140025138855,0.010577915,2656.1257332995892,0.0527388,704472,2656.1257332995892
0.0,3.1901782,0.053304233,899.3,602,840.5810582637787,1,-0.053815364837646484,0.008944247,2662.2217771190676,0.053304233,707472,2662.2217771190676
0.0,3.171379,0.05232314,899.3,603,844.2511949539185,1,0.10674989223480225,0.0111640515,2665.8590273464397,0.05232314,710472,2665.8590273464397
0.0,3.1599429,0.044369392,911.25,604,847.9689090251923,1,-0.023343443870544434,0.009828966,2700.206675595941,0.044369392,713472,2700.206675595941
0.0,3.1186516,0.04584098,920.625,605,851.66903424263,1,-0.009908676147460938,0.010076983,2735.1564814582684,0.04584098,716472,2735.1564814582684
0.0,3.1552143,0.039342403,920.625,606,855.528359413147,1,0.009750127792358398,0.009314634,2738.3922605770153,0.039342403,719472,2738.3922605770153
0.0,3.1227632,0.05087473,920.625,607,859.2404792308807,1,0.04546457529067993,0.010090586,2741.1575753236493,0.05087473,722472,2741.1575753236493
0.0,3.1297915,0.05903983,928.05,608,862.9135992527008,1,0.0006015300750732422,0.0091895815,2773.373043338186,0.05903983,725472,2773.373043338186
0.0,3.1439228,0.06355537,928.05,609,866.5159294605255,1,-0.021487712860107422,0.009169642,2776.476558518588,0.06355537,728472,2776.476558518588
0.0,3.1343687,0.042792607,928.05,610,870.206045627594,1,0.04213160276412964,0.008942428,2783.7233946089955,0.042792607,731472,2783.7233946089955
0.0,3.0987036,0.05134543,934.15,611,873.9819812774658,1,0.020283043384552002,0.009368432,2809.9550171218307,0.05134543,734472,2809.9550171218307
0.0,3.085296,0.060035557,922.1,613,877.7087917327881,2,0.005898475646972656,0.008672839,2778.4465007143185,0.060035557,737742,2778.4465007143185
0.0,3.1737058,0.047870994,922.1,614,881.4309194087982,1,0.035293519496917725,0.009172173,2781.0473891612273,0.047870994,740742,2781.0473891612273
0.0,3.1476142,0.059513457,922.1,615,885.1811273097992,1,0.08631247282028198,0.009784815,2787.893456030314,0.059513457,743742,2787.893456030314
0.0,3.1140423,0.053107288,919.85,616,888.900200843811,1,0.9180037751793861,0.0099865,2786.4175615778477,0.053107288,746472,2786.4175615778477
0.0,3.1130986,0.051610634,915.25,617,892.6523475646973,1,-0.08323395252227783,0.009674391,2772.5307143978266,0.051610634,748920,2772.5307143978266
0.0,3.15335,0.052005768,915.25,618,896.3602557182312,1,-0.022881388664245605,0.009733469,2774.252459641074,0.052005768,751920,2774.252459641074
0.0,3.16641,0.047708325,915.25,619,900.1939465999603,1,-0.0772479772567749,0.008581225,2777.1964983322655,0.047708325,754920,2777.1964983322655
0.0,3.173058,0.052927505,915.25,620,903.8399908542633,1,0.06063079833984375,0.009855062,2788.5459211292996,0.052927505,757920,2788.5459211292996
0.0,3.223259,0.044199478,915.25,621,907.5813732147217,1,-0.0804750919342041,0.009854982,2794.111403358688,0.044199478,760920,2794.111403358688
0.0,3.2200599,0.049356155,937.175,622,911.3911619186401,1,-0.01613450050354004,0.009106631,2867.033905105594,0.049356155,763920,2867.033905105594
0.0,3.2148972,0.047014326,938.6,624,915.1542513370514,2,0.00921541452407837,0.009725753,2877.725745004385,0.047014326,769920,2877.725745004385
0.0,3.1610715,0.056775615,948.3,625,918.8330237865448,1,0.02994018793106079,0.011407277,2909.9442199316386,0.056775615,772920,2909.9442199316386
0.0,3.0683892,0.06696891,931.675,627,922.6334238052368,2,0.8934089913964272,0.009325774,2857.9636262866793,0.06696891,776526,2857.9636262866793
0.0,3.0174463,0.046272922,931.675,628,926.3474564552307,1,-0.15456461906433105,0.010307979,2862.1731129003356,0.046272922,779526,2862.1731129003356
0.0,3.0067239,0.048964515,931.675,629,930.0294795036316,1,-0.025381803512573242,0.009910226,2867.8950482579558,0.048964515,782526,2867.8950482579558
0.0,2.982521,0.061326962,920.625,631,933.802571773529,2,0.6902096271514893,0.009598564,2840.6924261045956,0.061326962,787200,2840.6924261045956
0.0,2.957939,0.047598585,930.25,632,937.4862132072449,1,-0.2253105640411377,0.00936881,2877.0621359823726,0.047598585,790200,2877.0621359823726
0.0,2.958976,0.050217073,930.25,633,941.2434175014496,1,0.1025591492652893,0.009783346,2884.2906389871127,0.050217073,793200,2884.2906389871127
0.0,2.9689553,0.053154368,936.625,634,945.0908699035645,1,0.05274540185928345,0.008828527,2905.347017874098,0.053154368,796200,2905.347017874098
0.0,2.9640605,0.045017205,939.4,635,948.8357558250427,1,-0.20640230178833008,0.009292053,2916.8457132680514,0.045017205,799200,2916.8457132680514
0.0,2.9618325,0.06564695,898.475,637,952.6649632453918,2,0.6255676746368408,0.009611429,2787.7068361279175,0.06564695,800289,2787.7068361279175
0.0,2.9473064,0.057862937,898.475,638,956.4212102890015,1,0.17393070459365845,0.013525657,2793.243330841247,0.057862937,803289,2793.243330841247
0.0,2.9495857,0.042631116,898.475,639,960.0682983398438,1,0.036522507667541504,0.011659087,2796.9469341079916,0.042631116,806289,2796.9469341079916
0.0,2.9675372,0.04837305,898.475,640,963.8395247459412,1,0.050235629081726074,0.009796072,2802.146505865034,0.04837305,809289,2802.146505865034
0.0,2.9523952,0.04908424,898.475,641,967.5247876644135,1,0.02154386043548584,0.009011656,2809.3503111062223,0.04908424,812289,2809.3503111062223
0.0,2.9686987,0.050316684,880.85,643,971.2467169761658,2,0.7048979699611664,0.009371046,2756.4777066540764,0.050316684,816174,2756.4777066540764
0.0,2.9758918,0.06794922,866.725,645,974.9766778945923,2,0.6453091502189636,0.010802402,2719.131577244875,0.06794922,820479,2719.131577244875
0.0,3.0373611,0.042427253,866.725,646,978.6299095153809,1,0.014517426490783691,0.009936155,2725.874723509836,0.042427253,823479,2725.874723509836
0.0,3.0275855,0.06749949,831.6,648,982.3676109313965,2,0.8827921077609062,0.00922607,2617.0484275947433,0.06749949,825264,2617.0484275947433
0.0,2.9733992,0.06245709,814.875,650,986.1253764629364,2,0.7089638113975525,0.008802146,2570.953079687292,0.06245709,829257,2570.953079687292
0.0,2.953684,0.06016341,801.475,652,989.9168739318848,2,0.7301795184612274,0.009324493,2530.7592303018964,0.06016341,833649,2530.7592303018964
0.0,2.9652402,0.05391639,824.225,653,993.7133069038391,1,0.10115444660186768,0.008903161,2609.048004011531,0.05391639,836649,2609.048004011531
0.0,2.8865764,0.03921415,824.225,654,997.3523061275482,1,0.03550827503204346,0.00874215,2613.9578961700163,0.03921415,839649,2613.9578961700163
0.0,2.9136376,0.039311767,824.225,655,1001.0972239971161,1,0.015684843063354492,0.009852258,2618.145190416746,0.039311767,842649,2618.145190416746
0.0,2.9202273,0.059123922,822.725,656,1004.8119249343872,1,0.88289924710989,0.009022383,2617.2958642904478,0.059123922,845199,2617.2958642904478
0.0,2.9723306,0.07030584,797.725,658,1008.5533549785614,2,0.006253659725189209,0.010259174,2537.924831075134,0.07030584,847647,2537.924831075134
0.0,2.9150412,0.058543026,797.725,659,1012.313704252243,1,0.006210923194885254,0.008812378,2541.3510485806664,0.058543026,850647,2541.3510485806664
0.0,2.9179695,0.054076895,797.725,660,1016.0043547153473,1,-0.051761627197265625,0.010845376,2544.481068479261,0.054076895,853647,2544.481068479261
0.0,2.9394228,0.05513829,797.725,661,1019.683032989502,1,-0.0947486162185669,0.01121399,2549.608898451166,0.05513829,856647,2549.608898451166
0.0,2.8925068,0.05381899,797.725,662,1023.395409822464,1,0.03563624620437622,0.010459183,2552.111289117768,0.05381899,859647,2552.111289117768
0.0,2.8320944,0.056388326,797.725,663,1027.113659620285,1,0.3111456632614136,0.009849172,2555.9589846619847,0.056388326,862647,2555.9589846619847
0.0,2.7711704,0.05336392,795.975,664,1030.8321149349213,1,0.9122910872101784,0.009263003,2558.4854525976543,0.05336392,865437,2558.4854525976543
0.0,2.7996209,0.05627355,795.975,665,1034.5724864006042,1,0.03364074230194092,0.009082655,2560.1370363966316,0.05627355,868437,2560.1370363966316
0.0,2.8056633,0.04848496,811.2,666,1038.3119258880615,1,0.031605422496795654,0.009899646,2613.061634941218,0.04848496,871437,2613.061634941218
0.0,2.8414605,0.047890373,815.925,667,1041.9694616794586,1,0.04023343324661255,0.012711534,2633.768353701398,0.047890373,874437,2633.768353701398
0.0,2.8167012,0.06828233,798.0,668,1045.699682712555,1,0.986972008831799,0.01008877,2576.2034899927103,0.06828233,875286,2576.2034899927103
0.0,2.8337986,0.05515988,798.0,669,1049.364494085312,1,-0.06623363494873047,0.011244809,2580.240818634517,0.05515988,878286,2580.240818634517
0.0,2.7742717,0.0573382,792.075,671,1053.119624376297,2,0.6825092434883118,0.009362937,2567.5232596126953,0.0573382,882249,2567.5232596126953
0.0,2.7379236,0.05182439,792.075,672,1056.7664501667023,1,0.052357256412506104,0.009562148,2568.0262189359573,0.05182439,885249,2568.0262189359573
0.0,2.7355044,0.050494406,792.075,673,1060.4948687553406,1,0.03861892223358154,0.009778888,2570.2223190546406,0.050494406,888249,2570.2223190546406
0.0,2.7350354,0.04091436,792.075,674,1064.152203321457,1,0.061082422733306885,0.009409596,2573.0281392884326,0.04091436,891249,2573.0281392884326
0.0,2.6752207,0.04974917,792.075,675,1067.7914581298828,1,0.030045688152313232,0.010888075,2572.7407046181606,0.04974917,894249,2572.7407046181606
0.0,2.650593,0.059733097,810.325,676,1071.5851500034332,1,0.007536530494689941,0.009246315,2638.6577447315767,0.059733097,897249,2638.6577447315767
0.0,2.6316247,0.054703206,833.0,677,1075.3298873901367,1,0.02224254608154297,0.0093311975,2715.383297406987,0.054703206,900249,2715.383297406987
0.0,2.7614772,0.04188166,833.0,678,1079.0806057453156,1,0.061268508434295654,0.010588069,2714.8942327713894,0.04188166,903249,2714.8942327713894
0.0,2.7644436,0.06721294,821.6,679,1082.7257299423218,1,0.9771010689437389,0.008873803,2677.252869535234,0.06721294,904881,2677.252869535234
0.0,2.8204265,0.04460579,821.6,680,1086.4917306900024,1,0.04897415637969971,0.009391536,2677.000577690405,0.04460579,907881,2677.000577690405
0.0,2.8258965,0.054896798,819.85,681,1090.2390003204346,1,0.016744136810302734,0.008975987,2669.913015419299,0.054896798,910671,2669.913015419299
0.0,2.836579,0.067095235,816.4,682,1093.9424741268158,1,0.862701416015625,0.008709455,2660.9538655558745,0.067095235,913257,2660.9538655558745
0.0,2.8725972,0.052080825,823.525,684,1097.6877844333649,2,0.7362392842769623,0.009510009,2684.883165806086,0.052080825,917997,2684.883165806086
0.0,2.9062395,0.08548246,829.025,685,1101.421779870987,1,0.9813038092106581,0.00991728,2706.5054362055857,0.08548246,919962,2706.5054362055857
0.0,2.9077432,0.072596684,821.875,686,1105.1322832107544,1,0.8296950310468674,0.008093659,2679.9356325154595,0.072596684,922104,2679.9356325154595
0.0,2.966319,0.04684019,840.35,687,1108.8558435440063,1,0.05001187324523926,0.008795262,2739.663735846692,0.04684019,925104,2739.663735846692
0.0,2.9584053,0.0715972,846.75,688,1112.771862745285,1,0.9439610056579113,0.0109720435,2759.829897355496,0.0715972,926874,2759.829897355496
0.0,2.9577105,0.05106134,846.75,689,1116.5043165683746,1,0.018234431743621826,0.009233746,2760.186918794224,0.05106134,929874,2760.186918794224
0.0,2.9789348,0.054056287,863.475,690,1120.2896785736084,1,0.004542171955108643,0.0092628775,2818.7858843170006,0.054056287,932874,2818.7858843170006
0.0,2.9780784,0.04233791,863.475,691,1123.9609916210175,1,0.03768765926361084,0.008739561,2819.2927603692674,0.04233791,935874,2819.2927603692674
0.0,2.9260478,0.05095664,876.875,692,1127.6690487861633,1,0.01697838306427002,0.009538566,2866.4067628813004,0.05095664,938874,2866.4067628813004
0.0,2.9783242,0.054980464,876.875,693,1131.351505279541,1,0.04175752401351929,0.009547714,2868.4989076503116,0.054980464,941874,2868.4989076503116
0.0,2.9536436,0.049453713,876.875,694,1135.056143283844,1,0.009211897850036621,0.009671411,2870.5290711905386,0.049453713,944874,2870.5290711905386
0.0,2.9757895,0.05950799,876.875,695,1138.7957577705383,1,-0.20601844787597656,0.009748699,2870.3474619163,0.05950799,947874,2870.3474619163
0.0,3.0032952,0.0556612,880.625,696,1142.6338939666748,1,-0.027617573738098145,0.010084297,2881.0944298681684,0.0556612,950874,2881.0944298681684
0.0,3.009652,0.042840462,899.175,697,1146.3337783813477,1,0.024656236171722412,0.0093851425,2948.510468333102,0.042840462,953874,2948.510468333102
0.0,3.011991,0.05427254,910.225,698,1150.0415906906128,1,0.012700021266937256,0.008778882,2990.278821125831,0.05427254,956874,2990.278821125831
0.0,2.9739068,0.06062048,889.525,700,1153.708137512207,2,0.6041313111782074,0.010401254,2916.8203492229054,0.06062048,960390,2916.8203492229054
0.0,2.9616926,0.07125575,877.85,701,1157.4282808303833,1,0.7910645455121994,0.00934848,2875.7886766576653,0.07125575,961989,2875.7886766576653
0.0,2.9832742,0.058877327,877.85,702,1161.200502872467,1,-0.021842241287231445,0.009446138,2877.9883312653396,0.058877327,964989,2877.9883312653396
0.0,2.9649327,0.06262256,877.85,703,1164.7739508152008,1,0.001878201961517334,0.010136021,2877.5301094463107,0.06262256,967989,2877.5301094463107
0.0,2.9892275,0.062394746,879.6,704,1168.2765698432922,1,0.035304129123687744,0.008942848,2881.2832024685667,0.062394746,970989,2881.2832024685667
0.0,3.050782,0.04884974,879.6,705,1171.8250274658203,1,0.06741857528686523,0.010018587,2882.4322504085285,0.04884974,973989,2882.4322504085285
0.0,3.0000637,0.053110365,858.325,706,1175.366111278534,1,0.8999819606542587,0.008909056,2809.154669048359,0.053110365,974436,2809.154669048359
0.0,2.9650652,0.049272418,858.325,707,1179.0533080101013,1,0.07614850997924805,0.0093792025,2808.8538572381085,0.049272418,977436,2808.8538572381085
0.0,2.977926,0.05227115,876.25,708,1182.6779828071594,1,0.6281603872776031,0.009642933,2867.0993013541674,0.05227115,980436,2867.0993013541674
0.0,3.0010598,0.05835641,876.25,709,1186.322509765625,1,0.035390377044677734,0.008936886,2863.0509824326664,0.05835641,983436,2863.0509824326664
0.0,2.9848914,0.04647011,876.25,710,1189.976309299469,1,0.037942707538604736,0.01001955,2862.305170659026,0.04647011,986436,2862.305170659026
0.0,2.93619,0.0541678,893.225,711,1193.5345726013184,1,0.03439044952392578,0.011205283,2919.2302827331755,0.0541678,989436,2919.2302827331755
0.0,2.9685571,0.060996696,885.9,712,1197.0438804626465,1,0.9592450633645058,0.009946244,2898.1754863042825,0.060996696,991557,2898.1754863042825
0.0,2.9877648,0.10806475,878.425,713,1200.5601935386658,1,0.9799146540462971,0.009278158,2873.855017739309,0.10806475,993660,2873.855017739309
0.0,3.0116482,0.044288017,878.425,714,1204.072565793991,1,0.03282898664474487,0.010309383,2875.0568349823757,0.044288017,996660,2875.0568349823757
0.0,3.0551243,0.0393608,878.425,715,1207.2940926551819,1,-0.015808582305908203,0.008957882,2877.2469401627336,0.0393608,999660,2877.2469401627336
0.0,3.1034832,0.07046069,866.05,716,1210.605627298355,1,0.9267118275165558,0.010188864,2834.4214796487327,0.07046069,1001175,2834.4214796487327
