EpisodesSoFar,surrgain,meankl,TimestepsSoFar,EpLenMean,entloss,EpTrueRewMean,EpRewMean,ev_tdlam_before,entropy,EpThisIter,TimeElapsed,optimgain
1324,0.12096403,0.012530906,610129,810.125,0.0,2765.075190262742,389.6881,0.8979924321174622,4.551392,1,2605.5832850933075,0.12096403
1327,0.09878309,0.01275317,610744,753.65,0.0,2568.0810845414553,362.51395,0.7827256917953491,4.511683,3,2609.7819533348083,0.09878309
1328,0.09414171,0.012098763,611744,756.45,0.0,2574.7470224221333,364.0214,0.11783528327941895,4.5310664,1,2614.3216922283173,0.09414171
1329,0.08920717,0.012019739,612744,762.125,0.0,2595.2169640722304,366.3985,0.11122375726699829,4.5304775,1,2618.5415318012238,0.08920717
1331,0.10712285,0.013338036,613626,751.65,0.0,2563.768792728912,362.77606,0.8554025143384933,4.569297,2,2622.777282476425,0.10712285
1334,0.10862537,0.012538228,615092,737.8,0.0,2523.1620819855966,359.579,0.7208443880081177,4.6183486,3,2626.979726076126,0.10862537
1338,0.113851234,0.012740461,616557,710.225,0.0,2420.8273675058686,347.16458,0.8767827600240707,4.5867376,4,2631.2079808712006,0.113851234
1339,0.15006484,0.0126325395,617290,703.55,0.0,2400.818207354053,343.1148,0.8497031331062317,4.563476,1,2635.398866176605,0.15006484
1341,0.12623605,0.013166263,618731,702.85,0.0,2394.7428954421325,342.12436,0.44484949111938477,4.5706725,2,2639.593058347702,0.12623605
1343,0.121500455,0.014522999,620116,695.7,0.0,2372.8558349889054,338.06833,0.8294739276170731,4.519572,2,2643.8333406448364,0.121500455
1344,0.1774973,0.012041029,620985,692.425,0.0,2364.0872567911874,337.40305,0.7743546962738037,4.496852,1,2648.0166578292847,0.1774973
1346,0.10866158,0.014353342,622436,689.05,0.0,2353.6366901454458,335.02094,0.7658286243677139,4.524355,2,2652.2502546310425,0.10866158
1349,0.11279241,0.011693948,623218,636.275,0.0,2153.761244466412,309.01385,0.8919855207204819,4.471557,3,2656.4349513053894,0.11279241
1350,0.19365159,0.013900988,623598,620.775,0.0,2104.8516104411524,301.87387,0.8184831738471985,4.464084,1,2660.689274072647,0.19365159
1352,0.1317378,0.012755544,624574,597.675,0.0,2019.8613137343623,291.3004,0.8727300465106964,4.4457064,2,2664.9223325252533,0.1317378
1353,0.12832986,0.011423139,625574,602.95,0.0,2041.375677936771,292.98364,0.7406854927539825,4.456443,1,2669.1278479099274,0.12832986
1355,0.13349012,0.011758495,626901,586.125,0.0,1984.7593990912974,287.99365,0.7860614955425262,4.4564614,2,2673.3192172050476,0.13349012
1357,0.105372325,0.011453707,628112,580.05,0.0,1957.9819485253036,286.05746,0.4968850612640381,4.449193,2,2677.5276262760162,0.105372325
1358,0.09687347,0.011218442,629112,598.85,0.0,2016.4057046741254,294.6529,-0.05018270015716553,4.5007057,1,2681.735634803772,0.09687347
1359,0.08458844,0.012580901,630112,599.925,0.0,2012.7042252962929,294.94528,-0.022341132164001465,4.5424213,1,2685.92058467865,0.08458844
1360,0.18439649,0.014088708,630693,610.75,0.0,2053.928502812091,301.13477,0.8394619226455688,4.546107,1,2690.1430056095123,0.18439649
1362,0.14824623,0.012779552,631669,585.15,0.0,1966.427005889525,291.7982,0.910542294383049,4.5441265,2,2694.3490664958954,0.14824623
1364,0.13018058,0.004822037,633058,573.225,0.0,1919.4969213940312,288.73566,0.667947918176651,4.5264616,2,2698.53182387352,0.13018058
1365,0.07940483,0.00393253,633582,578.0,0.0,1932.2288149195288,291.72876,0.6579328179359436,4.502197,1,2702.7401373386383,0.07940483
1366,0.12806359,0.014551647,634582,599.85,0.0,2009.7897804405723,302.80936,0.49308258295059204,4.472385,1,2706.9494440555573,0.12806359
1368,0.12934484,0.012180467,635735,599.775,0.0,2016.6641279568626,302.96957,0.8809244111180305,4.4978633,2,2711.1266272068024,0.12934484
1370,0.07224071,0.004031558,636838,592.1,0.0,1991.5139674669995,299.5598,0.8794262334704399,4.4735713,2,2715.318218231201,0.07224071
1371,0.1150511,0.012252903,637838,605.3,0.0,2034.662916470162,304.63028,0.5225728452205658,4.5293036,1,2719.4499020576477,0.1150511
1375,0.119356155,0.012098782,639610,596.8,0.0,2002.7477553761746,300.47308,0.7067390978336334,4.5211177,4,2723.620403289795,0.119356155
1377,0.1280791,0.012394588,640658,609.325,0.0,2052.0088593810806,306.72028,0.8871032148599625,4.5602813,2,2727.7999725341797,0.1280791
1378,0.068179324,0.0039450596,641658,627.525,0.0,2117.7335897837174,317.61566,0.06985318660736084,4.527981,1,2731.9613285064697,0.068179324
1380,0.11903391,0.013639035,643021,632.25,0.0,2122.8606527621396,319.50543,0.4841845631599426,4.5289564,2,2736.104355096817,0.11903391
1382,0.12791918,0.013142519,644351,615.5,0.0,2060.3830831099235,314.08337,0.6353655457496643,4.5081573,2,2740.267126083374,0.12791918
1383,0.078733,0.0038502985,645284,629.2,0.0,2105.667463992167,322.22256,0.7499195635318756,4.5100923,1,2744.438720703125,0.078733
1385,0.10618273,0.011395035,646565,614.5,0.0,2046.745186956421,315.65234,0.6052759885787964,4.4949684,2,2748.6078355312347,0.10618273
1386,0.10707107,0.013807736,647565,628.225,0.0,2087.5962481457004,322.46753,0.043239474296569824,4.508199,1,2752.7709596157074,0.10707107
1387,0.10780512,0.01149538,648565,642.925,0.0,2135.9447079141455,331.669,0.015824854373931885,4.535829,1,2757.0073416233063,0.10780512
1390,0.12892444,0.012413569,650172,664.35,0.0,2214.047575019614,341.88123,0.8943100869655609,4.513735,3,2761.197551727295,0.12892444
1391,0.11533626,0.011267094,651172,675.925,0.0,2246.126414510841,347.44785,-0.08361053466796875,4.506166,1,2765.4142599105835,0.11533626
1392,0.13953163,0.011350083,651642,676.7,0.0,2248.9334681582936,347.86212,0.8426122069358826,4.5411735,1,2769.6811621189117,0.13953163
1394,0.17533606,0.014041897,652571,654.475,0.0,2157.275980796067,336.55194,0.8417635560035706,4.547953,2,2773.9080562591553,0.17533606
1397,0.11324425,0.01145488,654292,654.5,0.0,2149.9844178892076,335.3823,0.7318263947963715,4.5626483,3,2778.1448431015015,0.11324425
1398,0.0958752,0.011653912,655292,654.5,0.0,2157.523481423916,336.35522,0.16997694969177246,4.5542254,1,2782.347580432892,0.0958752
1399,0.14100026,0.014778111,655641,638.225,0.0,2104.9651850895584,327.35544,0.8686164617538452,4.492132,1,2786.5343914031982,0.14100026
1400,0.10650849,0.012706658,656641,648.7,0.0,2139.5218996140547,331.17465,-0.05497443675994873,4.4786325,1,2790.7211434841156,0.10650849
1401,0.095603466,0.011898005,657641,663.55,0.0,2197.4981204962555,337.84656,0.035095036029815674,4.5086617,1,2794.8803775310516,0.095603466
1403,0.12288971,0.013246186,658499,645.75,0.0,2127.1816428679167,327.18134,0.7656203210353851,4.4602647,2,2799.04260969162,0.12288971
1404,0.11673858,0.013117525,659042,649.6,0.0,2143.040968116151,329.74042,0.8484193235635757,4.473261,1,2803.233247280121,0.11673858
1406,0.14106664,0.0147107355,659930,633.7,0.0,2086.5882596237366,321.56534,0.8638032674789429,4.4773903,2,2807.4311118125916,0.14106664
1407,0.093079604,0.01054523,660930,640.2,0.0,2105.5258360575567,323.5047,0.1320999264717102,4.5022526,1,2811.6301820278168,0.093079604
1409,0.12441267,0.01279904,662116,641.0,0.0,2097.4096911110696,323.5077,0.882096603512764,4.5615253,2,2815.824933052063,0.12441267
1411,0.119415395,0.012216756,662858,625.5,0.0,2043.2462748151418,317.55646,0.8571343868970871,4.5894513,2,2820.0021867752075,0.119415395
1413,0.1072195,0.013463947,664858,643.975,0.0,2094.3890486181285,326.1459,0.1946725845336914,4.578404,2,2824.186252117157,0.1072195
1414,0.12062897,0.012038187,665724,659.9,0.0,2152.2454815514175,335.96063,0.6980270147323608,4.5738525,1,2828.3955006599426,0.12062897
1417,0.13382952,0.012046241,666796,653.45,0.0,2127.7795677097697,333.49747,0.8482288271188736,4.5476294,3,2832.6107201576233,0.13382952
1420,0.12669529,0.014630062,667982,624.025,0.0,2033.0805891239245,319.7417,0.8623723983764648,4.505793,3,2836.7905457019806,0.12669529
1421,0.08466619,0.011669604,668982,624.025,0.0,2027.7758506493963,319.8731,0.08919239044189453,4.469883,1,2841.0167355537415,0.08466619
1423,0.121019885,0.012982415,670726,636.05,0.0,2075.6771525371237,325.7979,0.6968426704406738,4.46137,2,2845.2599699497223,0.121019885
1424,0.14209229,0.01258539,671167,622.075,0.0,2024.3172219082444,320.3875,0.8680309951305389,4.4391866,1,2849.5440599918365,0.14209229
1425,0.09541111,0.012209423,672167,640.05,0.0,2089.504690042339,328.7751,-0.09956872463226318,4.4628687,1,2853.7896316051483,0.09541111
1428,0.13128471,0.012519513,673101,591.975,0.0,1921.5965079160917,306.11713,0.8802893459796906,4.461582,3,2857.998382329941,0.13128471
1429,0.11198167,0.012631857,673987,606.85,0.0,1974.6945991914974,314.3042,0.7432803213596344,4.4377494,1,2862.1842567920685,0.11198167
1430,0.10637783,0.012962,674987,620.375,0.0,2016.194679185767,319.98935,-0.03774619102478027,4.4044795,1,2866.4093520641327,0.10637783
1432,0.1290607,0.013736501,676255,615.325,0.0,2004.0552780442194,318.1747,0.608415961265564,4.4441524,2,2870.6198003292084,0.1290607
1433,0.1261017,0.01400448,676933,618.5,0.0,2014.3132855830038,320.15186,0.6600174605846405,4.458165,1,2874.8530943393707,0.1261017
1436,0.067668304,0.0041988567,678632,616.45,0.0,2006.0194101502275,318.12958,0.682305783033371,4.46466,3,2879.069141149521,0.067668304
1437,0.15666276,0.013795178,678842,613.75,0.0,2001.6665273391598,317.51,0.91080092638731,4.44397,1,2883.2414541244507,0.15666276
1439,0.102259114,0.010957154,680015,609.35,0.0,1978.699691663609,318.31485,0.4573010802268982,4.4541,2,2887.454321861267,0.102259114
1440,0.068343505,0.003907915,680195,588.85,0.0,1903.2746175945636,308.37476,0.6418881714344025,4.4396152,1,2891.6815996170044,0.068343505
1442,0.1372461,0.014283783,681352,575.575,0.0,1841.8931796325146,301.70526,0.7030186653137207,4.4844294,2,2895.9410536289215,0.1372461
1444,0.12835442,0.013298045,682682,591.0,0.0,1897.6824325026319,309.5563,0.8897332325577736,4.468694,2,2900.1434450149536,0.12835442
1445,0.05273824,0.0037913928,683682,602.05,0.0,1935.5528763521477,314.2817,0.06463629007339478,4.5002036,1,2904.334314107895,0.05273824
1446,0.06760162,0.005577391,684682,618.8,0.0,2001.6652171803332,323.42303,0.0045773983001708984,4.4959736,1,2908.5268745422363,0.06760162
1447,0.09550509,0.012333317,685682,618.8,0.0,2006.6018251491928,324.8287,-0.08617508411407471,4.515783,1,2912.754997730255,0.09550509
1448,0.0780853,0.00407827,686239,620.425,0.0,2022.4042832861574,325.6194,0.7567155361175537,4.481629,1,2916.959545135498,0.0780853
1449,0.1681449,0.014585357,687040,623.1,0.0,2041.4739715769406,328.2708,0.7669452130794525,4.458442,1,2921.1912331581116,0.1681449
1450,0.10139275,0.013592163,688040,638.25,0.0,2092.63179620594,335.7289,-0.06617617607116699,4.482871,1,2925.374486923218,0.10139275
1452,0.11825914,0.01281606,689189,633.275,0.0,2080.8068389560135,334.45163,0.5428805351257324,4.5125747,2,2929.604371547699,0.11825914
1453,0.106741674,0.013951744,690189,633.275,0.0,2088.041845873316,335.6212,-0.08401978015899658,4.5107675,1,2933.796448945999,0.106741674
1455,0.12390908,0.012380715,691767,640.525,0.0,2110.697566827089,339.07526,0.443477988243103,4.492608,2,2937.974936723709,0.12390908
1457,0.1368136,0.014208687,692882,652.15,0.0,2155.0638843861198,345.55127,0.8712458461523056,4.4779406,2,2942.2111716270447,0.1368136
1459,0.13286015,0.012456756,693954,653.25,0.0,2158.732740572174,346.76816,0.822152391076088,4.499659,2,2946.4812705516815,0.13286015
1460,0.10702223,0.013213877,694954,674.3,0.0,2236.683363899844,358.9486,-0.0818709135055542,4.515661,1,2950.673696041107,0.10702223
1462,0.13143262,0.012641596,695864,647.05,0.0,2141.7849400376313,344.04272,0.857093095779419,4.515742,2,2954.914755821228,0.13143262
1464,0.06538561,0.0039332947,697124,648.925,0.0,2148.5412806397226,346.62973,0.5293768048286438,4.4902935,2,2959.0957856178284,0.06538561
1465,0.09077633,0.0041581495,698000,645.825,0.0,2132.6614037979607,346.70084,0.8336421549320221,4.4848027,1,2963.298940181732,0.09077633
1467,0.15190393,0.014999067,699210,660.225,0.0,2188.358602245171,354.9753,0.939914409071207,4.5030465,2,2967.479790210724,0.15190393
1468,0.12326684,0.014240241,700210,677.725,0.0,2243.320728468553,363.85214,0.0037838220596313477,4.5269566,1,2971.6588187217712,0.12326684
1470,0.104044825,0.012113301,701422,660.875,0.0,2180.7551437075067,357.90854,0.616381824016571,4.5436053,2,2975.8587698936462,0.104044825
1472,0.12920433,0.013517352,702708,661.325,0.0,2181.657876957945,359.59952,0.773414820432663,4.5621343,2,2980.0763998031616,0.12920433
1474,0.14541858,0.013468776,703681,643.7,0.0,2122.3313536355645,352.1577,0.8918765261769295,4.5791264,2,2984.3277151584625,0.14541858
1476,0.07722374,0.0038910336,704887,656.375,0.0,2158.112790563692,356.58636,0.8585758209228516,4.6003156,2,2988.5264146327972,0.07722374
1478,0.14588325,0.012986143,705947,652.625,0.0,2144.9817486709926,353.13818,0.7703807651996613,4.625406,2,2992.812235593796,0.14588325
1481,0.12990367,0.013332408,707063,661.35,0.0,2169.3909738157454,356.48917,0.8883314579725266,4.5866437,3,2997.029363632202,0.12990367
1484,0.07435033,0.0038812908,708337,641.375,0.0,2109.836976322965,348.4282,0.919404610991478,4.557536,3,3001.2270119190216,0.07435033
1486,0.0774263,0.0041102027,708898,605.4,0.0,1978.0867086697563,330.16562,0.8991497978568077,4.5691133,2,3005.4271562099457,0.0774263
1487,0.11253589,0.014730913,709898,605.4,0.0,1974.9388585093977,332.18845,0.008261442184448242,4.5984845,1,3009.6166944503784,0.11253589
1488,0.08684878,0.012309986,710898,616.475,0.0,2006.6247439196202,340.66074,0.011686861515045166,4.6328387,1,3013.822877883911,0.08684878
1490,0.12681335,0.014097029,712206,604.15,0.0,1963.8534549678084,335.34415,0.31917470693588257,4.641382,2,3018.0303995609283,0.12681335
1491,0.11766444,0.014521124,713206,604.15,0.0,1953.8013873045122,334.8893,0.6031648814678192,4.652004,1,3022.241524219513,0.11766444
1493,0.12896931,0.0139962705,714835,616.15,0.0,1984.3695202049191,339.46533,0.6975407898426056,4.6690273,2,3026.4471168518066,0.12896931
1497,0.11259973,0.011890428,715802,573.0,0.0,1821.012634826288,315.3126,0.8963605910539627,4.6890454,4,3030.695206642151,0.11259973
1498,0.088996306,0.010964546,716802,579.225,0.0,1843.6822320910062,318.71262,0.06920063495635986,4.7373047,1,3035.206011533737,0.088996306
1499,0.119388506,0.011379339,717802,596.2,0.0,1899.1751010980195,327.4306,0.471618115901947,4.758612,1,3039.436503171921,0.119388506
1500,0.0690326,0.0041825613,718802,596.2,0.0,1892.0146637922953,325.2236,0.5073785483837128,4.7397046,1,3043.643968820572,0.0690326
1502,0.110134855,0.012191253,720233,609.225,0.0,1933.6382258180547,331.29044,0.6226134896278381,4.7619386,2,3047.8642168045044,0.110134855
1503,0.103243805,0.012814881,721233,609.225,0.0,1929.5372508065218,330.0627,-0.07278656959533691,4.7810874,1,3052.028520822525,0.103243805
1504,0.13559923,0.011957308,722223,627.475,0.0,1991.681223703492,338.82758,0.8572863042354584,4.761541,1,3056.241364955902,0.13559923
1506,0.14672938,0.014700099,723232,614.425,0.0,1949.7685597624102,330.93503,0.9123816341161728,4.7557178,2,3060.472029685974,0.14672938
1507,0.13363175,0.013892023,723975,619.125,0.0,1961.9442335514855,334.7541,0.6905734539031982,4.7351093,1,3064.6947116851807,0.13363175
1508,0.13445947,0.013545567,724603,609.825,0.0,1933.5396769608546,329.5514,0.8775671198964119,4.737249,1,3068.877759218216,0.13445947
1509,0.07600983,0.003799208,725465,606.375,0.0,1925.6263388737566,326.589,0.8808733075857162,4.7602344,1,3073.0899193286896,0.07600983
1513,0.07215395,0.004017397,726472,585.175,0.0,1859.6216474851935,316.3647,0.8850601613521576,4.7217607,4,3077.3144857883453,0.07215395
1515,0.10975933,0.013412982,728392,607.175,0.0,1922.21752350408,330.36337,0.6486047804355621,4.8007255,2,3081.4946048259735,0.10975933
1516,0.114013106,0.013162212,729392,612.625,0.0,1954.986117668866,335.8814,-0.14085257053375244,4.784388,1,3085.7372767925262,0.114013106
1520,0.12442036,0.012155952,730405,591.325,0.0,1884.6783913715524,325.4081,0.8907964155077934,4.8416796,4,3089.9901309013367,0.12442036
1521,0.15064424,0.0137546,730791,593.2,0.0,1896.4380043342692,327.3342,0.8770767971873283,4.850037,1,3094.1706829071045,0.15064424
1522,0.12777184,0.012465974,731408,590.4,0.0,1890.1171815180053,326.24963,0.842787355184555,4.822362,1,3098.5482988357544,0.12777184
1524,0.14576456,0.012922918,732117,594.5,0.0,1903.9656264880664,327.97916,0.8489787429571152,4.8080077,2,3102.7526881694794,0.14576456
1525,0.08643441,0.011961143,733117,610.6,0.0,1956.1436495382338,336.17474,0.08351892232894897,4.816125,1,3106.9321296215057,0.08643441
1526,0.11804783,0.012657752,734117,630.475,0.0,2023.9269800181203,346.99655,0.19270962476730347,4.8317823,1,3111.112226009369,0.11804783
1527,0.08983014,0.011240099,735117,630.475,0.0,2023.5894996258576,345.53946,0.028698205947875977,4.8289433,1,3115.325922727585,0.08983014
1530,0.12640774,0.012998363,736258,601.3,0.0,1911.6452352425106,326.2732,0.8667265623807907,4.8169312,3,3119.526445388794,0.12640774
1531,0.106003776,0.013208253,737258,601.3,0.0,1901.935023004979,328.45166,-0.1645113229751587,4.84411,1,3123.7581815719604,0.106003776
1532,0.11924665,0.012497109,738258,601.3,0.0,1892.1099246951235,326.53558,0.8399470150470734,4.831274,1,3127.942681312561,0.11924665
1534,0.13189772,0.012925709,739607,610.85,0.0,1946.5833698199956,336.14795,0.8357497602701187,4.8352613,2,3132.160269021988,0.13189772
1535,0.107596144,0.012677755,740607,629.625,0.0,2011.9667227018283,346.76224,0.014592349529266357,4.851808,1,3136.4421265125275,0.107596144
1537,0.107396446,0.012966263,741753,648.775,0.0,2085.036167866616,357.21783,0.5698569118976593,4.856622,2,3140.8304057121277,0.107396446
1538,0.08643823,0.013201242,742753,648.775,0.0,2085.541311942771,356.87738,0.024522125720977783,4.8276315,1,3145.201303958893,0.08643823
1539,0.09842587,0.011915408,743753,648.775,0.0,2087.449563514254,357.78995,0.026025116443634033,4.8832583,1,3149.553553581238,0.09842587
1540,0.093008906,0.01364094,744753,648.775,0.0,2091.330227872171,359.16278,-0.0033457279205322266,4.9074473,1,3153.9161953926086,0.093008906
1544,0.107121795,0.01277711,746045,595.55,0.0,1915.9840349985593,333.7706,0.8504317700862885,4.9075947,4,3158.2937893867493,0.107121795
1545,0.10496696,0.013680773,747045,609.575,0.0,1968.215103005711,341.7076,0.039984166622161865,4.9233346,1,3162.6850361824036,0.10496696
1546,0.11593258,0.014793566,748045,620.325,0.0,1999.1166398781686,346.38516,-0.14179348945617676,4.947778,1,3167.0560019016266,0.11593258
1547,0.124201894,0.012596333,748349,609.35,0.0,1961.4143020521383,340.20404,0.6722873747348785,4.9942203,1,3171.440271615982,0.124201894
1549,0.12224965,0.013672413,749711,606.15,0.0,1939.9088296426191,337.33032,0.6401341259479523,4.972414,2,3175.8489286899567,0.12224965
1550,0.10507837,0.011808277,750645,626.1,0.0,1993.5292659429356,346.50937,0.8406284898519516,4.988305,1,3180.226124048233,0.10507837
1553,0.14431837,0.01457698,752053,639.525,0.0,2047.1417820555348,353.594,0.8766907826066017,4.983281,3,3184.602509021759,0.14431837
1554,0.103129,0.01308504,753053,639.525,0.0,2050.1233104167186,353.2603,-0.030493497848510742,4.9852886,1,3188.954792022705,0.103129
1555,0.098082155,0.011253864,754053,641.525,0.0,2054.7182775865635,352.24957,0.1046183705329895,4.9827504,1,3193.3470668792725,0.098082155
1556,0.11329489,0.0141206905,755053,641.525,0.0,2055.274309757242,353.23276,-0.15268278121948242,4.9607344,1,3197.6953744888306,0.11329489
1557,0.09154306,0.014832624,756053,654.875,0.0,2102.7824233648475,361.2683,-0.029861092567443848,4.965094,1,3202.0594222545624,0.09154306
1558,0.15568636,0.014855029,756680,665.1,0.0,2127.0063104521696,365.73724,0.9715184271335602,4.9247622,1,3206.409745454788,0.15568636
1561,0.059789225,0.0037911427,758222,685.775,0.0,2187.361225795085,375.51297,0.8702602088451385,4.948915,3,3210.8020601272583,0.059789225
1562,0.13512471,0.014003823,758565,678.925,0.0,2160.2197099226128,371.60693,0.9210170656442642,4.9838634,1,3215.1683070659637,0.13512471
1563,0.09074086,0.011550194,759565,699.125,0.0,2230.156514356062,383.4635,-0.034522056579589844,4.9593525,1,3219.5701286792755,0.09074086
1564,0.12919606,0.012907455,760398,707.025,0.0,2248.357585792094,386.65485,0.8656875193119049,4.9331474,1,3223.922853946686,0.12919606
1567,0.15023965,0.014040225,761306,654.725,0.0,2078.5480308675187,360.21832,0.7247321903705597,4.9011655,3,3228.3572363853455,0.15023965
1572,0.075230196,0.003965188,763001,618.575,0.0,1980.7554616676898,343.6139,0.7375102937221527,4.88824,5,3232.732372045517,0.075230196
1574,0.12314859,0.014743934,764151,613.6,0.0,1957.3997167166358,339.60596,0.8278918415307999,4.821142,2,3237.0749158859253,0.12314859
1575,0.09916395,0.012578448,765151,613.6,0.0,1957.1558175325022,340.48773,0.3369438052177429,4.7799444,1,3241.4192159175873,0.09916395
1576,0.06072282,0.0038066092,766151,613.6,0.0,1959.1705530366157,342.72363,-0.011682748794555664,4.7719054,1,3245.779044151306,0.06072282
1577,0.16601521,0.01454279,767112,633.975,0.0,2037.9563800860628,355.80136,0.8437828570604324,4.7307982,1,3250.0889813899994,0.16601521
1578,0.1142019,0.014666473,767962,630.225,0.0,2022.2167936302053,354.24844,0.9042057618498802,4.7260675,1,3254.415520429611,0.1142019
1581,0.20873848,0.014021289,769399,601.05,0.0,1929.524354717436,340.3437,0.8537413030862808,4.742316,3,3258.745002746582,0.20873848
1582,0.08987312,0.0040763062,770122,613.4,0.0,1961.9597109687886,345.6089,0.9258611425757408,4.7398734,1,3263.068372964859,0.08987312
1583,0.10579149,0.01437837,771122,633.975,0.0,2034.3525861698677,357.3055,0.29461872577667236,4.7382617,1,3267.410750389099,0.10579149
1586,0.1295219,0.01358806,771992,598.675,0.0,1915.788575822996,339.24274,0.8218101263046265,4.739966,3,3271.7988431453705,0.1295219
1590,0.12161541,0.011938232,773530,572.125,0.0,1851.3190279767775,328.71512,0.739892989397049,4.7583203,4,3276.1707146167755,0.12161541
1592,0.07807286,0.0046974365,773924,560.875,0.0,1811.3460409185852,322.4829,0.8759028986096382,4.736487,2,3280.559338092804,0.07807286
1593,0.07895069,0.0038946941,774593,563.5,0.0,1816.515903892269,324.05673,0.6270736157894135,4.740031,1,3284.9347224235535,0.07895069
1595,0.06521263,0.003880874,775680,540.675,0.0,1742.5252164508474,312.13986,0.2671719193458557,4.760644,2,3289.3079192638397,0.06521263
1597,0.0703812,0.0038281498,777374,533.025,0.0,1700.095035336211,307.29248,0.8936741352081299,4.764831,2,3293.7221913337708,0.0703812
1598,0.16822682,0.013982138,777630,523.75,0.0,1680.9580783120036,303.20905,0.9093009904026985,4.7607226,1,3298.084186553955,0.16822682
1600,0.11496822,0.014615544,779530,538.425,0.0,1740.1701333270641,310.50214,0.47895359992980957,4.763209,2,3302.437793970108,0.11496822
1601,0.10145164,0.013557453,780530,557.7,0.0,1813.6066974496352,323.1296,0.22001659870147705,4.793573,1,3306.7807099819183,0.10145164
1603,0.074618615,0.00419496,781669,552.6,0.0,1800.5030027007633,319.0129,0.5802074074745178,4.760072,2,3311.169252872467,0.074618615
1604,0.13306749,0.014954916,782036,540.95,0.0,1770.601682718522,313.65765,0.8069510012865067,4.750368,1,3315.509865283966,0.13306749
1605,0.07909846,0.004217165,782356,532.9,0.0,1737.730414640635,308.46707,0.9095255509018898,4.7786613,1,3319.853691101074,0.07909846
1607,0.07217988,0.004329798,784116,570.25,0.0,1868.5617683980322,327.866,0.278070867061615,4.7504077,2,3324.2406589984894,0.07217988
1609,0.12753887,0.012718715,784896,559.875,0.0,1828.4827642136722,319.02466,0.7325291931629181,4.73694,2,3328.6157829761505,0.12753887
1610,0.11377807,0.011429794,785896,582.025,0.0,1905.85221708686,330.89664,-0.06598842144012451,4.7372036,1,3333.002302646637,0.11377807
1611,0.16499266,0.014575363,786800,600.725,0.0,1973.421746562732,341.07706,0.8220774233341217,4.7581983,1,3337.3578464984894,0.16499266
1612,0.114052705,0.014278639,787800,619.975,0.0,2039.5717924370751,350.80573,-0.08548843860626221,4.736089,1,3341.7719995975494,0.114052705
1613,0.12878826,0.012631097,788800,624.25,0.0,2053.9265545892786,351.54437,0.7819872796535492,4.7706904,1,3346.1216518878937,0.12878826
1614,0.095624804,0.013438197,789800,641.225,0.0,2118.3043035108963,360.76913,0.10594463348388672,4.7758164,1,3350.5492599010468,0.095624804
1616,0.13739651,0.013822632,790855,617.6,0.0,2021.6380543506007,342.97705,0.8668932020664215,4.777342,2,3354.9283933639526,0.13739651
1618,0.07522087,0.0041454183,792370,610.2,0.0,1995.1277950153992,336.9856,0.6211600601673126,4.7574525,2,3359.3687143325806,0.07522087
1619,0.109814554,0.014544131,793370,617.05,0.0,2015.791750155545,340.17627,0.04355543851852417,4.745172,1,3363.7358741760254,0.109814554
1620,0.10653038,0.01285414,794370,637.725,0.0,2084.7263703595618,351.25757,-0.029968738555908203,4.777895,1,3368.0398099422455,0.10653038
1621,0.06660724,0.0044846684,795370,649.275,0.0,2122.9574779794975,356.45755,-0.04945659637451172,4.786785,1,3372.3280153274536,0.06660724
1622,0.1192673,0.012688961,796220,652.45,0.0,2138.293337739686,358.02106,0.9107383713126183,4.73609,1,3377.0566532611847,0.1192673
1624,0.11896269,0.011243394,798220,670.025,0.0,2150.0740294621605,363.5957,0.800886869430542,4.75442,2,3381.7279918193817,0.11896269
1625,0.06918405,0.0040913317,799220,691.175,0.0,2232.069084191838,375.9216,0.35167843103408813,4.7727904,1,3386.021548509598,0.06918405
1626,0.07623967,0.0048905923,799917,698.125,0.0,2257.50026454946,380.00092,0.8448156416416168,4.8006954,1,3390.396326303482,0.07623967
1627,0.12025988,0.013491581,800467,686.875,0.0,2209.6064896369967,372.33905,0.9093396812677383,4.79403,1,3394.6977405548096,0.12025988
1628,0.099281594,0.013697344,801467,707.5,0.0,2277.5768108645048,383.9313,-0.05327868461608887,4.775995,1,3399.0276429653168,0.099281594
1630,0.11469284,0.013791169,802631,727.525,0.0,2346.940082641013,396.93317,0.5768696963787079,4.802069,2,3403.365379333496,0.11469284
1632,0.11304295,0.014246508,803151,730.675,0.0,2356.6797943008355,398.68637,0.932001106441021,4.7790465,2,3407.727344751358,0.11304295
1633,0.08861044,0.0039047035,803848,731.375,0.0,2358.9885054597594,399.9362,0.8299507349729538,4.7958922,1,3412.0456392765045,0.08861044
1634,0.114708126,0.014369245,804848,731.375,0.0,2357.668372736172,400.97644,0.06894081830978394,4.7827163,1,3416.37003159523,0.114708126
1636,0.11703116,0.0145559255,806272,740.625,0.0,2406.856409022882,408.08606,0.6235316693782806,4.7604976,2,3420.739336490631,0.11703116
1637,0.13551113,0.013934966,807272,747.45,0.0,2427.6575242851272,410.89023,0.09401428699493408,4.794856,1,3425.095920562744,0.13551113
1638,0.10481323,0.01383844,808272,766.05,0.0,2493.2375089125153,421.73608,-0.06607449054718018,4.803259,1,3429.4257867336273,0.10481323
1639,0.14842072,0.013909798,809272,766.05,0.0,2494.19119135836,422.02237,-0.1678093671798706,4.808714,1,3433.77374792099,0.14842072
