EpTrueRewMean,TimestepsSoFar,TimeElapsed,EpThisIter,ev_tdlam_before,optimgain,meankl,entropy,surrgain,EpisodesSoFar,EpLenMean,EpRewMean,entloss
345.73713619218563,104982,132.27007150650024,3,0.9626214653253555,0.08658598,0.006159858,7.9041166,0.08658598,255,262.9,230.28291,0.0
349.71986968486453,108639,136.15795302391052,2,0.7107909917831421,0.055179723,0.006791395,7.9199953,0.055179723,257,270.525,233.5885,0.0
369.67953504453817,112005,140.01432991027832,4,0.9675844945013523,0.08149871,0.006938931,7.916073,0.08149871,261,279.225,239.67917,0.0
389.5313838393964,115866,143.89450597763062,3,0.9000534787774086,0.0707137,0.006268911,7.887756,0.0707137,264,298.125,251.81416,0.0
406.77850458122265,118281,147.7264060974121,2,0.9695366360247135,0.09174781,0.0061990786,7.8707156,0.09174781,266,307.65,259.63007,0.0
418.8455287627674,122310,151.56361889839172,2,0.7217722535133362,0.07408395,0.0077064894,7.892028,0.07408395,268,328.625,270.3024,0.0
413.2571143290876,124818,155.3961787223816,2,0.926298551261425,0.059068486,0.0070930896,7.8740807,0.059068486,270,329.875,268.51813,0.0
425.9686906016374,129357,159.3020052909851,4,0.9445856288075447,0.07770146,0.006314749,7.893616,0.07770146,274,344.525,276.85367,0.0
428.88058996691416,131961,163.2253007888794,2,0.9086469635367393,0.07362772,0.0066328053,7.874891,0.07362772,276,356.25,281.91586,0.0
444.36262190431836,136878,167.1395492553711,4,0.9665072299540043,0.08517039,0.006689701,7.8733516,0.08517039,280,369.25,289.7636,0.0
472.25599228505706,140100,171.04500222206116,2,0.9704547971487045,0.08640068,0.006769344,7.890378,0.08640068,282,385.625,303.10562,0.0
462.1604888734902,143802,174.9100239276886,5,0.8975475132465363,0.07698305,0.0071271085,7.8923492,0.07698305,287,380.3,298.22293,0.0
456.3923124703877,146118,178.7692277431488,2,0.9170005619525909,0.079173036,0.0069507444,7.90419,0.079173036,289,384.3,298.10107,0.0
453.8017898413711,148191,182.66702270507812,3,0.9614926278591156,0.08628364,0.0069443183,7.8596063,0.08628364,292,381.625,295.69464,0.0
454.6764263203142,150561,186.61087346076965,2,0.9298016205430031,0.075199395,0.006654256,7.857925,0.075199395,294,387.05,298.23627,0.0
439.21320667257896,155502,190.4813551902771,4,0.7344254553318024,0.07501966,0.007258404,7.8851323,0.07501966,298,383.875,292.53116,0.0
430.9893510285713,158223,194.34875226020813,3,0.9083228036761284,0.086049706,0.006972948,7.8696938,0.086049706,301,385.15,291.6739,0.0
431.61541972111553,160260,198.14786338806152,2,0.8808507099747658,0.1453551,0.006344286,7.849491,0.1453551,303,376.05,287.67685,0.0
439.2799040959675,164169,201.98838543891907,2,0.6520368158817291,0.0715348,0.0074787163,7.8374505,0.0715348,305,389.075,293.497,0.0
449.56550587646126,166878,205.81920671463013,1,0.9076581075787544,0.092793174,0.0068360395,7.8260016,0.092793174,306,404.975,303.1753,0.0
454.6205650920133,169494,209.76652026176453,1,0.9132713675498962,0.0971254,0.007088797,7.809994,0.0971254,307,401.775,302.41968,0.0
457.6093374055703,175272,213.5788598060608,5,0.8370730429887772,0.06840842,0.006631694,7.801682,0.06840842,312,397.2,300.47186,0.0
458.21879057478617,175746,217.36298990249634,1,0.9571983776986599,0.083003685,0.008315545,7.775345,0.083003685,313,396.925,300.6513,0.0
465.4085007700811,178281,221.32942748069763,2,0.9448072612285614,0.09265432,0.006296744,7.7565885,0.09265432,315,400.675,303.9228,0.0
462.59865862568023,182601,225.13230180740356,2,0.6422479152679443,0.069456495,0.007195338,7.758114,0.069456495,317,402.525,302.09528,0.0
482.25611947013584,186762,229.05016255378723,2,0.9680700041353703,0.09307618,0.0067354506,7.768601,0.09307618,319,425.8,318.20288,0.0
460.36740881096273,188985,232.91639018058777,3,0.920931339263916,0.10005112,0.0070542544,7.7693443,0.10005112,322,407.375,305.91156,0.0
483.89926075847063,192396,236.79813599586487,3,0.964732751250267,0.092846245,0.007920675,7.76094,0.092846245,325,416.425,315.44968,0.0
486.06844385079256,195120,240.73497605323792,3,0.9138328582048416,0.09135622,0.0074120406,7.747241,0.09135622,328,410.8,315.23846,0.0
499.23674609646,197412,244.54006457328796,2,0.8870009481906891,0.096628696,0.007178383,7.7474856,0.096628696,330,419.375,322.2091,0.0
512.2328417306238,199980,248.3962664604187,3,0.8989723324775696,0.12132789,0.0069637187,7.7367396,0.12132789,333,420.025,329.43707,0.0
518.3595218145443,203355,252.20233702659607,4,0.9505589529871941,0.112585,0.007113487,7.719303,0.112585,337,404.025,325.10126,0.0
532.476051748082,205782,256.05958366394043,1,0.8829350098967552,0.096727304,0.0069875065,7.713818,0.096727304,338,419.0,333.71616,0.0
538.1184679828363,208902,259.96810936927795,4,0.897335059940815,0.09517677,0.008662635,7.7120323,0.09517677,342,418.825,334.20987,0.0
528.8300761964886,212562,263.8534758090973,3,0.804464116692543,0.09497164,0.007453474,7.70906,0.09497164,345,403.275,325.608,0.0
507.62508777551056,217062,267.7405128479004,2,0.8846103698015213,0.064795785,0.0074594156,7.7154546,0.064795785,347,396.4,315.6106,0.0
518.358151147611,222195,271.5848982334137,5,0.8912334144115448,0.10809792,0.007895097,7.6986704,0.10809792,352,391.025,315.1835,0.0
548.9714724847887,226149,275.57452392578125,2,0.46556419134140015,0.1172418,0.007349278,7.688709,0.1172418,354,407.4,334.05228,0.0
518.4629580556415,229983,279.4571735858917,4,0.8805512487888336,0.087037675,0.0069075488,7.6746206,0.087037675,358,381.575,313.7628,0.0
512.4354120318932,232296,283.27312874794006,3,0.8319534659385681,0.11461373,0.007465904,7.667831,0.11461373,361,366.625,305.0651,0.0
520.9850504628536,235626,287.0725157260895,3,0.8148007094860077,0.094196394,0.0070088077,7.668808,0.094196394,364,370.95,309.65927,0.0
520.3866947682909,237615,290.9198491573334,1,0.802372008562088,0.08086775,0.0075493855,7.6738772,0.08086775,365,376.825,310.65338,0.0
523.2014340757884,239868,294.7494246959686,3,0.8406392484903336,0.112125084,0.0072790068,7.678785,0.112125084,368,372.9,309.91895,0.0
530.5075887976851,244143,298.6935453414917,3,0.8247669190168381,0.08422853,0.0065653436,7.668942,0.08422853,371,382.9,313.19922,0.0
527.9101064317758,247242,302.604487657547,2,0.7738517075777054,0.075749725,0.007414936,7.677062,0.075749725,373,393.85,313.35516,0.0
534.9725289033095,250242,306.3400821685791,1,-0.1855379343032837,0.06527908,0.007833803,7.6635137,0.06527908,374,412.275,320.88123,0.0
541.340204558247,253851,310.2225835323334,2,0.6444805562496185,0.07273215,0.008471724,7.658871,0.07273215,376,429.125,325.49258,0.0
543.4979293261794,256755,313.97112941741943,2,0.748179703950882,0.11648623,0.006702696,7.6712527,0.11648623,378,424.775,327.549,0.0
559.9755242846637,259566,317.79634714126587,3,0.81357541680336,0.09840208,0.0071342885,7.6766367,0.09840208,381,426.85,338.0696,0.0
565.7449262783188,262197,321.67538619041443,1,0.7990478128194809,0.08253735,0.007065879,7.685742,0.08253735,382,444.125,345.5356,0.0
561.6166849962123,263673,325.48579144477844,2,0.7000120282173157,0.08585487,0.0073431977,7.6730227,0.08585487,384,439.4,344.9825,0.0
562.9325404451936,266385,329.4298141002655,2,0.7733258903026581,0.09001346,0.0067513753,7.67163,0.09001346,386,423.525,340.8816,0.0
579.4201379477872,269562,333.2523741722107,3,0.8243090659379959,0.11188143,0.0073812623,7.669129,0.11188143,389,413.875,345.93448,0.0
586.0421487568562,271290,337.0812931060791,2,0.8343341797590256,0.16156451,0.0073354663,7.6607656,0.16156451,391,415.675,350.07492,0.0
576.1126749574144,273933,340.8709969520569,2,0.5175102055072784,0.1016844,0.0075006722,7.661328,0.1016844,393,406.15,342.70392,0.0
570.143843198104,274668,344.7435562610626,1,0.7232311367988586,0.09333802,0.008038918,7.6490626,0.09333802,394,404.325,337.58463,0.0
587.8086294476967,277668,348.609747171402,1,0.08342695236206055,0.1009269,0.008119646,7.6355557,0.1009269,395,413.075,345.54108,0.0
619.9792154444192,280782,352.37106943130493,3,0.6102615594863892,0.10023476,0.008293578,7.6329474,0.10023476,398,423.325,363.4013,0.0
