TimeElapsed,surrgain,EpLenMean,EpTrueRewMean,entloss,EpThisIter,meankl,optimgain,entropy,EpRewMean,TimestepsSoFar,EpisodesSoFar,ev_tdlam_before
288.8242573738098,0.1015446,399.425,557.5375498552141,0.0,4,0.008321523,0.1015446,8.119396,227.49614,71107,286,0.8919770419597626
293.161500453949,0.08382346,383.65,549.758086385975,0.0,3,0.0070569273,0.08382346,8.116685,221.82056,72173,289,0.8977445214986801
297.47933292388916,0.10094234,363.725,551.656430328617,0.0,3,0.0074165473,0.10094234,8.136716,217.16281,73377,292,0.9237151816487312
301.8230061531067,0.10469066,357.225,569.8798622743118,0.0,3,0.008432702,0.10469066,8.140454,221.43497,74154,295,0.9205246493220329
306.14506220817566,0.09392978,342.55,573.9498655381219,0.0,3,0.0071213176,0.09392978,8.146802,219.22751,75216,298,0.8820182085037231
310.48355531692505,0.09173925,332.025,574.0355368028793,0.0,3,0.0066881124,0.09173925,8.149246,216.36885,76213,301,0.9429265186190605
314.7965815067291,0.07809504,331.75,588.2565681501168,0.0,3,0.007253648,0.07809504,8.163938,218.96782,77181,304,0.8918529897928238
319.12018489837646,0.100007884,327.45,593.7310327184226,0.0,3,0.007775316,0.100007884,8.16455,219.34805,78221,307,0.8756185993552208
323.4005045890808,0.09237287,327.175,604.4231403552287,0.0,3,0.0066587026,0.09237287,8.169908,220.715,79328,310,0.8617099523544312
327.68205738067627,0.093210585,326.7,606.1637828681714,0.0,3,0.007290677,0.093210585,8.17711,218.54639,80152,313,0.9169195294380188
331.98135352134705,0.14443007,338.425,618.4524684002034,0.0,2,0.0066180434,0.14443007,8.155333,219.17624,81293,315,0.8857123255729675
336.2927665710449,0.11258642,336.775,627.7048350412658,0.0,3,0.007650699,0.11258642,8.155199,222.22855,82210,318,0.9252407774329185
340.59190249443054,0.104562715,336.525,638.5755175127331,0.0,4,0.0077140434,0.104562715,8.153255,223.55513,83343,322,0.9430984705686569
344.92608761787415,0.08990763,339.3,648.6945252011286,0.0,2,0.0072126845,0.08990763,8.127688,224.72981,84045,324,0.8857961073517799
349.2445070743561,0.09862593,334.825,645.9888071716153,0.0,4,0.0076614665,0.09862593,8.1195545,217.4145,85146,328,0.8646859228610992
353.5518579483032,0.111285634,334.15,659.2563986071301,0.0,3,0.007716327,0.111285634,8.118271,218.34995,86282,331,0.8626528978347778
357.8667769432068,0.10286112,329.075,658.0681089827767,0.0,4,0.00740186,0.10286112,8.116765,213.62476,87317,335,0.8853862583637238
362.1875696182251,0.09797172,326.775,662.7241643690597,0.0,3,0.007613238,0.09797172,8.123959,211.91739,88287,338,0.8980800583958626
366.50365567207336,0.09161711,325.725,668.4085191622135,0.0,3,0.007470545,0.09161711,8.121628,209.55693,89242,341,0.8634191006422043
370.81119203567505,0.110320054,324.95,672.5096757018182,0.0,2,0.007442722,0.110320054,8.119203,208.23894,90022,343,0.8965277820825577
375.12571358680725,0.097942345,329.175,697.2282384287561,0.0,3,0.008603226,0.097942345,8.125414,211.86316,91113,346,0.886828601360321
379.45445680618286,0.09633784,321.975,680.1310655170173,0.0,4,0.0070521645,0.09633784,8.120984,200.54724,92207,350,0.918277271091938
383.7816233634949,0.08554058,320.3,679.118456032143,0.0,4,0.007858448,0.08554058,8.106613,197.93787,93302,354,0.8901520818471909
388.16980481147766,0.11445461,304.35,659.5817202585522,0.0,3,0.0080658365,0.11445461,8.101819,187.99936,94061,357,0.7750087529420853
392.0869240760803,0.09199101,311.7,673.972658222819,0.0,3,0.0069489763,0.09199101,8.105331,185.49881,95219,360,0.8805620893836021
395.98702788352966,0.08771606,305.075,661.4868962698507,0.0,4,0.0079703275,0.08771606,8.092419,177.39783,96248,364,0.8712059259414673
400.04551100730896,0.11398111,313.2,687.2599001125494,0.0,2,0.007720474,0.11398111,8.069646,182.6053,97046,366,0.8945858553051949
404.73444962501526,0.08829361,317.125,689.1466086279877,0.0,3,0.007979839,0.08829361,8.07677,179.40054,98222,369,0.8910136818885803
409.07022738456726,0.103539765,323.35,702.7822891462805,0.0,3,0.007849947,0.103539765,8.077103,180.2084,99501,372,0.85661181807518
413.2581875324249,0.09172397,327.625,710.7577247706445,0.0,3,0.008229398,0.09172397,8.074342,180.72136,100422,375,0.7372410297393799
417.53053092956543,0.08982776,326.2,705.8396700426881,0.0,4,0.008004373,0.08982776,8.075562,174.04358,101717,379,0.8322472274303436
421.7596914768219,0.09741561,332.175,722.8014184620217,0.0,3,0.008432594,0.09741561,8.074633,177.02777,102886,382,0.9045992717146873
426.0221416950226,0.10356115,327.725,718.2151926523304,0.0,3,0.007387001,0.10356115,8.077083,173.86336,103863,385,0.8981078192591667
430.2556746006012,0.08882074,335.95,746.9213762559488,0.0,3,0.00997797,0.08882074,8.084277,182.3698,104978,388,0.9420337006449699
434.7730221748352,0.15383896,342.8,775.1018424431711,0.0,3,0.010199927,0.15383896,8.071582,188.34363,106246,391,0.6843968331813812
439.08187460899353,0.11162289,340.8,778.9370393135666,0.0,4,0.009117151,0.11162289,8.054002,186.51091,107252,395,0.9119622185826302
443.3872606754303,0.09167956,346.675,796.5256679642358,0.0,3,0.00781692,0.09167956,8.04034,189.51135,108352,398,0.7932829558849335
447.7292022705078,0.108852506,336.975,780.9360048074777,0.0,4,0.00930014,0.108852506,8.046871,186.8346,109176,402,0.8705395758152008
452.02814531326294,0.09794095,342.125,805.0224884374387,0.0,3,0.008393133,0.09794095,8.041687,193.24055,110286,405,0.8283803015947342
456.3297984600067,0.11579788,334.875,797.6746158513128,0.0,4,0.010465377,0.11579788,8.040402,192.65654,111617,409,0.8901442885398865
460.6047053337097,0.09323892,321.925,771.8323628869184,0.0,5,0.0088454075,0.09323892,8.04773,185.68073,112959,414,0.9285729750990868
464.88594031333923,0.11707085,322.275,778.0969396842258,0.0,3,0.0090086805,0.11707085,8.037479,188.0734,114018,417,0.8462759852409363
469.17269468307495,0.13072132,317.35,770.378601951498,0.0,3,0.008572793,0.13072132,8.043471,186.67598,114858,420,0.8293341994285583
473.4844102859497,0.14028408,325.1,794.3532628276319,0.0,2,0.008292756,0.14028408,8.041061,191.47737,115890,422,0.8862529844045639
477.727445602417,0.097583145,321.8,791.6284372347902,0.0,3,0.009069712,0.097583145,8.031127,189.71104,116735,425,0.8911192417144775
481.9453327655792,0.0981384,309.225,767.5016908022712,0.0,4,0.008428151,0.0981384,8.034225,181.1589,117904,429,0.7593839317560196
486.18624806404114,0.13921282,312.85,766.9659411231502,0.0,3,0.008534363,0.13921282,8.029893,179.89165,119024,432,0.9067134633660316
490.44242429733276,0.09766393,317.975,783.6182055089696,0.0,2,0.009284655,0.09766393,8.013866,183.16464,119790,434,0.8216686099767685
494.65256929397583,0.09713324,318.375,794.6601549753462,0.0,3,0.008368902,0.09713324,8.004654,185.63928,120720,437,0.8810430690646172
498.88348865509033,0.10851036,324.35,799.1905971385415,0.0,3,0.0094645005,0.10851036,7.991882,185.98984,121773,440,0.8734889030456543
503.15847659111023,0.109283015,320.525,790.1241083337756,0.0,4,0.009522928,0.109283015,8.003185,181.45248,122848,444,0.9320121854543686
507.39221477508545,0.17171557,323.025,801.5250863420968,0.0,3,0.009960176,0.17171557,8.0077505,185.10904,123799,447,0.8586665391921997
511.6345455646515,0.105698064,319.85,790.4253292170147,0.0,3,0.010144755,0.105698064,8.018375,179.65146,124846,450,0.8801294267177582
515.9052031040192,0.12828271,338.725,851.697983637598,0.0,3,0.009118859,0.12828271,8.023972,193.6669,126330,453,0.7992184311151505
520.1791076660156,0.113221124,337.1,863.0757537207503,0.0,4,0.009019172,0.113221124,8.02808,196.85974,127502,457,0.8014925122261047
524.464923620224,0.13282755,340.725,877.3790876873602,0.0,3,0.009091945,0.13282755,8.035038,199.02493,128487,460,0.8687552809715271
528.7540280818939,0.30706823,333.225,862.4162266117892,0.0,3,0.009895227,0.30706823,8.025101,195.95947,129535,463,0.8300758004188538
533.1024794578552,0.09506482,337.625,862.942963634818,0.0,3,0.01015291,0.09506482,8.029835,196.62192,130617,466,0.9229152873158455
537.4236147403717,0.13674623,342.875,886.768435324789,0.0,3,0.009488106,0.13674623,8.026914,202.21864,131619,469,0.8791016191244125
541.8279891014099,0.12288585,330.6,871.3785842005149,0.0,4,0.009032508,0.12288585,8.02678,200.16971,132627,473,0.9405125230550766
546.155755519867,0.11041023,324.95,856.374127569293,0.0,4,0.008821774,0.11041023,8.012208,197.55684,133718,477,0.8933994919061661
550.513710975647,0.10763817,324.525,865.3752880050346,0.0,3,0.008304856,0.10763817,7.9961586,199.40576,134754,480,0.9367362186312675
554.8471076488495,0.1301402,333.35,891.360549131251,0.0,2,0.009260467,0.1301402,8.002856,205.97946,135621,482,0.9147597029805183
559.1855807304382,0.12810814,333.625,893.1194562518946,0.0,3,0.009811039,0.12810814,8.016293,206.08484,136565,485,0.936436340212822
563.4917719364166,0.09586743,323.025,866.2273762101433,0.0,4,0.009068208,0.09586743,8.0177145,200.1021,137619,489,0.8756098002195358
567.7804539203644,0.109631166,319.3,858.8341245910215,0.0,3,0.009270813,0.109631166,7.983715,198.57266,138679,492,0.9196333810687065
572.0880606174469,0.1163065,320.75,866.7087290329061,0.0,4,0.009954093,0.1163065,7.9857216,199.1865,139928,496,0.9140188321471214
576.4223430156708,0.11276547,318.9,865.6801049886468,0.0,3,0.009566102,0.11276547,7.9885397,199.85745,141026,499,0.9550877995789051
580.6911373138428,0.103174075,305.875,840.3043896967334,0.0,5,0.008903439,0.103174075,7.9885263,192.91345,142213,504,0.8713209480047226
584.9902665615082,0.1337486,304.925,837.754355896492,0.0,3,0.008113622,0.1337486,7.9887733,193.62314,143186,507,0.9094853848218918
589.3027930259705,0.123725235,307.525,841.3905169264677,0.0,3,0.008598115,0.123725235,7.9911504,194.51724,144107,510,0.9337126761674881
593.5995774269104,0.09608927,302.9,815.5798092445486,0.0,4,0.008893365,0.09608927,7.985413,187.39035,145034,514,0.845303475856781
597.9181051254272,0.106616855,298.375,804.0128425623908,0.0,2,0.010365686,0.106616855,8.00244,185.71652,145426,516,0.8869886845350266
602.2088284492493,0.106032334,302.225,806.9994974924219,0.0,3,0.008742496,0.106032334,7.99213,188.8967,146513,519,0.8817041963338852
606.5058541297913,0.15379003,305.6,811.7688370798744,0.0,2,0.009110324,0.15379003,8.000137,191.1116,147476,521,0.8380383551120758
610.8158588409424,0.10289887,315.75,826.7092839258846,0.0,1,0.008477212,0.10289887,7.986988,193.9841,148251,522,0.7198325097560883
615.1247878074646,0.10043116,311.6,807.2665978042618,0.0,4,0.010435538,0.10043116,7.982837,189.06087,149170,526,0.7348988652229309
619.4708518981934,0.081700936,312.625,809.0379608179821,0.0,3,0.011200921,0.081700936,7.9591184,189.35498,150124,529,0.6892189085483551
623.7753505706787,0.17140612,318.75,824.4131673933882,0.0,1,0.00978308,0.17140612,7.9585457,192.61487,150605,530,0.9105934128165245
628.1028640270233,0.10097925,327.4,833.9676474669457,0.0,2,0.009011598,0.10097925,7.9462852,195.24847,151775,532,0.49402087926864624
632.4547164440155,0.10673959,331.1,838.7867872181341,0.0,3,0.009131652,0.10673959,7.9568334,196.13211,152857,535,0.9258380979299545
636.7665457725525,0.09265412,345.475,847.4345399374517,0.0,3,0.009028763,0.09265412,7.957138,198.59985,154363,538,0.6272301971912384
641.0943620204926,0.116353944,344.5,839.5948187414939,0.0,4,0.008869443,0.116353944,7.954528,196.12895,155539,542,0.8533958494663239
645.3672611713409,0.098363295,371.0,896.9666297297615,0.0,3,0.008962555,0.098363295,7.952271,209.38277,157362,545,0.8657321780920029
649.6885976791382,0.0948708,369.875,894.0196188714988,0.0,3,0.00864663,0.0948708,7.9458494,207.92451,158250,548,0.8839311972260475
653.9684834480286,0.13108137,378.2,917.8852001024563,0.0,2,0.009890255,0.13108137,7.9377584,212.1383,159235,550,0.7683934271335602
658.3210017681122,0.107577346,394.35,946.0756271688582,0.0,2,0.008742699,0.107577346,7.9017973,217.38254,160267,552,0.5643382966518402
662.6552309989929,0.09998967,400.875,958.7980696632258,0.0,1,0.009006305,0.09998967,7.902957,219.75761,160727,553,0.46415525674819946
666.9304928779602,0.09783636,403.6,965.1698833053297,0.0,2,0.008814107,0.09783636,7.900527,220.44731,161370,555,0.6312288641929626
671.2572131156921,0.10593091,396.95,958.5556814778005,0.0,3,0.009072674,0.10593091,7.8930655,218.60251,162061,558,0.9462150111794472
675.5810899734497,0.117310256,392.375,955.2512564535534,0.0,3,0.009363259,0.117310256,7.8805046,216.86975,163171,561,0.9272269755601883
679.9252076148987,0.16006449,384.225,949.0812591001825,0.0,4,0.009544088,0.16006449,7.8859253,216.91422,164320,565,0.9395104274153709
684.2089664936066,0.11922741,390.775,958.790989781919,0.0,3,0.008066308,0.11922741,7.8852534,219.63203,165303,568,0.8429571092128754
688.4783828258514,0.13688591,380.45,929.7294429695805,0.0,2,0.008996216,0.13688591,7.8771396,214.00127,165823,570,0.8862622156739235
692.722957611084,0.113071114,362.125,884.751791919146,0.0,3,0.00942694,0.113071114,7.8543243,205.35234,166684,573,0.8722218126058578
697.0023882389069,0.1262416,347.4,878.6607258833421,0.0,4,0.008340411,0.1262416,7.854554,203.27132,167989,577,0.941239170730114
701.2779743671417,0.14603864,348.75,884.5337651388472,0.0,4,0.010882424,0.14603864,7.850646,207.17424,169060,581,0.9121597036719322
705.567289352417,0.13681367,316.625,799.9037160481975,0.0,3,0.008812468,0.13681367,7.833373,188.79866,169930,584,0.9152173325419426
709.8424367904663,0.121671334,318.9,812.7654789904565,0.0,3,0.010541821,0.121671334,7.838016,193.06738,170779,587,0.9335657507181168
714.1320905685425,0.112411916,308.175,784.0356475809228,0.0,4,0.009588931,0.112411916,7.8422093,186.96378,171743,591,0.9177834689617157
718.4260833263397,0.117929295,288.975,749.8450236640199,0.0,4,0.009421992,0.117929295,7.8267975,180.15402,172929,595,0.9429397247731686
722.6363470554352,0.0909318,290.15,754.2193751696235,0.0,4,0.008522999,0.0909318,7.78862,179.67514,174114,599,0.9543861038982868
727.0021891593933,0.12269026,285.575,749.0119293363974,0.0,3,0.009723425,0.12269026,7.7919316,179.20244,174808,602,0.9034768417477608
731.3186187744141,0.107666865,279.875,735.4881002306565,0.0,5,0.010808466,0.107666865,7.776855,174.77086,175973,607,0.9156421720981598
735.6330304145813,0.10694946,274.9,731.9203206601721,0.0,3,0.00983007,0.10694946,7.7622833,173.54422,176819,610,0.9212965071201324
739.9232766628265,0.14901093,276.125,736.7046345420856,0.0,3,0.0097811045,0.14901093,7.7451625,173.92781,177729,613,0.8209858238697052
744.2015883922577,0.17126337,269.875,726.5580072862806,0.0,4,0.00944432,0.17126337,7.7309566,171.20255,178784,617,0.9368453994393349
748.5086815357208,0.11996695,278.25,749.4469660348076,0.0,3,0.010121791,0.11996695,7.741836,173.74303,179901,620,0.9416483864188194
752.7897367477417,0.117881164,273.375,743.8263428026363,0.0,4,0.009531967,0.117881164,7.7221713,171.65994,180865,624,0.9460852034389973
757.1243989467621,0.124292105,273.5,755.888950452636,0.0,4,0.0098432675,0.124292105,7.7094154,173.97665,181932,628,0.9399743229150772
761.4398980140686,0.10572416,271.825,767.5485498885689,0.0,4,0.008800365,0.10572416,7.6847997,176.65083,182850,632,0.9298953711986542
765.7179253101349,0.10256041,268.0,760.9960869359445,0.0,4,0.010276666,0.10256041,7.660461,174.32703,183944,636,0.94605578109622
770.027309179306,0.11543925,265.475,761.0529196287087,0.0,4,0.009363012,0.11543925,7.66112,174.25235,184930,640,0.9389108456671238
774.3183221817017,0.115632884,266.05,757.6807987614804,0.0,4,0.008939093,0.115632884,7.669784,171.19302,185986,644,0.9539051949977875
778.5791182518005,0.09919152,271.875,783.0918757603733,0.0,3,0.010157938,0.09919152,7.655029,176.22552,186848,647,0.9141262099146843
782.9385845661163,0.20674436,276.25,804.1287399669079,0.0,4,0.00822509,0.20674436,7.6176767,179.05887,188081,651,0.9465456046164036
787.2348308563232,0.110314235,274.525,805.9085634910198,0.0,4,0.010130435,0.110314235,7.609021,178.88538,189215,655,0.9280446395277977
791.5369780063629,0.09738894,268.7,789.4357402655569,0.0,4,0.00886409,0.09738894,7.5897865,175.8221,190361,659,0.9232381135225296
795.8210957050323,0.10710884,266.625,777.1376830727856,0.0,4,0.008591386,0.10710884,7.56464,173.34177,191262,663,0.8906934931874275
800.0692358016968,0.1423729,265.65,775.1649952704796,0.0,4,0.008792119,0.1423729,7.558288,172.72685,192306,667,0.9472977519035339
804.3113024234772,0.10211904,267.45,775.0382985516328,0.0,4,0.009089628,0.10211904,7.5473638,171.7724,193316,671,0.9567371383309364
808.5633163452148,0.14215139,270.325,771.8952164179696,0.0,4,0.009485219,0.14215139,7.564152,170.93535,194488,675,0.9216086342930794
812.8111329078674,0.11185631,270.5,773.9812251748709,0.0,4,0.009693329,0.11185631,7.5543084,170.93948,195590,679,0.9528059959411621
817.0429909229279,0.10185927,277.25,788.7190138806711,0.0,3,0.009630002,0.10185927,7.5605435,172.61263,196499,682,0.9465115293860435
821.263858795166,0.10779678,271.25,776.5188201679582,0.0,4,0.010024111,0.10779678,7.579272,167.62308,197452,686,0.913248285651207
825.4892845153809,0.102385476,268.975,775.9947533244064,0.0,4,0.009327608,0.102385476,7.569046,167.14194,198548,690,0.9388908259570599
829.7649755477905,0.12473859,264.975,763.5888070024246,0.0,4,0.01077546,0.12473859,7.5719595,164.36612,199591,694,0.9615469165146351
834.038697719574,0.13443062,263.825,767.7674220021752,0.0,4,0.010126088,0.13443062,7.567753,164.99309,200593,698,0.9645347893238068
838.2829923629761,0.12252763,273.175,801.0006409048117,0.0,3,0.009324074,0.12252763,7.60693,168.43246,201695,701,0.9526227861642838
842.5410368442535,0.13473052,275.125,814.652198407977,0.0,4,0.009057467,0.13473052,7.606083,168.82278,202850,705,0.9535345770418644
846.8364579677582,0.10897416,278.775,830.9584970818656,0.0,3,0.009444676,0.10897416,7.5532804,170.49069,203735,708,0.9322682246565819
851.1069393157959,0.14734584,281.625,841.5985846708093,0.0,3,0.00986831,0.14734584,7.570663,170.3906,204581,711,0.949596893042326
855.3804082870483,0.11099011,281.85,855.1574920657174,0.0,4,0.009068916,0.11099011,7.58728,171.26974,205762,715,0.9558951668441296
859.6403725147247,0.11095579,279.75,848.0517024298767,0.0,4,0.010583053,0.11095579,7.5651984,168.97034,206780,719,0.94519979134202
864.2039952278137,0.110673785,277.15,847.5835430730643,0.0,3,0.009275811,0.110673785,7.526599,169.95602,207585,722,0.9646293744444847
868.4595639705658,0.09628574,282.2,865.7949135500463,0.0,3,0.010249003,0.09628574,7.538635,173.02957,208457,725,0.9545974209904671
872.7460677623749,0.12331284,279.825,852.451800533367,0.0,4,0.0092248,0.12331284,7.52913,170.74176,209438,729,0.9533562995493412
877.0013318061829,0.103462,278.825,852.3329576175229,0.0,4,0.010885403,0.103462,7.527894,170.09474,210475,733,0.9805099181830883
881.3339569568634,0.11368525,281.75,856.3703103624873,0.0,4,0.009177384,0.11368525,7.5184774,170.0519,211598,737,0.9385290555655956
885.6599669456482,0.09691279,276.35,837.2322147364405,0.0,4,0.01143208,0.09691279,7.506595,166.946,212749,741,0.954212412238121
889.9749274253845,0.12797163,273.0,824.8646684778147,0.0,4,0.010526422,0.12797163,7.5294757,165.26357,213770,745,0.945558950304985
894.2574660778046,0.11723881,271.15,817.0022139023486,0.0,4,0.009311944,0.11723881,7.5198812,164.4371,214846,749,0.9351728558540344
898.5967767238617,0.11281978,270.35,814.6070690468287,0.0,3,0.01035664,0.11281978,7.5168295,164.26407,215714,752,0.9671079181134701
902.9059393405914,0.12593465,266.875,804.2173512349158,0.0,4,0.0092400275,0.12593465,7.5200815,165.11736,216714,756,0.9572835750877857
907.1870763301849,0.1295984,266.1,800.2657382277687,0.0,5,0.00955523,0.1295984,7.509598,164.00748,217956,761,0.9521906152367592
911.5136871337891,0.11910985,264.75,798.1719275257663,0.0,4,0.009149056,0.11910985,7.5004277,165.32433,219047,765,0.9772260263562202
915.8825299739838,0.11770706,265.0,805.9095689416121,0.0,4,0.010911206,0.11770706,7.487305,166.73216,220038,769,0.9827367886900902
920.2201914787292,0.10503892,265.625,806.1653824586843,0.0,4,0.009876329,0.10503892,7.4819303,166.02725,221100,773,0.9732739478349686
924.4991338253021,0.1112372,257.75,779.2562667727174,0.0,5,0.01004344,0.1112372,7.463793,160.897,222249,778,0.9422501586377621
928.8370859622955,0.13138497,260.525,785.4010134527267,0.0,2,0.011360548,0.13138497,7.4328017,162.37804,222895,780,0.9348128437995911
933.150664806366,0.13444385,261.625,786.2893610139236,0.0,4,0.010009596,0.13444385,7.423751,162.89767,223948,784,0.9470456428825855
937.4903166294098,0.11014179,260.65,780.7642988883407,0.0,3,0.009618521,0.11014179,7.441646,161.3967,224731,787,0.9724633935838938
941.8158087730408,0.12545668,261.625,781.8571801547503,0.0,4,0.011853845,0.12545668,7.4243174,162.0527,225878,791,0.9728666823357344
946.1087448596954,0.124035016,268.375,803.2562824783685,0.0,4,0.010176793,0.124035016,7.39943,166.40817,227172,795,0.8880777284502983
950.4348387718201,0.120084316,274.85,815.6394181227508,0.0,4,0.010910132,0.120084316,7.4060674,167.76518,228423,799,0.9504311420023441
954.739010810852,0.13910419,277.025,820.6176001690325,0.0,4,0.008790605,0.13910419,7.3997326,168.16808,229547,803,0.9774892572313547
959.0376586914062,0.117606185,277.975,817.184148634911,0.0,4,0.012203766,0.117606185,7.376391,166.68816,230648,807,0.9474980048835278
963.3726515769958,0.09707395,272.8,797.058190994999,0.0,5,0.010068134,0.09707395,7.384274,162.69408,231779,812,0.9394912905991077
967.7282681465149,0.09854865,278.575,815.2370825256312,0.0,4,0.009141386,0.09854865,7.392518,166.18256,232987,816,0.9636847674846649
972.0421681404114,0.107141465,279.4,820.233229342696,0.0,3,0.010008367,0.107141465,7.3983803,166.38033,233723,819,0.9340872690081596
976.371839761734,0.12586178,274.15,812.8651034021902,0.0,4,0.009902764,0.12586178,7.407227,164.55391,234705,823,0.9403957985341549
980.7135920524597,0.13476163,282.425,833.4173932819601,0.0,2,0.011439833,0.13476163,7.3990445,168.25558,235494,825,0.9299797117710114
985.0407953262329,0.21501243,281.2,827.0695967540948,0.0,3,0.0118962545,0.21501243,7.3985558,166.83858,236353,828,0.880771741271019
989.3481447696686,0.122186564,291.6,853.6914081215749,0.0,3,0.011551441,0.122186564,7.4067373,171.54698,237542,831,0.9484411403536797
993.6931784152985,0.109384134,296.675,859.4114587511228,0.0,3,0.010350687,0.109384134,7.3942227,171.92815,238753,834,0.9366646632552147
998.0868134498596,0.15396157,302.775,879.979177525892,0.0,2,0.011323202,0.15396157,7.3909435,176.59366,239600,836,0.7510964572429657
1002.4573037624359,0.10770004,295.325,858.0192568480313,0.0,4,0.011054458,0.10770004,7.3798785,170.83992,240545,840,0.9099353849887848
1006.8164525032043,0.14557597,299.5,871.3398619039859,0.0,3,0.0104560945,0.14557597,7.3629284,174.13664,241527,843,0.8966319561004639
1011.1873784065247,0.12642664,307.0,872.0107845651703,0.0,3,0.010163922,0.12642664,7.3826137,175.9754,242658,846,0.8208582699298859
1015.5000650882721,0.12597193,320.175,895.4651206414885,0.0,3,0.009522515,0.12597193,7.3649945,182.8974,243972,849,0.6199753880500793
1019.847499370575,0.17001668,326.95,911.0555285246552,0.0,1,0.010631206,0.17001668,7.3751698,186.77766,244361,850,0.4212719202041626
1024.1459519863129,0.1271735,338.725,948.0357205370681,0.0,1,0.010742821,0.1271735,7.3539906,194.29016,245071,851,0.7524300813674927
1028.478269815445,0.14513566,340.9,952.2983643831042,0.0,2,0.011523875,0.14513566,7.3362875,194.77914,245806,853,0.8959757164120674
1032.7740352153778,0.11072919,351.8,982.1509672526793,0.0,2,0.01130693,0.11072919,7.3107333,200.68193,246840,855,0.936848521232605
1037.0794064998627,0.113641635,360.4,1000.7454506853439,0.0,2,0.011731423,0.113641635,7.2968884,204.87827,247668,857,0.8659573942422867
1041.3826599121094,0.10507293,373.675,1020.8898932879686,0.0,1,0.011338016,0.10507293,7.314498,209.97356,248381,858,0.7434006333351135
1045.662010192871,0.12051566,391.8,1068.2039759577915,0.0,2,0.010029199,0.12051566,7.341553,222.58281,249636,860,0.6385709941387177
1049.998777627945,0.13679674,408.35,1113.331669766116,0.0,1,0.011586419,0.13679674,7.352233,233.08598,250474,861,0.2403232455253601
1054.355595111847,0.13784185,409.4,1107.7839483334596,0.0,3,0.010546018,0.13784185,7.358036,231.29874,251420,864,0.8678555935621262
1058.6935222148895,0.13213795,420.875,1139.5380614448422,0.0,1,0.009686773,0.13213795,7.3461876,238.41875,252329,865,0.9142339006066322
1063.0318114757538,0.11647314,450.325,1215.955509024216,0.0,2,0.009589157,0.11647314,7.3466024,254.29488,254105,867,0.7205336689949036
1067.3874506950378,0.17360014,464.0,1259.0377076252698,0.0,1,0.010335793,0.17360014,7.328385,263.7242,254913,868,0.8490357249975204
1071.6820504665375,0.13484594,480.05,1307.7130806683756,0.0,1,0.011233357,0.13484594,7.3260455,273.3714,255897,869,0.7759738713502884
1076.0411446094513,0.11471602,492.825,1344.5081134882219,0.0,2,0.012211246,0.11471602,7.361926,281.96042,257255,871,0.8094946891069412
1080.4112639427185,0.102144465,494.675,1358.7105816851865,0.0,1,0.01050848,0.102144465,7.354188,284.56244,257997,872,0.7717736959457397
1084.7717468738556,0.07842208,510.05,1397.2379278591347,0.0,1,0.011416884,0.07842208,7.3403482,291.83246,258997,873,0.07061600685119629
1089.1359972953796,0.05952425,531.1,1444.8423578714524,0.0,1,0.010709757,0.05952425,7.3354335,301.37384,259997,874,-0.06828677654266357
1093.4791402816772,0.099041104,551.575,1501.432389142571,0.0,1,0.010215568,0.099041104,7.33368,312.79498,260997,875,0.1518702507019043
1097.8016002178192,0.1190889,550.625,1498.2285770654128,0.0,1,0.010242725,0.1190889,7.312056,311.23724,261625,876,0.8821085691452026
1102.1096765995026,0.18038537,570.5,1557.933584460066,0.0,2,0.009902624,0.18038537,7.344296,324.78036,263012,878,0.8846977576613426
1106.4110913276672,0.16663262,577.075,1580.6371392047063,0.0,1,0.010346193,0.16663262,7.3145885,330.09253,263561,879,0.8901263698935509
1110.697417974472,0.115147,600.4,1644.274944037213,0.0,1,0.011237552,0.115147,7.295592,342.129,264561,880,0.41985106468200684
1114.9990372657776,0.108601935,616.125,1680.2045524904959,0.0,1,0.011583403,0.108601935,7.30286,348.5385,265561,881,0.3857516646385193
1119.296632051468,0.07562509,636.725,1740.023849158121,0.0,2,0.009711268,0.07562509,7.3021855,358.42386,266996,883,0.6000843048095703
1123.6092760562897,0.132267,648.65,1777.2518520203907,0.0,2,0.011928022,0.132267,7.267594,365.34732,268136,885,0.8890330195426941
1127.9510762691498,0.32933626,652.525,1791.4435835226752,0.0,2,0.01370277,0.32933626,7.269792,367.9361,269302,887,0.8140354603528976
1132.233137845993,0.12243444,663.175,1833.31466156931,0.0,3,0.010477839,0.12243444,7.2693524,375.3973,270888,890,0.9061376675963402
1136.5211508274078,0.131599,656.85,1814.1422343133636,0.0,3,0.010384624,0.131599,7.2540293,371.5902,272080,893,0.940553043037653
1140.7856061458588,0.13235329,641.65,1771.090585803075,0.0,3,0.011383429,0.13235329,7.2572474,364.32242,273072,896,0.8399641215801239
1145.0484294891357,0.11421643,639.925,1789.4133089836578,0.0,2,0.010929793,0.11421643,7.2644525,365.9678,273978,898,0.7288817167282104
1149.3724873065948,0.14144133,632.5,1772.308433306692,0.0,1,0.010722693,0.14144133,7.2445683,361.3355,274232,899,0.6126579344272614
1153.6646859645844,0.15767573,620.4,1740.411967566349,0.0,2,0.011386771,0.15767573,7.2413497,352.45175,275290,901,0.9280941262841225
1157.9631638526917,0.15897296,625.0,1762.9535916724137,0.0,2,0.011059836,0.15897296,7.2433515,358.36746,276135,903,0.8537739813327789
