entloss,EpTrueRewMean,surrgain,EpRewMean,optimgain,EpisodesSoFar,meankl,TimeElapsed,TimestepsSoFar,EpThisIter,EpLenMean,entropy,ev_tdlam_before
0.0,891.2835649440858,0.06326231,525.9412,0.06326231,318,0.0074835895,841.3627638816833,611439,1,650.925,4.1208477,-0.05718350410461426
0.0,884.1531854488937,0.07864089,516.734,0.07864089,321,0.009457799,845.6621131896973,617427,3,630.925,4.1353383,0.4375561475753784
0.0,866.4323602932834,0.08278836,508.7845,0.08278836,323,0.009012278,850.2367379665375,618333,2,615.975,4.1361456,0.08359575271606445
0.0,822.696076708566,0.08153631,484.1906,0.08153631,326,0.008517429,854.5447735786438,620631,3,582.975,4.122984,0.5914521813392639
0.0,849.3346929349016,0.08523638,503.54462,0.08523638,327,0.009175526,858.8309354782104,623631,1,604.5,4.118926,0.6024776101112366
0.0,836.6679610456467,0.071706355,492.1065,0.071706355,329,0.010344407,863.0824885368347,627351,2,587.275,4.1172857,0.6672689914703369
0.0,844.7360644070404,0.07028107,496.0209,0.07028107,331,0.008371949,867.344568490982,629697,2,591.625,4.1111374,0.7358506619930267
0.0,862.0271138908874,0.1087546,506.69595,0.1087546,332,0.008342516,871.6273229122162,631947,1,602.825,4.1092253,0.8800607249140739
0.0,870.988450498875,0.09145036,514.07996,0.09145036,333,0.009344834,875.9070026874542,634785,1,606.225,4.1181307,0.7882038056850433
0.0,898.5712797422339,0.07719482,526.4066,0.07719482,335,0.009960031,880.1747453212738,638382,2,604.75,4.0924067,0.7440595030784607
0.0,917.0727684241896,0.0501924,541.16174,0.0501924,336,0.008456605,884.4149332046509,641382,1,625.725,4.0857916,-0.022388219833374023
0.0,926.674758120185,0.06721247,546.4277,0.06721247,337,0.0103352,888.64675116539,644382,1,635.35,4.086396,-0.07372140884399414
0.0,934.8110961108023,0.07873988,548.2113,0.07873988,338,0.010271238,892.9108264446259,645954,1,634.825,4.0870895,0.8443766385316849
0.0,952.9967375532772,0.0742103,561.0747,0.0742103,340,0.009080429,897.135425567627,650850,2,645.675,4.0924144,0.32909107208251953
0.0,975.4823132998524,0.07333888,573.9482,0.07333888,341,0.011356618,901.3646221160889,653850,1,664.6,4.1057663,-0.06588590145111084
0.0,977.9465694651102,0.08106236,574.6422,0.08106236,342,0.010281718,905.6590175628662,655161,1,664.625,4.1181254,0.14632141590118408
0.0,969.3767469143847,0.07531999,569.8207,0.07531999,344,0.010049592,910.0160534381866,658959,2,663.85,4.1156077,0.932083249092102
0.0,972.6556688900924,0.078527704,570.7299,0.078527704,345,0.0105245765,914.3717541694641,660252,1,665.825,4.1118402,0.9117718636989594
0.0,1003.5567186378906,0.077444226,586.11316,0.077444226,347,0.0097850915,918.6938350200653,665343,2,677.825,4.1121883,0.4293798804283142
0.0,1005.8048976111489,0.07572898,581.7088,0.07572898,349,0.0082482165,922.9911830425262,668292,2,669.475,4.106072,0.4802536964416504
0.0,1017.1325144620239,0.11466549,590.1937,0.11466549,351,0.009870086,927.285660982132,672837,2,675.425,4.1131263,0.3075138330459595
0.0,1017.1259475505867,0.056780986,590.0094,0.056780986,352,0.008029599,931.5678391456604,675837,1,675.425,4.13254,-0.04580700397491455
0.0,992.7098152915669,0.07962114,574.17303,0.07962114,354,0.009469676,935.8682060241699,678114,2,644.475,4.134066,0.7513677179813385
0.0,1009.3481334063214,0.07514803,576.44385,0.07514803,355,0.009771859,940.1473944187164,681114,1,644.475,4.139131,0.11498743295669556
0.0,1008.8237933219319,0.07931051,571.9188,0.07931051,356,0.010681262,944.413060426712,682278,1,629.175,4.1455684,0.8233114778995514
0.0,1010.7596119554262,0.058987368,573.09607,0.058987368,357,0.00998429,948.6781332492828,685278,1,640.325,4.147988,-0.12324869632720947
0.0,1007.2863571078285,0.06428028,569.47107,0.06428028,358,0.008295667,952.927864074707,687660,1,635.175,4.155913,0.8433583676815033
0.0,995.6735560931709,0.0844809,563.9585,0.0844809,359,0.009421062,957.1475138664246,688965,1,621.05,4.1491313,0.8855465352535248
0.0,1015.540892028634,0.05251779,574.2182,0.05251779,360,0.009545509,961.4158747196198,691965,1,634.825,4.1514506,0.24225831031799316
0.0,1022.3133293451177,0.056512147,575.53894,0.056512147,361,0.008642465,965.6815533638,694965,1,646.15,4.1496577,0.05470108985900879
0.0,1040.4463075795493,0.044786185,583.1046,0.044786185,362,0.008630764,969.9668252468109,697965,1,665.325,4.161842,-0.21968448162078857
0.0,1078.7042925285673,0.06304577,604.30695,0.06304577,364,0.009454505,974.2563679218292,703014,2,700.3,4.169039,0.5064826905727386
0.0,1102.576614959112,0.06958059,611.44196,0.06958059,365,0.008573873,978.5175220966339,705417,1,713.7,4.173517,0.012453675270080566
0.0,1122.777619170336,0.066378824,623.4505,0.066378824,366,0.010784506,982.7796428203583,708417,1,731.55,4.1747365,-0.01009833812713623
0.0,1124.3195254468624,0.080415785,615.7897,0.080415785,368,0.009080097,987.0506865978241,712377,2,714.55,4.1897264,0.584784209728241
0.0,1144.253675808465,0.07904901,624.4012,0.07904901,370,0.008300472,991.3819427490234,716124,2,731.2,4.178583,0.42798787355422974
0.0,1159.9201959253828,0.058805782,633.8717,0.058805782,371,0.008396516,995.63409948349,719124,1,745.225,4.164949,-0.03330588340759277
0.0,1159.3906211889146,0.04901416,634.1159,0.04901416,372,0.007855672,999.8476893901825,722124,1,751.475,4.15841,-0.02799844741821289
0.0,1144.693281102373,0.07564917,621.45056,0.07564917,373,0.0077232863,1004.1216652393341,723651,1,740.55,4.17932,0.8474978059530258
0.0,1144.8344337710728,0.06450635,621.9637,0.06450635,374,0.01139258,1008.3712973594666,726651,1,752.75,4.1735563,0.00720667839050293
0.0,1130.698013653354,0.0672044,613.017,0.0672044,375,0.010438774,1012.6276865005493,727977,1,746.625,4.160461,0.8437129110097885
0.0,1142.5277539513786,0.05782553,613.778,0.05782553,376,0.008839516,1016.8749425411224,730977,1,746.625,4.158753,0.17135578393936157
0.0,1135.165121499657,0.052894603,612.39197,0.052894603,377,0.008391211,1021.1682789325714,733977,1,746.625,4.172722,-0.022092819213867188
0.0,1138.8998210988855,0.058381394,617.6502,0.058381394,378,0.00824682,1025.5006251335144,736977,1,758.525,4.1709986,-0.05108535289764404
0.0,1138.001506302015,0.083926566,617.0498,0.083926566,379,0.009072969,1029.8019020557404,739821,1,757.225,4.1859426,0.6256136000156403
0.0,1139.9235074908852,0.058211856,615.9823,0.058211856,380,0.00881614,1034.045452594757,742821,1,766.425,4.189141,0.06789577007293701
0.0,1142.564670321198,0.05740436,615.9452,0.05740436,381,0.008154351,1038.3225572109222,745821,1,766.425,4.1815867,-0.16828858852386475
0.0,1152.9717395663715,0.0492845,624.5903,0.0492845,382,0.009176861,1042.5861263275146,748821,1,780.5,4.168851,-0.0071800947189331055
0.0,1160.7469553706208,0.06451619,631.31946,0.06451619,383,0.008976825,1046.8465797901154,751821,1,792.475,4.1542134,0.005569815635681152
0.0,1159.975432965988,0.06575683,634.55505,0.06575683,385,0.00955675,1051.076020002365,756309,2,800.475,4.1753817,0.06175553798675537
0.0,1162.294175023873,0.069666564,634.562,0.069666564,386,0.009264233,1055.3167173862457,759309,1,800.475,4.162621,-0.1831454038619995
0.0,1143.3680045469453,0.057554014,623.7501,0.057554014,387,0.00865919,1059.586387872696,760809,1,795.55,4.1783724,0.6387845575809479
0.0,1153.7799279261792,0.04703071,630.63336,0.04703071,388,0.008706117,1063.8988633155823,763809,1,806.85,4.1855464,-0.2090824842453003
0.0,1166.9964288773099,0.0485396,639.2923,0.0485396,389,0.007984236,1068.0914931297302,766809,1,820.975,4.1871934,-0.05955839157104492
0.0,1162.0514989803119,0.06424078,634.0635,0.06424078,390,0.008314549,1072.334531545639,768843,1,812.925,4.171454,0.5478723645210266
0.0,1165.5849924009356,0.06924753,633.3009,0.06924753,391,0.009121869,1076.5538675785065,771843,1,825.05,4.1786275,-0.030409812927246094
0.0,1169.648036868161,0.0617576,633.3244,0.0617576,392,0.009021254,1080.788242816925,774843,1,825.05,4.1916876,-0.07231748104095459
0.0,1188.828082620982,0.04553347,640.6821,0.04553347,393,0.008726781,1085.0057361125946,777843,1,841.9,4.220376,-0.11199545860290527
0.0,1190.9433798970904,0.08121787,642.24646,0.08121787,394,0.010253653,1089.2916085720062,778911,1,839.975,4.2203083,0.47006553411483765
0.0,1181.0096208872571,0.055007003,640.25226,0.055007003,395,0.0096080825,1093.5752248764038,781911,1,839.975,4.2290874,-0.03040945529937744
0.0,1190.809464544263,0.0652999,644.8906,0.0652999,396,0.009700624,1097.9026718139648,784911,1,855.275,4.2337055,0.013436198234558105
0.0,1198.811369483364,0.062826395,645.43085,0.062826395,397,0.007934352,1102.1865983009338,787911,1,855.275,4.227074,-0.03754532337188721
0.0,1210.2382158232258,0.06566502,650.2449,0.06566502,398,0.010285568,1106.4223427772522,790911,1,860.425,4.251153,0.2898499369621277
0.0,1198.1825804326645,0.059077114,643.4676,0.059077114,400,0.008348193,1110.6820266246796,794766,2,856.675,4.261624,0.5956545472145081
0.0,1194.3046039850478,0.05310139,642.6952,0.05310139,401,0.0072286744,1114.9941670894623,797766,1,856.675,4.2741756,-0.05101621150970459
0.0,1198.8525609667254,0.059589278,643.0238,0.059589278,402,0.0082018785,1119.2473316192627,800766,1,856.675,4.2907495,-0.03407692909240723
0.0,1205.1445469473254,0.08355273,649.11523,0.08355273,404,0.009064839,1123.5526428222656,804666,2,847.1,4.2879696,0.4283995032310486
0.0,1197.833837144043,0.056831807,650.07745,0.056831807,405,0.007960543,1127.897156715393,807666,1,852.075,4.2915034,-0.007179856300354004
0.0,1175.8423608105975,0.07382707,643.87317,0.07382707,408,0.008732166,1132.2575459480286,812199,3,831.85,4.283291,0.6846374571323395
0.0,1176.9207211981288,0.06542837,649.3131,0.06542837,409,0.009030016,1136.572983264923,814269,1,835.575,4.274453,0.8113074153661728
0.0,1184.589356092024,0.08329459,657.43176,0.08329459,410,0.0092997085,1140.861071586609,816711,1,838.225,4.2688866,0.8734721392393112
0.0,1152.752795719025,0.06854378,642.6173,0.06854378,413,0.0088905515,1145.182136774063,820287,3,805.3,4.257195,0.36319977045059204
0.0,1147.2552533942096,0.10373789,646.73083,0.10373789,415,0.009878541,1149.5188310146332,822813,2,790.3,4.258889,0.6693878769874573
0.0,1147.4772012653043,0.06418874,650.6247,0.06418874,416,0.010256781,1153.8328886032104,825429,1,787.1,4.284824,0.9205956384539604
0.0,1156.1870497666703,0.08043771,655.0104,0.08043771,417,0.011230239,1158.0907573699951,828282,1,785.875,4.284512,0.8865817561745644
0.0,1133.2076575789783,0.12957156,646.0637,0.12957156,420,0.010566127,1162.341234445572,832578,3,747.975,4.2737145,0.8211540579795837
0.0,1118.7228873417132,0.08389284,636.6562,0.08389284,422,0.010779791,1166.6248149871826,835326,2,720.875,4.2586937,0.6635303497314453
0.0,1111.6599610857725,0.15041503,635.72205,0.15041503,424,0.008483147,1170.9372868537903,837528,2,689.225,4.245241,0.8362759947776794
0.0,1126.7023237711699,0.09732882,645.38336,0.09732882,425,0.008166434,1175.2446405887604,839532,1,693.525,4.2546926,0.812421515583992
0.0,1092.9682050743377,0.06845884,633.49677,0.06845884,428,0.011635112,1179.549531698227,842391,3,654.85,4.264532,0.6720419526100159
0.0,1050.0583039366986,0.06382029,609.20294,0.06382029,432,0.0108682215,1183.852838754654,846405,4,596.35,4.260627,0.6812784969806671
0.0,1030.0624810283934,0.21897669,601.9759,0.21897669,434,0.011310091,1188.1476318836212,848604,2,580.775,4.2653527,0.4534873366355896
0.0,1043.9170597969544,0.12630302,609.95135,0.12630302,435,0.010514626,1192.4181439876556,851475,1,579.7,4.281622,0.9086844399571419
0.0,1033.3246806175528,0.1091875,605.70825,0.1091875,437,0.008976322,1196.6688952445984,854298,2,553.225,4.2845078,0.8793206214904785
0.0,1024.0284965050164,0.066576965,596.16815,0.066576965,440,0.009828313,1200.9380700588226,858381,3,530.125,4.311673,0.8353155255317688
0.0,1000.9962430693911,0.08644201,580.6808,0.08644201,442,0.0095380945,1205.2237498760223,860727,2,499.675,4.297548,0.581203043460846
0.0,1006.2554831385376,0.0745056,578.6899,0.0745056,444,0.010141136,1209.5143339633942,863937,2,493.925,4.2773056,0.7924862653017044
0.0,978.6559207979732,0.06968346,552.9489,0.06968346,447,0.009013385,1213.814837217331,867234,3,463.65,4.278992,0.8729594051837921
0.0,992.4175578076165,0.09109515,558.0531,0.09109515,448,0.009015268,1218.0915360450745,868182,1,466.525,4.297064,0.9178607910871506
0.0,992.9856345784654,0.083576426,549.38965,0.083576426,450,0.010137701,1222.363923549652,871236,2,454.375,4.297295,0.9096112102270126
0.0,1013.3722933688507,0.06624477,549.6108,0.06624477,453,0.009161973,1226.5772891044617,874734,3,453.725,4.2817726,0.9799916818737984
0.0,1004.424673832846,0.07551551,529.9469,0.07551551,456,0.01000121,1230.7805771827698,878145,3,439.3,4.2859826,0.8655292689800262
0.0,994.3373899519587,0.06750317,514.83704,0.06750317,458,0.010245763,1235.0427498817444,880929,2,424.975,4.286932,0.9246021658182144
0.0,1011.7791436900798,0.080140896,513.91406,0.080140896,460,0.009093629,1239.3326137065887,883293,2,422.625,4.2802196,0.9223947152495384
0.0,1035.507320980436,0.075643346,519.8447,0.075643346,462,0.009230727,1243.5996870994568,886170,2,423.7,4.2847347,0.944199301302433
0.0,1053.8065015786287,0.08734672,523.63727,0.08734672,463,0.009504963,1247.8788168430328,888021,1,430.775,4.278807,0.9348429888486862
0.0,1081.897499461682,0.06921144,526.1459,0.06921144,465,0.009452387,1252.1500384807587,891414,2,432.35,4.2577133,0.9424857348203659
0.0,1155.5377759094113,0.06750366,553.8417,0.06750366,467,0.010169875,1256.3782765865326,895638,2,454.075,4.261049,0.696365237236023
0.0,1169.4364169543776,0.07148354,552.2554,0.07148354,469,0.010161213,1260.630717754364,898239,2,455.4,4.232416,0.9418320097029209
0.0,1239.404260693149,0.072316706,579.77527,0.072316706,471,0.008657214,1264.8896667957306,902679,2,475.7,4.190591,0.7495352923870087
0.0,1290.227956133349,0.0844992,601.0031,0.0844992,473,0.009635571,1269.1210083961487,905526,2,487.4,4.148016,0.940480325371027
0.0,1318.4182357571633,0.08388431,600.1129,0.08388431,475,0.010970535,1273.3947784900665,909450,2,483.125,4.1414204,0.966110959649086
0.0,1339.7123976840728,0.066963844,604.7067,0.066963844,476,0.010300859,1277.903017282486,911502,1,488.125,4.1289124,0.959774624556303
0.0,1359.7435681179552,0.07557996,603.13416,0.07557996,478,0.012444492,1282.1245822906494,914745,2,485.75,4.1185226,0.8760062605142593
0.0,1410.0184740877119,0.07144259,619.36975,0.07144259,480,0.009848231,1286.406860589981,918051,2,497.25,4.120201,0.9619167596101761
0.0,1444.6196861922213,0.08421188,628.3507,0.08421188,482,0.009469818,1290.664512872696,921054,2,502.725,4.0737934,0.9608205333352089
0.0,1455.6147716276719,0.062585786,627.73914,0.062585786,483,0.010800645,1294.882563829422,922752,1,500.275,4.0747313,0.9492668434977531
0.0,1486.1727201975787,0.06977183,635.6342,0.06977183,484,0.011360552,1299.1222567558289,925149,1,510.1,4.0793843,0.8268525004386902
0.0,1493.8901978133592,0.058048908,637.8701,0.058048908,485,0.0087853465,1303.3966207504272,926700,1,511.175,4.139337,0.9590283297002316
0.0,1596.5787597192145,0.05975881,676.07324,0.05975881,487,0.013863013,1307.6589522361755,931947,2,539.275,4.142463,0.6922532320022583
0.0,1630.293575278009,0.07306883,686.7167,0.07306883,489,0.0129854735,1312.0087749958038,935721,2,545.725,4.136232,0.9449548684060574
0.0,1660.595353489121,0.07635848,701.44946,0.07635848,491,0.011906775,1316.2720203399658,938631,2,552.775,4.1510854,0.9415086396038532
0.0,1682.1416123218157,0.07393984,709.26715,0.07393984,492,0.009686793,1320.4799613952637,940554,1,555.925,4.186546,0.9118901416659355
0.0,1722.4290112508745,0.059139725,724.41345,0.059139725,493,0.009329442,1324.6880004405975,943014,1,569.0,4.1201463,0.886922650039196
0.0,1738.1358531841875,0.09374048,724.661,0.09374048,495,0.0099414205,1328.9480247497559,945966,2,570.025,4.1293945,0.9537070840597153
0.0,1769.956086390014,0.078837164,736.7552,0.078837164,496,0.010232016,1333.203908443451,947511,1,578.05,4.1079082,0.9660428799688816
0.0,1818.1550786131425,0.068866804,753.7285,0.068866804,497,0.0102579035,1337.4871354103088,950511,1,590.475,4.0545025,0.9517932683229446
0.0,1866.5569766126177,0.047503192,770.4169,0.047503192,498,0.010277493,1341.6793112754822,953511,1,604.85,4.0912533,0.07349264621734619
0.0,1922.1841912251361,0.044197246,791.0426,0.044197246,499,0.009854555,1345.912649154663,956511,1,621.925,4.101563,0.04150265455245972
0.0,1937.0716758636013,0.06485887,794.47784,0.06485887,500,0.008791622,1350.2293424606323,958503,1,626.75,4.084167,0.8197575211524963
0.0,1974.1449366383574,0.05071032,807.2306,0.05071032,501,0.010047231,1354.4520587921143,961503,1,637.55,4.0555706,0.06131356954574585
0.0,1938.561807151868,0.061663806,793.3889,0.061663806,504,0.008957683,1358.6765577793121,965298,3,624.95,4.062469,0.9480710402131081
0.0,1899.9655143150383,0.06837606,777.38086,0.06837606,507,0.009317905,1362.8247237205505,968916,3,610.65,4.0528636,0.8573205322027206
0.0,1893.4769439145457,0.07543132,773.6484,0.07543132,509,0.010509416,1367.2926166057587,971148,2,607.575,4.036774,0.9829005766659975
0.0,1853.6348920022112,0.066383615,751.26495,0.066383615,511,0.009483402,1371.557590007782,973842,2,593.025,4.0329275,0.9675411470234394
0.0,1866.4294362369765,0.059654977,750.66614,0.059654977,513,0.009893214,1375.840889453888,977043,2,595.975,3.975494,0.9513248577713966
0.0,1851.5320288330913,0.06464415,742.7153,0.06464415,515,0.0099137,1380.0802748203278,980244,2,589.95,3.9479673,0.9809102397412062
0.0,1812.7577105809069,0.06707315,728.80115,0.06707315,517,0.01196437,1384.1276895999908,982629,2,581.25,3.9167724,0.5504587888717651
0.0,1841.643786974401,0.056998007,742.1575,0.056998007,519,0.009207447,1387.9719030857086,987012,2,588.9,3.9180222,0.779447004199028
0.0,1836.3579540280036,0.11386543,741.67804,0.11386543,520,0.011428409,1393.3438773155212,988698,1,588.725,3.9258654,0.9426101744174957
0.0,1902.378833816501,0.050860915,769.1163,0.050860915,521,0.010238938,1398.7383482456207,991698,1,607.425,3.9387803,0.7397654950618744
0.0,1835.4917929207033,0.063710004,744.1103,0.063710004,523,0.008658634,1404.1636519432068,993438,2,589.05,3.9156802,0.7506777793169022
0.0,1837.0249369724647,0.071483225,745.31464,0.071483225,524,0.010575465,1409.7227222919464,995685,1,587.8,3.889838,0.9631064608693123
0.0,1854.1593254018153,0.05449427,751.0409,0.05449427,526,0.010014065,1415.2515437602997,1000689,2,591.575,3.8692257,0.7394842207431793
