TimeElapsed,entloss,EpThisIter,EpRewMean,EpLenMean,optimgain,ev_tdlam_before,meankl,TimestepsSoFar,surrgain,EpTrueRewMean,EpisodesSoFar,entropy
27.936419010162354,0.0,46,5.4011865,21.275,0.06765342,0.2709779143333435,0.0069172806,3051,0.06765342,2.346119518260644,46,8.487716
54.65531063079834,0.0,31,10.037059,30.525,0.06455695,0.4118633270263672,0.008061781,6129,0.06455695,3.7080310617661594,77,8.449752
80.72566056251526,0.0,14,16.429846,46.575,0.058666274,0.3936588764190674,0.0060193753,9216,0.058666274,8.993951505787953,91,8.392299
107.5377631187439,0.0,14,21.636963,63.3,0.06440753,0.6849091947078705,0.006653016,12279,0.06440753,9.89823050917165,105,8.364774
133.0856454372406,0.0,11,25.096842,76.775,0.06366418,0.7572812885046005,0.0072013154,15210,0.06366418,8.69584159006677,116,8.340407
159.33028292655945,0.0,9,27.20847,88.825,0.07615396,0.7021463513374329,0.005553917,18498,0.07615396,11.899909974521709,125,8.348741
184.92701840400696,0.0,5,30.245905,102.85,0.058060862,0.8030311763286591,0.006772917,21465,0.058060862,17.693712921478188,130,8.338042
211.56904554367065,0.0,6,33.29902,117.275,0.0658922,0.8041176795959473,0.0061224853,24357,0.0658922,26.167421171532357,136,8.298348
236.57977557182312,0.0,7,33.658096,123.925,0.06690504,0.8740491420030594,0.0065370807,26718,0.06690504,28.333518614395814,143,8.291191
263.56964659690857,0.0,4,37.137135,140.025,0.06071612,0.7282498776912689,0.005921264,29463,0.06071612,42.162370256380825,147,8.317268
289.02101850509644,0.0,6,39.954975,150.9,0.06100257,0.8772416114807129,0.006225801,32493,0.06100257,71.31979559206988,153,8.264985
315.7226231098175,0.0,4,41.726208,156.3,0.06522563,0.8480710536241531,0.0062678847,34395,0.06522563,90.30584269843436,157,8.226464
340.91696763038635,0.0,4,44.81256,168.075,0.061729476,0.8755968883633614,0.0057705366,37518,0.061729476,114.64449655024173,161,8.17608
367.87231159210205,0.0,4,47.8521,175.625,0.060318176,0.8701000958681107,0.0059992983,39573,0.060318176,135.56514941778354,165,8.164684
393.2121193408966,0.0,5,46.804005,174.425,0.059852235,0.9236738160252571,0.006604713,42396,0.059852235,152.38245055256905,170,8.1326
419.42521047592163,0.0,6,46.461235,175.625,0.065020956,0.8866869732737541,0.0058645466,45432,0.065020956,170.09104092156113,176,8.100928
444.6797695159912,0.0,5,49.713367,186.5,0.06835891,0.8892592713236809,0.0064898296,48234,0.06835891,201.5710084332033,181,8.128482
471.1451597213745,0.0,4,52.279766,194.775,0.06845598,0.9747219495475292,0.0061226995,51138,0.06845598,232.86781249582364,185,8.086051
497.1797115802765,0.0,4,52.719383,198.85,0.068438455,0.9595653302967548,0.0055262516,54294,0.068438455,253.44572826889743,189,8.125077
523.2018029689789,0.0,5,53.391827,203.4,0.065089196,0.8343382179737091,0.0069749528,57180,0.065089196,268.907367999692,194,8.106177
549.0885419845581,0.0,5,50.4528,199.975,0.060817353,0.9136209860444069,0.006488212,59964,0.060817353,269.04859560206404,199,8.107223
575.6295244693756,0.0,5,49.014008,203.5,0.06040959,0.9387999065220356,0.0075350497,63354,0.06040959,280.58054294735484,204,8.071693
