TimeElapsed,EpThisIter,surrgain,EpTrueRewMean,entropy,ev_tdlam_before,EpisodesSoFar,optimgain,EpRewMean,TimestepsSoFar,meankl,entloss,EpLenMean
1000.6104307174683,2,0.053785518,2925.815590901665,2.6022956,0.9829469490796328,419,0.053785518,673.3495,711513,0.010433121,0.0,818.925
1004.9094679355621,1,0.05408319,2926.043588031736,2.5591545,0.24567526578903198,420,0.05408319,673.7188,714513,0.008938207,0.0,818.925
1009.2301256656647,1,0.05239907,2941.0305307747844,2.567172,0.48714518547058105,421,0.05239907,675.56995,717513,0.009415592,0.0,823.7
1013.5125048160553,1,0.044916913,2940.8073293009875,2.567587,-0.07523930072784424,422,0.044916913,675.3826,720513,0.010727099,0.0,823.7
1017.8116643428802,2,0.056750506,2830.012225863024,2.5945463,0.9754439294338226,424,0.056750506,650.055,722661,0.011454547,0.0,792.75
1022.0672695636749,1,0.043156113,2828.2877148957364,2.586362,0.02592158317565918,425,0.043156113,648.9137,725661,0.01016034,0.0,792.75
1026.3515832424164,1,0.057679705,2825.3127313566856,2.6093469,0.9801716841757298,426,0.057679705,647.5466,726213,0.00881863,0.0,792.075
1030.5999097824097,1,0.04395482,2826.337724970269,2.6266146,-0.018549561500549316,427,0.04395482,647.7035,729213,0.010581786,0.0,792.075
1034.9228510856628,1,0.041970044,2823.9552104261006,2.668743,-0.02327144145965576,428,0.041970044,647.17554,732213,0.012524759,0.0,792.075
1039.1553361415863,2,0.06699895,2773.4166252070186,2.6181328,0.9670751504600048,430,0.06699895,635.0332,735489,0.010430278,0.0,778.125
1043.4065580368042,2,0.063427076,2761.133289164153,2.593261,0.9912575064226985,432,0.063427076,632.5433,738609,0.010674119,0.0,774.0
1047.6781449317932,1,0.04820608,2718.4300072965075,2.5609133,0.9890731908380985,433,0.04820608,623.2274,740157,0.009941695,0.0,762.65
1051.9270672798157,1,0.054108307,2751.249053803912,2.548526,0.9857033500447869,434,0.054108307,630.661,741828,0.009886597,0.0,771.55
1056.2462928295135,1,0.048762463,2751.384594803999,2.5172544,0.40742582082748413,435,0.048762463,631.15857,744828,0.011049316,0.0,771.55
1060.4935319423676,1,0.047376912,2753.3394141059384,2.6363823,0.972057681530714,436,0.047376912,632.4089,747783,0.009819341,0.0,771.175
1064.6949076652527,2,0.055119485,2703.9053568583404,2.6347969,0.9624001756310463,438,0.055119485,622.0936,750333,0.010277484,0.0,758.825
1068.9035096168518,1,0.045700833,2702.864346327961,2.5954888,0.3068792223930359,439,0.045700833,621.7553,753333,0.010842463,0.0,758.825
1073.1620802879333,1,0.06066806,2682.6160902130905,2.5307593,0.9274322465062141,440,0.06066806,617.8988,755484,0.010396266,0.0,751.75
1077.4579691886902,1,0.04580235,2680.748409433064,2.5185056,0.026819229125976562,441,0.04580235,618.3252,758484,0.009358106,0.0,752.1
1081.6618564128876,1,0.041507617,2690.430770801298,2.4954011,-0.06383347511291504,442,0.041507617,621.7362,761484,0.0099986885,0.0,755.675
1085.8825180530548,1,0.0408716,2691.5259778699774,2.5197868,-0.020418286323547363,443,0.0408716,622.2343,764484,0.009569509,0.0,755.675
1090.0916104316711,1,0.043464974,2692.545731429582,2.4890234,-0.09727418422698975,444,0.043464974,622.7748,767484,0.009670545,0.0,755.675
1094.4264330863953,1,0.040641516,2690.8873710361163,2.467633,0.03158164024353027,445,0.040641516,621.4724,770484,0.011120228,0.0,755.675
1098.8100972175598,1,0.043864973,2721.423981403331,2.501294,0.0224878191947937,446,0.043864973,626.73145,773484,0.011372818,0.0,764.85
