ev_tdlam_before,optimgain,entloss,EpisodesSoFar,TimeElapsed,surrgain,TimestepsSoFar,EpLenMean,meankl,entropy,EpRewMean,EpThisIter,EpTrueRewMean
-0.010608911514282227,0.049255118,0.0,372,1135.9154605865479,0.049255118,790332,896.675,0.0085578235,4.0496445,437.96942,1,890.7347583232647
-0.0583263635635376,0.059744313,0.0,373,1140.4854831695557,0.059744313,793332,896.675,0.009148443,4.0486445,437.96133,1,891.7981973123321
-0.0007916688919067383,0.05806344,0.0,374,1144.9206902980804,0.05806344,796332,896.675,0.00899637,4.0350413,437.8958,1,892.0252175897725
-0.061077117919921875,0.05764299,0.0,375,1149.4139876365662,0.05764299,799332,896.675,0.008933533,4.006409,438.33978,1,894.1962403438781
0.5525543689727783,0.053056203,0.0,377,1153.773148059845,0.053056203,803388,880.475,0.009266878,4.002386,430.29297,2,878.0689770693261
-0.012369275093078613,0.053665914,0.0,378,1158.2301943302155,0.053665914,806388,880.475,0.0077820267,3.9973216,430.75616,1,878.4963696765778
-0.005807161331176758,0.05280084,0.0,379,1162.6994359493256,0.05280084,809388,885.475,0.008417254,4.0114994,432.63037,1,887.859164665237
-0.005252838134765625,0.05292577,0.0,380,1167.1893413066864,0.05292577,812388,885.475,0.008457015,4.0103207,433.292,1,888.7488481742254
-0.047577500343322754,0.048165083,0.0,381,1171.6393535137177,0.048165083,815388,885.475,0.008784372,4.0213017,433.45654,1,889.3097515433916
-0.12228214740753174,0.06707132,0.0,382,1176.0934517383575,0.06707132,818388,885.975,0.009497555,4.0374513,433.6961,1,891.2732018382167
-0.01162731647491455,0.047437496,0.0,383,1180.5676836967468,0.047437496,821388,885.975,0.007411708,4.0318527,433.4483,1,891.2767728318628
-0.021419644355773926,0.06353749,0.0,384,1185.0505952835083,0.06353749,824388,910.175,0.008990106,4.0276866,444.10654,1,914.7277955672344
-5.7220458984375e-06,0.0512436,0.0,385,1189.605034828186,0.0512436,827388,910.175,0.008941863,4.0206013,444.39325,1,914.7273466523714
-0.0027556419372558594,0.04594101,0.0,386,1194.0029532909393,0.04594101,830388,910.175,0.008247899,4.018371,444.7841,1,914.5819660937854
2.7835369110107422e-05,0.04616208,0.0,387,1198.4187726974487,0.04616208,833388,910.175,0.009470014,4.0274906,444.8492,1,915.1817205060408
-0.0002843141555786133,0.05164939,0.0,388,1202.92494058609,0.05164939,836388,910.175,0.00807821,4.03003,444.75507,1,915.6492131943517
-8.0108642578125e-05,0.06343957,0.0,389,1207.4137127399445,0.06343957,839388,910.175,0.008606981,4.0234313,444.96112,1,915.5360747073673
-0.0008085966110229492,0.05216018,0.0,390,1211.8398241996765,0.05216018,842388,910.175,0.007871721,4.02627,444.8213,1,916.127106323308
-0.0015447139739990234,0.052562714,0.0,391,1216.2661559581757,0.052562714,845388,910.175,0.008512471,4.03611,445.7356,1,915.2581224480755
0.0006409883499145508,0.06944466,0.0,392,1220.8149409294128,0.06944466,848388,910.675,0.01300442,4.0350356,444.79932,1,917.4817614324929
-3.325939178466797e-05,0.05913216,0.0,393,1225.3397994041443,0.05913216,851388,910.675,0.0131026395,4.0396194,444.5346,1,918.511386449634
0.04128837585449219,0.057782494,0.0,395,1229.7773957252502,0.057782494,855093,900.8,0.008927311,4.063774,439.79102,2,910.1156125347645
0.17831361293792725,0.074490495,0.0,396,1234.271667957306,0.074490495,856398,886.675,0.008188759,4.0685053,433.53784,1,894.2796576862307
0.12593227624893188,0.06404708,0.0,398,1238.7434360980988,0.06404708,860592,892.375,0.008479422,4.056818,436.16425,2,899.8498180115612
-0.0004950761795043945,0.060804654,0.0,399,1243.2863228321075,0.060804654,863592,911.925,0.008079749,4.0495973,445.5083,1,919.7933436894825
0.0009417533874511719,0.057988923,0.0,400,1247.7783453464508,0.057988923,866592,911.925,0.008631177,4.047089,445.31918,1,919.7255379600028
0.1435474157333374,0.071088105,0.0,401,1252.272209405899,0.071088105,869592,914.475,0.011745848,4.031044,447.17462,1,920.4120209051762
0.4663071632385254,0.07662901,0.0,402,1256.7578825950623,0.07662901,872256,911.675,0.009164983,4.027624,445.25262,1,917.5337936531942
-0.0026363134384155273,0.051603958,0.0,403,1261.2703549861908,0.051603958,875256,911.675,0.009989737,4.014656,445.0604,1,917.5903685250627
-0.00498354434967041,0.057953347,0.0,404,1265.718781709671,0.057953347,878256,911.675,0.007468149,4.011475,444.6878,1,919.4245417996342
0.1909685730934143,0.06831387,0.0,406,1270.2320165634155,0.06831387,881709,896.7,0.010643836,4.004671,436.52066,2,905.390042696027
-0.01777827739715576,0.052880533,0.0,407,1274.6548318862915,0.052880533,884709,907.975,0.008504341,4.0009465,441.67984,1,917.3660154326246
0.531999945640564,0.06336954,0.0,409,1279.1201362609863,0.06336954,890052,906.0,0.008944484,4.0243516,440.30508,2,913.5538447068759
0.46964365243911743,0.07103227,0.0,411,1283.622906446457,0.07103227,892821,879.075,0.0091585,4.0265737,427.76254,2,884.0695735870064
-0.1209174394607544,0.059525482,0.0,412,1288.0158953666687,0.059525482,895821,879.075,0.009046587,4.0309525,427.92694,1,882.8112552793439
-0.055777668952941895,0.054252665,0.0,413,1292.5020079612732,0.054252665,898821,879.075,0.007823309,4.0402465,426.9897,1,882.0884520942906
-0.05100119113922119,0.06554747,0.0,414,1297.0334496498108,0.06554747,901821,879.075,0.008797263,4.040771,427.11304,1,881.617669569604
0.5237802565097809,0.06574018,0.0,415,1301.540938615799,0.06574018,903585,868.775,0.0088696815,4.037812,421.70328,1,869.8899618084513
-0.08265280723571777,0.061945997,0.0,416,1305.9867284297943,0.061945997,906585,868.775,0.00949971,4.0391603,420.51523,1,868.7899700365184
-0.009735107421875,0.057902977,0.0,417,1310.4173533916473,0.057902977,909585,884.975,0.009153005,4.033114,428.2455,1,886.2889913546738
0.7216883599758148,0.06617228,0.0,418,1315.0927081108093,0.06617228,911181,873.275,0.009498832,4.0299983,422.71637,1,873.6576179415173
-0.007264494895935059,0.043321505,0.0,419,1319.5212349891663,0.043321505,914181,873.275,0.009049777,4.02218,423.34784,1,872.6111555051987
-0.17327475547790527,0.058703855,0.0,420,1323.946238040924,0.058703855,917181,873.275,0.008654882,4.0135727,423.5503,1,872.3337002946955
-0.0063877105712890625,0.053359486,0.0,421,1328.4016664028168,0.053359486,920181,873.275,0.009692981,4.01294,423.7881,1,871.9937599207209
0.044917285442352295,0.05422496,0.0,423,1332.8366124629974,0.05422496,925950,871.35,0.007887,4.0178456,423.47412,2,870.8535619920273
-0.07770907878875732,0.059722073,0.0,424,1337.2471964359283,0.059722073,928950,871.35,0.00882308,4.0048504,424.3343,1,871.4582148905098
0.00911182165145874,0.052311897,0.0,425,1341.6491861343384,0.052311897,931950,871.35,0.00784569,4.010618,424.27026,1,870.9690777385473
-0.12830376625061035,0.06751458,0.0,426,1346.0385315418243,0.06751458,934950,871.35,0.009701498,4.0167174,424.1989,1,870.5953391883273
0.16404038667678833,0.0620274,0.0,428,1350.4823338985443,0.0620274,938961,854.775,0.009879462,4.0309772,416.80096,2,852.5838707634339
-0.03847503662109375,0.04543002,0.0,429,1354.8751728534698,0.04543002,941961,854.775,0.010114191,4.0565467,416.8806,1,850.8091886770435
0.09506487846374512,0.07210098,0.0,431,1359.384126663208,0.07210098,945201,831.775,0.009342424,4.0600524,406.09598,2,827.3085682099488
0.5941585898399353,0.07769548,0.0,432,1363.7804727554321,0.07769548,947469,825.675,0.010909045,4.056182,403.515,1,820.6377348906074
-0.006939411163330078,0.057248432,0.0,433,1368.2081768512726,0.057248432,950469,825.675,0.009508078,4.0606375,403.4525,1,819.7397578706993
-0.0015488862991333008,0.05018194,0.0,434,1372.609044790268,0.05018194,953469,844.8,0.007855278,4.055755,411.60797,1,839.5067382466614
0.00859147310256958,0.060318902,0.0,435,1377.0074920654297,0.060318902,956469,844.8,0.010719584,4.068907,411.8838,1,838.0732957301636
-0.00357663631439209,0.055004988,0.0,436,1381.4113812446594,0.055004988,959469,858.925,0.01015736,4.072882,418.3376,1,854.5965556063511
0.06915086507797241,0.07280127,0.0,438,1385.7642002105713,0.07280127,962574,849.85,0.008540478,4.072699,414.05283,2,845.4751493879423
0.0626828670501709,0.058815584,0.0,439,1390.1824431419373,0.058815584,965574,849.85,0.008225096,4.0775375,413.68622,1,845.3773734254974
-0.03537142276763916,0.042899728,0.0,440,1394.5547149181366,0.042899728,968574,849.85,0.008757118,4.0749507,413.45148,1,845.7527824775341
0.0029465556144714355,0.05101595,0.0,441,1398.9154896736145,0.05101595,971574,849.85,0.0077372324,4.0656734,411.7299,1,847.0052969661217
0.013726115226745605,0.053943515,0.0,442,1403.3125936985016,0.053943515,974574,852.65,0.008632159,4.0761776,413.1337,1,850.4446188054278
-0.004499554634094238,0.05007217,0.0,443,1407.3116719722748,0.05007217,977574,852.65,0.008409926,4.075079,413.21494,1,851.0732178655617
0.004947364330291748,0.05346366,0.0,444,1410.9149901866913,0.05346366,980574,852.65,0.009009452,4.0713797,413.23584,1,851.2889085989539
0.00764089822769165,0.04236731,0.0,445,1414.6577515602112,0.04236731,983574,852.65,0.009294618,4.0672903,412.63666,1,852.0070783494273
-0.003262162208557129,0.04225705,0.0,446,1418.246348619461,0.04225705,986574,873.875,0.008518681,4.0710154,422.24805,1,873.973920975102
0.02735954523086548,0.052195217,0.0,447,1423.4746143817902,0.052195217,989574,873.875,0.009887098,4.077149,422.50156,1,874.6740475304887
-0.0019971132278442383,0.04719718,0.0,448,1428.8960182666779,0.04719718,992574,873.875,0.010803815,4.0742264,422.66806,1,875.2821661685457
0.18905138969421387,0.0751358,0.0,449,1434.1112852096558,0.0751358,993936,865.7,0.00926022,4.078859,418.93643,1,868.8407379091732
-0.00031387805938720703,0.044637427,0.0,450,1439.4124028682709,0.044637427,996936,882.675,0.0087456815,4.082672,426.58917,1,888.563834914015
-0.001407623291015625,0.053747855,0.0,451,1444.6790251731873,0.053747855,999936,892.625,0.008174237,4.0788345,431.15332,1,898.5548967664629
0.6489365100860596,0.07125732,0.0,452,1449.8891191482544,0.07125732,1001250,878.575,0.00882558,4.0951543,425.70782,1,886.621815150306
