EpTrueRewMean,EpisodesSoFar,surrgain,ev_tdlam_before,entropy,EpThisIter,TimestepsSoFar,EpRewMean,EpLenMean,TimeElapsed,meankl,optimgain,entloss
200.0,1228,0.01376698,0.19227927923202515,0.5351923,5,214966,70.50525,200.0,1003.9312858581543,0.007534977,0.01376698,0.0
200.0,1233,0.0050807605,0.19150608777999878,0.5191623,5,215966,70.42128,200.0,1008.3769619464874,0.0067747845,0.0050807605,0.0
200.0,1238,0.008947261,0.29638123512268066,0.4925816,5,216966,69.919235,200.0,1013.1910717487335,0.0073973224,0.008947261,0.0
200.0,1243,0.005993704,0.2719939351081848,0.47102958,5,217966,71.87813,200.0,1017.6419231891632,0.007798134,0.005993704,0.0
200.0,1248,0.0054589,0.3227608799934387,0.48783982,5,218966,77.429665,200.0,1022.4797022342682,0.006449029,0.0054589,0.0
200.0,1253,0.010185661,0.7808969616889954,0.4781956,5,219966,84.64131,200.0,1027.4472076892853,0.009796185,0.010185661,0.0
200.0,1259,0.02161549,0.7773321866989136,0.4705667,6,221166,104.42876,200.0,1031.5902650356293,0.00931527,0.02161549,0.0
200.0,1264,0.010922234,0.7230562269687653,0.48675412,5,222166,124.54863,200.0,1036.1217761039734,0.009253717,0.010922234,0.0
194.525,1270,0.01614719,0.7987106442451477,0.45978886,6,223147,144.07724,194.525,1040.3975458145142,0.008985065,0.01614719,0.0
189.55,1276,0.014263528,0.9249372854828835,0.47129753,6,224148,165.84811,189.55,1045.1760354042053,0.0075533325,0.014263528,0.0
182.7,1283,0.016167004,0.8988822549581528,0.4690923,7,225274,184.44377,182.7,1049.9828684329987,0.009379175,0.016167004,0.0
182.5,1288,0.012982939,0.9541261158883572,0.4966533,5,226266,198.68137,182.5,1054.6802451610565,0.009549956,0.012982939,0.0
176.0,1294,0.022356907,0.8739946037530899,0.4937871,6,227206,203.1777,176.0,1059.9418578147888,0.009443793,0.022356907,0.0
173.525,1300,0.011279005,0.8989364951848984,0.47559428,6,228307,195.01065,173.525,1064.7822453975677,0.0062168427,0.011279005,0.0
173.85,1305,0.01145241,0.9032737910747528,0.4841386,5,229306,185.3386,173.85,1069.4824578762054,0.008945421,0.01145241,0.0
178.975,1310,0.017143385,0.9236096888780594,0.48474133,5,230306,178.52083,178.975,1074.827824831009,0.008952679,0.017143385,0.0
174.3,1317,0.007461601,0.9116602763533592,0.4605821,7,231320,159.06387,174.3,1079.4211611747742,0.0067756837,0.007461601,0.0
173.975,1324,0.0139690265,0.9397189505398273,0.43148702,7,232433,145.72856,173.975,1084.4753012657166,0.008734147,0.0139690265,0.0
168.125,1330,0.01698112,0.9565016478300095,0.46248674,6,233352,132.74783,168.125,1088.836942911148,0.008063306,0.01698112,0.0
168.825,1336,0.0076818606,0.9166403561830521,0.48906776,6,234308,127.071144,168.825,1093.4502584934235,0.0055851284,0.0076818606,0.0
160.1,1344,0.010705973,0.9261200278997421,0.48678488,8,235511,114.88362,160.1,1098.0866029262543,0.008673941,0.010705973,0.0
158.55,1349,0.009790081,0.8658587634563446,0.51855576,5,236448,109.28147,158.55,1102.8517353534698,0.009582782,0.009790081,0.0
162.125,1354,0.00848794,0.8930205404758453,0.51516736,5,237448,107.21635,162.125,1107.5205368995667,0.008991333,0.00848794,0.0
170.95,1359,0.008011755,0.9141499921679497,0.5072089,5,238448,107.430214,170.95,1111.8064901828766,0.0083599035,0.008011755,0.0
175.375,1364,0.013191771,0.9135809615254402,0.5166025,5,239448,106.01815,175.375,1116.8105328083038,0.009697402,0.013191771,0.0
180.45,1369,0.012790634,0.9175813868641853,0.4785583,5,240448,108.152756,180.45,1121.685729265213,0.009109041,0.012790634,0.0
186.45,1375,0.012212588,0.932663582265377,0.49289528,6,241648,112.945755,186.45,1126.6651589870453,0.008972221,0.012212588,0.0
191.8,1380,0.026970241,0.8305102586746216,0.477912,5,242648,122.53999,191.8,1131.1714804172516,0.0087851165,0.026970241,0.0
198.425,1385,0.0075382544,0.9415512345731258,0.50438493,5,243648,132.05107,198.425,1135.1536357402802,0.010272939,0.0075382544,0.0
200.0,1390,0.0075449054,0.9109738916158676,0.49313384,5,244648,141.1943,200.0,1139.742374420166,0.008422011,0.0075449054,0.0
200.0,1395,0.007122349,0.7726285308599472,0.476443,5,245648,150.99474,200.0,1144.5164387226105,0.009084747,0.007122349,0.0
200.0,1400,0.010207567,0.3881784677505493,0.5107359,5,246648,157.42586,200.0,1148.7326114177704,0.010511033,0.010207567,0.0
200.0,1405,0.009630688,0.824312686920166,0.47668633,5,247648,159.4556,200.0,1152.95157289505,0.007239976,0.009630688,0.0
200.0,1410,0.012456937,0.8025975227355957,0.5015085,5,248648,156.7817,200.0,1157.9234175682068,0.008599182,0.012456937,0.0
200.0,1416,0.007000407,0.8812036588788033,0.51435065,6,249848,148.20097,200.0,1161.8044474124908,0.0108324215,0.007000407,0.0
200.0,1421,0.009971842,0.816340982913971,0.5090507,5,250848,136.29251,200.0,1166.6859538555145,0.009598745,0.009971842,0.0
200.0,1426,0.013557087,0.6763802170753479,0.5397875,5,251848,127.91384,200.0,1171.3368391990662,0.0100261625,0.013557087,0.0
200.0,1431,0.00830215,0.4881710410118103,0.496009,5,252848,124.3062,200.0,1175.6773319244385,0.0060635563,0.00830215,0.0
200.0,1436,0.0027958762,0.3800286650657654,0.5516625,5,253848,116.90706,200.0,1180.204654455185,0.006016055,0.0027958762,0.0
200.0,1441,0.0040644854,0.4221442937850952,0.4982019,5,254848,112.47176,200.0,1184.9882652759552,0.007341165,0.0040644854,0.0
200.0,1446,0.0056784293,0.6700515747070312,0.51662445,5,255848,107.73584,200.0,1189.2189447879791,0.008991915,0.0056784293,0.0
200.0,1451,0.010777367,0.4673197865486145,0.497835,5,256848,101.79885,200.0,1193.4876239299774,0.009233033,0.010777367,0.0
200.0,1457,0.006734019,-0.8840018510818481,0.50303614,6,258048,112.978294,200.0,1198.4084737300873,0.0066251163,0.006734019,0.0
200.0,1462,0.0075962795,0.07451283931732178,0.48772025,5,259048,124.90422,200.0,1203.1743705272675,0.008849733,0.0075962795,0.0
200.0,1467,0.014449261,0.17389869689941406,0.5139277,5,260048,129.9511,200.0,1207.979528427124,0.008449797,0.014449261,0.0
200.0,1472,0.008902125,0.35526788234710693,0.5014392,5,261048,134.10971,200.0,1212.572130203247,0.008693244,0.008902125,0.0
200.0,1477,0.0073775146,0.5195145905017853,0.5454024,5,262048,144.89606,200.0,1217.6603274345398,0.008043703,0.0073775146,0.0
200.0,1482,0.008272616,0.5126844048500061,0.52425736,5,263048,150.67227,200.0,1221.742264032364,0.008582092,0.008272616,0.0
200.0,1487,0.0136711225,0.618159294128418,0.48539948,5,264048,162.34555,200.0,1227.0359332561493,0.00888014,0.0136711225,0.0
200.0,1492,0.020381222,0.6417537033557892,0.4929207,5,265048,172.41068,200.0,1231.9804232120514,0.008515711,0.020381222,0.0
200.0,1497,0.010307202,0.7762816697359085,0.5561934,5,266048,169.34383,200.0,1236.4990661144257,0.0075077764,0.010307202,0.0
200.0,1503,0.005478833,0.9157426133751869,0.51319396,6,267248,168.50212,200.0,1241.3600585460663,0.0070303706,0.005478833,0.0
200.0,1508,0.0034961593,0.8871021866798401,0.5324086,5,268248,167.11032,200.0,1246.157255411148,0.005731209,0.0034961593,0.0
200.0,1513,0.006223376,0.8578390181064606,0.5228263,5,269248,158.33353,200.0,1251.5158042907715,0.008982716,0.006223376,0.0
200.0,1518,0.011435042,0.660351037979126,0.5338873,5,270248,151.17807,200.0,1256.031299829483,0.007427032,0.011435042,0.0
200.0,1523,0.0077995965,0.9324630126357079,0.51522565,5,271248,146.98547,200.0,1260.3741223812103,0.008689476,0.0077995965,0.0
200.0,1528,0.007446208,0.9307264387607574,0.50426054,5,272248,142.28128,200.0,1264.990516424179,0.009593088,0.007446208,0.0
200.0,1533,0.009537694,0.7167247831821442,0.4866857,5,273248,137.37607,200.0,1269.6233620643616,0.008366875,0.009537694,0.0
200.0,1538,0.008248787,0.7725972682237625,0.46275496,5,274248,131.8418,200.0,1274.0890491008759,0.006787863,0.008248787,0.0
200.0,1544,0.010421969,0.759933352470398,0.4748636,6,275448,126.4825,200.0,1278.748239994049,0.009633702,0.010421969,0.0
200.0,1549,0.0055230553,0.7096012532711029,0.4424611,5,276448,120.456116,200.0,1283.2569389343262,0.00611123,0.0055230553,0.0
200.0,1554,0.0054868953,0.718404620885849,0.43972424,5,277448,113.2487,200.0,1287.6890342235565,0.0069687264,0.0054868953,0.0
200.0,1559,0.0139065925,0.8695807009935379,0.44407555,5,278448,107.60805,200.0,1292.609807729721,0.0098345075,0.0139065925,0.0
200.0,1564,0.013824614,0.8947610259056091,0.43762153,5,279448,99.95558,200.0,1296.8270297050476,0.009169063,0.013824614,0.0
200.0,1569,0.008245185,0.7196270525455475,0.4667145,5,280448,92.965454,200.0,1301.6348786354065,0.008533368,0.008245185,0.0
200.0,1574,0.0020966232,0.5495475828647614,0.45276624,5,281448,91.005875,200.0,1306.2805697917938,0.004058927,0.0020966232,0.0
200.0,1579,0.014227898,0.4737066626548767,0.48864168,5,282448,84.59075,200.0,1311.1016020774841,0.009729707,0.014227898,0.0
200.0,1585,0.0067076976,0.6717469394207001,0.43363065,6,283648,77.74082,200.0,1315.9219014644623,0.008677406,0.0067076976,0.0
200.0,1590,0.014142699,0.641965389251709,0.43499622,5,284648,72.37686,200.0,1320.6386969089508,0.007595651,0.014142699,0.0
200.0,1595,0.011169728,0.5437791347503662,0.45961553,5,285648,70.7722,200.0,1325.066155910492,0.0082718255,0.011169728,0.0
200.0,1600,0.009932907,0.44712138175964355,0.46605206,5,286648,71.114395,200.0,1329.7776210308075,0.008456426,0.009932907,0.0
200.0,1605,0.0071207597,0.585116982460022,0.50516534,5,287648,72.38828,200.0,1334.727126121521,0.0084343925,0.0071207597,0.0
200.0,1610,0.011174437,0.5308851599693298,0.54012954,5,288648,73.90822,200.0,1339.4075696468353,0.008591867,0.011174437,0.0
200.0,1615,0.0038550678,0.5633465945720673,0.48399928,5,289648,73.70807,200.0,1344.5639026165009,0.00682356,0.0038550678,0.0
200.0,1620,0.014042716,0.675330638885498,0.49007982,5,290648,77.665726,200.0,1349.276198387146,0.007674127,0.014042716,0.0
200.0,1625,0.008728267,0.5275017023086548,0.46485734,5,291648,82.525505,200.0,1353.8493614196777,0.008101469,0.008728267,0.0
200.0,1631,0.008234677,0.6581773161888123,0.44827238,6,292848,89.93111,200.0,1358.5403370857239,0.008794346,0.008234677,0.0
200.0,1636,0.0077048913,0.7122014462947845,0.43567613,5,293848,96.62746,200.0,1363.2201747894287,0.0065450966,0.0077048913,0.0
200.0,1641,0.006187047,0.6903021037578583,0.40494353,5,294848,105.30239,200.0,1368.4704976081848,0.009211002,0.006187047,0.0
200.0,1646,0.007897288,0.7154170572757721,0.4141413,5,295848,114.17932,200.0,1373.2265708446503,0.009068696,0.007897288,0.0
200.0,1651,0.0057796887,0.5674384236335754,0.41191387,5,296848,122.13224,200.0,1377.9052095413208,0.005219064,0.0057796887,0.0
200.0,1656,0.013465693,0.7852494418621063,0.4075702,5,297848,135.6908,200.0,1381.7861256599426,0.008731154,0.013465693,0.0
200.0,1661,0.008914436,0.6741977334022522,0.40255952,5,298848,147.28825,200.0,1387.1207118034363,0.009507034,0.008914436,0.0
200.0,1666,0.009587452,0.7685249149799347,0.43457833,5,299848,160.46191,200.0,1392.4807753562927,0.0103406515,0.009587452,0.0
200.0,1672,0.004377949,0.8050501346588135,0.46176532,6,301048,172.84976,200.0,1396.6952013969421,0.010620407,0.004377949,0.0
200.0,1677,0.009151848,0.8517932146787643,0.3955062,5,302048,179.54485,200.0,1401.719511270523,0.005822192,0.009151848,0.0
200.0,1682,0.0062885415,0.8970304429531097,0.38910258,5,303048,184.51309,200.0,1406.1423461437225,0.007380259,0.0062885415,0.0
200.0,1687,0.010416305,0.9531370997428894,0.42664003,5,304048,188.08987,200.0,1411.2822444438934,0.00856065,0.010416305,0.0
200.0,1692,0.008922508,0.9364650249481201,0.39842814,5,305048,190.80492,200.0,1415.6591165065765,0.008609939,0.008922508,0.0
200.0,1697,0.0065548695,0.9474322348833084,0.37941307,5,306048,189.13152,200.0,1420.677973985672,0.0067709675,0.0065548695,0.0
200.0,1702,0.004676922,0.9472755454480648,0.36734375,5,307048,184.75444,200.0,1425.1184828281403,0.006863513,0.004676922,0.0
200.0,1707,0.0050917887,0.9316789209842682,0.36089885,5,308048,179.53195,200.0,1431.0941507816315,0.007580894,0.0050917887,0.0
200.0,1713,0.008153712,0.9768065549433231,0.37846333,6,309248,174.48813,200.0,1436.3535933494568,0.00690719,0.008153712,0.0
200.0,1718,0.014866682,0.9795552790164948,0.37159792,5,310248,170.47629,200.0,1441.0746607780457,0.009533148,0.014866682,0.0
200.0,1723,0.011702798,0.9848055597394705,0.38563928,5,311248,166.61143,200.0,1445.1021647453308,0.00960246,0.011702798,0.0
200.0,1728,0.008474993,0.9729000572115183,0.37497932,5,312248,162.16956,200.0,1449.6596939563751,0.009123685,0.008474993,0.0
200.0,1733,0.018041193,0.9856309806928039,0.384048,5,313248,158.41002,200.0,1454.4462659358978,0.010324164,0.018041193,0.0
200.0,1738,0.011434934,0.9828607980161905,0.3934338,5,314248,154.76335,200.0,1459.2517256736755,0.009345804,0.011434934,0.0
200.0,1743,0.0084281415,0.9888457376509905,0.39057457,5,315248,151.88739,200.0,1463.9634020328522,0.009725388,0.0084281415,0.0
200.0,1748,0.011734757,0.9905568519607186,0.41178912,5,316248,148.57962,200.0,1468.4666855335236,0.011143127,0.011734757,0.0
200.0,1753,0.008881008,0.9828677140176296,0.371601,5,317248,145.1405,200.0,1473.4257018566132,0.00717084,0.008881008,0.0
200.0,1759,0.011203488,0.9914766484871507,0.3802048,6,318448,140.5474,200.0,1478.5682318210602,0.008741813,0.011203488,0.0
200.0,1764,0.006782124,0.9931353838182986,0.41487122,5,319448,136.13936,200.0,1483.0852568149567,0.007091838,0.006782124,0.0
200.0,1769,0.00852219,0.9959137761034071,0.40371075,5,320448,131.88916,200.0,1487.7188277244568,0.0072632553,0.00852219,0.0
200.0,1774,0.0110699395,0.9928261903114617,0.4531309,5,321448,128.44794,200.0,1492.9436430931091,0.00561815,0.0110699395,0.0
200.0,1779,0.007259605,0.9951227917335927,0.44961992,5,322448,125.40495,200.0,1497.927402496338,0.007776482,0.007259605,0.0
200.0,1784,0.012542077,0.992860718164593,0.47619665,5,323448,122.33215,200.0,1502.6720101833344,0.005077939,0.012542077,0.0
200.0,1789,0.005744965,0.9929595743305981,0.49885184,5,324448,119.758385,200.0,1507.8160607814789,0.009172671,0.005744965,0.0
200.0,1794,0.012322367,0.9939735401421785,0.4831611,5,325448,118.167786,200.0,1512.9216227531433,0.007412806,0.012322367,0.0
200.0,1800,0.0120707955,0.9933779733255506,0.50472087,6,326648,117.623184,200.0,1516.8807332515717,0.011017402,0.0120707955,0.0
200.0,1805,0.011218111,0.9927484286017716,0.49315155,5,327648,118.2054,200.0,1521.6909878253937,0.008473275,0.011218111,0.0
200.0,1810,0.01381747,0.9862448340281844,0.4874946,5,328648,119.62215,200.0,1526.834795475006,0.007738944,0.01381747,0.0
200.0,1815,0.010853894,0.9918384617194533,0.45424616,5,329648,120.99898,200.0,1530.8772413730621,0.0061522885,0.010853894,0.0
200.0,1820,0.007597856,0.9941070075146854,0.48144478,5,330648,122.94163,200.0,1535.8342986106873,0.007938512,0.007597856,0.0
200.0,1825,0.009723046,0.9796536825597286,0.5025883,5,331648,126.18846,200.0,1540.0582494735718,0.009557685,0.009723046,0.0
200.0,1830,0.008786809,0.9797647688537836,0.48414072,5,332648,130.25406,200.0,1545.005780696869,0.00919559,0.008786809,0.0
200.0,1835,0.0125416,0.983358446508646,0.49129328,5,333648,133.51231,200.0,1550.2410280704498,0.0090116095,0.0125416,0.0
200.0,1841,0.006598108,0.9360629990696907,0.47356623,6,334848,137.69107,200.0,1554.6655657291412,0.0074479273,0.006598108,0.0
200.0,1846,0.009307058,0.8564873337745667,0.4944578,5,335848,140.14868,200.0,1558.8352427482605,0.010064811,0.009307058,0.0
200.0,1851,0.012114782,0.7608557790517807,0.49420166,5,336848,141.42654,200.0,1563.9283258914948,0.008934285,0.012114782,0.0
200.0,1856,0.005551268,0.8650334030389786,0.44752556,5,337848,141.1113,200.0,1568.1166257858276,0.0031792116,0.005551268,0.0
200.0,1861,0.010564282,0.8259479403495789,0.50851,5,338848,139.52368,200.0,1572.8210713863373,0.008894311,0.010564282,0.0
200.0,1866,0.009037247,0.9559255316853523,0.500508,5,339848,136.55826,200.0,1577.6548645496368,0.008186769,0.009037247,0.0
200.0,1871,0.011153763,0.7498694956302643,0.448379,5,340848,130.83269,200.0,1582.7533884048462,0.009264135,0.011153763,0.0
200.0,1876,0.0076103956,0.8064332753419876,0.4979905,5,341848,124.89879,200.0,1588.160091638565,0.009638143,0.0076103956,0.0
200.0,1881,0.010732848,0.940833505243063,0.4584641,5,342848,120.10887,200.0,1593.2331230640411,0.008420678,0.010732848,0.0
200.0,1887,0.0054987427,0.6848610639572144,0.4759153,6,344048,112.52063,200.0,1597.5480604171753,0.008942585,0.0054987427,0.0
200.0,1892,0.006825607,0.7442504465579987,0.47353706,5,345048,105.53733,200.0,1602.1557130813599,0.00897456,0.006825607,0.0
200.0,1897,0.010497239,0.8254558444023132,0.46343255,5,346048,96.862915,200.0,1607.2677807807922,0.008577764,0.010497239,0.0
200.0,1902,0.0077696606,0.6978739500045776,0.50544405,5,347048,92.78733,200.0,1612.0534780025482,0.008974906,0.0077696606,0.0
200.0,1907,0.0057824245,-0.18266141414642334,0.47262737,5,348048,90.439415,200.0,1616.5331778526306,0.009055831,0.0057824245,0.0
200.0,1912,0.011165183,0.5889336168766022,0.44825274,5,349048,91.0318,200.0,1621.1403441429138,0.006463162,0.011165183,0.0
200.0,1917,0.0037257797,0.36634886264801025,0.49159938,5,350048,92.631454,200.0,1626.2224662303925,0.008327456,0.0037257797,0.0
200.0,1922,0.010369955,0.3358113765716553,0.4696181,5,351048,94.19373,200.0,1631.2502918243408,0.008757322,0.010369955,0.0
200.0,1928,0.005369336,0.3155655860900879,0.431427,6,352248,96.061485,200.0,1636.0724818706512,0.0068787583,0.005369336,0.0
200.0,1933,0.012098096,0.4234181046485901,0.48653919,5,353248,99.252884,200.0,1640.8075203895569,0.007411598,0.012098096,0.0
200.0,1938,0.006774278,0.19260597229003906,0.49477693,5,354248,104.643005,200.0,1645.1045851707458,0.0044054966,0.006774278,0.0
200.0,1943,0.009296048,0.4130156636238098,0.48236868,5,355248,104.90938,200.0,1649.693921327591,0.0063864226,0.009296048,0.0
200.0,1948,0.0077881636,0.3327428102493286,0.4905151,5,356248,104.073364,200.0,1654.081806898117,0.007562441,0.0077881636,0.0
200.0,1953,0.0039539523,0.45982182025909424,0.44699714,5,357248,102.88564,200.0,1658.767466545105,0.0077977963,0.0039539523,0.0
200.0,1958,0.0057203122,0.5372255146503448,0.5145824,5,358248,99.88673,200.0,1663.9527761936188,0.007669457,0.0057203122,0.0
200.0,1963,0.008198081,0.5842206478118896,0.51878756,5,359248,96.43795,200.0,1668.8907849788666,0.006297868,0.008198081,0.0
200.0,1969,0.015814256,0.6149499714374542,0.49771875,6,360448,95.63033,200.0,1674.1438245773315,0.008691458,0.015814256,0.0
200.0,1974,0.0061919335,0.3849921226501465,0.4777422,5,361448,95.1051,200.0,1681.437922000885,0.008382633,0.0061919335,0.0
200.0,1979,0.014342209,0.49940741062164307,0.5171491,5,362448,95.0898,200.0,1686.9934849739075,0.008273074,0.014342209,0.0
200.0,1984,0.0049514924,0.12414932250976562,0.48202145,5,363448,103.080734,200.0,1691.7848706245422,0.0055306135,0.0049514924,0.0
200.0,1989,0.0059841275,0.06587845087051392,0.47663778,5,364448,101.10988,200.0,1696.8803114891052,0.008246704,0.0059841275,0.0
197.375,1995,0.005048445,-0.11381983757019043,0.4154826,6,365543,100.14772,197.375,1702.313006401062,0.006186259,0.005048445,0.0
197.375,2000,0.010576916,0.6104319095611572,0.47001535,5,366543,102.84084,197.375,1707.9360744953156,0.009349503,0.010576916,0.0
197.375,2005,0.010542827,0.3604862093925476,0.4501442,5,367543,109.64082,197.375,1713.340955734253,0.00981484,0.010542827,0.0
197.375,2010,0.0075559663,-0.6101897954940796,0.4933961,5,368543,115.7968,197.375,1718.891900062561,0.009043755,0.0075559663,0.0
197.375,2015,0.0217712,0.025419771671295166,0.4969412,5,369543,120.16244,197.375,1725.1001257896423,0.009263041,0.0217712,0.0
197.375,2020,0.008779879,0.07546877861022949,0.4741856,5,370543,122.946205,197.375,1730.540051460266,0.007474771,0.008779879,0.0
197.375,2025,0.018068522,0.08525049686431885,0.48303777,5,371543,129.03606,197.375,1735.8928248882294,0.010186233,0.018068522,0.0
197.375,2030,0.004343761,0.16513782739639282,0.46943527,5,372543,135.5776,197.375,1740.7470996379852,0.0037899772,0.004343761,0.0
200.0,2036,0.00840372,0.10098952054977417,0.5298325,6,373743,142.13168,200.0,1746.6525173187256,0.009409419,0.00840372,0.0
200.0,2041,0.007132572,0.39774787425994873,0.50909245,5,374743,146.72945,200.0,1751.9535875320435,0.006195369,0.007132572,0.0
200.0,2046,0.012680521,0.6896448135375977,0.4713034,5,375743,145.10023,200.0,1757.8722038269043,0.009287009,0.012680521,0.0
200.0,2051,0.010852219,0.6515994369983673,0.4993687,5,376743,151.92476,200.0,1763.3231439590454,0.006338253,0.010852219,0.0
200.0,2056,0.0057967626,0.5475856959819794,0.45789313,5,377743,154.74081,200.0,1768.0209467411041,0.0038311225,0.0057967626,0.0
200.0,2061,0.003965543,0.7205794453620911,0.47241867,5,378743,155.85532,200.0,1773.2002272605896,0.00398131,0.003965543,0.0
200.0,2066,0.0062933275,0.7364306449890137,0.44632933,5,379743,150.29301,200.0,1778.0761086940765,0.0064743636,0.0062933275,0.0
200.0,2071,0.0042892834,0.6750396192073822,0.43760252,5,380743,145.37704,200.0,1783.8474950790405,0.009556372,0.0042892834,0.0
200.0,2077,0.0072415704,0.6951097846031189,0.5027796,6,381943,144.538,200.0,1788.7000479698181,0.00892516,0.0072415704,0.0
200.0,2082,0.0045454972,0.5824764966964722,0.467628,5,382943,141.08333,200.0,1794.0720965862274,0.0061520543,0.0045454972,0.0
200.0,2087,0.008987762,0.7622512727975845,0.45158416,5,383943,135.55017,200.0,1799.0700557231903,0.008312827,0.008987762,0.0
200.0,2092,0.010532715,0.8244972079992294,0.4229713,5,384943,127.01265,200.0,1804.1796524524689,0.0076097567,0.010532715,0.0
200.0,2097,0.007007939,0.6725789606571198,0.483127,5,385943,121.28461,200.0,1808.6737968921661,0.008265769,0.007007939,0.0
200.0,2102,0.009606072,0.7183280885219574,0.47294155,5,386943,116.38259,200.0,1813.3152830600739,0.009266473,0.009606072,0.0
200.0,2107,0.0040416745,0.8067039102315903,0.4446739,5,387943,114.2126,200.0,1817.9735853672028,0.0067136865,0.0040416745,0.0
200.0,2112,0.0071961777,0.7655985802412033,0.4336911,5,388943,115.523026,200.0,1822.5813565254211,0.008636506,0.0071961777,0.0
200.0,2118,0.006689644,0.8227257877588272,0.51441455,6,390143,114.86638,200.0,1827.2861330509186,0.0096761435,0.006689644,0.0
200.0,2123,0.0038571297,0.7014609575271606,0.49321264,5,391143,113.61658,200.0,1832.0801212787628,0.0067485184,0.0038571297,0.0
200.0,2128,0.0067570643,0.7705529481172562,0.39483523,5,392143,118.70005,200.0,1836.61714553833,0.008570452,0.0067570643,0.0
200.0,2133,0.008673818,0.6944635510444641,0.47593063,5,393143,121.114174,200.0,1841.2585356235504,0.008436257,0.008673818,0.0
200.0,2138,0.0094105145,0.5963819324970245,0.45395336,5,394143,127.31797,200.0,1846.2504999637604,0.0065150848,0.0094105145,0.0
197.8,2144,0.011258013,0.5430024862289429,0.35487172,6,395255,133.46106,197.8,1851.1404609680176,0.0077831205,0.011258013,0.0
197.8,2149,0.0072742812,0.4960559010505676,0.40334475,5,396255,138.29152,197.8,1855.747142791748,0.0065218834,0.0072742812,0.0
192.825,2155,0.020331321,0.42042428255081177,0.32424617,6,397256,138.11226,192.825,1860.645792722702,0.009181287,0.020331321,0.0
192.825,2160,0.009214899,0.6987098753452301,0.3965975,5,398256,141.79434,192.825,1865.1454260349274,0.008202134,0.009214899,0.0
192.825,2165,0.008096611,0.8048458695411682,0.3304432,5,399256,145.16643,192.825,1869.8204598426819,0.0068327733,0.008096611,0.0
192.825,2170,0.0120806005,0.8769921138882637,0.38076514,5,400256,146.51811,192.825,1874.7566030025482,0.0068666656,0.0120806005,0.0
192.825,2175,0.010703187,0.9274556636810303,0.31782585,5,401256,145.96036,192.825,1879.3124120235443,0.009638093,0.010703187,0.0
192.65,2181,0.012765354,0.824957862496376,0.2747414,6,402361,142.59819,192.65,1884.3604934215546,0.0066664354,0.012765354,0.0
192.65,2186,0.012646935,0.9439327828586102,0.35862523,5,403361,142.74539,192.65,1889.237577676773,0.008050203,0.012646935,0.0
194.45,2191,0.009680741,0.9287887141108513,0.36734104,5,404361,141.37491,194.45,1893.7023129463196,0.00574773,0.009680741,0.0
197.625,2196,0.011399737,0.8998373225331306,0.4297291,5,405361,141.84502,197.625,1898.3860087394714,0.006443073,0.011399737,0.0
197.625,2201,0.0046358164,0.9378752931952477,0.4076234,5,406361,140.78427,197.625,1903.037043094635,0.005078675,0.0046358164,0.0
197.625,2206,0.0076536667,0.8184376507997513,0.42432177,5,407361,138.35564,197.625,1908.2669026851654,0.006463618,0.0076536667,0.0
197.625,2212,0.010369466,0.8143905103206635,0.3826769,6,408561,134.92184,197.625,1913.423849105835,0.008883813,0.010369466,0.0
197.875,2217,0.0042219046,0.8057365417480469,0.45519018,5,409561,132.28282,197.875,1918.3559584617615,0.0042027654,0.0042219046,0.0
200.0,2222,0.012890555,0.7924495190382004,0.46886995,5,410561,129.10165,200.0,1923.5790548324585,0.010346602,0.012890555,0.0
200.0,2227,0.0062318635,0.7640255838632584,0.43395787,5,411561,124.44316,200.0,1928.2543921470642,0.0051874965,0.0062318635,0.0
200.0,2232,0.009602893,0.7927776724100113,0.3472188,5,412561,121.32485,200.0,1933.7740387916565,0.004901667,0.009602893,0.0
200.0,2237,0.0095785335,0.537854939699173,0.36554903,5,413561,116.869385,200.0,1938.5627136230469,0.0075265937,0.0095785335,0.0
200.0,2242,0.009578769,0.554745614528656,0.23599672,5,414561,116.07863,200.0,1943.1318011283875,0.01094297,0.009578769,0.0
200.0,2247,0.019139133,0.7421525120735168,0.3462581,5,415561,115.35942,200.0,1947.9156653881073,0.010851839,0.019139133,0.0
197.65,2253,0.0071663344,0.22981750965118408,0.24429777,6,416667,117.65769,197.65,1953.2621672153473,0.0073638046,0.0071663344,0.0
197.65,2258,0.0061607296,0.3289865255355835,0.3287518,5,417667,121.113525,197.65,1958.6111364364624,0.0068498272,0.0061607296,0.0
197.65,2263,0.0125705665,0.490306556224823,0.28719842,5,418667,125.07593,197.65,1964.0622367858887,0.0094161425,0.0125705665,0.0
197.65,2268,0.012904005,0.709417462348938,0.42432564,5,419667,130.55235,197.65,1969.1453590393066,0.008232104,0.012904005,0.0
197.65,2273,0.01259873,0.6719183027744293,0.3146705,5,420667,133.15187,197.65,1974.3485369682312,0.009052351,0.01259873,0.0
197.65,2279,0.009818582,0.7975846379995346,0.3478721,6,421867,138.22498,197.65,1978.666893005371,0.0075409217,0.009818582,0.0
197.65,2284,0.017327918,0.8950284793972969,0.37879652,5,422867,139.43027,197.65,1983.5351502895355,0.009127174,0.017327918,0.0
197.65,2289,0.006877892,0.8624195456504822,0.37233725,5,423867,140.51877,197.65,1988.4496450424194,0.009679041,0.006877892,0.0
200.0,2294,0.008241606,0.8962515294551849,0.29284245,5,424867,141.08461,200.0,1993.2459614276886,0.008425262,0.008241606,0.0
