TimeElapsed,EpTrueRewMean,surrgain,EpLenMean,TimestepsSoFar,ev_tdlam_before,meankl,entloss,optimgain,EpThisIter,EpRewMean,entropy,EpisodesSoFar
6.191394567489624,103.81632913319217,0.12646227,21.9,3051,0.2985851764678955,0.0071738465,0.0,0.12646227,46,103.81632913319217,24.158451,46
11.4237220287323,110.50522155154526,0.13473064,23.325,6126,0.21965551376342773,0.0070974706,0.0,0.13473064,44,110.50522155154526,24.165998,90
16.67532992362976,115.73006599964113,0.1480572,24.6,9192,0.3351248502731323,0.006648214,0.0,0.1480572,42,115.73006599964113,24.13819,132
21.9066903591156,121.91458894642219,0.20662686,26.0,12261,0.34529614448547363,0.0066069355,0.0,0.20662686,39,121.91458894642219,24.122803,171
27.282192945480347,146.76841534390687,0.24082735,30.875,15381,0.3341900706291199,0.006722245,0.0,0.24082735,33,146.76841534390687,24.082195,204
32.62306213378906,140.24791219620073,0.2327694,29.825,18423,0.5541609525680542,0.0066753896,0.0,0.2327694,35,140.24791219620073,24.067793,239
37.936527967453,166.09999552426117,0.1897359,35.425,21360,0.5360543727874756,0.006773539,0.0,0.1897359,26,166.09999552426117,24.041082,265
43.304931640625,174.26392457757316,0.17769332,36.85,24507,0.6172464489936829,0.006593163,0.0,0.17769332,29,174.26392457757316,24.053713,294
48.809179067611694,182.91910175826087,0.20160654,38.2,27699,0.5224015414714813,0.0069843526,0.0,0.20160654,26,182.91910175826087,24.02435,320
54.26357412338257,204.17319544672523,0.19448832,43.05,30765,0.6519942879676819,0.007128122,0.0,0.19448832,23,204.17319544672523,23.99617,343
59.82474422454834,211.0277490154182,0.17883074,44.425,33861,0.6809523701667786,0.007668405,0.0,0.17883074,23,211.0277490154182,23.982912,366
65.39678716659546,220.94595208414677,0.18527001,46.6,36855,0.6504292786121368,0.007434867,0.0,0.18527001,21,220.94595208414677,23.975832,387
70.83767509460449,235.22797660509977,0.23245719,49.625,39975,0.6424694955348969,0.007832281,0.0,0.23245719,20,235.22797660509977,24.017336,407
76.37860083580017,245.28296116818146,0.18561307,51.5,43173,0.728318065404892,0.007982679,0.0,0.18561307,21,245.28296116818146,24.001446,428
81.92139029502869,237.82855608542113,0.20524457,50.1,46140,0.7621985226869583,0.0072421087,0.0,0.20524457,20,237.82855608542113,24.00983,448
87.44066095352173,237.76811543076738,0.18026838,49.275,49086,0.7340965867042542,0.008173423,0.0,0.18026838,20,237.76811543076738,23.99074,468
93.02622056007385,248.80552175232756,0.17281526,51.05,52071,0.7671541720628738,0.00840625,0.0,0.17281526,18,248.80552175232756,23.99201,486
98.48591375350952,275.0544885216972,0.1972623,56.35,55239,0.7709621638059616,0.008592948,0.0,0.1972623,18,275.0544885216972,23.991697,504
104.0044960975647,284.2620114137458,0.20896657,58.975,58248,0.7608068436384201,0.008609908,0.0,0.20896657,17,284.2620114137458,23.98006,521
109.51038599014282,289.27419170583215,0.18970884,59.8,61299,0.8348615616559982,0.00860852,0.0,0.18970884,16,289.27419170583215,23.953188,537
114.92033267021179,309.282675478025,0.16839537,63.05,64293,0.8690103143453598,0.008669049,0.0,0.16839537,16,309.282675478025,23.945389,553
120.41042470932007,304.87191679191926,0.20890507,62.175,67584,0.8075490891933441,0.009263333,0.0,0.20890507,18,304.87191679191926,23.936462,571
125.88354730606079,297.7724756100363,0.19787204,61.325,70530,0.8462763279676437,0.009495282,0.0,0.19787204,16,297.7724756100363,23.928057,587
131.36648392677307,304.2838387806314,0.2334412,62.375,73569,0.8048479855060577,0.008736381,0.0,0.2334412,16,304.2838387806314,23.91066,603
136.91479086875916,309.2520066471568,0.18310222,63.275,76641,0.8585819005966187,0.008323447,0.0,0.18310222,16,309.2520066471568,23.900818,619
142.4641888141632,304.3377553960455,0.19002002,62.425,79776,0.8419464081525803,0.00900777,0.0,0.19002002,17,304.3377553960455,23.902098,636
148.07280230522156,307.200076887335,0.2242468,63.9,82767,0.8476767539978027,0.008660485,0.0,0.2242468,15,307.200076887335,23.893805,651
153.54840183258057,311.29348553880857,0.19430219,64.375,85719,0.8300681263208389,0.008674652,0.0,0.19430219,15,311.29348553880857,23.858624,666
159.12165760993958,328.4372562915092,0.18584076,67.425,88764,0.8708818852901459,0.008916416,0.0,0.18584076,14,328.4372562915092,23.824543,680
164.73518013954163,342.5538910116111,0.1957999,69.9,91803,0.8741714060306549,0.0091131255,0.0,0.1957999,15,342.5538910116111,23.802797,695
170.29781675338745,344.3577981570599,0.19837973,70.75,94872,0.8619191497564316,0.009499647,0.0,0.19837973,14,344.3577981570599,23.7867,709
175.83880376815796,320.69197654996606,0.17018238,65.975,98001,0.9011280760169029,0.008940754,0.0,0.17018238,17,320.69197654996606,23.788263,726
181.4698600769043,327.8340520798955,0.22027019,67.85,101064,0.8386373966932297,0.008988459,0.0,0.22027019,14,327.8340520798955,23.79932,740
187.10273385047913,324.277041581655,0.2218987,66.05,104163,0.8889960646629333,0.009556326,0.0,0.2218987,16,324.277041581655,23.7959,756
192.79416346549988,343.10660532894036,0.23440228,69.55,107295,0.8916784524917603,0.009119252,0.0,0.23440228,15,343.10660532894036,23.798994,771
198.33517003059387,345.1372425734344,0.2299065,69.2,110370,0.8107751607894897,0.008793625,0.0,0.2299065,14,345.1372425734344,23.834696,785
203.9978313446045,360.07219151297056,0.22107491,72.9,113334,0.8243702501058578,0.009359258,0.0,0.22107491,13,360.07219151297056,23.830385,798
209.61693406105042,349.8294204317243,0.1943362,71.65,116379,0.8487339317798615,0.009903099,0.0,0.1943362,15,349.8294204317243,23.807842,813
215.14979434013367,343.46819364838797,0.27130803,72.325,119571,0.8681799918413162,0.00890692,0.0,0.27130803,14,343.46819364838797,23.82691,827
220.73184871673584,348.84914209615374,0.2277447,72.275,122607,0.8723294287919998,0.009579908,0.0,0.2277447,14,348.84914209615374,23.809347,841
226.3006021976471,334.1608471947914,0.20823279,69.1,125625,0.8602609038352966,0.009729825,0.0,0.20823279,16,334.1608471947914,23.841488,857
231.8846402168274,335.10641838256583,0.22878444,68.175,128805,0.86435666680336,0.010177713,0.0,0.22878444,15,335.10641838256583,23.82983,872
237.31821012496948,328.31124035439177,0.19953048,66.3,131841,0.8513118773698807,0.009817541,0.0,0.19953048,15,328.31124035439177,23.817366,887
242.98176431655884,361.16333652159585,0.24323058,72.875,134910,0.8736146241426468,0.010280759,0.0,0.24323058,13,361.16333652159585,23.797857,900
248.60828351974487,377.93681571246844,0.22223946,76.825,138024,0.8891296535730362,0.009268056,0.0,0.22223946,12,377.93681571246844,23.761393,912
254.1967043876648,387.610399183993,0.22100358,79.375,141366,0.8774342387914658,0.009882975,0.0,0.22100358,15,387.610399183993,23.766115,927
259.6936447620392,375.58133509228685,0.24087852,76.85,144408,0.8781553134322166,0.010455321,0.0,0.24087852,14,375.58133509228685,23.768553,941
265.38995814323425,364.96655248264443,0.21019638,74.025,147522,0.8917907625436783,0.010395638,0.0,0.21019638,13,364.96655248264443,23.766111,954
271.03499126434326,375.54431348586365,0.20542206,75.3,150618,0.8735665827989578,0.009794274,0.0,0.20542206,14,375.54431348586365,23.78986,968
276.66198444366455,390.1174058644727,0.21982384,77.25,153678,0.8824891448020935,0.010220523,0.0,0.21982384,13,390.1174058644727,23.760736,981
282.1794295310974,374.0663665414619,0.25350899,74.55,156468,0.8395746648311615,0.009681684,0.0,0.25350899,13,374.0663665414619,23.769957,994
287.76661014556885,367.6583846372222,0.2228415,74.45,159552,0.923303410410881,0.00972334,0.0,0.2228415,14,367.6583846372222,23.75635,1008
293.3195786476135,360.6957619974234,0.22341797,74.975,162675,0.890185534954071,0.0114290565,0.0,0.22341797,13,360.6957619974234,23.764585,1021
298.87557196617126,358.00313512725137,0.19223124,74.575,165642,0.9209552332758904,0.01023837,0.0,0.19223124,14,358.00313512725137,23.724056,1035
304.4051344394684,366.8044967648463,0.20844102,76.15,168690,0.9159430861473083,0.010565931,0.0,0.20844102,13,366.8044967648463,23.72215,1048
310.03616070747375,371.67680617025,0.28060526,76.2,171819,0.8686844855546951,0.011404671,0.0,0.28060526,13,371.67680617025,23.7404,1061
315.6332631111145,386.0684114652276,0.24874319,78.675,174921,0.9046756997704506,0.011009743,0.0,0.24874319,13,386.0684114652276,23.749285,1074
321.2222182750702,400.1481511745163,0.24441701,81.25,178194,0.8553580343723297,0.009655166,0.0,0.24441701,13,400.1481511745163,23.702654,1087
326.810195684433,403.28999818489655,0.25318575,81.75,181224,0.8874525800347328,0.011210644,0.0,0.25318575,12,403.28999818489655,23.724546,1099
332.4576997756958,400.5507810374772,0.25131866,80.625,184335,0.8715405166149139,0.011302212,0.0,0.25131866,14,400.5507810374772,23.72217,1113
338.0594525337219,372.8781282402375,0.21487343,74.2,187335,0.8996688947081566,0.011440138,0.0,0.21487343,15,372.8781282402375,23.71183,1128
343.65611839294434,373.13530981517977,0.26685855,74.725,190371,0.8861791715025902,0.010624711,0.0,0.26685855,12,373.13530981517977,23.723307,1140
349.32851457595825,372.11660513535946,0.24960232,74.925,193326,0.8677117675542831,0.010509147,0.0,0.24960232,13,372.11660513535946,23.686457,1153
354.9217541217804,377.8236615875229,0.25507915,76.2,196314,0.8704319596290588,0.011234643,0.0,0.25507915,14,377.8236615875229,23.649416,1167
360.4976921081543,350.1603780274395,0.22027424,70.05,199275,0.9212082400918007,0.010828737,0.0,0.22027424,15,350.1603780274395,23.652567,1182
366.11131596565247,350.92347267550406,0.22263479,70.4,202425,0.9025710672140121,0.010807245,0.0,0.22263479,14,350.92347267550406,23.630434,1196
371.7497341632843,361.42459899961307,0.24540131,72.325,205350,0.8818052858114243,0.011839026,0.0,0.24540131,13,361.42459899961307,23.616045,1209
377.3474934101105,378.42824921624907,0.31568247,75.275,208308,0.9070940166711807,0.011135934,0.0,0.31568247,13,378.42824921624907,23.61133,1222
382.89815521240234,383.76396380003877,0.2706189,75.975,211542,0.9117257595062256,0.010873755,0.0,0.2706189,14,383.76396380003877,23.59735,1236
388.50600242614746,388.3845843867681,0.3122446,77.475,214647,0.9012677818536758,0.010630346,0.0,0.3122446,13,388.3845843867681,23.5799,1249
394.18013525009155,385.59120287882547,0.22946364,77.35,217590,0.8771464377641678,0.011522505,0.0,0.22946364,13,385.59120287882547,23.587566,1262
399.82147669792175,385.6972362744701,0.2853487,77.3,220593,0.9003792777657509,0.012024669,0.0,0.2853487,13,385.6972362744701,23.587564,1275
405.33965492248535,380.4671059977072,0.23368153,75.775,223560,0.910479262471199,0.010842418,0.0,0.23368153,13,380.4671059977072,23.598627,1288
410.9494228363037,384.33977426792796,0.25069824,76.15,226728,0.8975182920694351,0.011474146,0.0,0.25069824,14,384.33977426792796,23.590742,1302
416.545859336853,385.4495071250241,0.27905932,76.625,229788,0.9274759888648987,0.010977866,0.0,0.27905932,13,385.4495071250241,23.57519,1315
422.0900866985321,396.57049822008605,0.2488173,79.35,232668,0.8746436685323715,0.010818967,0.0,0.2488173,11,396.57049822008605,23.583559,1326
427.8050796985626,401.5765522506137,0.29397044,80.625,235563,0.8732004910707474,0.011241336,0.0,0.29397044,12,401.5765522506137,23.582521,1338
433.4050524234772,413.7806468088562,0.23089159,81.975,238716,0.8907837122678757,0.011868056,0.0,0.23089159,14,413.7806468088562,23.577328,1352
439.05503582954407,391.17461378058005,0.2656436,78.65,241803,0.8887573704123497,0.011690207,0.0,0.2656436,13,391.17461378058005,23.585272,1365
444.58701848983765,374.25644645865697,0.39478275,75.675,244914,0.8615457117557526,0.0112055205,0.0,0.39478275,14,374.25644645865697,23.570799,1379
450.2254514694214,390.21964898956014,0.26686424,79.925,247875,0.8853812515735626,0.01186914,0.0,0.26686424,11,390.21964898956014,23.582582,1390
455.8056607246399,410.7792184002904,0.23631762,83.775,250917,0.9131685718894005,0.011317931,0.0,0.23631762,11,410.7792184002904,23.588556,1401
461.4004716873169,417.9831871637236,0.22524604,85.225,254049,0.9173201322555542,0.010765627,0.0,0.22524604,13,417.9831871637236,23.570234,1414
466.9428460597992,415.9553506117451,0.2659855,83.95,257199,0.8750962391495705,0.011509978,0.0,0.2659855,13,415.9553506117451,23.568178,1427
472.59741044044495,411.1324173410238,0.27052483,82.975,260190,0.8769110515713692,0.011410961,0.0,0.27052483,12,411.1324173410238,23.5576,1439
478.25751996040344,406.6267645165353,0.25297552,80.55,263307,0.9184173345565796,0.011157785,0.0,0.25297552,13,406.6267645165353,23.55062,1452
483.8176712989807,409.7501143306232,0.25659558,81.05,266379,0.9382271766662598,0.011087238,0.0,0.25659558,13,409.7501143306232,23.549543,1465
489.4227063655853,390.5468896468654,0.2840798,77.025,269280,0.9192570894956589,0.012802395,0.0,0.2840798,13,390.5468896468654,23.53768,1478
495.0231764316559,402.5344950789014,0.29584193,79.825,272385,0.9147124066948891,0.012163001,0.0,0.29584193,12,402.5344950789014,23.545404,1490
500.57594990730286,408.39689426916294,0.27828544,81.05,275685,0.9080987647175789,0.011994829,0.0,0.27828544,13,408.39689426916294,23.553532,1503
506.0946798324585,423.22535871701996,0.2618728,83.85,278898,0.9113754034042358,0.011501482,0.0,0.2618728,13,423.22535871701996,23.55129,1516
511.6446421146393,425.3369236221959,0.28738707,84.525,281790,0.8643547147512436,0.012494877,0.0,0.28738707,11,425.3369236221959,23.545103,1527
517.2161252498627,430.8145844645176,0.29974216,85.65,284904,0.9066325128078461,0.013259482,0.0,0.29974216,12,430.8145844645176,23.5424,1539
522.816694021225,426.7147012423158,0.24258804,85.925,287880,0.9010699912905693,0.011608004,0.0,0.24258804,12,426.7147012423158,23.531008,1551
528.329030752182,412.2135618438112,0.2548741,83.675,290826,0.8965965807437897,0.011911046,0.0,0.2548741,12,412.2135618438112,23.522459,1563
534.1972470283508,415.34713483832365,0.24578483,84.3,293820,0.8834324926137924,0.011783261,0.0,0.24578483,11,415.34713483832365,23.521723,1574
539.7881984710693,427.62254679897796,0.27823746,86.1,296928,0.8942250683903694,0.012201304,0.0,0.27823746,12,427.62254679897796,23.517988,1586
545.4626686573029,421.93734042578365,0.2377327,83.225,299931,0.8924093544483185,0.012309702,0.0,0.2377327,13,421.93734042578365,23.531412,1599
551.0355272293091,391.9855763330247,0.31295142,77.75,303150,0.8857501894235611,0.01357215,0.0,0.31295142,15,391.9855763330247,23.53337,1614
556.5931234359741,381.9421379025959,0.25091884,75.4,306204,0.8755386844277382,0.012975431,0.0,0.25091884,13,381.9421379025959,23.54297,1627
562.3152449131012,404.49969684245184,0.26374614,79.675,309228,0.8530645072460175,0.012394363,0.0,0.26374614,11,404.49969684245184,23.532225,1638
567.9834108352661,426.2663281868921,0.29188657,85.225,312135,0.8933998122811317,0.012734271,0.0,0.29188657,11,426.2663281868921,23.529377,1649
573.620358467102,426.0998410308166,0.26252145,85.275,315183,0.9030207917094231,0.012636491,0.0,0.26252145,13,426.0998410308166,23.528385,1662
579.3445539474487,427.38836189377105,0.2816662,86.725,318108,0.879246711730957,0.01218423,0.0,0.2816662,10,427.38836189377105,23.518476,1672
584.94216132164,416.7925720220395,0.29256916,84.5,320964,0.9116090536117554,0.013753307,0.0,0.29256916,12,416.7925720220395,23.514826,1684
590.5030293464661,420.62588277017755,0.28768754,84.725,323877,0.862176924943924,0.01307798,0.0,0.28768754,12,420.62588277017755,23.506771,1696
596.2346487045288,418.4397432346983,0.29121548,83.225,326832,0.8963587805628777,0.0125474855,0.0,0.29121548,12,418.4397432346983,23.50635,1708
601.9382591247559,420.838848064103,0.34530908,83.1,330069,0.891558364033699,0.012560928,0.0,0.34530908,12,420.838848064103,23.506529,1720
607.6205658912659,436.5854715938898,0.2898476,86.45,333126,0.9241629540920258,0.0128144,0.0,0.2898476,12,436.5854715938898,23.507833,1732
613.1906461715698,424.3805474024699,0.3045531,84.55,336225,0.9224414080381393,0.0128915245,0.0,0.3045531,13,424.3805474024699,23.509275,1745
618.7560985088348,435.6018676022587,0.2835893,86.325,339453,0.8355810195207596,0.012335885,0.0,0.2835893,11,435.6018676022587,23.504572,1756
624.467850446701,438.67244413028914,0.2911837,88.05,342684,0.9117787107825279,0.013849394,0.0,0.2911837,12,438.67244413028914,23.500713,1768
630.1235942840576,436.06945659126524,0.2559387,87.8,345843,0.9141790941357613,0.013412826,0.0,0.2559387,13,436.06945659126524,23.500326,1781
635.7462775707245,423.01282590281164,0.30739468,84.7,349074,0.8911493569612503,0.014108766,0.0,0.30739468,13,423.01282590281164,23.493086,1794
