meankl,TimestepsSoFar,entropy,ev_tdlam_before,surrgain,EpThisIter,TimeElapsed,optimgain,EpRewMean,EpTrueRewMean,EpLenMean,EpisodesSoFar,entloss
0.003951286,601812,22.919905,0.8790671974420547,0.13049036,10,1279.5393571853638,0.13049036,67.084045,501.8621351205137,99.325,2624,0.0
0.014995299,604695,22.916584,0.8041685819625854,0.31383556,10,1286.112990140915,0.31383556,68.535355,497.3650461811999,98.15,2634,0.0
0.013957839,607473,22.913065,0.8584525287151337,0.578399,9,1292.7108747959137,0.578399,69.79744,505.463911114275,100.425,2643,0.0
0.0038356278,610680,22.911604,0.819496214389801,0.1427317,10,1299.2811934947968,0.1427317,69.37481,499.4565204990784,99.525,2653,0.0
0.0038135913,613857,22.912598,0.868151381611824,0.14834985,11,1305.8613185882568,0.14834985,69.90308,505.4176389365792,100.375,2664,0.0
0.0039931503,616875,22.91203,0.9067956507205963,0.15883216,11,1312.7402217388153,0.15883216,68.26268,503.9695637173363,98.925,2675,0.0
0.014763875,619926,22.916344,0.9047008603811264,0.32082927,11,1319.2234892845154,0.32082927,64.62182,488.507696960777,95.55,2686,0.0
0.0039028046,623097,22.916483,0.8394585400819778,0.14101604,10,1325.922105550766,0.14101604,63.987587,488.7460354294664,96.075,2696,0.0
0.014148077,625968,22.917215,0.8829261660575867,0.2929396,9,1332.607057094574,0.2929396,65.666,501.951832463157,98.55,2705,0.0
0.0040003173,628986,22.922342,0.8570086508989334,0.17723098,10,1339.231811285019,0.17723098,67.900696,507.71127912172824,100.925,2715,0.0
0.004191364,632031,22.9217,0.8702661991119385,0.15720797,10,1345.8818500041962,0.15720797,71.7961,522.0595656154339,104.325,2725,0.0
0.003824493,634893,22.917974,0.8669446855783463,0.14947803,9,1352.4906618595123,0.14947803,72.30302,521.4582499748294,103.525,2734,0.0
0.014987351,638082,22.918966,0.8670557886362076,0.31125695,11,1359.0580706596375,0.31125695,70.36061,502.54388144665916,100.95,2745,0.0
0.003922925,641061,22.918924,0.8583952337503433,0.15663749,9,1365.7945775985718,0.15663749,70.29755,511.6857210406767,102.925,2754,0.0
0.0039781444,644124,22.920586,0.8492146134376526,0.15945856,10,1372.5071790218353,0.15945856,69.113014,511.95807696269605,102.975,2764,0.0
0.00406434,647250,22.917257,0.9192396774888039,0.1470443,10,1379.145085811615,0.1470443,67.226715,506.6237161361329,102.975,2774,0.0
0.0039103534,650193,22.914062,0.8448385000228882,0.15991078,10,1385.7733263969421,0.15991078,68.29204,512.3945188347028,103.35,2784,0.0
0.01431341,653085,22.907,0.8534262031316757,0.29816493,10,1392.3822555541992,0.29816493,64.57866,499.96133847693756,100.2,2794,0.0
0.0039206464,656508,22.902609,0.8015396595001221,0.14798161,11,1398.952404975891,0.14798161,65.24123,504.44961760563956,100.675,2805,0.0
0.0037861136,659790,22.900066,0.8669988065958023,0.14981042,10,1405.7009942531586,0.14981042,67.38574,516.392643191434,101.625,2815,0.0
0.004307827,662910,22.903725,0.9075726345181465,0.16238102,10,1412.3628351688385,0.16238102,68.98183,529.5816431173273,103.125,2825,0.0
0.0041271695,665946,22.90185,0.8751213476061821,0.15605408,10,1419.01283121109,0.15605408,71.254776,530.7836554957369,102.75,2835,0.0
0.004278712,668967,22.903385,0.8771243169903755,0.15558857,9,1425.6493077278137,0.15558857,76.958435,550.8636147888925,106.7,2844,0.0
0.0040349998,672054,22.901527,0.845780685544014,0.14352345,10,1432.3470454216003,0.14352345,77.384964,548.2695881106578,106.575,2854,0.0
0.013105942,675171,22.901451,0.8628132045269012,0.28409746,11,1438.9933397769928,0.28409746,74.34564,515.4305644565802,102.175,2865,0.0
0.003987752,678102,22.900814,0.8585114777088165,0.1704525,8,1445.738089799881,0.1704525,74.90267,530.2533110578632,105.8,2873,0.0
0.0039513037,681351,22.902079,0.8518235832452774,0.15434623,11,1452.4967906475067,0.15434623,69.32541,511.36870872079555,103.2,2884,0.0
0.0038076425,684243,22.903318,0.8446106016635895,0.14611214,8,1459.047069311142,0.14611214,69.856,524.8814350532941,106.375,2892,0.0
0.014929993,687456,22.904121,0.8269641399383545,0.31297567,10,1465.6948916912079,0.31297567,71.743744,540.2928450808702,107.95,2902,0.0
0.0037893297,689967,22.907307,0.7960791289806366,0.15086412,8,1472.3553829193115,0.15086412,71.22268,535.8057113257149,107.375,2910,0.0
0.0039979974,692988,22.908512,0.833655446767807,0.14617896,11,1479.0129005908966,0.14617896,73.08301,530.5656455358569,104.525,2921,0.0
0.014091158,695958,22.904366,0.8393952250480652,0.3889291,9,1485.6281032562256,0.3889291,72.33823,524.1245812887415,103.325,2930,0.0
0.0039641988,698919,22.902327,0.8924401700496674,0.15506658,10,1492.2432160377502,0.15506658,68.57748,501.38518341133056,99.3,2940,0.0
0.0040855156,702003,22.90235,0.8742541521787643,0.15044564,10,1498.8043537139893,0.15044564,68.95842,507.45279655697834,100.3,2950,0.0
0.003944915,705012,22.904213,0.83795565366745,0.15662122,9,1505.5207800865173,0.15662122,69.44253,527.6188494146076,104.625,2959,0.0
0.0039412854,708057,22.904457,0.8836255967617035,0.15073109,9,1512.1749546527863,0.15073109,72.22323,551.9026360276088,109.425,2968,0.0
0.0038025728,711333,22.904535,0.9213098734617233,0.14329106,10,1518.7865171432495,0.14329106,71.62212,553.5799466988531,109.425,2978,0.0
0.01499559,714207,22.91038,0.8259238451719284,0.32947892,9,1525.4676880836487,0.32947892,71.0109,555.4825926332605,110.5,2987,0.0
0.004336796,717252,22.906733,0.8927428051829338,0.1647586,9,1532.0213179588318,0.1647586,70.42827,553.2282202021007,109.65,2996,0.0
0.0040170476,720342,22.905449,0.8932696878910065,0.15455422,11,1538.6084144115448,0.15455422,68.97183,535.8657641513901,106.525,3007,0.0
0.0037905336,723270,22.90454,0.8872245252132416,0.14852408,8,1545.1115617752075,0.14852408,69.138435,539.1915226794284,106.95,3015,0.0
0.004201669,726174,22.90218,0.8662605732679367,0.15806851,9,1551.7238898277283,0.15806851,70.20775,537.6986563606342,106.125,3024,0.0
0.0040736785,729000,22.903156,0.8764554187655449,0.14474995,10,1558.4861905574799,0.14474995,69.356,522.2843246478722,102.725,3034,0.0
0.0041586896,731949,22.904303,0.862326979637146,0.145538,9,1565.150473833084,0.145538,70.135704,538.7763408202139,105.95,3043,0.0
0.0042094355,735081,22.90505,0.9037652090191841,0.15047696,9,1571.8083925247192,0.15047696,71.78868,556.8356349886242,108.025,3052,0.0
0.003893713,738261,22.905779,0.8985728472471237,0.15818976,11,1578.3200602531433,0.15818976,70.00661,530.3894920992064,104.025,3063,0.0
0.004068861,741408,22.905272,0.8210224509239197,0.16948381,10,1584.9618504047394,0.16948381,72.96536,536.5864618455905,105.55,3073,0.0
0.003963741,744528,22.905756,0.897720031440258,0.15481032,11,1591.6531653404236,0.15481032,71.28938,514.0082338282933,102.025,3084,0.0
0.004143532,747396,22.904865,0.8556885868310928,0.1601023,9,1598.2062554359436,0.1601023,71.52257,497.5483463543336,100.125,3093,0.0
0.004355908,750432,22.906496,0.8904120102524757,0.14409956,10,1604.859875202179,0.14409956,71.04635,504.1627593243508,101.425,3103,0.0
0.014529758,753585,22.909185,0.8985100239515305,0.26793027,10,1611.5878133773804,0.26793027,68.16774,504.0074874818847,101.475,3113,0.0
0.0040188706,756579,22.909647,0.8604703694581985,0.143626,9,1618.2369177341461,0.143626,71.195114,522.0330102837427,104.5,3122,0.0
0.0038072737,759603,22.908531,0.893162801861763,0.1503711,10,1624.822800397873,0.1503711,68.74215,519.0032434226548,103.9,3132,0.0
0.003967773,762567,22.907225,0.8675679713487625,0.15067466,9,1631.4420428276062,0.15067466,70.77299,535.3314950253633,106.7,3141,0.0
0.003933862,765855,22.906563,0.9318656995892525,0.14938247,11,1638.2035284042358,0.14938247,72.687035,533.2882977815318,105.525,3152,0.0
0.014736239,768924,22.906,0.9068876281380653,0.29781878,9,1644.8511912822723,0.29781878,72.39315,546.0854136366237,107.15,3161,0.0
0.014523928,771981,22.905357,0.8578431904315948,0.27570856,10,1651.5517599582672,0.27570856,70.72462,531.0438773099636,105.25,3171,0.0
0.0041515,775200,22.907732,0.8729398250579834,0.14986983,10,1658.0748014450073,0.14986983,69.28933,533.1781375183606,105.275,3181,0.0
0.003830795,778257,22.908445,0.8623990118503571,0.14362526,10,1664.7243340015411,0.14362526,68.5226,533.2624374253703,106.15,3191,0.0
0.014878751,781008,22.910643,0.8059822618961334,0.28783953,8,1671.368884563446,0.28783953,68.46719,536.6983088982819,107.225,3199,0.0
0.0049219085,784053,22.910383,0.8532335013151169,0.17640176,10,1678.1492862701416,0.17640176,68.15568,527.19142255693,104.75,3209,0.0
0.014756606,787188,22.90876,0.8449383974075317,0.32595783,10,1684.809391260147,0.32595783,69.60952,530.3986377021489,103.75,3219,0.0
0.0038179879,790275,22.905453,0.8816291615366936,0.1472814,10,1691.414715051651,0.1472814,70.68461,538.842011541286,105.975,3229,0.0
0.003905342,793533,22.904133,0.8373522460460663,0.15484384,10,1698.115195274353,0.15484384,70.15465,539.585236045763,104.375,3239,0.0
0.004074313,796446,22.902168,0.8376128524541855,0.1548609,8,1704.8140449523926,0.1548609,71.8525,557.8103852269312,107.8,3247,0.0
0.0042692795,799677,22.901873,0.8241198509931564,0.15330361,8,1711.5058019161224,0.15330361,76.21366,589.5174089904242,114.65,3255,0.0
0.0038634287,802722,22.90383,0.8364627361297607,0.15187041,10,1718.1459629535675,0.15187041,77.212074,589.5787468031122,115.15,3265,0.0
0.0037728823,805695,22.902098,0.9090847000479698,0.14336592,10,1724.7636620998383,0.14336592,75.291855,571.3534064389194,110.925,3275,0.0
0.004190772,808824,22.902672,0.8512533754110336,0.15817973,9,1731.454031944275,0.15817973,77.051254,567.8468106764194,110.875,3284,0.0
0.0040050163,812043,22.90161,0.8803637772798538,0.15186745,9,1738.1648507118225,0.15186745,76.87529,557.88866601411,109.25,3293,0.0
0.003770567,815157,22.901144,0.8657790273427963,0.14433274,10,1744.905485868454,0.14433274,74.92132,558.6744660454862,109.975,3303,0.0
0.0037671325,818010,22.900082,0.871145561337471,0.14127403,8,1751.4871444702148,0.14127403,75.786804,570.6746520794331,112.5,3311,0.0
0.0041908626,821199,22.899431,0.8882557898759842,0.1632822,9,1758.1364781856537,0.1632822,76.83064,580.4369323442268,115.675,3320,0.0
0.0039057208,824118,22.89935,0.8143498301506042,0.17315674,9,1764.8435881137848,0.17315674,76.59885,569.6557328004817,114.2,3329,0.0
0.0038456107,827280,22.898746,0.9068625494837761,0.14929461,9,1771.468894958496,0.14929461,78.11708,579.8765304036017,114.8,3338,0.0
0.0038424095,830268,22.899168,0.8863530531525612,0.15068649,9,1778.1739790439606,0.15068649,77.548874,584.4976919100575,115.025,3347,0.0
0.0040872013,833250,22.89901,0.8910631015896797,0.16649723,9,1784.904459476471,0.16649723,74.98622,562.3340084524223,110.4,3356,0.0
0.0041003344,836394,22.899637,0.877562053501606,0.15213814,10,1791.5491771697998,0.15213814,76.53196,574.709661766357,111.9,3366,0.0
0.00383326,839367,22.899101,0.8992713019251823,0.15110666,10,1798.0721771717072,0.15110666,73.09358,560.140759688063,107.775,3376,0.0
0.0038684313,842475,22.896553,0.8730726689100266,0.1569904,10,1804.7299637794495,0.1569904,71.26195,543.7121321896491,105.35,3386,0.0
0.0043566655,845757,22.890316,0.8481325656175613,0.18282154,10,1811.4228460788727,0.18282154,71.22263,541.3946679342578,104.225,3396,0.0
0.004184259,848676,22.890217,0.9116450473666191,0.1625096,10,1818.1334066390991,0.1625096,69.110214,528.5882159200765,102.35,3406,0.0
0.004321997,851823,22.89069,0.8375110775232315,0.15179875,8,1824.6908028125763,0.15179875,72.92339,553.6249874826044,108.25,3414,0.0
0.003955025,854973,22.891378,0.9014823883771896,0.15393493,10,1831.3487074375153,0.15393493,73.24649,555.4069276738808,108.1,3424,0.0
0.004384758,857838,22.89056,0.830816850066185,0.15360981,9,1837.9374749660492,0.15360981,72.49388,556.6200057946481,108.925,3433,0.0
0.01492927,860940,22.888847,0.8677762150764465,0.3126862,11,1844.5313007831573,0.3126862,70.72597,550.5783228928415,107.525,3444,0.0
0.0045264503,863868,22.888916,0.8067027032375336,0.17186466,10,1851.0543212890625,0.17186466,71.69543,514.8205709912966,100.375,3454,0.0
0.004244185,866820,22.88776,0.8578176945447922,0.15871921,10,1857.6177871227264,0.15871921,70.698105,502.15325497840604,98.725,3464,0.0
0.00451468,870009,22.887535,0.8066595792770386,0.17057604,10,1864.1933734416962,0.17057604,73.199165,502.8997379246874,99.05,3474,0.0
0.0042153304,872961,22.888493,0.8970950841903687,0.15811464,9,1870.72474527359,0.15811464,74.00929,520.4590554672129,102.425,3483,0.0
0.003999441,876051,22.887272,0.8892228081822395,0.15321095,10,1877.5591475963593,0.15321095,72.102196,525.8047956887074,103.775,3493,0.0
0.004132401,879078,22.885988,0.8542250692844391,0.1522395,9,1884.0780692100525,0.1522395,71.88164,547.1938929513515,107.175,3502,0.0
0.0038346767,882372,22.88672,0.8874305635690689,0.15599224,12,1890.6887333393097,0.15599224,68.75958,522.2475241662439,103.025,3514,0.0
0.004203834,885489,22.884602,0.8647771179676056,0.1753802,9,1897.3023462295532,0.1753802,72.43719,527.6585114893476,104.4,3523,0.0
0.0040333113,888417,22.883062,0.8607082068920135,0.15632877,10,1903.88618683815,0.15632877,70.14342,519.4046683260832,103.05,3533,0.0
0.0039159227,891774,22.883795,0.8182540237903595,0.14560814,10,1910.5195837020874,0.14560814,68.90248,517.0542599335713,103.225,3543,0.0
0.004274013,895077,22.882992,0.8823645487427711,0.15410912,11,1917.1226267814636,0.15410912,70.732704,535.9466715433933,105.875,3554,0.0
0.0039519183,898395,22.88044,0.8470736742019653,0.1366305,12,1923.7048833370209,0.1366305,64.48959,493.7326639183108,98.375,3566,0.0
0.0041133827,901617,22.879393,0.8692978024482727,0.14956419,11,1930.2490990161896,0.14956419,68.82173,510.2635687214712,99.95,3577,0.0
0.004050943,904689,22.879637,0.9075402691960335,0.15618794,9,1936.8969328403473,0.15618794,67.93404,509.0730941512179,98.725,3586,0.0
0.004549637,907959,22.878338,0.8988800123333931,0.15615131,11,1943.3462371826172,0.15615131,66.98648,509.0747684115937,99.475,3597,0.0
0.0042911484,910794,22.878498,0.8201783001422882,0.19323546,9,1949.958916425705,0.19323546,71.724396,531.934702787826,103.325,3606,0.0
0.00431611,913941,22.87795,0.894165650010109,0.15219788,11,1956.5455486774445,0.15219788,71.5959,526.4383512537867,102.7,3617,0.0
0.004367569,917085,22.876707,0.8785434365272522,0.15963611,9,1963.154725074768,0.15963611,71.649704,524.2514643085667,103.3,3626,0.0
0.0039801463,919968,22.877214,0.8512635082006454,0.15970889,10,1969.7815158367157,0.15970889,70.358475,515.5977342804491,101.85,3636,0.0
0.004118786,922881,22.8763,0.8278562873601913,0.15177281,8,1976.6528968811035,0.15177281,71.24598,527.3095335838309,104.35,3644,0.0
0.004459532,926082,22.87614,0.8525978475809097,0.1584903,9,1983.3255734443665,0.1584903,74.274734,564.3366589291667,111.725,3653,0.0
0.0040701297,929010,22.877195,0.8811766430735588,0.15450892,10,1990.1367824077606,0.15450892,71.5026,543.9600967043468,108.25,3663,0.0
0.0044413167,932346,22.876884,0.8572405874729156,0.18078169,10,1996.7478322982788,0.18078169,75.558754,567.2772803771743,111.775,3673,0.0
0.0040383814,935091,22.875994,0.8915365934371948,0.17563213,8,2003.354439496994,0.17563213,75.126816,569.3178801109052,112.225,3681,0.0
0.0041311337,938166,22.871588,0.8643623441457748,0.15190747,10,2009.989236831665,0.15190747,73.921425,550.8944203072963,107.7,3691,0.0
0.004391937,941193,22.870037,0.884731836616993,0.16471827,11,2016.5915040969849,0.16471827,71.77211,535.3377563627652,104.675,3702,0.0
0.004414536,943956,22.868488,0.8683369010686874,0.15328184,8,2023.14564371109,0.15328184,71.076744,534.825266742251,105.175,3710,0.0
0.004139296,947064,22.869465,0.845969632267952,0.15019967,10,2029.7862355709076,0.15019967,69.99989,520.0112884906185,102.375,3720,0.0
0.004061698,950292,22.86843,0.8730031549930573,0.13993473,10,2036.4514105319977,0.13993473,70.03865,519.1102321306646,103.275,3730,0.0
0.004101908,953289,22.867512,0.886952817440033,0.15950114,9,2043.1852185726166,0.15950114,71.75087,534.7638639109666,107.325,3739,0.0
0.0042876704,956361,22.8681,0.8160016536712646,0.17693871,9,2049.893483877182,0.17693871,74.662,544.2352878699057,108.925,3748,0.0
0.0040107076,959643,22.868736,0.7986871153116226,0.14658803,9,2056.6364283561707,0.14658803,77.44011,560.6511506825033,112.125,3757,0.0
0.003959295,963045,22.870111,0.8772008642554283,0.15514421,10,2063.186692237854,0.15514421,76.82881,575.9145627002168,113.9,3767,0.0
0.0038142176,966219,22.868244,0.8875487372279167,0.16467816,9,2069.987687587738,0.16467816,79.45271,589.0746055492712,117.8,3776,0.0
0.004308866,969108,22.867914,0.8767019137740135,0.15677059,8,2076.7171404361725,0.15677059,80.37061,596.0379094700085,118.575,3784,0.0
0.014866725,972552,22.867437,0.8776498287916183,0.29190478,10,2083.4277477264404,0.29190478,76.292694,580.4684120164042,115.425,3794,0.0
0.003981688,975735,22.866964,0.9131331741809845,0.14236927,10,2090.1657061576843,0.14236927,75.10387,587.6213702970025,115.725,3804,0.0
0.014979055,978852,22.866276,0.860507920384407,0.45355362,11,2096.7142112255096,0.45355362,71.54707,551.8050269948378,107.175,3815,0.0
0.004475118,981735,22.860527,0.8783667758107185,0.15746623,8,2103.3593854904175,0.15746623,72.32289,557.5341350828177,108.95,3823,0.0
0.004154411,984831,22.859196,0.8555220514535904,0.15358174,10,2110.065319776535,0.15358174,71.37357,534.5726323920783,104.7,3833,0.0
0.004382752,987942,22.860106,0.8913167119026184,0.1539756,12,2116.6405868530273,0.1539756,69.66151,497.86228154988856,99.45,3845,0.0
0.0040401695,991212,22.85766,0.871075764298439,0.15679096,11,2123.3677175045013,0.15679096,67.073,501.6182685701154,100.875,3856,0.0
0.004326379,994425,22.855064,0.8688411265611649,0.14512406,11,2130.011063337326,0.14512406,62.510914,477.41189008546996,96.25,3867,0.0
0.0045324424,997494,22.855389,0.8092890083789825,0.14143968,10,2136.7115807533264,0.14143968,60.63628,482.49371072263074,96.325,3877,0.0
0.014740613,1000311,22.854986,0.8557310998439789,0.33155715,10,2143.3752632141113,0.33155715,64.34993,496.02296493211907,97.9,3887,0.0
