ev_tdlam_before,EpTrueRewMean,EpRewMean,entloss,TimeElapsed,EpThisIter,EpisodesSoFar,optimgain,TimestepsSoFar,EpLenMean,surrgain,meankl,entropy
0.8933916017413139,938.5322256118286,266.0729,0.0,515.4582407474518,2,477,0.10991864,346101,362.1,0.10991864,0.0083523905,7.6278815
0.9459310695528984,989.7463243456456,280.9461,0.0,519.8422334194183,2,479,0.10962545,350244,380.875,0.10962545,0.009271648,7.644286
0.8792769461870193,1006.7245973371191,286.07367,0.0,524.2513189315796,2,481,0.10433686,352611,385.1,0.10433686,0.009192668,7.6594996
0.718290388584137,1026.8144729694316,290.8306,0.0,528.6893222332001,1,482,0.2460945,355533,394.45,0.2460945,0.009686103,7.664249
0.8264524936676025,1034.4341320951057,288.6715,0.0,533.1158559322357,2,484,0.116851166,358800,400.225,0.116851166,0.009140329,7.658207
0.7276636362075806,1092.7078855448258,306.3294,0.0,537.5405015945435,2,486,0.114731096,362733,416.05,0.114731096,0.009043554,7.657727
0.9155108481645584,1170.4526469602956,326.04926,0.0,541.959228515625,2,488,0.10136257,367368,442.425,0.10136257,0.008872181,7.657655
0.9162672460079193,1159.3033807313573,321.37598,0.0,546.3697848320007,3,491,0.10213308,371862,439.1,0.10213308,0.008702848,7.6381965
0.8937520608305931,1225.6395489860677,338.37805,0.0,550.7577927112579,2,493,0.11953964,376938,461.4,0.11953964,0.008216182,7.6303554
0.8964684009552002,1253.4910777684124,345.02203,0.0,555.1651961803436,1,494,0.09790605,379074,468.8,0.09790605,0.008174807,7.6149416
0.8242161720991135,1262.6945675590323,346.52808,0.0,559.5583302974701,1,495,0.08639333,380352,471.95,0.08639333,0.009311365,7.6198273
0.8982530981302261,1298.0545470406983,355.1279,0.0,563.925897359848,2,497,0.10420099,384039,480.075,0.10420099,0.008823172,7.623426
0.8876957073807716,1313.4807392548023,356.50424,0.0,568.3232810497284,2,499,0.107361645,387297,489.475,0.107361645,0.009920293,7.6003428
0.8678093403577805,1343.3355956985808,363.87665,0.0,572.6335258483887,2,501,0.123538844,390384,498.1,0.123538844,0.008686393,7.605787
0.8799534812569618,1372.0615455197506,372.64423,0.0,576.9706568717957,1,502,0.09979087,391986,506.75,0.09979087,0.009788341,7.6002774
0.851169228553772,1393.9966501610866,379.28912,0.0,581.3593618869781,2,504,0.12675616,395418,517.7,0.12675616,0.010160853,7.5743537
0.8266070783138275,1421.0745325707987,386.8861,0.0,585.7044851779938,2,506,0.09728308,397719,526.775,0.09728308,0.00956647,7.575809
0.8509335666894913,1419.3144483413785,386.8991,0.0,590.1083517074585,1,507,0.12680343,398553,525.75,0.12680343,0.009507258,7.5807495
0.9238196015357971,1450.896771881781,395.3841,0.0,594.5035815238953,2,509,0.09917595,401889,537.825,0.09917595,0.009356268,7.5844574
0.7599440813064575,1463.8923405357289,397.75632,0.0,598.8861315250397,3,512,0.11609748,405258,542.625,0.11609748,0.010909153,7.5691524
0.9227766245603561,1457.3986033083895,396.62628,0.0,603.2951409816742,3,515,0.11096658,408126,536.7,0.11096658,0.009193647,7.565734
0.6287335455417633,1521.4425556106871,412.4279,0.0,607.6906397342682,1,516,0.09118354,411126,553.275,0.09118354,0.008761287,7.545353
0.8560836464166641,1519.438555775132,408.34363,0.0,612.156617641449,2,518,0.15776515,413949,549.075,0.15776515,0.009403699,7.540939
0.7095259726047516,1517.4160216385362,406.53143,0.0,616.5717988014221,1,519,0.09856792,416118,548.95,0.09856792,0.008570133,7.528125
0.12754738330841064,1557.5693206943931,416.5971,0.0,620.9457712173462,1,520,0.10542382,419118,565.2,0.10542382,0.009828668,7.5032215
0.8945488929748535,1547.3869745632314,410.53418,0.0,625.374101638794,2,522,0.117877066,422529,558.3,0.117877066,0.009559449,7.503536
0.12263870239257812,1568.8934674995005,415.50323,0.0,629.8186254501343,1,523,0.075139366,425529,563.5,0.075139366,0.009549636,7.4952555
0.5387465953826904,1582.7717730305515,416.3842,0.0,634.2777967453003,2,525,0.08708661,429702,567.5,0.08708661,0.009125639,7.501652
0.5685084462165833,1603.0815278623238,418.2998,0.0,638.671383857727,2,527,0.09981898,434103,572.775,0.09981898,0.00821027,7.4972982
-0.14174866676330566,1609.736625339758,418.9668,0.0,643.0907824039459,1,528,0.091510095,437103,581.125,0.091510095,0.0105794035,7.450504
0.4370349645614624,1609.4145741813122,416.23917,0.0,647.499525308609,1,529,0.084759034,440103,581.125,0.084759034,0.008223151,7.458436
0.11761629581451416,1658.0665796024355,426.75546,0.0,651.9141671657562,1,530,0.08408878,443103,596.275,0.08408878,0.008032687,7.4652114
0.8875247314572334,1683.5076710905275,433.03833,0.0,656.3507220745087,1,531,0.08631253,444282,603.5,0.08631253,0.008971205,7.4570446
0.9141546040773392,1634.7291999975928,422.07275,0.0,660.7757987976074,2,533,0.122242644,446817,582.325,0.122242644,0.008660095,7.4824176
0.9032742604613304,1612.7941524250614,416.35028,0.0,665.2158920764923,1,534,0.1152234,448098,575.2,0.1152234,0.00904074,7.4948273
0.7182542383670807,1642.2398489910963,423.65594,0.0,669.7229957580566,1,535,0.11006172,450417,583.875,0.11006172,0.009393828,7.4991903
0.925308384001255,1641.9249987133553,424.03595,0.0,674.1337287425995,2,537,0.13662958,453852,581.775,0.13662958,0.0097916,7.4949827
0.9291265830397606,1642.4406872965635,424.10092,0.0,678.5240514278412,1,538,0.13948998,455424,577.4,0.13948998,0.011031569,7.502181
0.6042978465557098,1695.060283094907,437.36493,0.0,682.9425711631775,1,539,0.15886205,458424,592.725,0.15886205,0.010019075,7.4980464
0.7698887586593628,1712.904460238491,440.29843,0.0,687.382226228714,2,541,0.09807265,462084,597.5,0.09807265,0.00875446,7.5158076
0.7580649703741074,1750.4292773441175,447.66055,0.0,691.7961614131927,1,542,0.10479781,464937,607.925,0.10479781,0.0087182205,7.4778476
0.6722095608711243,1716.2162697642282,437.51978,0.0,696.2487668991089,1,543,0.091160335,465945,597.825,0.091160335,0.008460512,7.4996176
0.8399457782506943,1742.664680094898,443.44327,0.0,700.6849489212036,2,545,0.10586526,468738,599.675,0.10586526,0.009308621,7.475754
0.03078216314315796,1794.012916706221,454.7578,0.0,705.064192533493,1,546,0.06648241,471738,616.825,0.06648241,0.009410345,7.482299
0.5060125589370728,1790.2935143691527,450.81265,0.0,709.4925336837769,2,548,0.0868817,475413,617.5,0.0868817,0.008940592,7.4858236
-0.09236347675323486,1859.6941050579394,466.34845,0.0,713.8592591285706,1,549,0.077529,478413,637.7,0.077529,0.009043412,7.4927855
0.10986161231994629,1909.7035322897282,477.76083,0.0,718.2274584770203,1,550,0.069437586,481413,652.9,0.069437586,0.0111749545,7.496337
0.9521130435168743,1924.035099934804,480.53156,0.0,722.5523157119751,1,551,0.13025396,483192,655.775,0.13025396,0.008948371,7.480424
0.7302401661872864,1959.9477891688948,489.28937,0.0,726.9391777515411,1,552,0.104457684,485160,665.85,0.104457684,0.009059906,7.4547763
-0.6157560348510742,2023.1096828416535,503.46347,0.0,731.3300535678864,1,553,0.08649399,488160,683.175,0.08649399,0.00965656,7.4949465
0.5571079552173615,2087.386207566426,515.31055,0.0,735.6302313804626,2,555,0.08967746,492663,704.475,0.08967746,0.009925237,7.508069
-0.06115591526031494,2089.8157536316403,513.42194,0.0,740.111624956131,1,556,0.07351932,495663,704.475,0.07351932,0.009524167,7.5275264
0.9534137919545174,2140.337258717695,523.8492,0.0,744.535177230835,2,558,0.12996992,500100,717.925,0.12996992,0.010087758,7.5328217
0.5876966416835785,2166.777327995922,528.87463,0.0,748.986246585846,1,559,0.07548219,503100,724.85,0.07548219,0.009804302,7.5713463
0.8429183810949326,2166.0476317379616,527.2409,0.0,753.35937666893,1,560,0.09349416,505287,718.075,0.09349416,0.010230597,7.6019864
0.7390502691268921,2139.0398978497424,520.83044,0.0,757.7258503437042,1,561,0.09360379,506787,710.05,0.09360379,0.008993078,7.5941195
0.6532363593578339,2140.4719276823844,520.2485,0.0,762.1264247894287,2,563,0.088379666,510525,708.3,0.088379666,0.009415818,7.604541
0.10026681423187256,2153.88268057144,523.0763,0.0,766.5841116905212,1,564,0.08702393,513525,708.3,0.08702393,0.010349991,7.6162114
0.003915190696716309,2208.468340846118,534.8519,0.0,770.9497344493866,1,565,0.06990227,516525,723.525,0.06990227,0.009537942,7.6307497
0.2563706040382385,2213.0614035521394,536.1541,0.0,775.3984944820404,1,566,0.08914152,519525,723.525,0.08914152,0.0097895665,7.6517787
-0.019759058952331543,2256.1326413344636,544.84717,0.0,779.7662749290466,1,567,0.077900395,522525,736.85,0.077900395,0.008894604,7.643311
0.8429781794548035,2150.0235134168224,521.69885,0.0,784.0794444084167,4,571,0.11944393,527412,692.75,0.11944393,0.009494685,7.6247597
0.637840062379837,2182.6591996490743,525.1908,0.0,788.4707851409912,2,573,0.08892444,531057,702.0,0.08892444,0.009504134,7.5921474
0.8497564941644669,2123.798498452052,510.16885,0.0,792.7835998535156,3,576,0.085160784,535257,691.95,0.085160784,0.008374807,7.5810704
0.903354324400425,2081.3058062471296,499.52167,0.0,797.1891300678253,2,578,0.09754727,537294,682.25,0.09754727,0.00942786,7.586793
0.7877418845891953,2023.3040770123869,487.2636,0.0,801.6676225662231,2,580,0.08419795,540720,668.525,0.08419795,0.008925426,7.593582
0.7581830620765686,1987.1637378831103,480.62762,0.0,806.0881180763245,2,582,0.0787421,544404,662.225,0.0787421,0.008675063,7.5803185
0.02573460340499878,2039.6018213575867,494.47852,0.0,810.5117905139923,1,583,0.073037595,547404,678.825,0.073037595,0.0094018765,7.572311
0.89984580129385,2100.1060326309607,510.01367,0.0,814.9197156429291,1,584,0.10404082,550386,694.25,0.10404082,0.009527551,7.5589113
0.9281588569283485,2122.057928786809,516.21545,0.0,819.3258802890778,1,585,0.080964796,553365,705.225,0.080964796,0.0087351855,7.571716
0.8351456671953201,2060.8724358318027,502.24863,0.0,823.7116951942444,1,586,0.13486417,554007,685.575,0.13486417,0.009948582,7.594608
0.8771799653768539,2048.967426846531,500.63086,0.0,828.069947719574,2,588,0.09687839,557334,682.675,0.09687839,0.009451935,7.5768437
0.8697966188192368,1926.556836788342,474.04648,0.0,832.393611907959,4,592,0.09998219,562101,641.175,0.09998219,0.008384321,7.57283
0.8580798655748367,1918.1171856030319,472.3543,0.0,836.8004720211029,1,593,0.086109,564834,638.95,0.086109,0.00937754,7.5600743
0.9737848583608866,1868.1319424102962,462.54044,0.0,841.2204477787018,1,594,0.11301324,566358,626.65,0.11301324,0.009900324,7.569198
0.20392757654190063,1915.1316448919265,473.2674,0.0,845.615195274353,1,595,0.08113954,569358,639.125,0.08113954,0.009832935,7.604566
-0.1282252073287964,1917.2331276577993,474.7525,0.0,849.9909019470215,1,596,0.0642155,572358,639.125,0.0642155,0.008998614,7.5814824
-0.10630571842193604,1950.434581769743,482.0106,0.0,854.3826620578766,1,597,0.0785813,575358,649.325,0.0785813,0.008193014,7.587162
0.010339915752410889,1952.4455020999253,482.10138,0.0,858.7863178253174,1,598,0.07619507,578358,652.15,0.07619507,0.008975191,7.600951
0.1400526762008667,1950.1007796687177,482.1031,0.0,863.1662712097168,1,599,0.07479389,581358,652.15,0.07479389,0.009265535,7.612731
-0.11944270133972168,1968.435918142677,485.7995,0.0,867.5397024154663,1,600,0.08080301,584358,658.925,0.08080301,0.008148186,7.6159062
0.887552060186863,1972.636236169366,486.1496,0.0,871.947719335556,2,602,0.095543005,588423,655.3,0.095543005,0.008924363,7.5843964
0.9210101813077927,2034.8587188764443,498.85107,0.0,876.337733745575,1,603,0.101938434,591042,670.975,0.101938434,0.009237567,7.5888057
0.837665393948555,1938.7771917451694,477.47958,0.0,880.7092936038971,2,605,0.09151016,593610,642.375,0.09151016,0.009418701,7.564438
0.8769206777215004,1859.5687615466645,458.80682,0.0,885.3928048610687,2,607,0.10151948,596670,617.875,0.10151948,0.0091267675,7.5797086
0.09116333723068237,1889.1834614878226,464.44122,0.0,889.8453545570374,1,608,0.09046953,599670,625.3,0.09046953,0.00952206,7.577701
0.6962268352508545,1928.4277920154477,472.52286,0.0,894.2469449043274,3,611,0.09702517,604347,641.125,0.09702517,0.008534979,7.5643463
0.8861167505383492,1933.3528777397237,474.47882,0.0,898.6674506664276,1,612,0.121245295,607329,640.975,0.121245295,0.009565672,7.558468
0.043097496032714844,1995.6857726584044,488.78107,0.0,903.0878586769104,1,613,0.08047668,610329,660.6,0.08047668,0.009111833,7.57179
0.8447815030813217,2061.068725803844,500.9355,0.0,907.529905796051,2,615,0.10809372,615360,673.3,0.10809372,0.008859119,7.566516
0.5186474025249481,2151.2925070204465,519.1424,0.0,911.965418100357,2,617,0.094658956,620373,696.525,0.094658956,0.00900215,7.5603766
0.8841563984751701,2198.55128265822,528.5907,0.0,916.4243297576904,1,618,0.095504105,622134,707.0,0.095504105,0.00843633,7.559278
0.9148160293698311,2165.3873021926174,516.0467,0.0,920.8503782749176,3,621,0.095537454,626736,691.8,0.095537454,0.009788668,7.556644
-0.016070127487182617,2245.5590756723286,532.92224,0.0,925.3145847320557,1,622,0.07319054,629736,711.1,0.07319054,0.009428449,7.5419307
0.8802786841988564,2232.417848431246,527.50256,0.0,929.7979414463043,1,623,0.088398,631884,704.0,0.088398,0.008840719,7.563663
0.6690070331096649,2196.849535263972,517.33075,0.0,934.3078780174255,1,624,0.099936396,633813,695.225,0.099936396,0.010404596,7.5350494
0.7723540663719177,2146.2036902825694,504.6811,0.0,938.7543158531189,3,627,0.09408535,638514,681.225,0.09408535,0.00965653,7.5066533
0.9321343302726746,2140.1336551997747,503.34512,0.0,943.160314321518,2,629,0.09845647,642138,681.7,0.09845647,0.008691251,7.496704
0.8169223070144653,2185.299398124686,512.8668,0.0,947.601006269455,1,630,0.16574231,644490,695.05,0.16574231,0.009682037,7.4951653
0.7425829768180847,2190.738170309217,515.04095,0.0,952.0626635551453,2,632,0.11520949,646164,700.525,0.11520949,0.009433903,7.468566
-0.014965057373046875,2190.1539765272346,515.22766,0.0,956.5125868320465,1,633,0.07674806,649164,702.75,0.07674806,0.008760126,7.4766197
0.8263803571462631,2085.481445527207,490.95978,0.0,960.9306101799011,3,636,0.10312495,652785,670.225,0.10312495,0.010376666,7.482792
0.03960096836090088,2083.9835588923756,490.51025,0.0,965.330885887146,1,637,0.06618208,655785,670.225,0.06618208,0.00858773,7.522535
0.6922568380832672,2093.656438125642,492.63654,0.0,969.8447644710541,2,639,0.07636635,661764,670.05,0.07636635,0.009660542,7.503003
0.6126509010791779,2032.7094146465947,479.85303,0.0,974.340345621109,2,641,0.09201005,665622,655.925,0.09201005,0.008904764,7.4932213
0.8738199919462204,2034.565820561551,480.1919,0.0,978.7981655597687,2,643,0.10264602,669837,656.625,0.10264602,0.009202542,7.4801035
0.17565792798995972,2101.733073890637,495.53754,0.0,983.2122921943665,1,644,0.08063799,672837,676.975,0.08063799,0.010302742,7.4935455
0.3831961154937744,2136.801739679731,502.83722,0.0,987.6379280090332,1,645,0.10422869,675837,685.225,0.10422869,0.008505544,7.4895496
-0.03115856647491455,2153.8555139173395,506.86557,0.0,992.120053768158,1,646,0.06629431,678837,690.6,0.06629431,0.009437995,7.5075235
0.0772504210472107,2221.158298269488,520.6401,0.0,996.5786004066467,1,647,0.08661551,681837,709.725,0.08661551,0.009479141,7.4561763
0.911433681845665,2157.9362952838137,507.4625,0.0,1001.0189538002014,1,648,0.092794195,682812,692.85,0.092794195,0.010040367,7.4252167
0.8187267631292343,2137.192069752445,501.1564,0.0,1005.3920912742615,1,649,0.12979025,684855,684.875,0.12979025,0.009378342,7.4704595
0.2789610028266907,2198.9793703460446,513.35205,0.0,1009.8373701572418,1,650,0.07454727,687855,700.25,0.07454727,0.009534735,7.468213
0.5553098917007446,2250.3169621382685,525.9287,0.0,1014.3019361495972,1,651,0.08775077,690855,720.9,0.08775077,0.00910388,7.467331
0.7217890322208405,2166.4694281618495,505.7662,0.0,1018.7527060508728,2,653,0.08389431,694398,700.575,0.08389431,0.009903499,7.4886627
0.35772597789764404,2155.993258679685,504.68048,0.0,1023.1621654033661,1,654,0.08441124,697398,705.1,0.08441124,0.009999584,7.509217
0.09312468767166138,2156.084978828386,504.28262,0.0,1027.5861065387726,1,655,0.07737915,700398,708.65,0.07737915,0.009203684,7.502316
0.1394849419593811,2159.6995870747487,504.3081,0.0,1032.022754907608,1,656,0.07714029,703398,708.65,0.07714029,0.010017384,7.528764
-0.15527617931365967,2190.571729048813,510.20795,0.0,1036.4512436389923,1,657,0.08719924,706398,716.875,0.08719924,0.010696374,7.503906
-0.05020177364349365,2225.2777729264612,516.5084,0.0,1040.8718891143799,1,658,0.07471252,709398,727.2,0.07471252,0.0090339035,7.505846
0.017376363277435303,2234.8575517938416,518.59216,0.0,1045.2627484798431,1,659,0.07416937,712398,731.775,0.07416937,0.009169612,7.490218
0.8266187012195587,2208.2573257578256,514.6603,0.0,1049.744176864624,1,660,0.099389166,713643,729.1,0.099389166,0.00923913,7.4633656
0.05842936038970947,2285.003333736771,529.7466,0.0,1054.307624578476,1,661,0.08336648,716643,749.225,0.08336648,0.009461102,7.424361
0.0036417245864868164,2286.1529503606184,529.1749,0.0,1058.7327382564545,1,662,0.07770794,719643,749.225,0.07770794,0.009691099,7.377502
0.7097972333431244,2229.2836968389647,516.9916,0.0,1063.160842180252,3,665,0.090720564,724668,732.125,0.090720564,0.009555039,7.377699
0.9318093284964561,2228.5277046855567,516.45154,0.0,1067.63605594635,1,666,0.13687876,725625,732.25,0.13687876,0.009994753,7.400936
0.13539862632751465,2279.585641997482,528.25195,0.0,1072.0231039524078,1,667,0.07442735,728625,750.925,0.07442735,0.009730485,7.4047847
0.20965564250946045,2338.719568989639,538.3474,0.0,1076.375857591629,1,668,0.08063149,731625,763.575,0.08063149,0.009170756,7.381226
0.7517266869544983,2301.4213564859533,530.9983,0.0,1080.7789468765259,2,670,0.08612228,735648,759.65,0.08612228,0.009565683,7.3675375
0.8011908829212189,2361.592720212446,542.4662,0.0,1085.217265844345,2,672,0.081576586,739251,775.725,0.081576586,0.010090983,7.376466
-0.0005011558532714844,2367.008586711615,542.25964,0.0,1089.607233285904,1,673,0.08333439,742251,775.725,0.08333439,0.0104082925,7.400822
0.5898765623569489,2396.796035472133,547.5891,0.0,1094.0549638271332,2,675,0.08668985,746256,785.125,0.08668985,0.010003405,7.3775187
0.13048803806304932,2463.339713364409,562.247,0.0,1098.44132065773,1,676,0.07914537,749256,803.925,0.07914537,0.009740196,7.3739786
-0.06249082088470459,2462.84288524567,560.5557,0.0,1102.868394613266,1,677,0.06282294,752256,803.925,0.06282294,0.010592064,7.3554645
0.5801077485084534,2406.093442218895,546.67615,0.0,1107.3173279762268,2,679,0.086756356,756279,787.625,0.086756356,0.011083239,7.324889
0.08335041999816895,2403.9334838954105,544.8983,0.0,1111.7095894813538,1,680,0.07182689,759279,787.625,0.07182689,0.00978179,7.3207874
