surrgain,entropy,EpisodesSoFar,EpRewMean,TimeElapsed,EpLenMean,EpThisIter,optimgain,EpTrueRewMean,meankl,TimestepsSoFar,entloss,ev_tdlam_before
0.0880873,5.9943843,1115,391.50244,2319.091071844101,755.25,2,0.0880873,2398.00804722296,0.01285084,559364,0.0,-0.008379817008972168
0.09479549,6.014323,1117,389.13672,2323.333344221115,752.575,2,0.09479549,2363.167851369707,0.01231833,560957,0.0,0.7101989090442657
0.12605214,6.0010834,1118,390.7691,2327.5710361003876,758.125,1,0.12605214,2373.1669750693604,0.0113959415,561763,0.0,0.846635714173317
0.11376173,5.9984136,1119,401.63763,2331.8245487213135,778.05,1,0.11376173,2442.4402009692394,0.012495734,562763,0.0,0.10172039270401001
0.088371396,6.043583,1120,401.51785,2336.070652961731,778.05,1,0.088371396,2437.5149174885723,0.012187503,563763,0.0,-0.0609438419342041
0.08099638,6.0438995,1121,407.04385,2340.2760016918182,790.675,1,0.08099638,2483.860193305307,0.012100335,564763,0.0,0.007702946662902832
0.08858687,6.056456,1123,401.78107,2344.5115015506744,780.975,2,0.08858687,2438.2375630274983,0.0126000885,566375,0.0,0.639697253704071
0.0873429,6.056148,1125,400.41647,2348.765950679779,779.45,2,0.0873429,2424.0105316318486,0.012055676,567555,0.0,0.7399994432926178
0.12742268,6.0692143,1126,399.71915,2353.0234875679016,779.275,1,0.12742268,2422.0891583293146,0.011622074,568297,0.0,0.8592676669359207
0.10678658,6.0594897,1127,394.40887,2357.3554604053497,769.225,1,0.10678658,2383.103036076901,0.014437754,568895,0.0,0.8608827143907547
0.10997943,6.046955,1128,391.79013,2361.6457858085632,764.75,1,0.10997943,2372.232696951313,0.01105464,569408,0.0,0.9336429759860039
0.07317352,5.997625,1129,402.42807,2365.899519443512,785.95,1,0.07317352,2446.4772732744577,0.012946677,570408,0.0,0.05614495277404785
0.095126525,5.9640307,1131,405.06927,2370.1986038684845,793.4,2,0.095126525,2461.3135369103343,0.014273576,571921,0.0,0.5504001677036285
0.11747463,5.9964004,1132,405.12418,2374.4831802845,793.4,1,0.11747463,2460.5578856396824,0.014234336,572921,0.0,-0.033582448959350586
0.08911495,5.951778,1133,410.0795,2378.7543296813965,803.275,1,0.08911495,2487.7945302169137,0.0114423055,573921,0.0,-0.15843439102172852
0.10975048,5.9586196,1134,398.82993,2383.0302987098694,787.075,1,0.10975048,2412.0103732510343,0.011479676,574273,0.0,0.9907437702640891
0.08324805,5.9880943,1135,397.67572,2387.3520052433014,787.075,1,0.08324805,2405.923215767999,0.012058187,575273,0.0,0.09281975030899048
0.09735605,5.987183,1137,388.09747,2391.6462273597717,768.1,2,0.09735605,2338.930623177457,0.011928492,576514,0.0,0.6084365248680115
0.23745885,6.011186,1138,385.04092,2395.9678225517273,762.125,1,0.23745885,2316.8265584531146,0.014068397,577275,0.0,0.7948646545410156
0.101543665,6.0207973,1140,385.0289,2400.279536962509,762.25,2,0.101543665,2322.138292744622,0.013944864,578912,0.0,0.5228953659534454
0.04838624,6.002748,1141,384.68018,2404.6674797534943,762.25,1,0.04838624,2325.9787855548648,0.0037566002,579912,0.0,0.039562344551086426
0.07472426,5.9167438,1142,385.14935,2409.0286066532135,761.75,1,0.07472426,2332.31946928796,0.006364504,580892,0.0,0.7732550352811813
0.08705076,5.9341483,1143,395.36676,2413.3466453552246,780.075,1,0.08705076,2402.059851553171,0.011833248,581892,0.0,0.07941579818725586
0.12680458,5.9354453,1145,395.27826,2417.6961636543274,778.175,2,0.12680458,2420.0845901147377,0.011661863,583410,0.0,0.9304172322154045
0.10689114,5.9413247,1147,385.6197,2422.010809659958,759.675,2,0.10689114,2358.1233605383013,0.011085276,584534,0.0,0.9403247907757759
0.07255627,5.919597,1148,395.4744,2426.341500520706,775.075,1,0.07255627,2423.2729573263596,0.013308052,585534,0.0,0.09929585456848145
0.10264771,5.8839307,1149,404.16476,2430.6480984687805,789.175,1,0.10264771,2480.1451584098504,0.013478636,586440,0.0,0.8335132896900177
0.07982881,5.863932,1150,404.27084,2435.0034685134888,789.175,1,0.07982881,2480.4076532530353,0.011746347,587440,0.0,0.019746482372283936
0.08983831,5.875915,1151,415.58453,2439.3784577846527,807.675,1,0.08983831,2552.2484233168375,0.014868401,588440,0.0,0.06257981061935425
0.05427645,5.887008,1153,423.2375,2443.7455580234528,818.275,2,0.05427645,2601.292041424237,0.0041922173,590095,0.0,0.5531676411628723
0.08421567,5.9011846,1154,423.60513,2448.0845606327057,818.275,1,0.08421567,2599.5599178286757,0.011625715,591095,0.0,0.06185436248779297
0.10345534,5.9028163,1156,415.34122,2452.473007440567,803.625,2,0.10345534,2559.610760104724,0.011550998,592509,0.0,0.6137060523033142
0.07495927,5.987554,1157,421.19864,2456.8232045173645,813.8,1,0.07495927,2589.712864323776,0.012124285,593509,0.0,0.14858347177505493
0.087878,5.9614205,1158,424.1695,2461.597181081772,818.65,1,0.087878,2609.083446064652,0.011251159,594509,0.0,-0.10564756393432617
0.09888086,5.921065,1162,381.53284,2466.8540291786194,742.65,4,0.09888086,2351.9184453853086,0.011487214,595469,0.0,0.8015165477991104
0.13099912,5.897783,1164,372.4213,2472.059972524643,724.8,2,0.13099912,2300.424914162401,0.014635423,596367,0.0,0.8970117494463921
0.114207834,5.894365,1165,375.7908,2476.9538974761963,732.8,1,0.114207834,2325.624494733044,0.012895916,596867,0.0,0.8791655600070953
0.12422766,5.8718877,1166,367.53598,2481.7653574943542,720.875,1,0.12422766,2277.795515724675,0.012680842,597132,0.0,0.8876123651862144
0.113942996,5.858749,1168,363.6874,2486.5025396347046,712.575,2,0.113942996,2252.0820420915047,0.012138434,597911,0.0,0.7699031829833984
0.05699788,5.8733687,1169,358.99722,2490.866981983185,703.075,1,0.05699788,2221.5961961457156,0.006608871,598531,0.0,0.826142743229866
0.09051813,5.8807817,1171,362.98206,2495.180463552475,708.275,2,0.09051813,2235.710471212881,0.011349334,600252,0.0,0.6313992142677307
0.14011621,5.8833613,1172,362.14227,2499.450761079788,704.95,1,0.14011621,2223.8280425563366,0.013387641,601119,0.0,0.8396403789520264
0.112006724,5.846294,1175,348.96518,2503.7145369052887,671.975,3,0.112006724,2128.5049025876715,0.011397438,602152,0.0,0.7568034678697586
0.10434945,5.8359427,1176,351.46323,2507.97673535347,671.975,1,0.10434945,2136.096777208236,0.012657426,603152,0.0,0.36397767066955566
0.09831859,5.815309,1178,360.33124,2512.228333234787,685.525,2,0.09831859,2178.365698097169,0.012891455,604696,0.0,0.46479207277297974
0.04795341,5.85974,1179,362.03458,2516.4628989696503,685.525,1,0.04795341,2179.342057694384,0.004472876,605696,0.0,0.23111492395401
0.11011168,5.9186597,1180,364.82364,2520.739741563797,691.725,1,0.11011168,2187.691109328758,0.012830879,606581,0.0,0.7192071378231049
0.08547813,5.9295087,1181,366.52032,2525.016231775284,691.725,1,0.08547813,2188.8193868342228,0.012006639,607581,0.0,0.21395111083984375
0.07643303,5.9501386,1182,366.96625,2529.2639474868774,692.225,1,0.07643303,2186.189502900696,0.011979431,608581,0.0,0.5459424555301666
0.09589587,5.982905,1184,357.9765,2533.477641582489,673.85,2,0.09589587,2118.7039377649166,0.012731288,609803,0.0,0.5377786755561829
0.11220503,5.952165,1185,364.71423,2537.6974244117737,684.825,1,0.11220503,2155.5891356918573,0.012013687,610803,0.0,0.10872787237167358
0.118686326,5.8965263,1188,348.4604,2541.9496936798096,656.9,3,0.118686326,2050.874176087093,0.014620861,611810,0.0,0.9014163911342621
0.10992429,5.8476768,1189,343.73578,2546.17857170105,648.9,1,0.10992429,2024.4817553870241,0.012329411,612396,0.0,0.7209472060203552
0.10922454,5.8538775,1191,325.24127,2550.413011789322,619.45,2,0.10922454,1916.889487938182,0.012138139,613218,0.0,0.9347558319568634
0.10040189,5.851216,1193,321.80344,2554.654190301895,615.4,2,0.10040189,1896.985034965816,0.013761586,614711,0.0,0.5769536197185516
0.09544745,5.8869824,1195,315.08887,2558.883868932724,603.8,2,0.09544745,1865.939760589569,0.012294307,616247,0.0,0.8359615802764893
0.101847775,5.8760986,1196,315.58453,2563.0887286663055,604.825,1,0.101847775,1872.0632806553972,0.011426042,616702,0.0,0.933315172791481
0.083771214,5.869979,1197,315.14804,2567.2703461647034,604.825,1,0.083771214,1877.2440652934208,0.010342315,617702,0.0,0.0434456467628479
0.093658976,5.885014,1198,315.36896,2571.479564666748,604.825,1,0.093658976,1885.044809513897,0.014659989,618702,0.0,0.8309197425842285
0.1333239,5.939835,1200,327.7552,2575.6996591091156,624.675,2,0.1333239,1966.3607509275942,0.013875375,619909,0.0,0.9070409089326859
0.06268219,5.8941054,1202,336.67487,2579.8891718387604,639.325,2,0.06268219,2008.3299240460924,0.005037619,621042,0.0,0.7373440861701965
0.11901346,5.848384,1204,337.61023,2584.0888736248016,641.875,2,0.11901346,2013.4815780228819,0.013464144,622042,0.0,0.8472125381231308
0.08376025,5.8856206,1206,347.31445,2588.280910015106,655.475,2,0.08376025,2074.7890988966465,0.012673387,623351,0.0,0.710084080696106
0.089419514,5.8667607,1207,354.9413,2592.75834608078,669.55,1,0.089419514,2127.3248480953175,0.011520019,624351,0.0,0.01497340202331543
0.1097555,5.944036,1209,362.7524,2596.9555299282074,684.925,2,0.1097555,2179.496541974676,0.01207711,625928,0.0,0.7996168583631516
0.1256199,5.919921,1210,359.85596,2601.154232740402,679.1,1,0.1256199,2167.2143849538566,0.014491266,626695,0.0,0.9327037185430527
0.05657921,5.886882,1212,352.24796,2605.370224714279,670.025,2,0.05657921,2132.090157394334,0.003977048,627920,0.0,0.8511277884244919
0.08275899,5.9208994,1213,363.3664,2609.5561378002167,689.9,1,0.08275899,2201.6398310835775,0.011407001,628920,0.0,0.40924328565597534
0.108563915,5.899433,1215,368.18326,2613.8412284851074,701.8,2,0.108563915,2242.7115620102677,0.013206769,630224,0.0,0.8108184933662415
0.08321653,5.908748,1216,365.9873,2618.0526192188263,701.8,1,0.08321653,2241.844703971926,0.012412023,631224,0.0,0.13536202907562256
0.052514356,5.9042354,1217,362.96295,2622.251344680786,701.8,1,0.052514356,2230.0890105108642,0.0039307326,632224,0.0,0.021622002124786377
0.13984421,5.9457393,1218,357.2745,2626.4808263778687,692.55,1,0.13984421,2198.1223669167307,0.013524353,632398,0.0,0.9802537281066179
0.08031207,5.9450116,1219,356.61023,2630.690332889557,692.55,1,0.08031207,2196.5927632446683,0.011698997,633398,0.0,0.03827083110809326
0.12424188,5.9465537,1221,346.33618,2634.8815677165985,672.525,2,0.12424188,2147.3434743111366,0.012456356,634482,0.0,0.9235760793089867
0.10264583,5.9114223,1222,345.3426,2639.0939066410065,672.525,1,0.10264583,2146.4678465995203,0.014134912,635482,0.0,0.5851179659366608
0.097846,5.9555826,1223,343.51593,2643.267578601837,672.525,1,0.097846,2135.6424837632344,0.0131933205,636482,0.0,-0.17310667037963867
0.09382251,6.017986,1224,354.0996,2647.431484937668,691.975,1,0.09382251,2197.5615361177884,0.01276433,637482,0.0,0.027732551097869873
0.11238952,6.0558047,1225,347.70206,2651.618194580078,682.875,1,0.11238952,2150.528782883835,0.013430977,638118,0.0,0.822824239730835
0.102496475,6.0415697,1226,348.11362,2655.8126924037933,682.775,1,0.102496475,2152.36397556292,0.013009545,638517,0.0,0.73839271068573
0.07884761,6.026489,1228,362.87933,2660.065475463867,709.825,2,0.07884761,2250.7457892911953,0.012679172,640203,0.0,0.46150392293930054
0.08885075,5.99933,1230,372.7256,2664.2618503570557,722.775,2,0.08885075,2305.16590786488,0.011697913,641586,0.0,0.7066885828971863
0.11080544,5.992799,1231,375.64374,2668.4249081611633,728.45,1,0.11080544,2320.529744673923,0.014964142,642356,0.0,0.8604064732789993
0.10404846,5.9604325,1233,369.3727,2672.5891723632812,716.725,2,0.10404846,2280.9038701820946,0.011480403,643380,0.0,0.8607030957937241
0.09618469,5.9457192,1235,367.07303,2676.8085210323334,714.0,2,0.09618469,2260.969457678793,0.011726295,644807,0.0,0.640496701002121
0.097075865,5.9150596,1237,364.59805,2680.973081111908,707.7,2,0.097075865,2237.4529009150056,0.011800077,646010,0.0,0.7424192130565643
0.070745885,5.8683515,1238,364.9099,2685.171936273575,707.7,1,0.070745885,2240.577788910531,0.013088938,647010,0.0,-0.00027763843536376953
0.09154954,5.849199,1240,367.83203,2689.371995449066,713.275,2,0.09154954,2249.582179176489,0.012944095,648440,0.0,0.565258651971817
0.08107416,5.837935,1241,369.49338,2693.5407361984253,717.55,1,0.08107416,2258.1932218941347,0.011650809,649440,0.0,-0.02444636821746826
0.110038675,5.828023,1242,379.1136,2697.723883152008,734.95,1,0.110038675,2342.8726691798684,0.013994648,650440,0.0,0.5938355028629303
0.06034038,5.782842,1243,381.79282,2701.916868209839,739.725,1,0.06034038,2360.4798206946507,0.0041786237,651200,0.0,0.7485953271389008
0.10808454,5.833863,1244,387.45856,2706.1094789505005,748.9,1,0.10808454,2384.4603893183535,0.014477824,651998,0.0,0.8576954752206802
0.061196193,5.8580365,1245,376.56415,2710.276959657669,728.375,1,0.061196193,2313.992048386833,0.0038303502,652177,0.0,0.788292795419693
0.1128079,5.836243,1247,382.34277,2714.447643518448,735.425,2,0.1128079,2331.713518774336,0.011262865,653768,0.0,0.8156093508005142
0.090552926,5.8159175,1248,383.67935,2718.5999417304993,739.6,1,0.090552926,2340.1909043607657,0.012908754,654768,0.0,0.015564203262329102
0.09973774,5.8557734,1250,379.27078,2722.7446880340576,730.475,2,0.09973774,2302.851419901024,0.012621827,655914,0.0,0.5481297969818115
0.06877662,5.8439126,1251,376.54688,2726.9020822048187,725.425,1,0.06877662,2271.4794468020723,0.0040512765,656712,0.0,0.6885156035423279
0.0850694,5.8712163,1252,387.6787,2731.044142961502,744.8,1,0.0850694,2334.8050133382176,0.012380062,657712,0.0,0.00912398099899292
0.08084688,5.886393,1253,388.04327,2735.177461385727,744.8,1,0.08084688,2319.472393911702,0.012311107,658712,0.0,0.006035864353179932
0.05716005,5.8914237,1255,393.21973,2739.3300931453705,753.325,2,0.05716005,2346.113925237074,0.0037679188,660357,0.0,0.7519399523735046
0.07986419,5.883119,1256,391.46222,2743.471143722534,753.325,1,0.07986419,2330.8200469776357,0.012568694,661357,0.0,0.05552566051483154
0.088307686,5.8715806,1257,392.75748,2747.6089103221893,753.325,1,0.088307686,2342.348691596099,0.012503734,662357,0.0,0.03011876344680786
0.115909845,5.8917036,1258,397.4142,2751.741640806198,760.175,1,0.115909845,2369.1349727693046,0.013131065,662805,0.0,0.8781440630555153
0.10456502,5.860066,1259,397.56317,2755.9211020469666,760.175,1,0.10456502,2371.3723268726576,0.014171373,663805,0.0,0.0023851394653320312
0.10504064,5.902389,1261,398.16937,2760.1010670661926,764.9,2,0.10504064,2364.516227384491,0.012714407,665078,0.0,0.48894357681274414
0.13169584,5.894776,1263,383.8973,2764.2954683303833,736.325,2,0.13169584,2257.478332710164,0.014450802,665935,0.0,0.8044158518314362
0.09983103,5.8625684,1264,382.86685,2768.48614859581,736.325,1,0.09983103,2247.9897288548236,0.014279041,666935,0.0,0.11265259981155396
0.09079978,5.909285,1265,389.72427,2772.6892297267914,745.425,1,0.09079978,2291.031273050584,0.013798276,667935,0.0,0.19445806741714478
0.12528825,5.907365,1266,395.46082,2776.860056400299,755.9,1,0.12528825,2327.2219578767667,0.012971721,668753,0.0,0.8516270369291306
0.08245246,5.9531198,1267,395.37866,2781.0148417949677,755.9,1,0.08245246,2319.0173525707023,0.011094065,669753,0.0,0.03831052780151367
0.18175006,5.991596,1268,395.24445,2785.1750044822693,756.625,1,0.18175006,2308.378386090095,0.011298465,670468,0.0,0.574838399887085
0.10930218,5.976441,1269,392.43744,2789.344063282013,754.3,1,0.10930218,2281.4462665932383,0.012494769,671375,0.0,0.8515444397926331
0.2196635,5.96519,1270,398.97427,2793.5170278549194,769.725,1,0.2196635,2315.161366915197,0.014450731,672375,0.0,0.8726440817117691
0.1238335,5.9404254,1271,399.11102,2797.686444759369,771.275,1,0.1238335,2299.7387439227214,0.014419969,673207,0.0,0.9186650216579437
0.10520105,5.924317,1273,412.3125,2801.893457889557,794.175,2,0.10520105,2365.7468295124854,0.013016253,675147,0.0,0.6382742822170258
0.06601039,5.9087977,1274,402.0555,2806.100131750107,774.0,1,0.06601039,2297.051763708744,0.0051741367,675340,0.0,0.7623185813426971
0.09563081,5.8960376,1275,411.4291,2810.3041739463806,788.325,1,0.09563081,2350.600868698247,0.012778668,676340,0.0,0.08114075660705566
0.116086304,5.951558,1276,403.17245,2814.480592250824,776.1,1,0.116086304,2293.8151178112494,0.0144870225,676851,0.0,0.8781470060348511
0.119281165,5.9535713,1279,389.39206,2818.622233390808,749.25,3,0.119281165,2191.3912380717675,0.013412889,677980,0.0,0.7147829532623291
0.094561026,5.9006543,1280,396.81094,2822.8113050460815,763.5,1,0.094561026,2239.1125998799653,0.014456036,678980,0.0,0.06706178188323975
0.11347625,5.879349,1282,386.39862,2826.9715464115143,743.725,2,0.11347625,2160.060656196093,0.014137804,680189,0.0,0.5011961162090302
0.09583254,5.890487,1284,381.70355,2831.1299006938934,739.925,2,0.09583254,2130.8002642947736,0.012601117,681595,0.0,0.4294446110725403
0.17399263,5.888615,1287,370.69955,2835.311798095703,722.225,3,0.17399263,2070.5505595450786,0.014407357,682657,0.0,0.8407171368598938
0.055707518,5.9025216,1288,370.0502,2839.5416581630707,719.5,1,0.055707518,2062.5073749178036,0.0039032968,683548,0.0,0.526466429233551
0.059093866,5.9290166,1289,370.72867,2843.7631714344025,719.5,1,0.059093866,2051.7124116569476,0.003784231,684548,0.0,0.16160744428634644
0.09097242,5.972234,1291,373.83618,2847.9902131557465,725.175,2,0.09097242,2070.878417256258,0.012453277,685719,0.0,0.6204508244991302
0.119497254,5.972611,1292,375.54877,2852.2547681331635,725.175,1,0.119497254,2074.0849804440104,0.012803055,686719,0.0,-0.11522984504699707
0.11870548,5.9812207,1295,360.62045,2856.450162410736,693.825,3,0.11870548,1985.0570343720879,0.013578862,688110,0.0,0.6545634567737579
0.09652412,6.0117235,1296,362.65826,2860.636782169342,693.825,1,0.09652412,1987.7029942487745,0.012820363,689110,0.0,0.17256343364715576
0.06624345,5.9729815,1297,363.18546,2864.8173925876617,693.825,1,0.06624345,1977.867845350167,0.0055717956,690110,0.0,0.14459115266799927
0.11182894,5.9320693,1298,371.4791,2869.020395040512,707.625,1,0.11182894,2020.2400629103217,0.012047548,691110,0.0,0.017527520656585693
0.09652555,5.932662,1299,372.20575,2873.2128715515137,707.625,1,0.09652555,2012.4579354973957,0.012091586,692110,0.0,0.16758674383163452
0.15385604,5.918941,1300,368.57672,2877.4316952228546,698.075,1,0.15385604,1988.6065917768258,0.014325477,692728,0.0,0.874763011932373
0.15497011,5.93599,1301,377.8875,2881.607511997223,715.2,1,0.15497011,2042.3286561273726,0.014898456,693686,0.0,0.8009714782238007
0.10745752,5.896688,1302,387.21753,2885.7960760593414,731.375,1,0.10745752,2098.6135030329283,0.013357809,694686,0.0,0.4400138258934021
0.12178378,5.8915205,1303,390.8096,2889.9725093841553,737.375,1,0.12178378,2126.662235773143,0.014514932,695430,0.0,0.8561239093542099
0.10909674,5.9097915,1306,366.5148,2894.18310046196,691.125,3,0.10909674,1985.8909020953288,0.0129808085,696398,0.0,0.6422143280506134
0.10047446,5.9270635,1307,369.52002,2898.4158482551575,691.125,1,0.10047446,2000.434035377569,0.011881708,697398,0.0,0.2112635374069214
0.10133278,5.9114833,1308,373.2875,2902.5878875255585,698.25,1,0.10133278,2024.4672061514225,0.012849607,698398,0.0,0.41708117723464966
0.093154535,5.8475966,1310,368.39032,2906.7504403591156,684.3,2,0.093154535,2009.8083336488194,0.0124207195,699747,0.0,0.31924110651016235
0.11794868,5.8382773,1311,367.19193,2910.930291891098,682.2,1,0.11794868,2016.1951185861021,0.012874297,700495,0.0,0.8817227184772491
0.18773687,5.864385,1312,368.78198,2915.123058080673,680.3,1,0.18773687,2021.4442245468585,0.01354024,701419,0.0,0.8716804087162018
0.11959223,5.9020834,1313,366.50082,2919.3299338817596,681.8,1,0.11959223,2013.3655932348877,0.01306679,702419,0.0,0.15546059608459473
0.06265578,5.886536,1315,364.37973,2923.5082926750183,686.15,2,0.06265578,2008.4753673011317,0.0041136267,703786,0.0,0.6265634000301361
0.23726836,5.882589,1317,368.25015,2927.6668014526367,692.275,2,0.23726836,2039.3567172981013,0.0127278175,705026,0.0,0.805411234498024
0.057302497,5.8890185,1318,378.35724,2931.853068113327,710.775,1,0.057302497,2098.752011621619,0.0043233293,706026,0.0,0.17914730310440063
0.091622755,5.92421,1319,386.13214,2936.068523645401,726.15,1,0.091622755,2143.0946394013927,0.0129251275,707026,0.0,0.6132821440696716
0.14933999,5.97443,1320,383.37714,2940.254907846451,717.925,1,0.14933999,2123.014102386255,0.012702036,707697,0.0,0.7608927190303802
0.13236412,6.005004,1321,381.832,2944.4961235523224,714.35,1,0.13236412,2111.033851794449,0.014793675,708554,0.0,0.8940796107053757
0.105538175,6.00706,1323,385.36774,2948.6951537132263,718.45,2,0.105538175,2131.239713169327,0.014279259,709927,0.0,0.6242623031139374
0.0646258,6.011598,1325,390.93945,2952.9051253795624,729.1,2,0.0646258,2170.1712839203547,0.003887521,711291,0.0,0.5484934449195862
0.10420583,5.984574,1328,393.54398,2957.09930062294,738.4,3,0.10420583,2193.3278199147317,0.01153883,713084,0.0,0.5327970087528229
0.09133743,5.959273,1330,381.40668,2961.2677142620087,723.675,2,0.09133743,2149.8667943432138,0.013730897,714495,0.0,0.4005352854728699
0.11160446,5.9870405,1331,389.83478,2965.4720227718353,736.675,1,0.11160446,2203.435094017865,0.012105422,715186,0.0,0.792086198925972
0.088417456,6.0072474,1333,391.6765,2969.642320871353,741.875,2,0.088417456,2222.20887322439,0.012023403,716918,0.0,0.4995589256286621
0.13497442,5.9793696,1336,383.04086,2973.8132927417755,727.525,3,0.13497442,2182.6210908896473,0.013916203,718211,0.0,0.822946771979332
0.08035326,5.9829144,1337,382.88336,2977.996619939804,727.525,1,0.08035326,2188.1724623557348,0.011192651,719211,0.0,0.16755563020706177
0.1906061,6.0122085,1338,381.63287,2982.1596217155457,723.025,1,0.1906061,2182.6328671073643,0.012240237,720031,0.0,0.8769052550196648
0.097103044,5.997847,1339,380.4417,2986.328595638275,723.025,1,0.097103044,2180.6570764956896,0.011063127,721031,0.0,0.23965132236480713
0.063517794,6.0263014,1340,381.1743,2990.581038236618,726.8,1,0.063517794,2187.2476870113783,0.0037603069,721800,0.0,0.6592521667480469
0.09577222,6.020675,1341,379.83426,2994.7328703403473,727.85,1,0.09577222,2183.220776291265,0.014392609,722800,0.0,0.23478472232818604
0.107206285,6.0675044,1344,377.79507,2998.906650543213,724.7,3,0.107206285,2178.3498846625776,0.013804394,724748,0.0,0.6380661725997925
0.07800747,6.043315,1345,382.74332,3003.036514043808,737.775,1,0.07800747,2214.576166773567,0.012711456,725748,0.0,0.14366281032562256
0.050360914,6.01855,1347,384.73212,3007.1974580287933,744.475,2,0.050360914,2233.1633651925267,0.003774685,727177,0.0,0.5416161715984344
0.089538574,6.0233808,1348,385.58194,3011.6416354179382,744.475,1,0.089538574,2240.910396869635,0.011476463,728177,0.0,0.20783233642578125
0.069084436,6.008647,1349,387.1559,3015.8168110847473,748.875,1,0.069084436,2250.8162536701616,0.0040990477,728702,0.0,0.8424377590417862
0.071817204,6.0167284,1351,374.53082,3019.9896354675293,725.875,2,0.071817204,2183.1363479740994,0.0044149766,729530,0.0,0.689276933670044
0.15420768,5.976395,1352,364.9272,3024.159568309784,711.95,1,0.15420768,2134.8903504986765,0.014320234,729897,0.0,0.8538179695606232
0.09974013,5.9444747,1353,367.14664,3028.3325893878937,711.95,1,0.09974013,2149.014960019977,0.01396937,730897,0.0,0.3856794238090515
0.09748198,5.943724,1354,367.96185,3032.498726606369,711.95,1,0.09748198,2155.1859426134374,0.0146736335,731897,0.0,0.11786442995071411
0.065804414,5.9563594,1355,375.51102,3036.7269344329834,720.75,1,0.065804414,2198.247700229856,0.003967981,732616,0.0,0.896441861987114
0.08645657,5.931767,1356,383.0919,3040.918690443039,732.2,1,0.08645657,2248.443369177234,0.011082005,733616,0.0,0.1131054162979126
0.062263727,5.9425244,1357,383.54285,3045.094403743744,732.9,1,0.062263727,2251.261946780328,0.003966092,734342,0.0,0.9303889498114586
0.13548715,5.9380507,1358,382.13126,3049.2639071941376,728.95,1,0.13548715,2250.6081146506613,0.012344381,735184,0.0,0.8259067684412003
0.099208005,5.9344897,1359,380.9012,3053.46529173851,728.95,1,0.099208005,2254.523345882192,0.013952857,736184,0.0,0.5650087296962738
0.11511351,5.927837,1361,376.57465,3057.658833026886,727.05,2,0.11511351,2241.943259035882,0.014228574,737636,0.0,0.611688107252121
0.11841764,5.925675,1362,372.53845,3061.818273305893,719.175,1,0.11841764,2219.259720704744,0.014031655,738321,0.0,0.886131227016449
0.10016828,5.931599,1364,373.59183,3066.005599975586,720.2,2,0.10016828,2234.5201742280415,0.0121469125,739735,0.0,0.585170716047287
0.09581606,5.985123,1365,380.9742,3070.1629235744476,736.1,1,0.09581606,2284.2171508434285,0.012287697,740735,0.0,0.3207995891571045
0.12807925,5.9854293,1367,374.53217,3074.5271692276,726.6,2,0.12807925,2246.2431796703645,0.014006949,741863,0.0,0.8734966367483139
0.10006465,6.025019,1368,385.60016,3078.7067155838013,744.475,1,0.10006465,2310.9723459932693,0.011228984,742863,0.0,0.544391393661499
0.10142474,6.070618,1369,389.08774,3082.866229534149,744.475,1,0.10142474,2322.5040844105943,0.012852809,743863,0.0,0.07030826807022095
0.06395543,6.072266,1370,389.00375,3087.1170556545258,743.4,1,0.06395543,2321.536926846506,0.0037455056,744231,0.0,0.9271005392074585
0.065746054,6.0349536,1372,384.93085,3091.306782722473,735.325,2,0.065746054,2297.93002583464,0.0048691086,745599,0.0,0.6616661846637726
0.14132594,6.0216513,1373,381.47403,3095.4737181663513,729.0,1,0.14132594,2274.614275596889,0.014555747,746078,0.0,0.900453507900238
0.10005422,5.9919014,1374,386.2584,3099.612857580185,735.825,1,0.10005422,2296.3737088374132,0.011230702,747078,0.0,-0.2419828176498413
0.08090834,5.9722304,1375,398.02878,3103.7698442935944,755.3,1,0.08090834,2363.1945006710876,0.01185929,748078,0.0,0.048470377922058105
0.10258573,5.973896,1376,406.6176,3107.950054168701,771.675,1,0.10258573,2415.5430359443694,0.013161452,749078,0.0,0.7012383937835693
0.049523145,5.9301143,1377,406.02194,3112.122930765152,771.675,1,0.049523145,2413.56451739786,0.0040837424,750078,0.0,0.08137428760528564
0.15879673,5.9517264,1378,395.75195,3116.2789657115936,756.6,1,0.15879673,2357.580591836031,0.012518331,750295,0.0,0.7672556340694427
0.09959233,5.897017,1380,387.38223,3120.442057609558,741.375,2,0.09959233,2314.746874824838,0.014178045,751455,0.0,0.4305846691131592
0.08223191,5.9104013,1381,389.25073,3124.62925863266,741.375,1,0.08223191,2327.4623744424466,0.010695493,752455,0.0,0.17141807079315186
0.11005506,5.9492183,1383,391.49878,3128.8313431739807,745.15,2,0.11005506,2343.9917711969442,0.014422644,754142,0.0,0.9148614630103111
0.06531225,5.9697213,1384,394.0635,3133.107730150223,750.425,1,0.06531225,2358.24999714575,0.0037873671,754765,0.0,0.8816272541880608
0.06022903,5.9803023,1385,394.90582,3137.3870911598206,750.425,1,0.06022903,2367.8752036849573,0.004623526,755765,0.0,0.31277066469192505
0.06365748,5.980103,1387,381.58676,3141.7979593276978,727.4,2,0.06365748,2284.907899213803,0.0042427727,756273,0.0,0.8743550926446915
0.12238514,5.964494,1388,376.8581,3146.172099351883,721.25,1,0.12238514,2261.349087546007,0.014175242,757027,0.0,0.8959887251257896
