surrgain,EpisodesSoFar,TimeElapsed,optimgain,EpLenMean,ev_tdlam_before,meankl,TimestepsSoFar,EpThisIter,entloss,entropy,EpTrueRewMean,EpRewMean
0.094980896,1401,2756.5710079669952,0.094980896,798.85,-0.014089107513427734,0.01234851,648769,1,0.0,6.30243,2465.108332205383,389.32916
0.09485431,1402,2760.7588148117065,0.09485431,798.85,-0.014730453491210938,0.010999244,649769,1,0.0,6.2595406,2473.7562082653435,389.8615
0.12643713,1403,2764.942796230316,0.12643713,798.85,0.14545536041259766,0.011448005,650769,1,0.0,6.224079,2484.2953913984065,390.17682
0.09740426,1404,2769.1255679130554,0.09740426,812.625,-0.14250445365905762,0.014524397,651769,1,0.0,6.266239,2508.7200551224155,394.63995
0.12902957,1406,2773.3080818653107,0.12902957,788.4,0.8457406610250473,0.014641979,652788,2,0.0,6.2359776,2454.7193750544875,384.329
0.11812852,1407,2777.4890089035034,0.11812852,798.575,-0.09327256679534912,0.014642265,653788,1,0.0,6.263474,2487.249691576782,388.50043
0.11307411,1408,2781.6609206199646,0.11307411,789.4,0.8835914433002472,0.01380052,654006,1,0.0,6.271317,2453.668553873615,383.55972
0.13239695,1410,2785.838410139084,0.13239695,788.725,0.19743818044662476,0.012733006,655636,2,0.0,6.2888603,2458.571357796498,383.07004
0.06884877,1411,2790.042819738388,0.06884877,790.725,0.9004814177751541,0.003987653,656125,1,0.0,6.2709203,2469.0255255677002,385.11713
0.111121535,1412,2794.17609167099,0.111121535,790.725,0.06781423091888428,0.01451735,657125,1,0.0,6.2596593,2466.614183881644,385.112
0.10208817,1415,2798.3451817035675,0.10208817,761.9,0.7439330220222473,0.012901962,658972,3,0.0,6.2741103,2343.144912497167,369.828
0.12125753,1417,2802.488337278366,0.12125753,757.25,0.8798740953207016,0.012191867,660086,2,0.0,6.235595,2333.3266012950535,368.78192
0.12612781,1419,2806.7194912433624,0.12612781,749.025,0.5840191543102264,0.013324854,661381,2,0.0,6.1957445,2322.9915081608583,367.65585
0.15376756,1420,2810.887923717499,0.15376756,762.85,0.7817893475294113,0.013451908,662191,1,0.0,6.221553,2380.6787788092124,376.09708
0.07183568,1421,2815.0591378211975,0.07183568,773.275,0.90690878033638,0.004237886,663020,1,0.0,6.195541,2419.1206084397368,382.35742
0.10463382,1422,2819.230070590973,0.10463382,784.575,0.03362905979156494,0.013443736,664020,1,0.0,6.1783495,2457.6711255860077,388.36755
0.103143856,1423,2823.412274837494,0.103143856,784.575,0.11639672517776489,0.011964589,665020,1,0.0,6.1920323,2468.072872881819,388.80267
0.105855554,1424,2827.5764062404633,0.105855554,784.575,0.045561373233795166,0.012998614,666020,1,0.0,6.159118,2480.0542232550383,389.94046
0.07633411,1426,2831.7490000724792,0.07633411,756.6,0.9511873424053192,0.003971629,666901,2,0.0,6.1691236,2405.0321476205645,378.638
0.10418128,1427,2835.9240005016327,0.10418128,762.5,0.061027705669403076,0.014071228,667901,1,0.0,6.1512456,2430.6670632868713,381.86093
0.117324874,1428,2840.1125993728638,0.117324874,777.625,-0.007950663566589355,0.012963111,668901,1,0.0,6.162169,2486.1022675710474,388.9117
0.1314395,1430,2844.2910022735596,0.1314395,747.15,0.9405685625970364,0.012235586,669682,2,0.0,6.173707,2394.2296064396805,374.67508
0.14404395,1432,2848.5218205451965,0.14404395,722.025,0.8542055189609528,0.0123784,670647,2,0.0,6.164119,2304.5600590814647,362.4432
0.12635222,1434,2852.8144147396088,0.12635222,713.125,0.8617886602878571,0.012308528,671435,2,0.0,6.1427054,2272.1915463967366,357.619
0.13895422,1435,2857.029084920883,0.13895422,706.075,0.8200715482234955,0.013069661,672153,1,0.0,6.1163955,2247.832864716893,354.0543
0.11015184,1436,2861.276629447937,0.11015184,716.675,0.8196550607681274,0.012282211,673127,1,0.0,6.0630684,2284.174631340172,359.38077
0.070638835,1437,2865.4433948993683,0.070638835,716.675,0.14697402715682983,0.00407297,674127,1,0.0,6.063801,2286.3197624803756,360.072
0.12566131,1440,2869.685036420822,0.12566131,688.925,0.9055890738964081,0.011958497,675326,3,0.0,6.025005,2175.424557382433,346.3456
0.123651855,1441,2873.8910236358643,0.123651855,681.25,0.9081547558307648,0.01284481,676019,1,0.0,6.030838,2146.8087569215286,343.6109
0.11763132,1443,2878.0865490436554,0.11763132,660.65,0.5643839538097382,0.012920441,677195,2,0.0,6.0811005,2072.41128308115,333.79916
0.11676497,1444,2882.301342487335,0.11676497,644.9,0.7151850163936615,0.013641153,677565,1,0.0,6.12358,2034.614569676932,327.81714
0.11476315,1445,2886.466288805008,0.11476315,662.7,0.033360958099365234,0.013489459,678565,1,0.0,6.137741,2098.4519624739964,336.99268
0.12834,1447,2890.6533982753754,0.12834,641.05,0.8819879963994026,0.013954726,679430,2,0.0,6.152339,2021.7774808234876,326.44
0.111871056,1448,2894.9138514995575,0.111871056,660.6,0.2606102228164673,0.01212387,680430,1,0.0,6.1102753,2098.900415881454,336.20697
0.06667336,1449,2899.099538087845,0.06667336,669.85,0.07321852445602417,0.0042712083,681430,1,0.0,6.114924,2127.6096176642636,340.4968
0.07214213,1451,2903.292697429657,0.07214213,665.925,0.7037296891212463,0.0038399328,682762,2,0.0,6.114684,2118.34558298599,338.9858
0.1479643,1454,2907.4795911312103,0.1479643,633.9,0.9224190711975098,0.013934181,683955,3,0.0,6.13261,2056.7981718740302,325.24954
0.08670185,1455,2911.6486303806305,0.08670185,649.575,0.12986600399017334,0.01233683,684955,1,0.0,6.1513257,2111.553145685496,332.8915
0.070690304,1456,2915.8404202461243,0.070690304,654.075,0.9056881219148636,0.0038599195,685903,1,0.0,6.138921,2132.6717623923496,334.9167
0.080522,1458,2920.03728723526,0.080522,662.25,0.3679165840148926,0.004308475,687576,2,0.0,6.110309,2144.421240470217,338.2492
0.10989897,1459,2924.215151786804,0.10989897,679.875,0.3263300657272339,0.013110111,688576,1,0.0,6.0993457,2209.0244952623566,346.16797
0.109138116,1460,2928.4034633636475,0.109138116,684.625,0.31573402881622314,0.012872299,689576,1,0.0,6.0869193,2217.1839955465534,347.50275
0.13770084,1462,2932.610763311386,0.13770084,671.325,0.6649534404277802,0.013624502,690873,2,0.0,6.067753,2172.3613744705,339.94977
0.12163333,1463,2936.8022170066833,0.12163333,670.05,0.8313959687948227,0.013362137,691822,1,0.0,6.0825844,2166.372930469951,340.29465
0.114942126,1464,2940.9485569000244,0.114942126,670.05,0.2155625820159912,0.012077537,692822,1,0.0,6.1341553,2172.2672364381006,339.85538
0.110470876,1465,2945.1718723773956,0.110470876,682.05,0.19118833541870117,0.014128424,693822,1,0.0,6.125672,2212.243986899133,344.84918
0.07314232,1467,2949.3977777957916,0.07314232,673.575,0.8999148309230804,0.0037600035,694844,2,0.0,6.126277,2184.692885890294,341.39578
0.08498679,1468,2953.5566914081573,0.08498679,669.475,0.7860184907913208,0.0044966834,695680,1,0.0,6.128053,2177.3351028630873,340.28375
0.14029013,1470,2957.7492759227753,0.14029013,671.075,0.9573585204780102,0.014956256,696525,2,0.0,6.124222,2179.7048636520544,341.2435
0.07063014,1472,2961.925979614258,0.07063014,670.175,0.8708409667015076,0.003958257,697454,2,0.0,6.1109467,2169.2127814486967,341.37378
0.07379983,1473,2966.079013824463,0.07379983,687.6,-0.09231054782867432,0.010618549,698454,1,0.0,6.117595,2220.440955557272,350.49335
0.06844558,1474,2970.2521138191223,0.06844558,696.9,0.8413146287202835,0.0037796693,699311,1,0.0,6.145462,2257.307572500101,356.28247
0.06701969,1476,2974.4158611297607,0.06701969,688.0,0.49703556299209595,0.0041756798,700647,2,0.0,6.1379814,2216.620745079504,352.1972
0.054219704,1478,2978.613167285919,0.054219704,691.775,0.6628049612045288,0.00393841,702116,2,0.0,6.1181035,2229.596810054662,355.1027
0.09644832,1479,2982.7593071460724,0.09644832,706.525,0.006064713001251221,0.013700681,703116,1,0.0,6.1341357,2286.431502208955,363.3552
0.11222117,1480,2986.9452533721924,0.11222117,705.875,0.8089767396450043,0.012736882,703561,1,0.0,6.153447,2279.60916256122,363.16904
0.14601696,1481,2991.159747362137,0.14601696,708.625,0.9051184877753258,0.014537514,704364,1,0.0,6.1385345,2290.6843761671653,365.63605
0.09049471,1482,2995.3331503868103,0.09049471,704.025,0.7353993058204651,0.003939773,705180,1,0.0,6.1545258,2264.7222486850633,363.33487
0.10270855,1483,2999.4910972118378,0.10270855,724.625,0.07187801599502563,0.014008218,706180,1,0.0,6.195374,2337.324781169403,373.6999
0.086884305,1484,3003.6884274482727,0.086884305,740.375,0.6008938848972321,0.0040646624,707180,1,0.0,6.1837764,2388.6875972999683,381.56555
0.081193544,1485,3007.8651921749115,0.081193544,737.4,0.890508346259594,0.003762285,708061,1,0.0,6.1727247,2375.3412673964885,380.04517
0.1287916,1487,3012.0543072223663,0.1287916,731.225,0.780934289097786,0.014910959,708679,2,0.0,6.153485,2347.1550278420573,376.16672
0.08996584,1488,3016.2155690193176,0.08996584,731.225,0.02435290813446045,0.012145158,709679,1,0.0,6.1207232,2340.485743081498,375.83096
0.09433744,1489,3020.424722671509,0.09433744,731.225,0.06767219305038452,0.013967825,710679,1,0.0,6.111266,2341.4804349817537,375.377
0.10370149,1491,3024.8853034973145,0.10370149,741.05,0.6066733300685883,0.012116706,712404,2,0.0,6.131978,2376.6759905829613,379.899
0.111667536,1493,3029.079186439514,0.111667536,752.225,0.4980451464653015,0.014658167,713585,2,0.0,6.167725,2417.447293880363,385.98178
0.07760902,1495,3033.2891619205475,0.07760902,747.7,0.8906632661819458,0.004417536,714863,2,0.0,6.134578,2390.9828377537037,384.26486
0.056409307,1496,3037.506398677826,0.056409307,749.0,0.07629895210266113,0.004638504,715863,1,0.0,6.117813,2390.355443448185,385.31238
0.0594003,1497,3041.7256846427917,0.0594003,757.175,-0.07735908031463623,0.0038661452,716863,1,0.0,6.151017,2413.5622047819643,388.2823
0.10046995,1498,3045.9211304187775,0.10046995,757.175,0.0061817169189453125,0.0128116,717863,1,0.0,6.2363434,2425.17451161907,387.55075
0.08513618,1499,3050.106731891632,0.08513618,757.175,0.10529756546020508,0.011991931,718863,1,0.0,6.286743,2417.4654715698452,386.1767
0.13060452,1501,3054.330275774002,0.13060452,735.675,0.38584059476852417,0.013144693,720003,2,0.0,6.286687,2341.1139385115916,375.92993
0.10400291,1503,3058.5106172561646,0.10400291,735.375,0.5390557944774628,0.011949171,721237,2,0.0,6.324773,2332.5813307859416,374.51813
0.08302685,1504,3062.688467025757,0.08302685,735.375,-0.03672826290130615,0.012281334,722237,1,0.0,6.297012,2314.0633099611746,374.45697
0.0950493,1505,3066.876161813736,0.0950493,735.375,0.3122633695602417,0.012790525,723237,1,0.0,6.3643985,2313.767945584412,374.44922
0.109270535,1507,3071.0973043441772,0.109270535,753.475,0.5425585210323334,0.013646165,724983,2,0.0,6.3723564,2365.4817817043845,382.2093
0.14940974,1508,3075.278137922287,0.14940974,742.4,0.8530053049325943,0.013786005,725376,1,0.0,6.3512,2316.7057767814113,377.20883
0.13279659,1510,3079.4732110500336,0.13279659,735.7,0.8561288118362427,0.013626564,725953,2,0.0,6.3587227,2291.7130392216727,373.89377
0.14093745,1511,3083.6683609485626,0.14093745,737.925,0.6788140833377838,0.013449454,726598,1,0.0,6.3548436,2305.675284776341,374.65576
0.1133197,1513,3088.0933961868286,0.1133197,734.825,0.5778673589229584,0.013483787,727847,2,0.0,6.3153257,2305.651892910938,373.54166
0.119592026,1515,3092.2698287963867,0.119592026,704.9,0.8417967259883881,0.014238378,728507,2,0.0,6.2728834,2187.9495777970396,356.21457
0.1384646,1516,3096.4524235725403,0.1384646,706.075,0.8076574057340622,0.013653597,728890,1,0.0,6.268004,2190.0771516457426,357.51083
0.055097528,1517,3100.6425788402557,0.055097528,706.075,-0.09232139587402344,0.004280836,729890,1,0.0,6.269089,2182.1366066392284,355.07266
0.11912741,1518,3104.8489561080933,0.11912741,715.7,0.7068941295146942,0.014532313,730744,1,0.0,6.250686,2214.1835506035027,359.55463
0.13352796,1520,3109.062728404999,0.13352796,704.3,0.8180078715085983,0.014415158,731733,2,0.0,6.238769,2180.034914862098,353.3282
0.06935963,1522,3113.2838530540466,0.06935963,694.875,0.6628746092319489,0.004102598,732975,2,0.0,6.2230268,2148.1356623248535,347.1411
0.08579287,1523,3117.499843597412,0.08579287,694.875,0.7715298384428024,0.004025993,733975,1,0.0,6.236984,2152.1989067444274,347.62628
0.12001102,1526,3121.6923682689667,0.12001102,665.0,0.8719766736030579,0.012339764,735059,3,0.0,6.22609,2043.0764976918326,331.47168
0.07969475,1529,3125.9244046211243,0.07969475,650.1,0.6900659799575806,0.004161333,736683,3,0.0,6.2410274,1995.0800774273332,326.1546
0.13024683,1531,3130.1468122005463,0.13024683,636.35,0.539584755897522,0.011715492,737858,2,0.0,6.2292066,1944.5469422258677,319.13702
0.13762379,1533,3134.4011318683624,0.13762379,635.15,0.7089579999446869,0.012547273,738991,2,0.0,6.1956334,1933.0878064402077,317.31543
0.08003937,1534,3138.7331919670105,0.08003937,623.4,0.7964097410440445,0.00414297,739407,1,0.0,6.1953087,1893.3777592942454,310.66852
0.07320225,1535,3143.154470205307,0.07320225,635.95,0.8172627091407776,0.0038048797,740301,1,0.0,6.2105865,1934.252127025391,316.58646
0.11642699,1537,3147.5430352687836,0.11642699,619.8,0.7159195840358734,0.014415249,741655,2,0.0,6.2208824,1874.1734480671034,308.148
0.06884283,1538,3151.9114801883698,0.06884283,616.025,0.5830478668212891,0.004654624,742504,1,0.0,6.2328687,1863.2768911187686,307.95
0.12000913,1539,3156.287852048874,0.12000913,606.45,0.8172777593135834,0.0044372976,743121,1,0.0,6.23677,1836.3056735044156,305.41617
0.108129464,1540,3160.6814229488373,0.108129464,606.45,-0.08432674407958984,0.014113158,744121,1,0.0,6.1876826,1833.4238719288267,304.27625
0.089167394,1541,3165.077447414398,0.089167394,616.275,0.6236562728881836,0.0040484443,744654,1,0.0,6.164593,1864.3490177661479,308.9892
0.14431792,1543,3169.4710409641266,0.14431792,615.525,0.394294798374176,0.012953376,745858,2,0.0,6.1426578,1869.6202701214247,308.62076
0.12674166,1544,3173.82736492157,0.12674166,615.525,0.5001025795936584,0.014481379,746858,1,0.0,6.1215196,1880.3769443152062,309.1849
0.14025223,1546,3178.265406847,0.14025223,594.625,0.8907593265175819,0.013044933,748022,2,0.0,6.1057734,1817.1012861079657,300.92108
0.16466862,1547,3182.6092009544373,0.16466862,582.05,0.8648661524057388,0.013777008,748265,1,0.0,6.090169,1778.6555328968957,294.6592
0.13247699,1548,3186.962336540222,0.13247699,597.225,0.30145204067230225,0.0131164035,749265,1,0.0,6.070191,1828.4042036678234,301.08026
0.12852907,1551,3191.3531272411346,0.12852907,598.75,0.8720776736736298,0.013547899,750548,3,0.0,6.0992436,1833.1489280150847,301.45728
0.13427486,1553,3195.714836835861,0.13427486,592.65,0.82145856320858,0.013633904,751553,2,0.0,6.059443,1809.7604648905271,297.0619
0.1585513,1554,3200.0730929374695,0.1585513,603.775,0.6554377973079681,0.014653103,752264,1,0.0,6.0853887,1868.315520629491,304.67056
0.114673525,1556,3204.455277442932,0.114673525,617.1,0.8809211254119873,0.012693359,753574,2,0.0,6.119366,1919.7857851890863,310.52716
0.13941324,1558,3208.877239704132,0.13941324,598.475,0.9235552847385406,0.014044526,754683,2,0.0,6.0721855,1868.7991892775033,303.29257
0.10103166,1560,3213.2215254306793,0.10103166,610.05,0.7947752773761749,0.010513466,756135,2,0.0,6.075194,1907.2364373903251,308.96402
0.061518,1561,3217.5752441883087,0.061518,610.05,-0.02877509593963623,0.0039177416,757135,1,0.0,6.104491,1917.8632436020434,309.7077
0.14643194,1562,3221.9722282886505,0.14643194,611.725,0.8093929290771484,0.0147242695,757444,1,0.0,6.1498833,1921.8768443646309,309.99258
0.1262145,1563,3226.324684858322,0.1262145,596.9,0.8635206967592239,0.014946862,757851,1,0.0,6.1536407,1869.2422970527375,302.25674
0.07610753,1564,3230.7424097061157,0.07610753,601.775,0.8463308960199356,0.0040316973,758711,1,0.0,6.1962876,1900.9787791834497,305.74747
0.11859788,1567,3235.1188015937805,0.11859788,612.3,0.7640865296125412,0.01359492,760551,3,0.0,6.1616206,1937.7469053945679,311.2792
0.060562983,1568,3239.492058992386,0.060562983,631.375,-0.08191001415252686,0.0038111643,761551,1,0.0,6.144902,1998.332141362306,321.14624
0.11067483,1569,3243.844878435135,0.11067483,646.7,-0.014412283897399902,0.014157834,762551,1,0.0,6.148376,2054.358008559268,328.37225
0.10260239,1571,3248.1796927452087,0.10260239,652.85,0.6432785391807556,0.010848407,763972,2,0.0,6.184453,2081.3975039495554,332.2338
0.09945908,1572,3252.5033276081085,0.09945908,662.85,0.05983370542526245,0.013543909,764972,1,0.0,6.1967964,2120.870820776517,337.69232
0.118798986,1573,3256.851150751114,0.118798986,667.4,0.7185617685317993,0.014719626,765687,1,0.0,6.1724253,2135.254266625707,339.324
0.098012805,1574,3261.182455301285,0.098012805,682.0,-0.07379543781280518,0.0040983167,766687,1,0.0,6.1808324,2191.421691431862,346.08
0.06195016,1576,3265.5637714862823,0.06195016,672.025,0.6883132755756378,0.003782397,768182,2,0.0,6.167236,2154.5845853945366,340.28604
0.11820147,1578,3269.978495121002,0.11820147,658.025,0.8714874237775803,0.013042096,768825,2,0.0,6.1581573,2112.6533788682164,333.2835
0.09266674,1579,3274.3485193252563,0.09266674,667.6,-0.30890560150146484,0.01166043,769825,1,0.0,6.141434,2146.069770675315,337.57794
0.07021612,1580,3278.694282054901,0.07021612,649.675,0.7576581686735153,0.0038183308,770108,1,0.0,6.177974,2084.0374977307206,329.08917
0.1060447,1581,3283.0748620033264,0.1060447,661.35,0.047328174114227295,0.012660618,771108,1,0.0,6.1691747,2128.100883307901,334.97037
0.07036036,1582,3287.448103427887,0.07036036,661.35,0.6005957722663879,0.004275816,772108,1,0.0,6.1554146,2127.0416048649354,334.16348
0.09635006,1583,3291.7879362106323,0.09635006,681.25,0.1272532343864441,0.013242077,773108,1,0.0,6.1439056,2204.0056784540793,345.22095
0.11379492,1584,3296.1217761039734,0.11379492,681.25,-0.0481644868850708,0.01346376,774108,1,0.0,6.0860147,2199.950419987706,345.46622
0.114270136,1585,3300.471489429474,0.114270136,688.45,0.022871077060699463,0.013849912,775108,1,0.0,6.101503,2226.4148037662208,347.51816
0.09607803,1586,3304.81831240654,0.09607803,702.15,0.09946024417877197,0.012224904,776108,1,0.0,6.0983934,2267.035475814576,352.04208
0.067051396,1588,3309.1788692474365,0.067051396,705.75,0.688038557767868,0.003994764,777495,2,0.0,6.1024766,2288.641039010358,354.35315
0.11213556,1589,3313.563739299774,0.11213556,707.75,0.8978729993104935,0.012106173,778098,1,0.0,6.0636,2295.8233862513616,355.16138
0.10513125,1590,3317.9418709278107,0.10513125,725.275,-0.10534203052520752,0.014998722,779098,1,0.0,6.0740166,2364.5470983226696,364.6586
0.12068102,1592,3322.316966533661,0.12068102,731.475,0.6252246201038361,0.013693965,780479,2,0.0,6.0463824,2375.231063773402,367.8139
0.1004674,1593,3326.7115008831024,0.1004674,748.15,0.031969547271728516,0.0126369335,781479,1,0.0,6.054912,2442.311091492165,376.2872
0.07286862,1594,3331.0518658161163,0.07286862,751.8,0.8463002443313599,0.0038206556,782336,1,0.0,6.0757866,2449.0470508735657,377.97745
0.06444509,1596,3335.4434065818787,0.06444509,748.375,0.5443949997425079,0.0038803443,783509,2,0.0,6.0834975,2435.1473319698184,375.15063
0.06413169,1597,3339.830653190613,0.06413169,759.75,0.2418363094329834,0.003928545,784509,1,0.0,6.0993237,2470.744585717225,381.0063
0.12576059,1598,3344.214277982712,0.12576059,767.825,0.7875208705663681,0.012374333,785396,1,0.0,6.099977,2496.953483797376,384.72217
0.06843631,1599,3348.5448937416077,0.06843631,750.375,0.8781684264540672,0.0039782193,785698,1,0.0,6.072749,2434.90100286719,376.2022
0.10419303,1600,3352.9207825660706,0.10419303,764.075,0.04247671365737915,0.013661464,786698,1,0.0,6.084289,2491.277955973374,382.91827
0.110270575,1601,3357.292688369751,0.110270575,764.075,-0.08891427516937256,0.014289983,787698,1,0.0,6.0877876,2489.9040061488386,382.33365
0.124011464,1602,3361.659862756729,0.124011464,774.5,0.8909034058451653,0.013316217,788424,1,0.0,6.092147,2531.0077620284346,387.96136
0.08149794,1603,3365.995645046234,0.08149794,789.325,-0.021824955940246582,0.0042282282,789424,1,0.0,6.088668,2584.0431474898796,395.019
0.18884456,1604,3370.300733566284,0.18884456,792.825,0.00623089075088501,0.013636875,790424,1,0.0,6.069758,2601.9816960347316,397.21915
0.12357224,1605,3374.820239543915,0.12357224,783.9,0.7179206311702728,0.013946185,791067,1,0.0,6.061264,2571.125329366329,392.27582
0.121676736,1606,3379.6155502796173,0.121676736,797.375,-0.1344289779663086,0.0124297235,792067,1,0.0,6.1039886,2624.5495967125826,399.04688
0.0831781,1607,3383.9590673446655,0.0831781,812.9,0.02058088779449463,0.012521467,793067,1,0.0,6.144353,2672.7133835035984,405.67606
0.14739177,1609,3388.371166706085,0.14739177,797.5,0.9197848662734032,0.013777461,794451,2,0.0,6.1639566,2627.89886864348,398.30573
0.10217689,1610,3392.691483974457,0.10217689,797.5,0.07591372728347778,0.013290605,795451,1,0.0,6.136352,2627.0093846738405,397.75992
0.13154575,1611,3397.006865978241,0.13154575,811.975,0.25640666484832764,0.014846331,796451,1,0.0,6.1443443,2680.2336537052265,405.49066
0.13637987,1613,3401.3447182178497,0.13637987,797.4,0.7766876518726349,0.014518045,797583,2,0.0,6.164775,2628.9989963768785,398.68698
0.07145648,1615,3405.694882631302,0.07145648,780.625,0.8582083433866501,0.0039756615,798912,2,0.0,6.181763,2575.79238323573,390.75473
0.16266161,1616,3410.0072219371796,0.16266161,785.475,0.8521905541419983,0.013387706,799601,1,0.0,6.1279917,2597.0110715834735,393.61084
0.0699987,1617,3414.3375577926636,0.0699987,804.025,-0.021326184272766113,0.0038596718,800601,1,0.0,6.1056523,2662.291825345127,403.25067
0.07074635,1618,3418.65802693367,0.07074635,810.525,0.881480447947979,0.0038281311,801246,1,0.0,6.1198535,2692.6056350018275,406.5611
0.12694794,1619,3423.02748131752,0.12694794,803.125,0.8269811123609543,0.013904789,801950,1,0.0,6.1728563,2664.6767480517897,402.42947
0.11890194,1620,3427.364504814148,0.11890194,807.2,0.8163196742534637,0.013692658,802396,1,0.0,6.168275,2681.7088632354953,404.9134
0.107719645,1621,3431.6998937129974,0.107719645,791.625,0.6020275056362152,0.012081733,802773,1,0.0,6.1422315,2630.2111236919486,397.4022
0.06993316,1623,3436.1536729335785,0.06993316,786.325,0.6740978956222534,0.004051631,804561,2,0.0,6.149738,2616.6255906185747,395.64386
0.06731437,1624,3440.992110013962,0.06731437,786.325,0.20120280981063843,0.00393846,805561,1,0.0,6.144428,2629.1686032447924,395.77972
0.073930115,1625,3445.551029443741,0.073930115,777.15,0.6404350697994232,0.004999229,806194,1,0.0,6.179808,2597.909890981486,392.2977
0.10591003,1626,3450.014397621155,0.10591003,777.15,0.025380194187164307,0.013995049,807194,1,0.0,6.2036123,2601.3039320142148,393.75
0.12690747,1627,3454.978983402252,0.12690747,758.625,0.806384414434433,0.01374808,807453,1,0.0,6.192256,2531.357671609176,385.10565
0.0719985,1629,3460.1889748573303,0.0719985,766.3,0.5293186008930206,0.004472665,808750,2,0.0,6.227229,2563.1666346707143,388.92984
0.076302245,1630,3464.5179069042206,0.076302245,766.3,0.15574848651885986,0.005948525,809750,1,0.0,6.181764,2558.5353244777625,388.9485
0.06586147,1632,3468.8685433864594,0.06586147,749.25,0.815622866153717,0.003993672,810449,2,0.0,6.1882887,2502.599798783501,380.0702
0.07458931,1633,3473.1863408088684,0.07458931,749.25,0.05625241994857788,0.0038778288,811449,1,0.0,6.184525,2505.0860333575793,380.01328
0.10092045,1634,3477.823609828949,0.10092045,752.825,0.21237272024154663,0.014801728,812449,1,0.0,6.192692,2526.2786374286643,380.75137
0.06606959,1635,3482.2291848659515,0.06606959,739.975,0.9101226478815079,0.003938887,812935,1,0.0,6.193035,2484.7019856160236,375.038
0.11615498,1636,3486.636500120163,0.11615498,760.65,0.620586484670639,0.014380878,813935,1,0.0,6.1640053,2553.3331710723332,385.90778
0.06266552,1638,3491.2258286476135,0.06266552,750.0,0.4597077965736389,0.0041508405,815396,2,0.0,6.157608,2520.360748559243,381.0572
0.11596687,1641,3495.638290643692,0.11596687,734.275,0.757635772228241,0.012586762,817069,3,0.0,6.1854205,2463.012016078216,373.5463
0.13083793,1643,3500.431257009506,0.13083793,724.475,0.6374590992927551,0.014557408,818403,2,0.0,6.174804,2425.9828020039954,368.18832
0.0731241,1645,3504.9083666801453,0.0731241,717.275,0.7609530836343765,0.0039638635,819758,2,0.0,6.1154633,2394.8942029998952,364.8261
0.13437992,1646,3509.4884810447693,0.13437992,717.275,0.32487523555755615,0.0143668465,820758,1,0.0,6.1182065,2395.2845761415656,365.62265
0.10407902,1647,3513.854476451874,0.10407902,717.275,0.29314523935317993,0.0146602355,821758,1,0.0,6.0928535,2403.9261537366983,365.3917
0.07116281,1648,3518.21209692955,0.07116281,724.875,0.5060086846351624,0.0037898081,822758,1,0.0,6.1093326,2422.8447640937825,369.28375
0.13050908,1649,3522.555861711502,0.13050908,721.25,0.8716082870960236,0.013880212,823301,1,0.0,6.0429025,2411.470520396254,367.54047
0.072572656,1650,3526.9288544654846,0.072572656,721.25,0.37806087732315063,0.0039765714,824301,1,0.0,6.058289,2405.1063178675713,367.23007
0.10922675,1651,3531.2852737903595,0.10922675,721.25,0.14115822315216064,0.013135748,825301,1,0.0,6.045124,2403.096784971135,367.0182
0.12129554,1652,3535.6472427845,0.12129554,717.675,0.8603799641132355,0.013655768,825546,1,0.0,6.042011,2390.693481509274,365.04337
0.06632355,1653,3540.077320098877,0.06632355,724.075,0.17369484901428223,0.003742344,826546,1,0.0,5.998469,2415.480394940832,369.06686
0.09027332,1654,3544.4474284648895,0.09027332,733.75,0.236738383769989,0.012628486,827546,1,0.0,5.9580855,2445.5203610751605,372.86884
0.10412609,1655,3548.8350615501404,0.10412609,740.85,0.062172889709472656,0.014411935,828546,1,0.0,5.9435377,2470.0888539384882,377.1413
0.073003575,1656,3553.2301263809204,0.073003575,748.625,0.05682331323623657,0.004018793,829546,1,0.0,5.9271655,2492.595107514316,381.50446
0.073706076,1658,3557.618967294693,0.073706076,739.4,0.6692027449607849,0.004055759,830822,2,0.0,5.9495234,2458.9703228792796,376.0769
0.10650109,1659,3562.0124130249023,0.10650109,746.8,0.15353941917419434,0.013260115,831822,1,0.0,5.935429,2491.187830038937,380.59872
0.072153255,1662,3566.405600309372,0.072153255,743.8,0.7884718030691147,0.004654549,833525,3,0.0,5.9653935,2478.3564355324675,377.95706
0.07206985,1664,3570.894302845001,0.07206985,729.6,0.932779997587204,0.003884174,834745,2,0.0,5.9396524,2421.339190668588,371.2582
0.15033188,1665,3575.2602179050446,0.15033188,731.7,0.7290219366550446,0.011976026,835462,1,0.0,6.0002,2426.9784474226353,372.98187
0.12412052,1666,3579.7261967658997,0.12412052,731.7,-0.2792396545410156,0.01428022,836462,1,0.0,5.9752007,2424.309858652234,373.55377
0.0667796,1667,3584.1316566467285,0.0667796,740.45,0.7383313179016113,0.0043655485,837071,1,0.0,5.9852858,2458.694880721555,377.3094
0.13173796,1668,3588.5122804641724,0.13173796,740.45,0.29622960090637207,0.014227694,838071,1,0.0,6.01945,2443.0209414743726,376.4541
0.072656944,1670,3592.8966846466064,0.072656944,739.875,0.9384475499391556,0.0040365825,839345,2,0.0,6.033936,2438.658131997472,375.0549
0.06453225,1671,3597.2694664001465,0.06453225,754.9,-0.1823049783706665,0.0038611395,840345,1,0.0,6.0377045,2487.6759918885955,381.05014
