EpThisIter,EpTrueRewMean,EpisodesSoFar,ev_tdlam_before,meankl,TimeElapsed,TimestepsSoFar,EpRewMean,entloss,EpLenMean,entropy,optimgain,surrgain
2,1554.4452704033954,482,0.9930285913869739,0.010571577,5138.5915620327,208795,230.5857,0.0,451.525,1.7043889,0.05256658,0.05256658
3,1572.1789266286826,485,0.9682128876447678,0.013450808,5163.857608556747,209951,232.26352,0.0,456.15,1.7083261,0.07046573,0.07046573
2,1611.9003601511308,487,0.9873524811118841,0.010466536,5186.078909635544,210988,238.13712,0.0,466.725,1.6842135,0.055341247,0.055341247
1,1624.8465349744895,488,0.9875414548441768,0.010535464,5210.178341388702,211536,239.94693,0.0,470.0,1.6901586,0.055023633,0.055023633
1,1583.2437818194019,489,0.9824258275330067,0.010325859,5233.3808336257935,212017,233.75772,0.0,457.025,1.7052461,0.061471514,0.061471514
1,1647.7979445589208,490,0.8342838138341904,0.012185841,5256.252409696579,213017,243.22559,0.0,475.225,1.70605,0.061445165,0.061445165
2,1733.9550961465052,492,0.7712129503488541,0.010562329,5279.659525871277,214669,254.61438,0.0,499.55,1.6809989,0.046578266,0.046578266
3,1772.659336738917,495,0.9665959663689137,0.010962289,5302.298916578293,216079,258.65472,0.0,509.325,1.719489,0.057412878,0.057412878
1,1737.555128310692,496,0.972902974113822,0.013072065,5326.248575210571,216644,253.34985,0.0,498.45,1.7253749,0.051680367,0.051680367
1,1770.4457454079893,497,0.9742825832217932,0.0110648265,5349.315335035324,217221,257.92194,0.0,507.675,1.7253072,0.054961927,0.054961927
1,1792.4791569771114,498,0.9791249353438616,0.01050018,5373.816398143768,217881,261.17493,0.0,513.525,1.6970198,0.053424306,0.053424306
1,1735.4801333096832,499,0.9496675431728363,0.014171603,5395.250348329544,218179,252.30513,0.0,497.475,1.6996381,0.069114864,0.069114864
1,1751.021850095602,500,0.9788758624345064,0.010042239,5420.6249125003815,218743,254.20016,0.0,501.675,1.7435197,0.07121798,0.07121798
3,1742.3570505050407,503,0.9858085894957185,0.0110120885,5442.624632835388,219870,251.70602,0.0,498.4,1.680381,0.060318463,0.060318463
2,1800.0541926163114,505,0.7968607991933823,0.009035611,5467.02583527565,221212,259.46667,0.0,514.65,1.6712683,0.04311053,0.04311053
1,1826.798663717061,506,0.12926942110061646,0.0118877245,5490.6277866363525,222212,262.32513,0.0,522.6,1.6972903,0.04945884,0.04945884
3,1792.8909610376566,509,0.9866762664169073,0.009952576,5513.452553272247,223527,255.7587,0.0,511.4,1.7407143,0.055628575,0.055628575
1,1839.9856561640286,510,0.033198416233062744,0.010593052,5537.226746797562,224527,261.05655,0.0,525.275,1.709965,0.044120647,0.044120647
1,1844.8119346998815,511,0.9583476223051548,0.011921817,5560.484339475632,225095,261.21588,0.0,526.4,1.6545849,0.0497628,0.0497628
1,1905.8799779499482,512,0.15956628322601318,0.010776483,5583.721205711365,226095,269.13995,0.0,544.375,1.589842,0.041931596,0.041931596
1,1938.8224331067686,513,0.13697582483291626,0.010618648,5606.451103448868,227095,273.1481,0.0,553.925,1.6220514,0.03831567,0.03831567
2,1985.1567672882095,515,0.9863676046952605,0.010761502,5630.8511662483215,228377,278.99307,0.0,566.875,1.6231992,0.05593258,0.05593258
1,2048.26642347094,516,0.9853046406060457,0.013434058,5652.701568603516,229333,287.2597,0.0,584.475,1.6467954,0.056402758,0.056402758
3,2045.150225984798,519,0.9851459413766861,0.01023517,5678.190013408661,230519,284.95337,0.0,583.675,1.6095303,0.058973953,0.058973953
1,2107.757575402945,520,0.9647686928510666,0.010132277,5700.366934299469,231489,293.0148,0.0,601.25,1.6140366,0.048686013,0.048686013
2,2065.2826610591806,522,0.9819699060171843,0.010411557,5724.481848478317,232379,285.18515,0.0,589.6,1.6302488,0.069359615,0.069359615
2,2147.427700001823,524,0.7993509620428085,0.009318401,5747.573920726776,233794,295.93552,0.0,612.75,1.6283247,0.0462467,0.0462467
2,2218.2887373626895,526,0.9873075513169169,0.011094352,5771.021159887314,235718,303.5056,0.0,631.85,1.5959913,0.052382223,0.052382223
1,2200.1439737197397,527,0.970742778852582,0.010129755,5794.347349882126,236066,300.05103,0.0,626.95,1.5499231,0.0581948,0.0581948
1,2239.329548482986,528,0.12280654907226562,0.010122674,5817.724736690521,237066,304.3989,0.0,638.25,1.4990096,0.043076947,0.043076947
1,2218.0770834597624,529,0.9685969687998295,0.012384887,5841.386258363724,237323,300.63666,0.0,632.65,1.4993991,0.049759705,0.049759705
1,2217.7990166562004,530,0.17319804430007935,0.010531756,5862.721841335297,238323,298.84048,0.0,632.65,1.4898692,0.036159575,0.036159575
2,2145.084756536092,532,0.9639045000076294,0.011000907,5888.033686161041,239137,287.61115,0.0,611.7,1.4872093,0.059834227,0.059834227
1,2117.62568250573,533,0.9936930993571877,0.011195685,5909.731594085693,239710,283.0431,0.0,604.025,1.4852964,0.05199584,0.05199584
1,2134.034323769464,534,0.9849372021853924,0.010888219,5934.416543483734,240130,285.19363,0.0,608.45,1.4758264,0.051031232,0.051031232
1,2140.1292682714666,535,0.9755365811288357,0.011751322,5956.922933101654,240483,285.69165,0.0,610.1,1.4626367,0.05150687,0.05150687
1,2177.1473193236247,536,0.10350698232650757,0.0105875805,5980.3901245594025,241483,289.268,0.0,620.975,1.4493073,0.038097315,0.038097315
2,2145.2103496930176,538,0.9688818827271461,0.011402687,6004.296403169632,242366,282.81577,0.0,612.125,1.4149503,0.05843601,0.05843601
1,2206.816033568331,539,-0.016035914421081543,0.012184656,6027.867707252502,243366,289.88458,0.0,629.675,1.424842,0.045968056,0.045968056
2,2238.618033057616,541,0.9844357715919614,0.010993019,6050.8870186805725,244551,292.64917,0.0,638.45,1.4201709,0.050402008,0.050402008
1,2227.164309377333,542,0.9734004903584719,0.011325769,6074.448699474335,244935,290.35254,0.0,635.025,1.4230068,0.05664795,0.05664795
1,2285.1508738752805,543,0.9795763231813908,0.010523725,6097.703994750977,245893,297.27988,0.0,650.575,1.4397889,0.044127084,0.044127084
2,2300.9518058240005,545,0.8127281069755554,0.009656176,6120.1554963588715,247404,297.511,0.0,654.8,1.4230149,0.03832894,0.03832894
2,2311.2610710286003,547,0.807647094130516,0.011278121,6145.328568220139,249107,297.0459,0.0,657.175,1.3983649,0.04620175,0.04620175
1,2360.3567379185943,548,0.9702557157725096,0.011600689,6167.180320262909,250086,302.44064,0.0,670.875,1.3697213,0.050593764,0.050593764
1,2423.1958256659736,549,0.7718891054391861,0.011233982,6192.037291765213,251086,310.55402,0.0,688.975,1.3567226,0.04648042,0.04648042
1,2355.5121934237054,550,0.9904765449464321,0.011999552,6214.463046550751,251296,301.3372,0.0,669.225,1.347127,0.061856944,0.061856944
1,2391.5143380131617,551,0.9392482563853264,0.0109087145,6239.105777263641,252257,304.94452,0.0,679.05,1.3507329,0.07040479,0.07040479
1,2358.753908542281,552,0.9680432640016079,0.012402477,6261.775897502899,252851,299.651,0.0,668.9,1.3715419,0.047810845,0.047810845
2,2341.5329395031104,554,0.017454683780670166,0.011464451,6286.041485548019,254212,295.326,0.0,664.55,1.3763738,0.05298742,0.05298742
1,2362.5653743834055,555,0.13056731224060059,0.010810931,6309.537828207016,255212,297.2868,0.0,670.875,1.3511436,0.039977662,0.039977662
3,2300.4049780288624,558,0.9873378612101078,0.011217151,6331.60613489151,256385,287.15656,0.0,653.575,1.3428781,0.055242464,0.055242464
1,2364.7157944150194,559,0.04069250822067261,0.009680542,6356.725419521332,257385,294.59296,0.0,671.65,1.3858405,0.033707123,0.033707123
2,2380.4177366689137,561,0.9800273049622774,0.011581863,6378.912083864212,258956,295.5035,0.0,675.5,1.4051543,0.054750618,0.054750618
1,2420.6420414452277,562,0.978301927447319,0.010864031,6404.330644369125,259831,300.0955,0.0,686.3,1.4111326,0.059170146,0.059170146
5,2190.7991652053543,567,0.9602869600057602,0.010613993,6426.572624921799,260973,267.6057,0.0,622.675,1.4023131,0.053513713,0.053513713
3,2117.0312793374947,570,0.8443395048379898,0.013346528,6452.048768043518,262401,256.7968,0.0,601.95,1.3951464,0.05693553,0.05693553
5,2016.8055402066216,575,0.9485274702310562,0.011057619,6473.94380235672,263461,242.31223,0.0,574.45,1.4383657,0.057176173,0.057176173
1,2017.3737950471873,576,0.594101220369339,0.011757325,6498.878012180328,264461,242.52515,0.0,574.45,1.4177076,0.04066738,0.04066738
5,1848.6082098175543,581,0.9556274078786373,0.010700893,6521.9767236709595,265654,220.67941,0.0,527.575,1.455061,0.05798693,0.05798693
1,1902.3862405156585,582,0.4902615547180176,0.013300721,6546.969774007797,266654,227.9125,0.0,542.975,1.4189893,0.053867973,0.053867973
2,1767.9995796772077,584,0.975401945412159,0.011438915,6569.567626476288,267125,210.08435,0.0,505.8,1.4641951,0.054661535,0.054661535
2,1695.008420205632,586,0.9726639483124018,0.013637735,6590.869787693024,267807,200.11792,0.0,485.075,1.4362767,0.066967115,0.066967115
2,1667.5200028782442,588,0.9786513615399599,0.011092653,6617.196986675262,269166,196.39908,0.0,477.0,1.4421796,0.056614812,0.056614812
2,1639.7484311169549,590,0.9732810892164707,0.010058921,6638.8020169734955,270035,192.2238,0.0,468.475,1.4211025,0.049407322,0.049407322
1,1640.7187257906785,591,0.16642498970031738,0.010182704,6664.531809329987,271035,192.66776,0.0,469.45,1.4020118,0.03797023,0.03797023
3,1596.6206412829047,594,0.9755500182509422,0.010405146,6686.195195198059,272436,187.94165,0.0,455.6,1.4274293,0.05430596,0.05430596
1,1597.3067480498462,595,0.6536104381084442,0.011608796,6712.365613937378,273436,188.13489,0.0,455.6,1.4067897,0.04222857,0.04222857
1,1627.7400854625134,596,0.9822124112397432,0.01077993,6734.254823446274,274200,192.09445,0.0,463.85,1.4182118,0.06220717,0.06220717
1,1678.6611181276014,597,-0.02116703987121582,0.011975606,6759.4009664058685,275200,197.83682,0.0,478.575,1.4554276,0.044292405,0.044292405
2,1670.8082032828092,599,0.7957467585802078,0.011172262,6781.921194553375,276456,196.92398,0.0,476.775,1.4228804,0.043606598,0.043606598
2,1638.8721644792645,601,0.8243905454874039,0.012324781,6805.858340740204,277702,192.69516,0.0,468.65,1.4242336,0.051881216,0.051881216
2,1642.340354877129,603,0.9833064898848534,0.011214867,6829.395141839981,278995,192.40051,0.0,469.625,1.4293466,0.058573086,0.058573086
2,1731.9703847753722,605,0.7723020017147064,0.012919018,6851.041210651398,280382,203.5303,0.0,494.675,1.4373914,0.03841911,0.03841911
1,1769.5720364168974,606,0.9551662467420101,0.010031821,6877.2072150707245,280966,208.0212,0.0,504.975,1.4221313,0.044165187,0.044165187
3,1735.8411605194328,609,0.9714391343295574,0.0113978665,6898.735016107559,282000,203.60417,0.0,495.125,1.3976763,0.05944392,0.05944392
1,1798.0756075023753,610,0.9707390423864126,0.011193328,6925.193255186081,282886,211.4375,0.0,512.125,1.3225259,0.056404494,0.056404494
2,1878.3577680600088,612,0.7297892570495605,0.011412867,6946.445098400116,284264,222.65288,0.0,534.875,1.2971202,0.055622507,0.055622507
1,1930.3798474134805,613,0.9792497381567955,0.011423983,6972.252701997757,285017,229.51733,0.0,549.125,1.2931494,0.052093867,0.052093867
3,1868.2378877995657,616,0.9805383160710335,0.010935139,6993.70457816124,285722,221.08858,0.0,531.525,1.295762,0.050353285,0.050353285
1,1933.0951288620613,617,0.52152881026268,0.010515048,7018.837213754654,286722,229.96353,0.0,549.725,1.3113708,0.038511544,0.038511544
1,2007.9060939401922,618,0.16058963537216187,0.010214092,7041.185732841492,287722,240.26578,0.0,570.725,1.3312224,0.042501315,0.042501315
2,2085.8935024788284,620,0.7765160948038101,0.0113561805,7063.951653242111,289168,251.94763,0.0,592.5,1.3328007,0.041654363,0.041654363
1,2159.385580882351,621,0.8771579191088676,0.010779122,7088.569865942001,290168,262.49112,0.0,612.85,1.3193717,0.048410185,0.048410185
1,2092.5156853471467,622,0.9797933381050825,0.0109425625,7109.797604560852,290407,253.84058,0.0,593.825,1.3102897,0.07702782,0.07702782
1,2151.8509240111766,623,0.9762913193553686,0.0115808565,7136.132798671722,291254,262.1796,0.0,609.825,1.2836384,0.05174679,0.05174679
1,2192.20126112327,624,0.9885115455836058,0.010677844,7157.446431159973,291953,268.06256,0.0,620.7,1.2719144,0.05349162,0.05349162
3,2212.198092742548,627,0.95541912317276,0.010338118,7183.668231010437,293491,272.05356,0.0,626.1,1.2799163,0.052484136,0.052484136
1,2202.8512583735665,628,0.9753635618835688,0.01046251,7205.201108217239,294104,271.29483,0.0,623.45,1.2648969,0.058011666,0.058011666
1,2222.2885017813983,629,0.9484352990984917,0.011259496,7230.541316747665,294663,274.74844,0.0,628.625,1.2779008,0.05217803,0.05217803
2,2190.69598439062,631,0.7741530984640121,0.011395652,7252.61878156662,295825,270.6581,0.0,619.75,1.2457515,0.047244426,0.047244426
3,2146.2501794906652,634,0.9622605890035629,0.011767077,7277.260745048523,296739,264.75458,0.0,607.575,1.2487003,0.057949115,0.057949115
3,2003.8468823462965,637,0.9771083574742079,0.010691164,7300.328872203827,297870,247.06465,0.0,566.75,1.2380565,0.05558537,0.05558537
1,2005.1244906909537,638,0.11535865068435669,0.010453295,7322.088054656982,298870,246.89389,0.0,566.75,1.2032002,0.042666838,0.042666838
1,2071.9294953202225,639,0.0970383882522583,0.01020082,7347.636262178421,299870,255.03598,0.0,585.35,1.1986691,0.043333597,0.043333597
2,2098.6917933176,641,0.23220032453536987,0.009714733,7369.52145242691,301392,258.52432,0.0,592.25,1.1903733,0.037661977,0.037661977
1,2054.9383856657996,642,0.9507179260253906,0.012191675,7395.5767567157745,301608,253.44878,0.0,580.15,1.192855,0.08452946,0.08452946
1,2089.8939251540387,643,0.14974123239517212,0.012240261,7417.662630319595,302608,257.5282,0.0,590.325,1.1911184,0.049143203,0.049143203
3,2008.0646676724755,646,0.9817471411079168,0.012684021,7443.1787004470825,303646,248.31995,0.0,567.0,1.2375242,0.072824165,0.072824165
1,2076.530512331777,647,0.08492189645767212,0.010373387,7463.98114657402,304646,256.62592,0.0,586.025,1.2457722,0.041752897,0.041752897
1,2112.9617560906454,648,0.22098839282989502,0.0103868805,7489.678117990494,305646,261.34338,0.0,596.325,1.237639,0.043743096,0.043743096
1,2160.5015687781997,649,0.9500330612063408,0.010520324,7511.780438184738,306370,267.67746,0.0,609.25,1.2693052,0.057032056,0.057032056
2,2095.69513718905,651,0.6738585531711578,0.010062793,7533.434472560883,307533,258.96002,0.0,591.175,1.2488157,0.046171933,0.046171933
2,2133.3180059771616,653,0.975703489035368,0.012131621,7558.9865119457245,309055,262.72284,0.0,600.95,1.2327667,0.06015708,0.06015708
1,2188.0813139311413,654,0.9735724478960037,0.01115223,7580.611949920654,309913,269.74945,0.0,615.7,1.2300776,0.04994004,0.04994004
1,2259.951955733678,655,0.1728914976119995,0.012430884,7606.805455446243,310913,278.59845,0.0,635.7,1.2151722,0.04400823,0.04400823
3,2186.631540257357,658,0.9822007101029158,0.011571852,7628.539076328278,312265,269.01114,0.0,613.575,1.2106045,0.061725315,0.061725315
1,2187.198967808825,659,0.21164262294769287,0.010304378,7654.390533924103,313265,268.16666,0.0,613.575,1.2218014,0.034407802,0.034407802
1,2236.3362752881535,660,0.1533985137939453,0.010087381,7676.066206216812,314265,273.36273,0.0,627.425,1.2149724,0.04973482,0.04973482
1,2208.244030488398,661,0.9905818812549114,0.01056295,7701.154701948166,314944,268.52124,0.0,619.4,1.2182122,0.05927349,0.05927349
1,2276.629023548441,662,0.12860417366027832,0.011157053,7722.540668487549,315944,277.88345,0.0,638.425,1.2213963,0.033298146,0.033298146
1,2288.0245988695806,663,0.007574021816253662,0.010104982,7744.298745632172,316944,279.117,0.0,642.25,1.2074665,0.041921876,0.041921876
1,2313.4927509529434,664,0.15232038497924805,0.011244646,7769.693726062775,317944,282.6157,0.0,649.775,1.2025231,0.04174512,0.04174512
1,2299.304796692427,665,0.9777617007493973,0.01091655,7791.595548629761,318708,281.50983,0.0,645.725,1.1827534,0.055260535,0.055260535
1,2342.8896491878504,666,0.9786350280046463,0.010544576,7817.616628646851,319496,287.9358,0.0,657.35,1.2034162,0.058428787,0.058428787
2,2377.3650584615866,668,0.7550137042999268,0.011242793,7839.165583372116,320788,292.45053,0.0,667.1,1.2051553,0.045298778,0.045298778
1,2415.263182195883,669,0.3655351996421814,0.011064972,7865.264764070511,321788,297.79825,0.0,678.125,1.2092667,0.046082027,0.046082027
1,2361.231834203153,670,0.9299274012446404,0.011897191,7886.638802051544,322173,291.50085,0.0,662.75,1.1863624,0.0764255,0.0764255
1,2436.040401738514,671,0.10698264837265015,0.0136281075,7911.9980664253235,323173,301.57892,0.0,683.7,1.1982716,0.04007048,0.04007048
1,2451.7743697142855,672,0.9776713233441114,0.011403546,7934.2730667591095,323781,304.5149,0.0,687.825,1.2042183,0.05276846,0.05276846
2,2512.143531458786,674,0.9733722414821386,0.011489506,7955.6365394592285,324930,314.48825,0.0,704.775,1.1956253,0.05949007,0.05949007
1,2573.275453319799,675,0.08690160512924194,0.01063313,7981.509108543396,325930,323.19162,0.0,722.175,1.2112461,0.04658252,0.04658252
2,2624.122463614061,677,0.9872963670641184,0.010681996,8002.557773590088,327318,332.73944,0.0,736.2,1.2238241,0.05417647,0.05417647
1,2624.0062073871586,678,0.13895845413208008,0.011033243,8028.806192398071,328318,335.1892,0.0,736.2,1.2149097,0.039858706,0.039858706
1,2624.2309650823227,679,-0.08020555973052979,0.01035222,8050.4029109478,329318,337.893,0.0,736.2,1.2065353,0.046701804,0.046701804
1,2665.931898523161,680,-0.08982086181640625,0.01332913,8076.084765911102,330318,343.93195,0.0,748.15,1.1838263,0.0525532,0.0525532
1,2621.7868674969636,681,0.9875350734218955,0.011865731,8097.923032283783,330814,340.04822,0.0,735.55,1.1882652,0.06813195,0.06813195
1,2691.6122949898772,682,0.1045350432395935,0.010917935,8123.321085691452,331814,350.74738,0.0,755.15,1.1892513,0.04001008,0.04001008
1,2670.528244494805,683,0.9839512687176466,0.01078139,8146.003999948502,332559,350.16504,0.0,748.775,1.1964377,0.066972405,0.066972405
1,2659.709382701886,684,0.9833096247166395,0.010473408,8169.08584189415,332915,349.85544,0.0,745.875,1.1923369,0.05955769,0.05955769
1,2732.0097272208973,685,0.15333890914916992,0.010874711,8193.560549497604,333915,360.35352,0.0,766.25,1.2162236,0.04539331,0.04539331
1,2785.823190646154,686,0.0816354751586914,0.012150794,8215.937060117722,334915,368.2933,0.0,781.725,1.2196628,0.04910203,0.04910203
1,2784.5912961250838,687,0.05921769142150879,0.010958524,8241.581294298172,335915,370.27905,0.0,781.725,1.2492428,0.049243696,0.049243696
1,2769.785297659544,688,0.9786911234259605,0.011649899,8262.722641468048,336730,370.63776,0.0,777.1,1.2371898,0.060410555,0.060410555
1,2779.064564447349,689,0.9770880527794361,0.010888146,8288.957005739212,337547,374.05035,0.0,779.425,1.2367754,0.054316647,0.054316647
1,2742.9974742363584,690,0.9803743306547403,0.010721419,8309.935983419418,338132,372.48578,0.0,769.05,1.2511586,0.05498666,0.05498666
1,2805.211462813001,691,0.975867971777916,0.010823852,8335.691528558731,338961,383.5031,0.0,785.7,1.2693564,0.059493404,0.059493404
2,2793.1149653526727,693,0.7498389184474945,0.010459,8356.957624912262,340406,387.73822,0.0,783.775,1.250511,0.058128215,0.058128215
1,2784.1391150721097,694,0.9783265385776758,0.011001704,8380.16373181343,341174,389.6556,0.0,781.525,1.1868763,0.072185785,0.072185785
1,2759.0536807229532,695,0.9731481000781059,0.010049625,8404.238137722015,341879,390.74405,0.0,774.15,1.1930391,0.08183269,0.08183269
1,2755.1661214833102,696,0.9732293598353863,0.010691762,8426.625367879868,342419,392.8295,0.0,773.5,1.1369444,0.058417406,0.058417406
1,2815.8446397581215,697,0.9774515852332115,0.010683838,8451.337588071823,343386,405.2511,0.0,790.5,1.1376437,0.058200173,0.058200173
2,2817.8413980066744,699,0.7015022039413452,0.01007713,8472.972996711731,344942,413.23126,0.0,791.925,1.132748,0.04203145,0.04203145
1,2817.0374637395166,700,-0.07547605037689209,0.010899662,8498.87056517601,345942,418.0919,0.0,791.925,1.1154317,0.05947966,0.05947966
1,2794.097509061165,701,0.8894611969590187,0.010696909,8519.9518096447,346377,418.4791,0.0,785.825,1.1357538,0.069996074,0.069996074
1,2797.1227487101964,702,0.9595128260552883,0.01030328,8545.670316457748,347367,423.38657,0.0,785.575,1.1429538,0.059493195,0.059493195
2,2665.4494612451062,704,0.9597927555441856,0.01144904,8567.188960075378,347926,411.55902,0.0,749.55,1.1235355,0.07263778,0.07263778
1,2685.807040225294,705,0.9499601125717163,0.010370188,8590.492713689804,348899,417.51416,0.0,754.775,1.1283878,0.0905028,0.0905028
3,2621.9735960594753,708,0.8001380413770676,0.009648159,8614.27047920227,350253,416.98746,0.0,736.625,1.1441289,0.06957343,0.06957343
2,2532.434220159751,710,0.9381257630884647,0.010292632,8636.756291627884,350649,409.44556,0.0,711.9,1.174882,0.06672652,0.06672652
4,2397.319322049318,714,0.8496624529361725,0.010191255,8662.098655462265,351922,398.72787,0.0,674.8,1.1630721,0.06248246,0.06248246
3,2305.9016726059244,717,0.9788956176489592,0.0109191835,8684.349781274796,353268,391.62994,0.0,648.75,1.1519957,0.05978677,0.05978677
2,2206.3213077113633,719,0.9762566909193993,0.011835877,8709.322432518005,354116,382.52393,0.0,619.95,1.1405243,0.06080831,0.06080831
2,2161.1826261862575,721,0.948152344673872,0.012200927,8730.872637033463,355121,380.25323,0.0,607.675,1.1249436,0.07500289,0.07500289
2,2067.5343391536626,723,0.9145398885011673,0.010527432,8756.78185391426,355840,370.71005,0.0,582.025,1.108857,0.07141686,0.07141686
1,2096.8537010912924,724,0.9477607570588589,0.011523554,8777.803314685822,356517,377.3722,0.0,590.05,1.122158,0.056984898,0.056984898
2,1986.8367734108856,726,0.8998440504074097,0.011130047,8802.729460000992,357287,366.98303,0.0,559.3,1.1106759,0.056235686,0.056235686
1,1989.1177655809158,727,0.9730273354798555,0.0129020205,8825.079080581665,358265,369.6949,0.0,558.75,1.0787679,0.06159529,0.06159529
1,2003.5507192324972,728,0.18700069189071655,0.0038464647,8847.454514980316,359265,373.58322,0.0,563.375,1.0693024,0.024592511,0.024592511
2,1943.246228369741,730,0.9747474696487188,0.011101811,8872.412855148315,359985,365.54507,0.0,546.325,1.064277,0.06679416,0.06679416
1,1926.9590997850926,731,0.9722965322434902,0.011179053,8894.53762960434,360635,363.08765,0.0,541.85,1.0535254,0.09601628,0.09601628
1,1926.8620698005561,732,0.1679639220237732,0.011356342,8919.47547841072,361635,363.4913,0.0,541.85,1.0566874,0.051897474,0.051897474
2,1943.4887507643805,734,0.6928367018699646,0.014607282,8942.012306213379,363062,366.67297,0.0,547.2,1.0608834,0.052903563,0.052903563
2,1915.9553380086668,736,0.9227646812796593,0.011417219,8966.635249614716,363986,362.94473,0.0,539.175,1.0606612,0.058239136,0.058239136
2,1818.99406811673,738,0.9704353548586369,0.010711721,8988.01491189003,364817,345.55557,0.0,510.775,1.0514041,0.06649512,0.06649512
1,1858.4530014268719,739,0.7318530678749084,0.010453486,9019.113477230072,365817,352.89728,0.0,521.875,1.0456792,0.05806243,0.05806243
1,1857.6004244238757,740,0.26819485425949097,0.011504192,9029.735916376114,366817,353.50937,0.0,521.875,1.0360645,0.037756793,0.037756793
1,1887.0774662519095,741,0.9835088904947042,0.010202553,9039.352673768997,367558,358.75543,0.0,529.525,1.0409023,0.061059207,0.061059207
4,1748.5531122441614,745,0.8939165621995926,0.010146242,9048.73524069786,368554,331.94293,0.0,491.375,1.0192863,0.04909648,0.04909648
1,1748.8916275550146,746,0.11034965515136719,0.009622492,9058.677994966507,369554,331.14005,0.0,493.05,1.0122811,0.05758115,0.05758115
1,1801.2516883477329,747,0.07532358169555664,0.010708108,9071.780966043472,370554,339.12726,0.0,508.075,1.0137936,0.05824541,0.05824541
1,1888.221098829661,748,0.17074060440063477,0.010599134,9083.949345827103,371554,355.08945,0.0,532.525,1.0097288,0.047412872,0.047412872
2,2009.6100730774258,750,0.6775265634059906,0.010961752,9093.59862446785,373270,374.81158,0.0,565.525,0.9956121,0.06438933,0.06438933
2,2054.2914509834723,752,0.9600193873047829,0.010562021,9103.884745121002,374392,382.84686,0.0,577.25,0.984346,0.05959879,0.05959879
1,2098.5795227746044,753,0.964661467820406,0.0112752495,9118.23563337326,375364,390.49823,0.0,589.175,0.9803204,0.06931582,0.06931582
1,2179.073598209099,754,0.5740168988704681,0.010758342,9130.31685256958,376364,404.60532,0.0,611.05,0.9658538,0.04579981,0.04579981
1,2212.0931873990903,755,0.9703835658729076,0.010666938,9146.247172117233,377209,411.6295,0.0,619.775,0.9545797,0.05595595,0.05595595
1,2263.4713004593054,756,0.874139592051506,0.010774162,9155.767790079117,377931,419.32333,0.0,633.425,0.9461452,0.0602683,0.0602683
1,2290.5866907878626,757,0.1906651258468628,0.010881551,9165.057249546051,378931,425.44238,0.0,641.575,0.9386764,0.041167866,0.041167866
3,2311.5271180926993,760,0.8003968596458435,0.010728097,9175.96547460556,380560,428.784,0.0,647.55,0.94759697,0.05121886,0.05121886
2,2330.881170554243,762,0.9722859263420105,0.011222445,9190.72374033928,381763,432.21133,0.0,651.75,0.9510388,0.06512467,0.06512467
3,2321.1486310346672,765,0.576260507106781,0.011314264,9204.412219762802,382945,429.25555,0.0,649.075,0.95709467,0.050910115,0.050910115
2,2292.0030051073536,767,0.9029609560966492,0.010489134,9219.346880435944,383921,425.60175,0.0,641.4,0.9384075,0.055911664,0.055911664
1,2293.5815795426247,768,0.3055247664451599,0.010902024,9231.243332862854,384921,428.2628,0.0,641.4,0.95324177,0.043068096,0.043068096
2,2314.151404479887,770,0.9755040407180786,0.009966512,9240.900251865387,385861,431.54742,0.0,646.9,0.9797038,0.062057525,0.062057525
1,2299.968423002812,771,0.9544780552387238,0.011326683,9250.377043485641,386352,429.56094,0.0,642.925,0.9650048,0.054565996,0.054565996
1,2302.822919178342,772,0.1757751703262329,0.010660951,9264.679269313812,387352,432.21103,0.0,642.925,0.9545855,0.048207104,0.048207104
1,2304.154420270341,773,0.4075034260749817,0.010342789,9274.669835805893,388352,433.11066,0.0,642.925,0.92783463,0.04645191,0.04645191
1,2357.2331648194186,774,0.6598595380783081,0.0122226,9284.48321557045,389352,443.41315,0.0,657.25,0.9125119,0.04861933,0.04861933
2,2405.8459131766053,776,0.7418623864650726,0.01107423,9294.182502508163,390837,451.42157,0.0,671.275,0.92792743,0.044328753,0.044328753
1,2436.675092536313,777,0.15361684560775757,0.01189391,9303.762168645859,391837,457.3885,0.0,680.525,0.95538235,0.047417074,0.047417074
2,2439.02126448253,779,0.9097304418683052,0.010392883,9314.940501213074,393009,456.3819,0.0,679.8,0.9419113,0.0759529,0.0759529
3,2430.9414489004885,782,0.9662944450974464,0.010336831,9329.469502449036,394832,452.47226,0.0,676.15,0.9342069,0.06716464,0.06716464
1,2425.5656930390305,783,0.9608216620981693,0.010662776,9342.037104845047,395357,450.97614,0.0,674.625,0.9437705,0.053083103,0.053083103
2,2524.6312523189426,785,0.8022699952125549,0.01032162,9354.45381641388,396615,468.07806,0.0,701.525,0.95284986,0.048999622,0.048999622
3,2324.178100743901,788,0.9103403612971306,0.010446709,9364.085062503815,397338,430.08136,0.0,644.6,0.95232594,0.07449865,0.07449865
1,2326.647114529128,789,0.5989557504653931,0.009984221,9373.861506938934,398338,430.6913,0.0,644.6,0.9479703,0.07153351,0.07153351
2,2265.1634988658348,791,0.7690913826227188,0.011433652,9383.463326692581,399332,417.6525,0.0,628.9,0.9727248,0.063185066,0.063185066
1,2337.1036632374644,792,-0.06257867813110352,0.01050252,9393.08550453186,400332,429.88843,0.0,648.5,0.9803418,0.069375515,0.069375515
