EpThisIter,meankl,EpisodesSoFar,TimestepsSoFar,TimeElapsed,entropy,EpRewMean,ev_tdlam_before,EpTrueRewMean,EpLenMean,surrgain,optimgain,entloss
11,0.014086143,2753,206329,1445.4787120819092,23.082033,57.335438,0.8781862929463387,456.1141005004837,92.075,0.2646663,0.2646663,0.0
11,0.014101431,2764,207340,1452.8262367248535,23.082296,60.407887,0.895791195333004,464.61973123082333,93.05,0.28770107,0.28770107,0.0
10,0.013872536,2774,208330,1460.2194650173187,23.081966,61.149586,0.889234647154808,471.4447023965731,94.475,0.32092035,0.32092035,0.0
11,0.0038785145,2785,209366,1467.2681150436401,23.082344,59.734474,0.8784885480999947,470.433357638817,94.1,0.14491543,0.14491543,0.0
12,0.013955992,2797,210432,1474.3100521564484,23.088316,58.593697,0.8823417201638222,466.3098646876175,93.2,0.26409093,0.26409093,0.0
12,0.014741509,2809,211492,1481.3979833126068,23.0857,56.08391,0.857977569103241,453.0508330482815,91.45,0.27500832,0.27500832,0.0
11,0.0037573501,2820,212491,1488.5278375148773,23.08718,55.120605,0.91224804520607,443.14982435948843,89.35,0.14318815,0.14318815,0.0
11,0.014770455,2831,213470,1495.6593203544617,23.085777,53.55617,0.8808517158031464,436.62729775262096,88.35,0.27777857,0.27777857,0.0
11,0.014963087,2842,214459,1502.821704864502,23.084959,52.206596,0.8583606332540512,432.04223312715203,88.1,0.28317276,0.28317276,0.0
9,0.013841156,2851,215431,1509.980216741562,23.08227,56.138435,0.8051834106445312,464.89430379940984,94.6,0.27043414,0.27043414,0.0
9,0.0039343666,2860,216378,1517.1603467464447,23.080828,58.863564,0.8571640104055405,478.3568031282499,97.175,0.16860637,0.16860637,0.0
10,0.014666408,2870,217311,1524.2711656093597,23.078348,60.264282,0.864203616976738,482.31820124604,98.325,0.30628002,0.30628002,0.0
11,0.014707902,2881,218323,1531.6055181026459,23.079659,62.27511,0.8529004007577896,491.23185655267287,99.625,0.32346687,0.32346687,0.0
12,0.0038451685,2893,219375,1538.7582938671112,23.08563,57.891945,0.8557588905096054,451.6594099465013,91.75,0.14059648,0.14059648,0.0
11,0.014346952,2904,220354,1545.932171344757,23.08918,55.596363,0.8547128885984421,438.6775043754525,89.85,0.28562093,0.28562093,0.0
11,0.0039975774,2915,221348,1553.0830659866333,23.090416,54.415264,0.8568347096443176,436.06339390211144,88.95,0.13733652,0.13733652,0.0
10,0.014378567,2925,222345,1560.2366919517517,23.097162,55.999657,0.8585547506809235,448.6965797422137,91.875,0.28915703,0.28915703,0.0
9,0.0038642057,2934,223292,1567.329020023346,23.099037,58.67971,0.8326662480831146,465.8190161877111,94.85,0.14598612,0.14598612,0.0
10,0.013888886,2944,224322,1574.4991309642792,23.09774,62.07069,0.8542655408382416,495.29019247471604,99.2,0.28366202,0.28366202,0.0
12,0.01446064,2956,225431,1581.6484603881836,23.10042,62.156822,0.8561897277832031,497.59879630236173,99.825,0.28627872,0.28627872,0.0
11,0.003926662,2967,226444,1588.8753216266632,23.097189,59.948742,0.8624648749828339,478.453534101498,96.3,0.13490596,0.13490596,0.0
10,0.0041410867,2977,227440,1596.0872435569763,23.099054,58.15763,0.8836564794182777,479.2906980041756,97.225,0.14429776,0.14429776,0.0
11,0.0037559387,2988,228538,1603.1776921749115,23.096762,57.116955,0.7881303876638412,459.2244976729929,94.875,0.14319156,0.14319156,0.0
11,0.0038127538,2999,229587,1610.2289519309998,23.096434,57.83485,0.8919050395488739,469.79534724339857,97.15,0.13462025,0.13462025,0.0
10,0.014797664,3009,230515,1617.3009905815125,23.093729,58.302162,0.8075038939714432,467.9356492909809,96.225,0.2566416,0.2566416,0.0
11,0.003996201,3020,231495,1624.3478245735168,23.097105,58.540794,0.8839823454618454,462.0968070538618,93.75,0.1407978,0.1407978,0.0
11,0.01356193,3031,232470,1631.4431898593903,23.099344,55.823395,0.8754538297653198,451.5195876914128,91.55,0.2799797,0.2799797,0.0
11,0.014442026,3042,233455,1638.5075430870056,23.09416,52.536377,0.8831546008586884,439.1115077002188,88.975,0.27273875,0.27273875,0.0
11,0.003864302,3053,234491,1645.5631966590881,23.092607,51.952766,0.9079667404294014,444.79324349954294,90.05,0.14581737,0.14581737,0.0
11,0.0038289432,3064,235515,1652.6971764564514,23.091972,54.134754,0.848268061876297,449.75502109774277,91.75,0.14751546,0.14751546,0.0
11,0.0039940267,3075,236527,1659.8280742168427,23.091734,54.914135,0.852419063448906,451.4705137649127,92.775,0.14132738,0.14132738,0.0
10,0.014277867,3085,237582,1666.9571106433868,23.090841,57.739647,0.8365717828273773,473.1355343470157,96.775,0.2666808,0.2666808,0.0
11,0.003942425,3096,238639,1674.1286580562592,23.090326,57.307873,0.8490208089351654,470.5093745557516,96.825,0.15976009,0.15976009,0.0
10,0.0038049887,3106,239681,1681.2625577449799,23.093512,60.075367,0.8300995528697968,485.55505931859835,99.65,0.14910807,0.14910807,0.0
10,0.004129778,3116,240625,1688.3976664543152,23.091803,60.205727,0.8305789083242416,487.7083991085973,99.975,0.14829394,0.14829394,0.0
10,0.0044821,3126,241590,1695.519962310791,23.093485,59.482563,0.8383388221263885,478.53770311335484,97.65,0.16517186,0.16517186,0.0
10,0.014834416,3136,242577,1702.6445841789246,23.097433,60.776936,0.8037611693143845,483.3518406494066,98.45,0.29407305,0.29407305,0.0
9,0.0037836363,3145,243466,1709.8200976848602,23.09832,60.462868,0.812505841255188,486.8362862649227,98.45,0.14757219,0.14757219,0.0
12,0.0042816163,3157,244530,1716.9434089660645,23.099674,56.550953,0.8478247076272964,475.79179995549174,95.925,0.15401456,0.15401456,0.0
8,0.0038082458,3165,245541,1724.176387310028,23.100851,60.369545,0.8137116134166718,495.9467273877108,101.0,0.1594663,0.1594663,0.0
10,0.014300233,3175,246486,1731.251863002777,23.093023,63.354534,0.8479353189468384,494.24785753728503,100.775,0.29247895,0.29247895,0.0
10,0.0038459266,3185,247479,1738.3915266990662,23.090826,63.349632,0.793901339173317,492.8433209376693,100.325,0.14353639,0.14353639,0.0
9,0.0042271535,3194,248464,1745.603976726532,23.089922,68.13306,0.8226118385791779,519.0606943765144,104.975,0.14892131,0.14892131,0.0
10,0.0037642072,3204,249489,1752.7342646121979,23.089174,65.96932,0.8042529374361038,512.9038805950486,101.675,0.14491056,0.14491056,0.0
10,0.0038587577,3214,250447,1759.867619752884,23.088457,61.736176,0.8298426121473312,505.38270657392366,100.975,0.14054082,0.14054082,0.0
9,0.0037574633,3223,251459,1767.0422286987305,23.088884,64.25989,0.8567206114530563,525.0613245856742,104.35,0.13838196,0.13838196,0.0
11,0.003992659,3234,252427,1774.1595132350922,23.085289,60.64512,0.8183540552854538,497.3513777669976,99.075,0.14719641,0.14719641,0.0
11,0.0039185816,3245,253461,1781.2841765880585,23.085188,58.72069,0.7957811802625656,485.93908331658685,97.625,0.14477915,0.14477915,0.0
11,0.0038880254,3256,254503,1788.392992734909,23.075174,61.713837,0.8513189107179642,481.65053952959045,96.7,0.15425035,0.15425035,0.0
11,0.0043184194,3267,255600,1795.534462928772,23.075174,59.62749,0.8376053422689438,471.1658341755816,95.75,0.15878509,0.15878509,0.0
12,0.014614418,3279,256616,1802.6585488319397,23.074055,56.54015,0.8443441689014435,454.5889683587819,93.2,0.27271977,0.27271977,0.0
12,0.004112348,3291,257669,1810.280879497528,23.074871,54.301636,0.8140917271375656,440.0092540991328,90.875,0.14771856,0.14771856,0.0
11,0.00395131,3302,258686,1818.3478455543518,23.07226,53.277954,0.8387617617845535,431.9376909480743,88.075,0.1435178,0.1435178,0.0
11,0.014680738,3313,259746,1825.923808813095,23.07104,56.420837,0.7936496138572693,442.68513239105397,91.275,0.29918388,0.29918388,0.0
11,0.01473597,3324,260745,1833.7336220741272,23.072834,56.631878,0.8382095545530319,452.11896818464356,92.2,0.29013634,0.29013634,0.0
10,0.0041350676,3334,261698,1841.1060400009155,23.073713,56.13796,0.8673872947692871,458.501814043657,93.65,0.14168409,0.14168409,0.0
11,0.0042181443,3345,262744,1848.3394255638123,23.071291,56.910084,0.8293743580579758,461.09180713363514,93.95,0.15537414,0.15537414,0.0
10,0.004183139,3355,263739,1855.4726004600525,23.069662,56.599865,0.8183280974626541,470.7492373421108,94.45,0.1844123,0.1844123,0.0
10,0.004257665,3365,264694,1862.690139055252,23.068672,58.810528,0.8340272605419159,483.20784989160455,96.425,0.15855977,0.15855977,0.0
11,0.0040571326,3376,265756,1869.7625832557678,23.069822,58.97752,0.8376188576221466,481.86856076359743,96.65,0.1562109,0.1562109,0.0
10,0.0041984105,3386,266722,1876.8334827423096,23.072748,60.648,0.8463088721036911,487.02169603296625,97.175,0.2134254,0.2134254,0.0
11,0.004175928,3397,267794,1883.8273718357086,23.069906,58.79121,0.8705234974622726,480.534105704368,96.85,0.14679487,0.14679487,0.0
9,0.0043510254,3406,268869,1890.796912908554,23.070807,65.339676,0.8438798040151596,511.8823975713616,102.3,0.15572691,0.15572691,0.0
12,0.0041416753,3418,269923,1897.7906203269958,23.07316,64.89465,0.8634134232997894,496.1341331507306,98.4,0.15187159,0.15187159,0.0
10,0.004010795,3428,270891,1904.7057673931122,23.076256,64.96202,0.8821550160646439,498.47467013657126,99.05,0.16501844,0.16501844,0.0
11,0.003961756,3439,271876,1911.6702251434326,23.07739,62.625282,0.8143919855356216,477.81196127403075,94.825,0.14154631,0.14154631,0.0
11,0.0041248417,3450,273012,1918.6608769893646,23.077658,62.04419,0.8662670105695724,472.5626669438237,93.775,0.14988698,0.14988698,0.0
10,0.003945598,3460,273990,1925.6560907363892,23.0778,64.17409,0.8157077729701996,497.5696708896641,97.95,0.14960608,0.14960608,0.0
10,0.0040086713,3470,274966,1932.6643011569977,23.079508,62.67285,0.8297379463911057,486.4122568623272,96.025,0.14749342,0.14749342,0.0
10,0.004055949,3480,275997,1939.703272819519,23.076836,66.36641,0.8799384087324142,508.9778312920989,99.625,0.15703651,0.15703651,0.0
11,0.0040407265,3491,276946,1946.7975215911865,23.072916,63.85619,0.8146543353796005,485.5638770349735,95.5,0.15270948,0.15270948,0.0
10,0.004698709,3501,277894,1953.8222122192383,23.074299,61.20108,0.869522824883461,484.6153467113659,95.775,0.14713454,0.14713454,0.0
10,0.004118299,3511,278868,1960.87987947464,23.074484,61.328796,0.8285674601793289,474.73938403328395,94.175,0.14909871,0.14909871,0.0
10,0.004005803,3521,279872,1967.9264922142029,23.074957,60.048134,0.8875486254692078,475.7934953209391,95.05,0.15184209,0.15184209,0.0
11,0.004539305,3532,280948,1974.9461970329285,23.075617,60.93302,0.8119829893112183,494.1086492551711,98.1,0.18764019,0.18764019,0.0
11,0.0041614515,3543,281954,1982.0112962722778,23.076437,60.090477,0.8266287297010422,488.6910400076745,97.2,0.16335656,0.16335656,0.0
10,0.0044101556,3553,282958,1989.0837037563324,23.077864,61.845863,0.7506199479103088,483.0609527842962,96.75,0.1810871,0.1810871,0.0
10,0.0042386707,3563,283967,1996.1180703639984,23.077658,64.0365,0.8097577542066574,486.45503355783677,97.275,0.15251043,0.15251043,0.0
9,0.0041324273,3572,285021,2003.2020359039307,23.076967,69.27868,0.8766438066959381,501.2353058429342,101.825,0.14845732,0.14845732,0.0
10,0.0044891606,3582,286109,2010.2524678707123,23.079103,72.27883,0.8644953817129135,521.9696047761709,106.2,0.1434932,0.1434932,0.0
10,0.004519129,3592,287073,2017.3415660858154,23.074198,70.343956,0.8664875626564026,518.6241076876406,104.65,0.14953922,0.14953922,0.0
10,0.004596333,3602,288129,2024.4225149154663,23.084478,71.82715,0.8619674444198608,527.9510423792956,106.75,0.16939525,0.16939525,0.0
10,0.0043841577,3612,289111,2031.493808746338,23.085451,68.68662,0.7992399334907532,511.1689021566193,102.25,0.15659249,0.15659249,0.0
10,0.003960427,3622,290181,2038.8291251659393,23.085512,69.58768,0.8254796713590622,511.60375048196767,101.8,0.15814511,0.15814511,0.0
10,0.004302581,3632,291152,2045.9029936790466,23.084162,69.79946,0.8798787370324135,505.7779078408994,101.975,0.15255696,0.15255696,0.0
10,0.0043028537,3642,292208,2052.907511472702,23.083757,70.249344,0.827640637755394,508.5819507642392,101.975,0.16328144,0.16328144,0.0
10,0.004295022,3652,293142,2059.931513786316,23.085386,71.501114,0.8255685269832611,498.4746616912249,100.775,0.15028855,0.15028855,0.0
10,0.0045765275,3662,294155,2066.999971628189,23.087563,70.89324,0.8491116911172867,492.0973813428536,99.35,0.17422532,0.17422532,0.0
10,0.0041652145,3672,295244,2074.093997478485,23.091145,70.56371,0.9009695574641228,506.97885525830554,102.3,0.14140913,0.14140913,0.0
10,0.0044652396,3682,296249,2081.100838661194,23.091633,70.83336,0.8417935818433762,502.8110118798678,101.025,0.15485166,0.15485166,0.0
11,0.0046437765,3693,297320,2088.1818413734436,23.09009,69.4602,0.8774871900677681,514.3613415722377,102.25,0.15786237,0.15786237,0.0
10,0.0046159476,3703,298302,2095.1300020217896,23.090338,68.92498,0.8279906362295151,508.75248346885957,100.675,0.18814144,0.18814144,0.0
9,0.0048748935,3712,299253,2102.08216547966,23.089338,69.96147,0.8240418583154678,511.470792027848,100.225,0.1736261,0.1736261,0.0
10,0.0045388145,3722,300301,2109.0440492630005,23.090818,70.45079,0.8182360380887985,514.029880463688,101.3,0.15311499,0.15311499,0.0
11,0.0044870526,3733,301330,2115.9779081344604,23.092352,72.040924,0.8194941729307175,509.0778761418698,100.25,0.15623781,0.15623781,0.0
10,0.0042302627,3743,302355,2122.9416666030884,23.093328,71.51119,0.8899973183870316,513.933904143493,101.325,0.14781722,0.14781722,0.0
10,0.004494047,3753,303360,2129.9430916309357,23.091799,72.05949,0.8114699423313141,505.23924681403287,99.25,0.1591293,0.1591293,0.0
11,0.0043231477,3764,304449,2136.9420256614685,23.091314,74.78197,0.8559725880622864,511.78177647486535,99.325,0.153404,0.153404,0.0
11,0.004275997,3775,305475,2143.996821641922,23.09295,74.02698,0.8247552216053009,507.93239133270725,99.275,0.14843415,0.14843415,0.0
9,0.0044520684,3784,306493,2151.373813867569,23.091635,76.160355,0.8432181179523468,514.7652255237306,101.0,0.14828259,0.14828259,0.0
9,0.0048605716,3793,307502,2158.4881529808044,23.094015,76.39311,0.8147214949131012,519.5938916044724,103.55,0.16030058,0.16030058,0.0
9,0.0049662506,3802,308489,2165.6180205345154,23.095299,79.33238,0.801059827208519,535.0554986320087,106.95,0.16539237,0.16539237,0.0
11,0.0045797145,3813,309517,2172.713541507721,23.094175,76.31969,0.8714123666286469,521.9559942183328,104.7,0.15496078,0.15496078,0.0
10,0.004374657,3823,310618,2179.817885875702,23.09326,79.6379,0.8446384817361832,532.1973763486989,106.875,0.1600218,0.1600218,0.0
10,0.004433467,3833,311604,2186.941344022751,23.09472,78.82436,0.8430850356817245,514.7055535462777,102.55,0.15302637,0.15302637,0.0
11,0.004655258,3844,312660,2194.005514860153,23.094706,78.317795,0.8996115326881409,503.9672501819452,100.55,0.15677202,0.15677202,0.0
11,0.0045380546,3855,313658,2201.1257729530334,23.095926,78.550156,0.8988877609372139,497.7688385816051,98.275,0.15610528,0.15610528,0.0
11,0.004492053,3866,314727,2208.1943340301514,23.094807,76.0474,0.8271871954202652,491.8082296613087,95.9,0.16068897,0.16068897,0.0
11,0.00408328,3877,315775,2215.2969653606415,23.095438,73.450806,0.8682365119457245,478.83718958855604,93.65,0.14902425,0.14902425,0.0
9,0.0044920566,3886,316882,2222.4315147399902,23.093527,76.6678,0.8376406133174896,512.1661152006087,100.25,0.15985051,0.15985051,0.0
10,0.0049060113,3896,318000,2229.527628183365,23.09202,78.33229,0.8674622476100922,538.6695846062506,106.075,0.15684263,0.15684263,0.0
11,0.0045838077,3907,319056,2236.6372940540314,23.092306,76.01089,0.9061721041798592,528.5253555194176,105.175,0.15228789,0.15228789,0.0
10,0.00417046,3917,320058,2244.0463757514954,23.09326,76.26112,0.9049616828560829,536.9391235144856,107.075,0.14178947,0.14178947,0.0
10,0.0043545077,3927,321014,2251.261307001114,23.092203,69.99397,0.8789519742131233,491.517641655155,98.35,0.15080243,0.15080243,0.0
10,0.004298902,3937,322053,2258.617779493332,23.093424,70.2663,0.8649198114871979,494.17584434727985,99.325,0.16133693,0.16133693,0.0
12,0.004678231,3949,323129,2265.731902360916,23.093748,68.01078,0.8833963871002197,475.2709373719852,95.35,0.1508854,0.1508854,0.0
9,0.0046583954,3958,324172,2272.829617023468,23.093584,71.78197,0.8906954973936081,509.28901660634654,100.6,0.15111904,0.15111904,0.0
11,0.0050340523,3969,325185,2279.9622333049774,23.093098,69.60535,0.8520513623952866,498.20407634635757,98.85,0.18081039,0.18081039,0.0
7,0.0041937027,3976,326224,2287.0910658836365,23.093925,73.64605,0.82742939889431,537.3801859017782,107.4,0.16257213,0.16257213,0.0
11,0.004343602,3987,327262,2294.2665464878082,23.094154,73.4541,0.8872975558042526,543.7814088435362,108.575,0.153191,0.153191,0.0
11,0.004585585,3998,328333,2301.4389860630035,23.093912,68.72357,0.8818920627236366,514.7545049555481,104.025,0.16243443,0.16243443,0.0
11,0.004636396,4009,329354,2308.6168155670166,23.09432,67.97796,0.8688026964664459,514.1145847309124,104.225,0.16567373,0.16567373,0.0
11,0.0044524297,4020,330376,2315.790418624878,23.093096,60.510826,0.8525650352239609,470.1281552891137,94.875,0.1475447,0.1475447,0.0
9,0.004527006,4029,331352,2322.9689564704895,23.093914,61.432915,0.8867100700736046,485.39703911218993,98.175,0.15835017,0.15835017,0.0
9,0.004318696,4038,332390,2330.100772380829,23.09564,64.116516,0.8846985697746277,506.0955453904704,101.425,0.14647666,0.14647666,0.0
10,0.004555909,4048,333377,2336.846241235733,23.096941,65.31788,0.8666819632053375,515.4226753091356,102.775,0.16758153,0.16758153,0.0
10,0.0041802363,4058,334355,2343.6164779663086,23.095884,65.80879,0.9061652719974518,522.4826848599419,104.6,0.14512436,0.14512436,0.0
10,0.0046267635,4068,335352,2350.3710944652557,23.094063,66.741394,0.85979925096035,523.1705389784496,102.925,0.16582659,0.16582659,0.0
10,0.004442758,4078,336338,2357.104351758957,23.094648,62.580627,0.8779042735695839,500.78025299383154,98.7,0.15505688,0.15505688,0.0
11,0.005012653,4089,337411,2363.8513135910034,23.094748,62.10024,0.8901085034012794,501.9678795123997,99.175,0.16058958,0.16058958,0.0
10,0.0044629825,4099,338362,2370.6885330677032,23.093527,61.9936,0.8852755129337311,499.96339713303325,98.3,0.16548851,0.16548851,0.0
9,0.0045243865,4108,339454,2377.4013204574585,23.094221,63.098183,0.8322650641202927,515.5872216389865,102.55,0.16837354,0.16837354,0.0
10,0.0044530737,4118,340460,2384.1338934898376,23.091728,64.027466,0.8590148389339447,518.181358224597,103.05,0.1486964,0.1486964,0.0
10,0.00447611,4128,341446,2390.8689589500427,23.091803,63.41572,0.8849466443061829,520.5404423796582,102.85,0.15393072,0.15393072,0.0
10,0.0054145586,4138,342529,2397.3725895881653,23.091732,66.04308,0.786993607878685,541.1297891529359,106.25,0.18151397,0.18151397,0.0
8,0.004208427,4146,343524,2404.363047361374,23.08856,69.05004,0.8601649552583694,548.9002037005685,107.95,0.14770666,0.14770666,0.0
11,0.00436216,4157,344562,2411.6175696849823,23.087626,68.81067,0.8269440084695816,533.1970802323588,105.25,0.14401594,0.14401594,0.0
11,0.0043747853,4168,345640,2418.995020866394,23.08692,68.88612,0.8091109395027161,529.9499942931296,104.85,0.14873019,0.14873019,0.0
10,0.004613079,4178,346670,2426.403270959854,23.087873,69.93042,0.8337209224700928,526.1971637559358,103.525,0.15826383,0.15826383,0.0
10,0.0042655636,4188,347582,2433.801454782486,23.085676,64.568886,0.806460827589035,492.33942454203316,96.75,0.14636147,0.14636147,0.0
10,0.004128672,4198,348573,2441.3246240615845,23.085514,68.23963,0.8869124203920364,502.90791391675174,98.55,0.15116547,0.15116547,0.0
10,0.004471577,4208,349635,2448.7544779777527,23.08358,71.18036,0.8504455238580704,512.5184473235029,99.875,0.17920494,0.17920494,0.0
9,0.004168622,4217,350629,2456.2073323726654,23.080986,70.59492,0.8409329056739807,513.7300435293758,101.575,0.1475815,0.1475815,0.0
9,0.0043255854,4226,351670,2463.651732444763,23.082254,73.71711,0.8547920137643814,549.5837410408137,107.125,0.15081012,0.15081012,0.0
10,0.0044556577,4236,352717,2470.9387180805206,23.080328,71.133316,0.8873914480209351,552.8290063987929,107.8,0.15375331,0.15375331,0.0
11,0.004451206,4247,353751,2477.8172907829285,23.080502,68.79795,0.8133163303136826,531.9217761208868,104.9,0.1690582,0.1690582,0.0
10,0.0046984106,4257,354766,2484.685485601425,23.082945,69.98666,0.8465172201395035,527.4592152017691,103.425,0.1652451,0.1652451,0.0
10,0.0041570906,4267,355812,2491.5780181884766,23.081364,68.780334,0.8530254065990448,510.67483022689186,101.325,0.14547941,0.14547941,0.0
10,0.004292321,4277,356930,2498.4205400943756,23.086649,71.34304,0.8403297811746597,517.5843236291606,102.35,0.17063749,0.17063749,0.0
10,0.0040624486,4287,358020,2505.2566092014313,23.088457,72.88281,0.8541664034128189,536.1954819658725,106.725,0.14713424,0.14713424,0.0
10,0.004682087,4297,359050,2512.074376821518,23.08814,71.642624,0.8741723150014877,536.1974500505357,107.1,0.17290257,0.17290257,0.0
11,0.005164056,4308,360108,2518.8350298404694,23.088066,70.095924,0.9118819311261177,519.4676384466302,103.325,0.16846116,0.16846116,0.0
11,0.004522898,4319,361100,2525.6080451011658,23.088865,66.52423,0.9193973317742348,497.3522102741816,97.75,0.16766731,0.16766731,0.0
10,0.004235017,4329,362200,2532.4019660949707,23.086443,68.404724,0.8835540637373924,513.2078737827107,100.6,0.14517415,0.14517415,0.0
9,0.004176551,4338,363223,2539.484444618225,23.084978,69.65485,0.9000130295753479,522.2026925267016,102.6,0.15559694,0.15559694,0.0
10,0.0042488617,4348,364224,2546.30109167099,23.084494,69.75131,0.891858197748661,518.3856706350555,102.9,0.14763086,0.14763086,0.0
9,0.0041556256,4357,365326,2553.064895629883,23.08399,72.90288,0.8830543905496597,553.9567495639006,109.85,0.15475133,0.15475133,0.0
8,0.0043929964,4365,366254,2559.848347902298,23.082758,76.07794,0.9068973064422607,566.0968335687678,111.975,0.1516405,0.1516405,0.0
9,0.0043395627,4374,367231,2566.606873035431,23.081278,76.57646,0.907726414501667,572.5538988300738,111.8,0.15714255,0.15714255,0.0
11,0.00467744,4385,368328,2573.512923002243,23.080076,75.47154,0.9207070022821426,560.3577755391004,108.45,0.16555557,0.16555557,0.0
10,0.004820506,4395,369304,2580.63556933403,23.080975,74.16496,0.8822431936860085,544.8906409439957,105.7,0.14979428,0.14979428,0.0
10,0.0042762114,4405,370313,2587.734884262085,23.082453,68.89016,0.8941856101155281,516.2045781019938,101.475,0.1455032,0.1455032,0.0
11,0.0042592627,4416,371349,2594.8532996177673,23.083231,65.494995,0.9085976034402847,490.41383746680276,96.6,0.16460836,0.16460836,0.0
10,0.004485653,4426,372320,2601.893380880356,23.082514,64.896866,0.9243238121271133,494.40372908315146,97.625,0.1515393,0.1515393,0.0
11,0.0043483567,4437,373399,2608.9888138771057,23.082586,66.030334,0.9324584305286407,496.44272823099254,96.925,0.15490818,0.15490818,0.0
10,0.0043604327,4447,374446,2616.211527824402,23.082026,66.43823,0.913548082113266,509.7591193192422,98.925,0.15204158,0.15204158,0.0
10,0.0047630197,4457,375478,2623.3916413784027,23.083494,68.16466,0.9052526503801346,519.6023662973308,101.125,0.14753807,0.14753807,0.0
8,0.0038442076,4465,376387,2630.5343537330627,23.084223,69.97603,0.9142138138413429,527.9981215114524,103.4,0.14886902,0.14886902,0.0
10,0.0046658916,4475,377404,2637.6095521450043,23.08332,70.03968,0.9299014061689377,536.7121081032445,104.65,0.16326167,0.16326167,0.0
9,0.004269126,4484,378454,2644.689948797226,23.084312,72.07417,0.8774164915084839,551.3032989017353,109.2,0.18028685,0.18028685,0.0
9,0.0044464935,4493,379494,2651.789139986038,23.086176,73.543076,0.9003553465008736,555.2597318081846,110.8,0.16196325,0.16196325,0.0
11,0.004373707,4504,380526,2658.9351620674133,23.085854,70.84353,0.9009078592061996,531.6985292152237,105.825,0.15792254,0.15792254,0.0
10,0.004424594,4514,381564,2666.056324481964,23.08449,71.95582,0.9168657958507538,528.8809739481937,106.125,0.15508121,0.15508121,0.0
11,0.0046551563,4525,382643,2673.163756132126,23.082785,70.88082,0.9260371550917625,516.5692316664002,102.65,0.16106637,0.16106637,0.0
10,0.004333467,4535,383734,2680.261388063431,23.079103,70.62823,0.866661548614502,518.7409194709918,101.425,0.16142234,0.16142234,0.0
10,0.0043332493,4545,384791,2687.3710770606995,23.076725,72.86165,0.8435190469026566,535.9884164021976,104.7,0.16072631,0.16072631,0.0
10,0.004495786,4555,385747,2694.5446105003357,23.0756,70.54616,0.8702258914709091,514.5795185065911,101.375,0.15924779,0.15924779,0.0
9,0.0045986245,4564,386711,2701.627723455429,23.074385,72.08797,0.8944061398506165,527.9275383795036,104.25,0.16481917,0.16481917,0.0
11,0.004048829,4575,387810,2708.721659421921,23.074224,69.22974,0.8643402755260468,512.538525195537,101.9,0.1377531,0.1377531,0.0
9,0.004032668,4584,388852,2715.8779644966125,23.072187,69.99013,0.8776088431477547,518.3464778523268,102.9,0.15033975,0.15033975,0.0
9,0.004320054,4593,389911,2723.017567396164,23.073895,72.82899,0.9073044061660767,546.2882049488447,108.5,0.17242673,0.17242673,0.0
10,0.00446102,4603,390949,2730.111172437668,23.074951,72.83598,0.8804613873362541,551.8879243307516,109.35,0.1606229,0.1606229,0.0
9,0.0041738967,4612,392030,2737.2350614070892,23.074776,75.26725,0.8636359870433807,571.7936643581194,112.65,0.15779722,0.15779722,0.0
9,0.004182919,4621,393017,2744.2885558605194,23.075678,72.78252,0.9063596576452255,561.8078811486898,110.8,0.15194169,0.15194169,0.0
9,0.004646372,4630,393984,2751.4616255760193,23.072685,71.81273,0.9129326120018959,550.4815863615804,109.4,0.15024742,0.15024742,0.0
10,0.0040704585,4640,395016,2758.669621706009,23.072504,71.22325,0.934010811150074,546.8310797309143,109.6,0.14563286,0.14563286,0.0
9,0.0039183334,4649,396017,2765.774674654007,23.070494,68.8978,0.8921408429741859,528.1210613725046,107.0,0.14754595,0.14754595,0.0
10,0.0043412345,4659,397118,2772.9788489341736,23.068132,68.965866,0.8953294456005096,532.0983280127105,108.175,0.14980805,0.14980805,0.0
8,0.0042841714,4667,398115,2780.1623351573944,23.067953,71.37557,0.9144455939531326,544.5140518441782,110.975,0.16151083,0.16151083,0.0
8,0.0040353946,4675,399069,2787.2759268283844,23.069586,73.58579,0.9060012623667717,566.1311755914631,114.8,0.15211788,0.15211788,0.0
10,0.004418435,4685,400248,2794.4292166233063,23.06909,73.414825,0.9297656267881393,568.6736209126705,114.725,0.1528119,0.1528119,0.0
8,0.0039152363,4693,401301,2801.669906616211,23.065739,75.720505,0.8971672430634499,593.1085160574705,120.725,0.14704001,0.14704001,0.0
10,0.004197633,4703,402331,2808.8041644096375,23.065413,73.63118,0.9120576828718185,579.1243965646981,118.125,0.16366556,0.16366556,0.0
10,0.0044671604,4713,403372,2815.944753408432,23.064718,68.81376,0.917298324406147,551.0867227915314,112.6,0.15435228,0.15435228,0.0
10,0.00395074,4723,404445,2823.082780599594,23.064632,67.14607,0.9072086289525032,543.21847579315,109.625,0.14396009,0.14396009,0.0
9,0.0041445196,4732,405478,2830.2331881523132,23.063313,65.825195,0.8822877109050751,540.7608639332615,108.525,0.15198222,0.15198222,0.0
9,0.004292298,4741,406367,2837.3574562072754,23.06185,63.47532,0.887374259531498,526.9626656850459,104.675,0.15688714,0.15688714,0.0
8,0.005187549,4749,407374,2844.470629930496,23.064634,68.37865,0.8862842321395874,560.5147085198498,111.15,0.17838049,0.17838049,0.0
